1924-11-23,AKV,HBS (De),2,2,1318,1415,0.351,0.114,0.534,3,4,14.1,-9.2,208,170
1924-11-23,Amersfoort,KVD,1,2,1611,1633,0.451,0.126,0.423,3,2,-14.3,14.7,152,155
1924-11-23,Animo,Amstel,0,6,1292,1392,0.344,0.120,0.536,2,3,-68.5,73.6,217,226
1924-11-23,DOS (E),Naas²,5,0,1858,1637,0.770,0.078,0.153,5,2,17.2,-19.8,163,178
1924-11-23,DTV,Westerkwartier,1,2,2034,1975,0.574,0.107,0.320,4,3,-18.0,17.9,127,127
1924-11-23,Deetos,HKV,3,1,1973,1897,0.590,0.119,0.291,3,1,9.2,-9.0,138,137
1924-11-23,Excelsior,KZ,4,4,1842,2012,0.262,0.102,0.635,3,4,13.9,-13.7,128,127
1924-11-23,Fluks,Dordrecht,5,2,1917,1858,0.571,0.112,0.318,4,3,16.2,-15.5,132,129
1924-11-23,GKV,Die Haghe,2,2,1721,1728,0.474,0.125,0.401,3,2,-5.1,6.1,218,237
1924-11-23,HSV,OSCR,1,4,1671,1802,0.305,0.115,0.580,2,3,-16.2,15.6,133,130
1924-11-23,Haarlem,Hercules,1,0,1735,1835,0.345,0.120,0.536,2,3,19.3,-19.3,140,141
1924-11-23,KCN,SSS (A),1,4,1471,1524,0.410,0.121,0.470,2,3,-34.1,33.1,164,161
1924-11-23,KDC,Excelsior (A),2,1,1507,1425,0.597,0.117,0.286,3,1,-1.8,1.7,156,155
1924-11-23,Keppel,OKC,1,0,1095,1019,0.594,0.110,0.296,4,2,-2.7,1.3,197,165
1924-11-23,OSCA,Velocitas (A),4,3,1504,1620,0.365,0.030,0.605,31,35,20.6,-17.7,193,178
1924-11-23,Oliveo,TOP (R),1,3,1119,1346,0.199,0.098,0.703,1,4,-1.8,3.2,242,182
1924-11-23,Oosterpark,AW,7,1,1812,1476,0.863,0.055,0.083,5,1,16.4,-18.8,187,206
1924-11-23,Quick (Arn),Rapid (W),4,0,1558,1469,0.617,0.098,0.285,5,4,23.3,-21.7,157,151
1924-11-23,Ready (A),DEV,8,2,1753,1912,0.273,0.106,0.621,3,4,59.8,-49.7,142,130
1924-11-23,Rozenburg,DKC (De),4,5,1575,1807,0.195,0.094,0.711,2,4,11.3,-13.3,142,153
1924-11-23,TDW,Vitesse (A),2,8,1714,1603,0.644,0.097,0.259,5,3,-74.6,147.4,177,252
1924-11-23,Tekca,KVO,1,3,1681,1673,0.497,0.120,0.384,4,3,-25.5,27.9,141,147
1924-11-23,Velox,Vitesse (Leiden),2,1,1896,1893,0.493,0.114,0.393,4,3,5.0,-5.0,125,125
1924-11-23,Zuiden (R),Vitesse (Haag),6,1,1805,1527,0.818,0.071,0.111,4,1,10.9,-9.8,146,137
1924-11-30,ALO,TOV (D),6,3,1623,1563,0.568,0.117,0.315,3,2,18.4,-20.9,138,148
1924-11-30,ASV,Victoria (A),2,2,1478,1578,0.346,0.117,0.537,2,3,12.6,-19.4,219,268
1924-11-30,Actief,RAP,4,4,1638,1722,0.371,0.110,0.520,3,4,7.7,-8.0,163,166
1924-11-30,Bilthoven,Amersfoort,4,0,1733,1597,0.667,0.109,0.224,3,1,18.6,-19.3,141,144
1924-11-30,Blauw Wit,TOGO (A),4,4,1693,1512,0.727,0.086,0.186,5,2,-48.6,44.4,237,228
1924-11-30,Die Haghe,KVR,2,1,1734,1494,0.782,0.082,0.135,4,1,-27.8,30.8,209,218
1924-11-30,EBKC,DIO,7,1,1647,1347,0.838,0.060,0.102,6,2,14.4,-15.6,165,174
1924-11-30,EKCA,PSV,12,1,1811,1388,0.909,0.041,0.050,5,0,11.2,-10.7,162,158
1924-11-30,Emma,Ons Eibernest,1,0,1475,1702,0.198,0.101,0.701,1,3,49.6,-50.3,182,183
1924-11-30,Groen Wit,Unitas (D),2,3,1378,1500,0.317,0.115,0.569,2,3,-1.1,1.1,177,180
1924-11-30,HBS (H),Rozenburg,1,2,1557,1587,0.439,0.125,0.436,3,2,-10.7,11.2,135,138
1924-11-30,HKV,Velox,3,1,1887,1901,0.465,0.120,0.414,4,3,17.0,-14.5,132,122
1924-11-30,KVD,Gooiers,0,4,1648,1906,0.177,0.079,0.744,3,6,-9.6,10.1,146,150
1924-11-30,KVO,DDV,1,6,1701,1729,0.448,0.117,0.435,4,3,-39.1,45.7,140,152
1924-11-30,Nausikaa,DEV,3,5,1928,1863,0.582,0.105,0.313,5,3,-30.1,25.8,137,126
1924-11-30,OSCR,Fluks,3,2,1818,1934,0.325,0.114,0.561,3,4,17.5,-18.0,126,128
1924-11-30,Oranje,Ambakor,3,3,1575,1520,0.564,0.114,0.322,4,2,-18.3,22.8,234,259
1924-11-30,Quick (Arn),Be Quick,5,5,1582,1456,0.652,0.115,0.233,2,1,-19.1,24.3,149,167
1924-11-30,RODA (W),Sportief,4,1,1447,1619,0.256,0.108,0.636,2,4,73.8,-52.3,187,156
1924-11-30,Rapiditas,HKC (He),3,7,1627,1744,0.323,0.113,0.563,3,4,-36.6,33.3,176,167
1924-11-30,Ready (A),Advendo,4,3,1815,1713,0.626,0.110,0.264,3,2,-4.1,4.4,137,141
1924-11-30,Rood Wit (H),GKV,1,2,1476,1716,0.187,0.094,0.719,1,4,18.9,-17.9,201,197
1924-11-30,SAMOS,De Tovers,2,2,1457,1568,0.335,0.109,0.556,3,4,11.7,-11.9,164,165
1924-11-30,SCH,KDC,3,4,1523,1505,0.506,0.126,0.368,3,2,-18.6,19.1,146,148
1924-11-30,SSS (A),Amstelodamum,1,1,1558,1603,0.420,0.121,0.459,2,3,1.8,-2.2,151,168
1924-11-30,VIOS (Bu),RCU,14,0,1963,1226,0.983,0.009,0.008,8,0,3.3,-3.2,181,175
1924-11-30,Velocitas (A),Swallows,3,3,1603,1534,0.627,0.030,0.344,35,30,-14.9,16.5,166,175
1924-11-30,Vitesse (Leiden),HSV,7,2,1887,1655,0.776,0.082,0.141,4,1,10.3,-11.3,122,128
1924-11-30,Westerkwartier,KZ,3,2,1993,1999,0.479,0.115,0.406,4,3,5.9,-5.9,124,124
1924-11-30,Zwart Wit,'t Overschotje,1,3,1595,1454,0.678,0.098,0.224,4,2,-55.3,62.6,174,185
1924-12-07,AKC (Al),Naas²,0,5,1467,1616,0.282,0.114,0.604,2,3,-34.4,37.5,163,171
1924-12-07,Advendo,Nausikaa,1,2,1717,1898,0.252,0.096,0.652,3,5,6.9,-6.4,136,132
1924-12-07,Amersfoort,Zwaluwen (H),1,0,1577,1542,0.535,0.115,0.350,4,3,3.0,-3.8,139,165
1924-12-07,Amstelodamum,Quick (A),0,7,1600,1432,0.712,0.091,0.197,5,2,-79.1,89.5,156,166
1924-12-07,BEP,ZKV (Za),6,1,1620,1570,0.562,0.105,0.333,5,4,36.9,-36.7,164,164
1924-12-07,DDV,Haarlem,11,1,1775,1754,0.517,0.115,0.369,4,3,41.2,-37.8,144,138
1924-12-07,DES (V),WKC,1,4,1113,1233,0.326,0.102,0.572,4,5,-23.6,23.6,175,175
1924-12-07,DIO,HE,0,6,1331,1317,0.512,0.106,0.382,5,4,-57.0,100.1,168,228
1924-12-07,DVD²,DED,11,4,1788,1509,0.821,0.067,0.112,5,1,25.3,-19.6,193,166
1924-12-07,Excelsior (A),DSK,1,0,1427,1664,0.189,0.098,0.713,1,3,38.8,-38.2,150,149
1924-12-07,Fazanten,RODA (W),1,2,1415,1520,0.342,0.110,0.549,3,4,-2.3,2.4,160,172
1924-12-07,HKV,Deetos,2,0,1904,1983,0.373,0.121,0.506,2,3,22.7,-25.8,128,136
1924-12-07,KVR,Die Haghe,3,5,1524,1705,0.246,0.106,0.648,2,4,-9.0,8.7,202,195
1924-12-07,RAP,SAMOS,6,2,1714,1468,0.795,0.069,0.136,6,3,6.2,-6.1,156,154
1924-12-07,Rapid (W),Quick (Arn),2,1,1447,1563,0.332,0.099,0.568,4,6,21.0,-19.9,147,143
1924-12-07,Rozenburg,Vitesse (Haag),4,2,1598,1517,0.600,0.111,0.290,4,2,6.9,-7.4,133,138
1924-12-07,SGOC,DOTO,5,0,1165,1185,0.463,0.107,0.430,6,5,51.1,-51.1,175,175
1924-12-07,Swift,Hercules,2,0,1799,1815,0.464,0.117,0.419,4,3,20.4,-17.7,149,138
1924-12-07,TOGO (A),Blauw Wit,3,2,1556,1644,0.367,0.107,0.526,4,5,29.0,-30.7,208,215
1924-12-07,TOV (D),Zuiden (R),0,5,1542,1817,0.159,0.084,0.758,2,4,-14.6,15.4,141,146
1924-12-07,Unitas (D),ZKC (Zu),1,1,1500,1491,0.500,0.115,0.384,4,3,-6.2,6.4,167,170
