date	pouleData	It Fean	It Fean	It Fean	It Fean	It Fean	Leeuwarden	Leeuwarden	Leeuwarden	Leeuwarden	Leeuwarden	Quick '21 / Vlug en Vaardig (G)	Quick '21 / Vlug en Vaardig (G)	Quick '21 / Vlug en Vaardig (G)	Quick '21 / Vlug en Vaardig (G)	Quick '21 / Vlug en Vaardig (G)	Sparta (Ze)	Sparta (Ze)	Sparta (Ze)	Sparta (Ze)	Sparta (Ze)
2026-03-29	{"results":[],"fixtures":[{"home":"Sparta (Ze)","away":"Quick \u002721 / Vlug en Vaardig (G)","homeScore":7,"awayScore":18,"date":"2026-04-04","pHome":0.4589205884594073,"pDraw":0.05898951997140961,"pAway":0.4820898915691831,"guessHome":18,"guessAway":18,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1531.7199665606547,"awayRating":1570.6703516066166,"homeRd":0,"awayRd":0,"special":false},{"home":"Leeuwarden","away":"It Fean","homeScore":9,"awayScore":16,"date":"2026-04-04","pHome":0.2406300368871368,"pDraw":0.05297823029430937,"pAway":0.7063917328185538,"guessHome":13,"guessAway":17,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1386.419550151477,"awayRating":1593.2193665249001,"homeRd":0,"awayRd":0,"special":false},{"home":"Quick \u002721 / Vlug en Vaardig (G)","away":"Leeuwarden","homeScore":13,"awayScore":14,"date":"2026-04-11","pHome":0.7504211934293614,"pDraw":0.048251406521503615,"pAway":0.2013274000491349,"guessHome":18,"guessAway":13,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1570.6703516066166,"awayRating":1386.419550151477,"homeRd":0,"awayRd":0,"special":false},{"home":"It Fean","away":"Sparta (Ze)","homeScore":17,"awayScore":16,"date":"2026-04-11","pHome":0.6015699654305834,"pDraw":0.05596006587828162,"pAway":0.342469968691135,"guessHome":19,"guessAway":16,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1593.2193665249001,"awayRating":1531.7199665606547,"homeRd":0,"awayRd":0,"special":false},{"home":"Quick \u002721 / Vlug en Vaardig (G)","away":"It Fean","homeScore":14,"awayScore":21,"date":"2026-05-09","pHome":0.48161124827642676,"pDraw":0.060673441942093176,"pAway":0.45771530978148006,"guessHome":17,"guessAway":17,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1570.6703516066166,"awayRating":1593.2193665249001,"homeRd":0,"awayRd":0,"special":false},{"home":"Sparta (Ze)","away":"Leeuwarden","homeScore":23,"awayScore":20,"date":"2026-05-09","pHome":0.7074616371932063,"pDraw":0.05148286832695753,"pAway":0.24105549447983615,"guessHome":18,"guessAway":14,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1531.7199665606547,"awayRating":1386.419550151477,"homeRd":0,"awayRd":0,"special":false},{"home":"It Fean","away":"Quick \u002721 / Vlug en Vaardig (G)","homeScore":-1,"awayScore":-1,"date":"2026-05-16","pHome":0.5462728686455967,"pDraw":0.059589722835169945,"pAway":0.3941374085192334,"guessHome":17,"guessAway":16,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1593.2193665249001,"awayRating":1570.6703516066166,"homeRd":0,"awayRd":0,"special":false},{"home":"Leeuwarden","away":"Sparta (Ze)","homeScore":-1,"awayScore":-1,"date":"2026-05-16","pHome":0.3127406679136151,"pDraw":0.05751750033731462,"pAway":0.6297418317490703,"guessHome":15,"guessAway":17,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1386.419550151477,"awayRating":1531.7199665606547,"homeRd":0,"awayRd":0,"special":false},{"home":"Quick \u002721 / Vlug en Vaardig (G)","away":"Sparta (Ze)","homeScore":-1,"awayScore":-1,"date":"2026-05-30","pHome":0.5702526787349346,"pDraw":0.05727789541042627,"pAway":0.37246942585463916,"guessHome":18,"guessAway":17,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1570.6703516066166,"awayRating":1531.7199665606547,"homeRd":0,"awayRd":0,"special":false},{"home":"It Fean","away":"Leeuwarden","homeScore":-1,"awayScore":-1,"date":"2026-05-30","pHome":0.7734967871862727,"pDraw":0.04564528247872052,"pAway":0.1808579303350068,"guessHome":18,"guessAway":13,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1593.2193665249001,"awayRating":1386.419550151477,"homeRd":0,"awayRd":0,"special":false},{"home":"Sparta (Ze)","away":"It Fean","homeScore":-1,"awayScore":-1,"date":"2026-06-06","pHome":0.4270890953315988,"pDraw":0.05814645353395442,"pAway":0.5147644511344468,"guessHome":17,"guessAway":18,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1531.7199665606547,"awayRating":1593.2193665249001,"homeRd":0,"awayRd":0,"special":false},{"home":"Leeuwarden","away":"Quick \u002721 / Vlug en Vaardig (G)","homeScore":-1,"awayScore":-1,"date":"2026-06-06","pHome":0.265823762415474,"pDraw":0.054698723935109106,"pAway":0.6794775136494169,"guessHome":14,"guessAway":17,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1386.419550151477,"awayRating":1570.6703516066166,"homeRd":0,"awayRd":0,"special":false}],"standing":[{"team":{"name":"It Fean"},"stats":{"penalties":{"points":0},"position":1,"points":0,"goals":{"for":0,"against":0},"won":0,"draw":0,"lost":0}},{"team":{"name":"Quick \u002721 / Vlug en Vaardig (G)"},"stats":{"penalties":{"points":0},"position":2,"points":0,"goals":{"for":0,"against":0},"won":0,"draw":0,"lost":0}},{"team":{"name":"Sparta (Ze)"},"stats":{"penalties":{"points":0},"position":3,"points":0,"goals":{"for":0,"against":0},"won":0,"draw":0,"lost":0}},{"team":{"name":"Leeuwarden"},"stats":{"penalties":{"points":0},"position":4,"points":0,"goals":{"for":0,"against":0},"won":0,"draw":0,"lost":0}}]}	0.37771	0.37771	0.11366	1593.2193665249001	108.85200126524408	0.06401	0.06401	0.54834	1386.419550151477	110.30289996141816	0.32127	0.32127	0.14305	1570.6703516066166	115.41881665948402	0.23701	0.23701	0.19495	1531.7199665606547	109.40336993269794
2026-04-04	{"results":[{"home":"Sparta (Ze)","away":"Quick \u002721 / Vlug en Vaardig (G)","homeScore":7,"awayScore":18,"date":"2026-04-04","pHome":0.4590938258919527,"pDraw":0.05924168785600514,"pAway":0.48166448625204217,"guessHome":17,"guessAway":18,"homeDiff":-29.876606250050372,"awayDiff":32.599982427347186,"homeRating":1531.7239802506456,"awayRating":1570.6743652966074,"homeRd":118,"awayRd":124,"actualHome":{"name":"Sparta (Ze)","created":"1925-08-06","lastDate":"2026-04-04","firstMatchDate":"1925-08-06","lastMatchDate":"2026-04-04","games":1516,"place":"Zevenhuizen Gr","topRating":1881.0930118154693,"rating":1500.8047194593053,"rd":112.76924345592803,"rv":0.05651554136861162,"averageScore":19.509785181615356,"currentDiff":119.75115633473865,"origins":1,"startOffset":0.0,"opponents":{}},"actualAway":{"name":"Quick \u002721 / Vlug en Vaardig (G)","created":"2019-09-07","lastDate":"2026-04-04","firstMatchDate":"2019-09-07","lastMatchDate":"2026-04-04","games":150,"place":"Oudega/Garyp","topRating":1993.9033010286082,"rating":1603.8650763504108,"rd":117.45969040180948,"rv":0.05632339099393235,"averageScore":18.584792967042294,"currentDiff":-92.20620138648587,"origins":1,"startOffset":0.0,"opponents":{}},"special":false},{"home":"Leeuwarden","away":"It Fean","homeScore":9,"awayScore":16,"date":"2026-04-04","pHome":0.24076914778179948,"pDraw":0.05312036807950071,"pAway":0.7061104841386998,"guessHome":13,"guessAway":17,"homeDiff":-10.609855361798509,"awayDiff":10.479015062728422,"homeRating":1386.423563841468,"awayRating":1593.223380214891,"homeRd":119,"awayRd":118,"actualHome":{"name":"Leeuwarden","created":"1925-06-14","lastDate":"2026-04-04","firstMatchDate":"1925-06-14","lastMatchDate":"2026-04-04","games":1850,"place":"Leeuwarden","topRating":2028.7954750229064,"rating":1375.2204150007508,"rd":114.2850784440342,"rv":0.055821606916230865,"averageScore":14.996504249489904,"currentDiff":-101.76796633402591,"origins":1,"startOffset":87.0,"opponents":{}},"actualAway":{"name":"It Fean","created":"1959-04-26","lastDate":"2026-04-04","firstMatchDate":"1959-04-26","lastMatchDate":"2026-04-04","games":1133,"place":"Surhuisterveen","topRating":1636.0624116377649,"rating":1603.9665142431952,"rd":113.56537832686318,"rv":0.057552633969807525,"averageScore":18.408994791430803,"currentDiff":66.37788270438273,"origins":1,"startOffset":336.5,"opponents":{}},"special":false}],"fixtures":[{"home":"Quick \u002721 / Vlug en Vaardig (G)","away":"Leeuwarden","homeScore":13,"awayScore":14,"date":"2026-04-11","pHome":0.7945177370025666,"pDraw":0.04308560801237399,"pAway":0.16239665498505945,"guessHome":18,"guessAway":12,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1603.8650763504108,"awayRating":1375.2204150007508,"homeRd":0,"awayRd":0,"special":false},{"home":"It Fean","away":"Sparta (Ze)","homeScore":17,"awayScore":16,"date":"2026-04-11","pHome":0.6569322542862801,"pDraw":0.05343208852917275,"pAway":0.2896356571845471,"guessHome":19,"guessAway":16,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1603.9665142431952,"awayRating":1500.8047194593053,"homeRd":0,"awayRd":0,"special":false},{"home":"Quick \u002721 / Vlug en Vaardig (G)","away":"It Fean","homeScore":14,"awayScore":21,"date":"2026-05-09","pHome":0.5141715954853529,"pDraw":0.060355781826817556,"pAway":0.4254726226878296,"guessHome":17,"guessAway":16,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1603.8650763504108,"awayRating":1603.9665142431952,"homeRd":0,"awayRd":0,"special":false},{"home":"Sparta (Ze)","away":"Leeuwarden","homeScore":23,"awayScore":20,"date":"2026-05-09","pHome":0.683617876645884,"pDraw":0.054238980056278474,"pAway":0.2621431432978375,"guessHome":17,"guessAway":14,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1500.8047194593053,"awayRating":1375.2204150007508,"homeRd":0,"awayRd":0,"special":false},{"home":"It Fean","away":"Quick \u002721 / Vlug en Vaardig (G)","homeScore":-1,"awayScore":-1,"date":"2026-05-16","pHome":0.5144628692306085,"pDraw":0.06035084911301053,"pAway":0.425186281656381,"guessHome":17,"guessAway":16,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1603.9665142431952,"awayRating":1603.8650763504108,"homeRd":0,"awayRd":0,"special":false},{"home":"Leeuwarden","away":"Sparta (Ze)","homeScore":-1,"awayScore":-1,"date":"2026-05-16","pHome":0.3377711786804496,"pDraw":0.05979906824487369,"pAway":0.6024297530746767,"guessHome":14,"guessAway":17,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1375.2204150007508,"awayRating":1500.8047194593053,"homeRd":0,"awayRd":0,"special":false},{"home":"Quick \u002721 / Vlug en Vaardig (G)","away":"Sparta (Ze)","homeScore":-1,"awayScore":-1,"date":"2026-05-30","pHome":0.6569715949889396,"pDraw":0.05311332255032197,"pAway":0.2899150824607384,"guessHome":19,"guessAway":16,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1603.8650763504108,"awayRating":1500.8047194593053,"homeRd":0,"awayRd":0,"special":false},{"home":"It Fean","away":"Leeuwarden","homeScore":-1,"awayScore":-1,"date":"2026-05-30","pHome":0.7946070666719319,"pDraw":0.04308093231576948,"pAway":0.1623120010122986,"guessHome":18,"guessAway":12,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1603.9665142431952,"awayRating":1375.2204150007508,"homeRd":0,"awayRd":0,"special":false},{"home":"Sparta (Ze)","away":"It Fean","homeScore":-1,"awayScore":-1,"date":"2026-06-06","pHome":0.3694822356360721,"pDraw":0.05706785137546322,"pAway":0.5734499129884647,"guessHome":17,"guessAway":18,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1500.8047194593053,"awayRating":1603.9665142431952,"homeRd":0,"awayRd":0,"special":false},{"home":"Leeuwarden","away":"Quick \u002721 / Vlug en Vaardig (G)","homeScore":-1,"awayScore":-1,"date":"2026-06-06","pHome":0.2185430180324056,"pDraw":0.04996784162128198,"pAway":0.7314891403463124,"guessHome":13,"guessAway":18,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1375.2204150007508,"awayRating":1603.8650763504108,"homeRd":0,"awayRd":0,"special":false}],"standing":[{"team":{"name":"Quick \u002721 / Vlug en Vaardig (G)"},"stats":{"penalties":{"points":0},"position":1,"points":2,"goals":{"for":18,"against":7},"won":1,"draw":0,"lost":0}},{"team":{"name":"It Fean"},"stats":{"penalties":{"points":0},"position":2,"points":2,"goals":{"for":16,"against":9},"won":1,"draw":0,"lost":0}},{"team":{"name":"Leeuwarden"},"stats":{"penalties":{"points":0},"position":3,"points":0,"goals":{"for":9,"against":16},"won":0,"draw":0,"lost":1}},{"team":{"name":"Sparta (Ze)"},"stats":{"penalties":{"points":0},"position":4,"points":0,"goals":{"for":7,"against":18},"won":0,"draw":0,"lost":1}}]}	0.42631	0.42631	0.03848	1603.9665142431952	113.56537832686318	0.02159	0.02159	0.63495	1375.2204150007508	114.2850784440342	0.47916	0.47916	0.04127	1603.8650763504108	117.45969040180948	0.07294	0.07294	0.2853	1500.8047194593053	112.76924345592803
2026-04-11	{"results":[{"home":"Sparta (Ze)","away":"Quick \u002721 / Vlug en Vaardig (G)","homeScore":7,"awayScore":18,"date":"2026-04-04","pHome":0.4590938258919527,"pDraw":0.05924168785600514,"pAway":0.48166448625204217,"guessHome":17,"guessAway":18,"homeDiff":-29.876606250050372,"awayDiff":32.599982427347186,"homeRating":1531.7239802506456,"awayRating":1570.6743652966074,"homeRd":118,"awayRd":124,"actualHome":{"name":"Sparta (Ze)","created":"1925-08-06","lastDate":"2026-04-11","firstMatchDate":"1925-08-06","lastMatchDate":"2026-04-11","games":1517,"place":"Zevenhuizen Gr","topRating":1881.0930118154693,"rating":1508.7921082017142,"rd":111.05405825710658,"rv":0.056512804546560824,"averageScore":19.53838355117949,"currentDiff":127.29310407191679,"origins":1,"startOffset":0.0,"opponents":{}},"actualAway":{"name":"Quick \u002721 / Vlug en Vaardig (G)","created":"2019-09-07","lastDate":"2026-04-11","firstMatchDate":"2019-09-07","lastMatchDate":"2026-04-11","games":151,"place":"Oudega/Garyp","topRating":1993.9033010286082,"rating":1576.856964725312,"rd":116.45034162668829,"rv":0.056322965958564154,"averageScore":18.286115699526317,"currentDiff":-119.09762246940636,"origins":1,"startOffset":0.0,"opponents":{}},"special":false},{"home":"Leeuwarden","away":"It Fean","homeScore":9,"awayScore":16,"date":"2026-04-04","pHome":0.24076914778179948,"pDraw":0.05312036807950071,"pAway":0.7061104841386998,"guessHome":13,"guessAway":17,"homeDiff":-10.609855361798509,"awayDiff":10.479015062728422,"homeRating":1386.423563841468,"awayRating":1593.223380214891,"homeRd":119,"awayRd":118,"actualHome":{"name":"Leeuwarden","created":"1925-06-14","lastDate":"2026-04-11","firstMatchDate":"1925-06-14","lastMatchDate":"2026-04-11","games":1851,"place":"Leeuwarden","topRating":2028.7954750229064,"rating":1400.9407504853468,"rd":113.59848033386208,"rv":0.05582118791546696,"averageScore":15.134234706013824,"currentDiff":-76.31260869877383,"origins":1,"startOffset":87.0,"opponents":{}},"actualAway":{"name":"It Fean","created":"1959-04-26","lastDate":"2026-04-11","firstMatchDate":"1959-04-26","lastMatchDate":"2026-04-11","games":1134,"place":"Surhuisterveen","topRating":1636.0624116377649,"rating":1596.797805820432,"rd":111.82675349795551,"rv":0.057549743274379506,"averageScore":18.33282712158547,"currentDiff":58.71387134099996,"origins":1,"startOffset":336.5,"opponents":{}},"special":false},{"home":"Quick \u002721 / Vlug en Vaardig (G)","away":"Leeuwarden","homeScore":13,"awayScore":14,"date":"2026-04-11","pHome":0.7940194960044404,"pDraw":0.04364088165787022,"pAway":0.1623396223376894,"guessHome":17,"guessAway":12,"homeDiff":-26.891421082920488,"awayDiff":25.455357635252085,"homeRating":1603.8520397895736,"awayRating":1375.2073784399136,"homeRd":120,"awayRd":117,"actualHome":{"name":"Quick \u002721 / Vlug en Vaardig (G)","created":"2019-09-07","lastDate":"2026-04-11","firstMatchDate":"2019-09-07","lastMatchDate":"2026-04-11","games":151,"place":"Oudega/Garyp","topRating":1993.9033010286082,"rating":1576.856964725312,"rd":116.45034162668829,"rv":0.056322965958564154,"averageScore":18.286115699526317,"currentDiff":-119.09762246940636,"origins":1,"startOffset":0.0,"opponents":{}},"actualAway":{"name":"Leeuwarden","created":"1925-06-14","lastDate":"2026-04-11","firstMatchDate":"1925-06-14","lastMatchDate":"2026-04-11","games":1851,"place":"Leeuwarden","topRating":2028.7954750229064,"rating":1400.9407504853468,"rd":113.59848033386208,"rv":0.05582118791546696,"averageScore":15.134234706013824,"currentDiff":-76.31260869877383,"origins":1,"startOffset":87.0,"opponents":{}},"special":false},{"home":"It Fean","away":"Sparta (Ze)","homeScore":17,"awayScore":16,"date":"2026-04-11","pHome":0.6564987073799975,"pDraw":0.05381279018849505,"pAway":0.2896885024315075,"guessHome":19,"guessAway":15,"homeDiff":-7.66401136338277,"awayDiff":7.541947737178134,"homeRating":1603.953477682358,"awayRating":1500.791682898468,"homeRd":117,"awayRd":116,"actualHome":{"name":"It Fean","created":"1959-04-26","lastDate":"2026-04-11","firstMatchDate":"1959-04-26","lastMatchDate":"2026-04-11","games":1134,"place":"Surhuisterveen","topRating":1636.0624116377649,"rating":1596.797805820432,"rd":111.82675349795551,"rv":0.057549743274379506,"averageScore":18.33282712158547,"currentDiff":58.71387134099996,"origins":1,"startOffset":336.5,"opponents":{}},"actualAway":{"name":"Sparta (Ze)","created":"1925-08-06","lastDate":"2026-04-11","firstMatchDate":"1925-08-06","lastMatchDate":"2026-04-11","games":1517,"place":"Zevenhuizen Gr","topRating":1881.0930118154693,"rating":1508.7921082017142,"rd":111.05405825710658,"rv":0.056512804546560824,"averageScore":19.53838355117949,"currentDiff":127.29310407191679,"origins":1,"startOffset":0.0,"opponents":{}},"special":false}],"fixtures":[{"home":"Quick \u002721 / Vlug en Vaardig (G)","away":"It Fean","homeScore":14,"awayScore":21,"date":"2026-05-09","pHome":0.4848426835010934,"pDraw":0.061086827198727545,"pAway":0.45407048930017907,"guessHome":17,"guessAway":17,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1576.856964725312,"awayRating":1596.797805820432,"homeRd":0,"awayRd":0,"special":false},{"home":"Sparta (Ze)","away":"Leeuwarden","homeScore":23,"awayScore":20,"date":"2026-05-09","pHome":0.6609200934910561,"pDraw":0.05589245251022812,"pAway":0.2831874539987158,"guessHome":17,"guessAway":14,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1508.7921082017142,"awayRating":1400.9407504853468,"homeRd":0,"awayRd":0,"special":false},{"home":"It Fean","away":"Quick \u002721 / Vlug en Vaardig (G)","homeScore":-1,"awayScore":-1,"date":"2026-05-16","pHome":0.5420462613925384,"pDraw":0.06012719040497866,"pAway":0.3978265482024829,"guessHome":17,"guessAway":16,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1596.797805820432,"awayRating":1576.856964725312,"homeRd":0,"awayRd":0,"special":false},{"home":"Leeuwarden","away":"Sparta (Ze)","homeScore":-1,"awayScore":-1,"date":"2026-05-16","pHome":0.36067022109619107,"pDraw":0.060756495279926104,"pAway":0.5785732836238828,"guessHome":15,"guessAway":17,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1400.9407504853468,"awayRating":1508.7921082017142,"homeRd":0,"awayRd":0,"special":false},{"home":"Quick \u002721 / Vlug en Vaardig (G)","away":"Sparta (Ze)","homeScore":-1,"awayScore":-1,"date":"2026-05-30","pHome":0.6099122870160061,"pDraw":0.05619231487489279,"pAway":0.3338953981091012,"guessHome":18,"guessAway":16,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1576.856964725312,"awayRating":1508.7921082017142,"homeRd":0,"awayRd":0,"special":false},{"home":"It Fean","away":"Leeuwarden","homeScore":-1,"awayScore":-1,"date":"2026-05-30","pHome":0.762136548644452,"pDraw":0.04721374637544884,"pAway":0.1906497049800991,"guessHome":17,"guessAway":13,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1596.797805820432,"awayRating":1400.9407504853468,"homeRd":0,"awayRd":0,"special":false},{"home":"Sparta (Ze)","away":"It Fean","homeScore":-1,"awayScore":-1,"date":"2026-06-06","pHome":0.38953994498352373,"pDraw":0.05781027449361087,"pAway":0.5526497805228654,"guessHome":17,"guessAway":18,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1508.7921082017142,"awayRating":1596.797805820432,"homeRd":0,"awayRd":0,"special":false},{"home":"Leeuwarden","away":"Quick \u002721 / Vlug en Vaardig (G)","homeScore":-1,"awayScore":-1,"date":"2026-06-06","pHome":0.2749801881172502,"pDraw":0.05590350795572707,"pAway":0.6691163039270227,"guessHome":14,"guessAway":17,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1400.9407504853468,"awayRating":1576.856964725312,"homeRd":0,"awayRd":0,"special":false}],"standing":[{"team":{"name":"It Fean"},"stats":{"penalties":{"points":0},"position":1,"points":4,"goals":{"for":33,"against":25},"won":2,"draw":0,"lost":0}},{"team":{"name":"Leeuwarden"},"stats":{"penalties":{"points":0},"position":2,"points":2,"goals":{"for":23,"against":29},"won":1,"draw":0,"lost":1}},{"team":{"name":"Quick \u002721 / Vlug en Vaardig (G)"},"stats":{"penalties":{"points":0},"position":3,"points":2,"goals":{"for":31,"against":21},"won":1,"draw":0,"lost":1}},{"team":{"name":"Sparta (Ze)"},"stats":{"penalties":{"points":0},"position":4,"points":0,"goals":{"for":23,"against":35},"won":0,"draw":0,"lost":2}}]}	0.60252	0.60252	0.02944	1596.797805820432	111.82675349795551	0.05692	0.05692	0.42757	1400.9407504853468	113.59848033386208	0.28911	0.28911	0.11464	1576.856964725312	116.45034162668829	0.05145	0.05145	0.42835	1508.7921082017142	111.05405825710658
