date	pouleData	LDODK	LDODK	LDODK	LDODK	LDODK	Mid Fryslân	Mid Fryslân	Mid Fryslân	Mid Fryslân	Mid Fryslân	Spirit (Vo)	Spirit (Vo)	Spirit (Vo)	Spirit (Vo)	Spirit (Vo)	Unitas	Unitas	Unitas	Unitas	Unitas
2026-03-29	{"results":[],"fixtures":[{"home":"Unitas","away":"Spirit (Vo)","homeScore":21,"awayScore":17,"date":"2026-05-02","pHome":0.6303606630866017,"pDraw":0.05171497609337944,"pAway":0.3179243608200189,"guessHome":21,"guessAway":18,"homeDiff":0.0,"awayDiff":0.0,"homeRating":2300.7078457413795,"awayRating":2218.996430410829,"homeRd":0,"awayRd":0,"special":false},{"home":"Mid Fryslân","away":"LDODK","homeScore":19,"awayScore":24,"date":"2026-05-03","pHome":0.16870210206712033,"pDraw":0.0353446942134531,"pAway":0.7959532037194266,"guessHome":18,"guessAway":24,"homeDiff":0.0,"awayDiff":0.0,"homeRating":2251.9332330483835,"awayRating":2539.4228214367804,"homeRd":0,"awayRd":0,"special":false},{"home":"Spirit (Vo)","away":"LDODK","homeScore":13,"awayScore":23,"date":"2026-05-09","pHome":0.14342792399918425,"pDraw":0.031900973275467814,"pAway":0.8246711027253479,"guessHome":17,"guessAway":25,"homeDiff":0.0,"awayDiff":0.0,"homeRating":2218.996430410829,"awayRating":2539.4228214367804,"homeRd":0,"awayRd":0,"special":false},{"home":"Unitas","away":"Mid Fryslân","homeScore":17,"awayScore":21,"date":"2026-05-09","pHome":0.5853943078294181,"pDraw":0.05398852277145505,"pAway":0.36061716939912686,"guessHome":20,"guessAway":18,"homeDiff":0.0,"awayDiff":0.0,"homeRating":2300.7078457413795,"awayRating":2251.9332330483835,"homeRd":0,"awayRd":0,"special":false},{"home":"LDODK","away":"Spirit (Vo)","homeScore":-1,"awayScore":-1,"date":"2026-05-16","pHome":0.8696712436716778,"pDraw":0.025873819774992757,"pAway":0.10445493655332938,"guessHome":26,"guessAway":17,"homeDiff":0.0,"awayDiff":0.0,"homeRating":2539.4228214367804,"awayRating":2218.996430410829,"homeRd":0,"awayRd":0,"special":false},{"home":"Mid Fryslân","away":"Unitas","homeScore":-1,"awayScore":-1,"date":"2026-05-16","pHome":0.446266984663399,"pDraw":0.056125846139134294,"pAway":0.4976071691974667,"guessHome":19,"guessAway":19,"homeDiff":0.0,"awayDiff":0.0,"homeRating":2251.9332330483835,"awayRating":2300.7078457413795,"homeRd":0,"awayRd":0,"special":false},{"home":"Spirit (Vo)","away":"Mid Fryslân","homeScore":-1,"awayScore":-1,"date":"2026-05-23","pHome":0.4701835490431282,"pDraw":0.05371784968907911,"pAway":0.4760986012677927,"guessHome":20,"guessAway":20,"homeDiff":0.0,"awayDiff":0.0,"homeRating":2218.996430410829,"awayRating":2251.9332330483835,"homeRd":0,"awayRd":0,"special":false},{"home":"LDODK","away":"Unitas","homeScore":-1,"awayScore":-1,"date":"2026-05-23","pHome":0.8068918854416463,"pDraw":0.03545102709963999,"pAway":0.15765708745871376,"guessHome":23,"guessAway":16,"homeDiff":0.0,"awayDiff":0.0,"homeRating":2539.4228214367804,"awayRating":2300.7078457413795,"homeRd":0,"awayRd":0,"special":false},{"home":"Spirit (Vo)","away":"Unitas","homeScore":-1,"awayScore":-1,"date":"2026-05-30","pHome":0.39996103936480587,"pDraw":0.05515501934588851,"pAway":0.5448839412893056,"guessHome":18,"guessAway":20,"homeDiff":0.0,"awayDiff":0.0,"homeRating":2218.996430410829,"awayRating":2300.7078457413795,"homeRd":0,"awayRd":0,"special":false},{"home":"LDODK","away":"Mid Fryslân","homeScore":-1,"awayScore":-1,"date":"2026-05-31","pHome":0.8470068898232628,"pDraw":0.029098150427737335,"pAway":0.12389495974899989,"guessHome":25,"guessAway":17,"homeDiff":0.0,"awayDiff":0.0,"homeRating":2539.4228214367804,"awayRating":2251.9332330483835,"homeRd":0,"awayRd":0,"special":false},{"home":"Mid Fryslân","away":"Spirit (Vo)","homeScore":-1,"awayScore":-1,"date":"2026-06-06","pHome":0.5647423142737545,"pDraw":0.05175254265275642,"pAway":0.38350514307348904,"guessHome":22,"guessAway":20,"homeDiff":0.0,"awayDiff":0.0,"homeRating":2251.9332330483835,"awayRating":2218.996430410829,"homeRd":0,"awayRd":0,"special":false},{"home":"Unitas","away":"LDODK","homeScore":-1,"awayScore":-1,"date":"2026-06-06","pHome":0.21186903373639376,"pDraw":0.04152380830015989,"pAway":0.7466071579634463,"guessHome":17,"guessAway":23,"homeDiff":0.0,"awayDiff":0.0,"homeRating":2300.7078457413795,"awayRating":2539.4228214367804,"homeRd":0,"awayRd":0,"special":false}],"standing":[{"team":{"name":"LDODK"},"stats":{"penalties":{"points":0},"position":1,"points":0,"goals":{"for":0,"against":0},"won":0,"draw":0,"lost":0}},{"team":{"name":"Unitas"},"stats":{"penalties":{"points":0},"position":2,"points":0,"goals":{"for":0,"against":0},"won":0,"draw":0,"lost":0}},{"team":{"name":"Mid Fryslân"},"stats":{"penalties":{"points":0},"position":3,"points":0,"goals":{"for":0,"against":0},"won":0,"draw":0,"lost":0}},{"team":{"name":"Spirit (Vo)"},"stats":{"penalties":{"points":0},"position":4,"points":0,"goals":{"for":0,"against":0},"won":0,"draw":0,"lost":0}}]}	0.20098	0.71769	0.0	2539.4228214367804	104.38650603611461	0.00815	0.08254	0.0	2251.9332330483835	101.05005281824623	0.00664	0.06663	0.0	2218.996430410829	113.72583090599616	0.01783	0.13314	0.0	2300.7078457413795	107.29013054126293
2026-04-04	{"results":[],"fixtures":[{"home":"Unitas","away":"Spirit (Vo)","homeScore":21,"awayScore":17,"date":"2026-05-02","pHome":0.6306578011976527,"pDraw":0.051690231565461264,"pAway":0.31765196723688605,"guessHome":21,"guessAway":18,"homeDiff":0.0,"awayDiff":0.0,"homeRating":2301.1130344707035,"awayRating":2219.3962192804843,"homeRd":0,"awayRd":0,"special":false},{"home":"Mid Fryslân","away":"LDODK","homeScore":19,"awayScore":24,"date":"2026-05-03","pHome":0.17903541765617614,"pDraw":0.03641703642095773,"pAway":0.7845475459228661,"guessHome":18,"guessAway":25,"homeDiff":0.0,"awayDiff":0.0,"homeRating":2252.335238589393,"awayRating":2527.8188361592033,"homeRd":0,"awayRd":0,"special":false},{"home":"Spirit (Vo)","away":"LDODK","homeScore":13,"awayScore":23,"date":"2026-05-09","pHome":0.15250803886938447,"pDraw":0.032978553486105566,"pAway":0.81451340764451,"guessHome":18,"guessAway":25,"homeDiff":0.0,"awayDiff":0.0,"homeRating":2219.3962192804843,"awayRating":2527.8188361592033,"homeRd":0,"awayRd":0,"special":false},{"home":"Unitas","away":"Mid Fryslân","homeScore":17,"awayScore":21,"date":"2026-05-09","pHome":0.5857012838915634,"pDraw":0.053967759968941265,"pAway":0.3603309561394954,"guessHome":20,"guessAway":18,"homeDiff":0.0,"awayDiff":0.0,"homeRating":2301.1130344707035,"awayRating":2252.335238589393,"homeRd":0,"awayRd":0,"special":false},{"home":"LDODK","away":"Spirit (Vo)","homeScore":30,"awayScore":13,"date":"2026-05-16","pHome":0.8619926087370753,"pDraw":0.026850655708909876,"pAway":0.11115673555401484,"guessHome":26,"guessAway":17,"homeDiff":0.0,"awayDiff":0.0,"homeRating":2527.8188361592033,"awayRating":2219.3962192804843,"homeRd":0,"awayRd":0,"special":false},{"home":"Mid Fryslân","away":"Unitas","homeScore":22,"awayScore":21,"date":"2026-05-16","pHome":0.4465725705167618,"pDraw":0.05611946346409308,"pAway":0.4973079660191451,"guessHome":19,"guessAway":19,"homeDiff":0.0,"awayDiff":0.0,"homeRating":2252.335238589393,"awayRating":2301.1130344707035,"homeRd":0,"awayRd":0,"special":false},{"home":"Spirit (Vo)","away":"Mid Fryslân","homeScore":16,"awayScore":10,"date":"2026-05-23","pHome":0.47049193244144516,"pDraw":0.053710379710059875,"pAway":0.47579768784849497,"guessHome":20,"guessAway":20,"homeDiff":0.0,"awayDiff":0.0,"homeRating":2219.3962192804843,"awayRating":2252.335238589393,"homeRd":0,"awayRd":0,"special":false},{"home":"LDODK","away":"Unitas","homeScore":22,"awayScore":14,"date":"2026-05-23","pHome":0.7963585022642412,"pDraw":0.03651464969939977,"pAway":0.16712684803635908,"guessHome":23,"guessAway":17,"homeDiff":0.0,"awayDiff":0.0,"homeRating":2527.8188361592033,"awayRating":2301.1130344707035,"homeRd":0,"awayRd":0,"special":false},{"home":"Spirit (Vo)","away":"Unitas","homeScore":9,"awayScore":15,"date":"2026-05-30","pHome":0.4002555302357309,"pDraw":0.0551534108052425,"pAway":0.5445910589590266,"guessHome":18,"guessAway":20,"homeDiff":0.0,"awayDiff":0.0,"homeRating":2219.3962192804843,"awayRating":2301.1130344707035,"homeRd":0,"awayRd":0,"special":false},{"home":"LDODK","away":"Mid Fryslân","homeScore":23,"awayScore":12,"date":"2026-05-31","pHome":0.8382290948746595,"pDraw":0.030117389224921076,"pAway":0.13165351590041946,"guessHome":25,"guessAway":17,"homeDiff":0.0,"awayDiff":0.0,"homeRating":2527.8188361592033,"awayRating":2252.335238589393,"homeRd":0,"awayRd":0,"special":false},{"home":"Mid Fryslân","away":"Spirit (Vo)","homeScore":24,"awayScore":15,"date":"2026-06-06","pHome":0.5650506331193266,"pDraw":0.0517375546372586,"pAway":0.38321181224341483,"guessHome":22,"guessAway":20,"homeDiff":0.0,"awayDiff":0.0,"homeRating":2252.335238589393,"awayRating":2219.3962192804843,"homeRd":0,"awayRd":0,"special":false},{"home":"Unitas","away":"LDODK","homeScore":22,"awayScore":27,"date":"2026-06-06","pHome":0.2241215164831616,"pDraw":0.0425333848750562,"pAway":0.7333450986417822,"guessHome":18,"guessAway":23,"homeDiff":0.0,"awayDiff":0.0,"homeRating":2301.1130344707035,"awayRating":2527.8188361592033,"homeRd":0,"awayRd":0,"special":false}],"standing":[{"team":{"name":"LDODK"},"stats":{"penalties":{"points":0},"position":1,"points":0,"goals":{"for":0,"against":0},"won":0,"draw":0,"lost":0}},{"team":{"name":"Unitas"},"stats":{"penalties":{"points":0},"position":2,"points":0,"goals":{"for":0,"against":0},"won":0,"draw":0,"lost":0}},{"team":{"name":"Mid Fryslân"},"stats":{"penalties":{"points":0},"position":3,"points":0,"goals":{"for":0,"against":0},"won":0,"draw":0,"lost":0}},{"team":{"name":"Spirit (Vo)"},"stats":{"penalties":{"points":0},"position":4,"points":0,"goals":{"for":0,"against":0},"won":0,"draw":0,"lost":0}}]}	0.18526	0.70089	0.0	2527.8188361592033	103.36123977750677	0.00829	0.08702	0.0	2252.335238589393	101.05006010846367	0.00708	0.07121	0.0	2219.3962192804843	113.72594070389734	0.01805	0.14088	0.0	2301.1130344707035	107.29017733124424
2026-04-11	{"results":[],"fixtures":[{"home":"Unitas","away":"Spirit (Vo)","homeScore":21,"awayScore":17,"date":"2026-05-02","pHome":0.6300929498450887,"pDraw":0.05171396040661569,"pAway":0.31819308974829563,"guessHome":21,"guessAway":18,"homeDiff":0.0,"awayDiff":0.0,"homeRating":2301.6010411922803,"awayRating":2219.884226002061,"homeRd":0,"awayRd":0,"special":false},{"home":"Mid Fryslân","away":"LDODK","homeScore":19,"awayScore":24,"date":"2026-05-03","pHome":0.173748443788853,"pDraw":0.035752486288191276,"pAway":0.7904990699229557,"guessHome":18,"guessAway":25,"homeDiff":0.0,"awayDiff":0.0,"homeRating":2252.82324531097,"awayRating":2534.127513944105,"homeRd":0,"awayRd":0,"special":false},{"home":"Spirit (Vo)","away":"LDODK","homeScore":13,"awayScore":23,"date":"2026-05-09","pHome":0.14785792540320541,"pDraw":0.03232143046493563,"pAway":0.819820644131859,"guessHome":18,"guessAway":25,"homeDiff":0.0,"awayDiff":0.0,"homeRating":2219.884226002061,"awayRating":2534.127513944105,"homeRd":0,"awayRd":0,"special":false},{"home":"Unitas","away":"Mid Fryslân","homeScore":17,"awayScore":21,"date":"2026-05-09","pHome":0.5851116252074146,"pDraw":0.05398326976415507,"pAway":0.3609051050284304,"guessHome":20,"guessAway":18,"homeDiff":0.0,"awayDiff":0.0,"homeRating":2301.6010411922803,"awayRating":2252.82324531097,"homeRd":0,"awayRd":0,"special":false},{"home":"LDODK","away":"Spirit (Vo)","homeScore":30,"awayScore":13,"date":"2026-05-16","pHome":0.8655951410228635,"pDraw":0.026322471010146953,"pAway":0.1080823879669896,"guessHome":26,"guessAway":17,"homeDiff":0.0,"awayDiff":0.0,"homeRating":2534.127513944105,"awayRating":2219.884226002061,"homeRd":0,"awayRd":0,"special":false},{"home":"Mid Fryslân","away":"Unitas","homeScore":22,"awayScore":21,"date":"2026-05-16","pHome":0.4459681151076592,"pDraw":0.05610559133881743,"pAway":0.49792629355352336,"guessHome":19,"guessAway":19,"homeDiff":0.0,"awayDiff":0.0,"homeRating":2252.82324531097,"awayRating":2301.6010411922803,"homeRd":0,"awayRd":0,"special":false},{"home":"Spirit (Vo)","away":"Mid Fryslân","homeScore":16,"awayScore":10,"date":"2026-05-23","pHome":0.4698829349073962,"pDraw":0.05370216532167077,"pAway":0.47641489977093304,"guessHome":20,"guessAway":21,"homeDiff":0.0,"awayDiff":0.0,"homeRating":2219.884226002061,"awayRating":2252.82324531097,"homeRd":0,"awayRd":0,"special":false},{"home":"LDODK","away":"Unitas","homeScore":22,"awayScore":14,"date":"2026-05-23","pHome":0.8012913763445851,"pDraw":0.035911227922018896,"pAway":0.16279739573339597,"guessHome":23,"guessAway":17,"homeDiff":0.0,"awayDiff":0.0,"homeRating":2534.127513944105,"awayRating":2301.6010411922803,"homeRd":0,"awayRd":0,"special":false},{"home":"Spirit (Vo)","away":"Unitas","homeScore":9,"awayScore":15,"date":"2026-05-30","pHome":0.3996671663243383,"pDraw":0.05512981646090487,"pAway":0.5452030172147568,"guessHome":18,"guessAway":20,"homeDiff":0.0,"awayDiff":0.0,"homeRating":2219.884226002061,"awayRating":2301.6010411922803,"homeRd":0,"awayRd":0,"special":false},{"home":"LDODK","away":"Mid Fryslân","homeScore":23,"awayScore":12,"date":"2026-05-31","pHome":0.8423423495578333,"pDraw":0.02956064158318361,"pAway":0.12809700885898317,"guessHome":25,"guessAway":17,"homeDiff":0.0,"awayDiff":0.0,"homeRating":2534.127513944105,"awayRating":2252.82324531097,"homeRd":0,"awayRd":0,"special":false},{"home":"Mid Fryslân","away":"Spirit (Vo)","homeScore":24,"awayScore":15,"date":"2026-06-06","pHome":0.5644514846888498,"pDraw":0.05174995222335649,"pAway":0.3837985630877938,"guessHome":22,"guessAway":20,"homeDiff":0.0,"awayDiff":0.0,"homeRating":2252.82324531097,"awayRating":2219.884226002061,"homeRd":0,"awayRd":0,"special":false},{"home":"Unitas","away":"LDODK","homeScore":22,"awayScore":27,"date":"2026-06-06","pHome":0.21786782225049905,"pDraw":0.04187575265441512,"pAway":0.7402564250950858,"guessHome":18,"guessAway":23,"homeDiff":0.0,"awayDiff":0.0,"homeRating":2301.6010411922803,"awayRating":2534.127513944105,"homeRd":0,"awayRd":0,"special":false}],"standing":[{"team":{"name":"LDODK"},"stats":{"penalties":{"points":0},"position":1,"points":0,"goals":{"for":0,"against":0},"won":0,"draw":0,"lost":0}},{"team":{"name":"Unitas"},"stats":{"penalties":{"points":0},"position":2,"points":0,"goals":{"for":0,"against":0},"won":0,"draw":0,"lost":0}},{"team":{"name":"Mid Fryslân"},"stats":{"penalties":{"points":0},"position":3,"points":0,"goals":{"for":0,"against":0},"won":0,"draw":0,"lost":0}},{"team":{"name":"Spirit (Vo)"},"stats":{"penalties":{"points":0},"position":4,"points":0,"goals":{"for":0,"against":0},"won":0,"draw":0,"lost":0}}]}	0.1893	0.71302	0.0	2534.127513944105	102.25082935180133	0.00776	0.08231	0.0	2252.82324531097	101.05006010846367	0.00722	0.06908	0.0	2219.884226002061	113.72594070389734	0.01715	0.13559	0.0	2301.6010411922803	107.29017733124424
2026-04-14	{"results":[],"fixtures":[{"home":"Unitas","away":"Spirit (Vo)","homeScore":21,"awayScore":17,"date":"2026-05-02","pHome":0.630057786691985,"pDraw":0.05171272279328415,"pAway":0.3182294905147308,"guessHome":21,"guessAway":18,"homeDiff":0.0,"awayDiff":0.0,"homeRating":2301.572609400407,"awayRating":2219.855794210188,"homeRd":0,"awayRd":0,"special":false},{"home":"Mid Fryslân","away":"LDODK","homeScore":19,"awayScore":24,"date":"2026-05-03","pHome":0.18087691365206116,"pDraw":0.03660393569655773,"pAway":0.7825191506513811,"guessHome":18,"guessAway":25,"homeDiff":0.0,"awayDiff":0.0,"homeRating":2252.794813519097,"awayRating":2525.7024110826983,"homeRd":0,"awayRd":0,"special":false},{"home":"Spirit (Vo)","away":"LDODK","homeScore":13,"awayScore":23,"date":"2026-05-09","pHome":0.15413013679806475,"pDraw":0.033167443835584454,"pAway":0.8127024193663508,"guessHome":18,"guessAway":25,"homeDiff":0.0,"awayDiff":0.0,"homeRating":2219.855794210188,"awayRating":2525.7024110826983,"homeRd":0,"awayRd":0,"special":false},{"home":"Unitas","away":"Mid Fryslân","homeScore":17,"awayScore":21,"date":"2026-05-09","pHome":0.5850749143857346,"pDraw":0.05398136979010293,"pAway":0.3609437158241625,"guessHome":20,"guessAway":18,"homeDiff":0.0,"awayDiff":0.0,"homeRating":2301.572609400407,"awayRating":2252.794813519097,"homeRd":0,"awayRd":0,"special":false},{"home":"LDODK","away":"Spirit (Vo)","homeScore":30,"awayScore":13,"date":"2026-05-16","pHome":0.8599506283981182,"pDraw":0.02711661398502202,"pAway":0.11293275761685978,"guessHome":26,"guessAway":17,"homeDiff":0.0,"awayDiff":0.0,"homeRating":2525.7024110826983,"awayRating":2219.855794210188,"homeRd":0,"awayRd":0,"special":false},{"home":"Mid Fryslân","away":"Unitas","homeScore":22,"awayScore":21,"date":"2026-05-16","pHome":0.44593048072891983,"pDraw":0.05610167493292373,"pAway":0.49796784433815644,"guessHome":19,"guessAway":19,"homeDiff":0.0,"awayDiff":0.0,"homeRating":2252.794813519097,"awayRating":2301.572609400407,"homeRd":0,"awayRd":0,"special":false},{"home":"Spirit (Vo)","away":"Mid Fryslân","homeScore":16,"awayScore":10,"date":"2026-05-23","pHome":0.4698448824943824,"pDraw":0.05369887078602631,"pAway":0.4764562467195913,"guessHome":20,"guessAway":21,"homeDiff":0.0,"awayDiff":0.0,"homeRating":2219.855794210188,"awayRating":2252.794813519097,"homeRd":0,"awayRd":0,"special":false},{"home":"LDODK","away":"Unitas","homeScore":22,"awayScore":14,"date":"2026-05-23","pHome":0.793572347707774,"pDraw":0.03680552693512762,"pAway":0.16962212535709842,"guessHome":23,"guessAway":17,"homeDiff":0.0,"awayDiff":0.0,"homeRating":2525.7024110826983,"awayRating":2301.572609400407,"homeRd":0,"awayRd":0,"special":false},{"home":"Spirit (Vo)","away":"Unitas","homeScore":9,"awayScore":15,"date":"2026-05-30","pHome":0.39963053579639185,"pDraw":0.05512533182470436,"pAway":0.5452441323789038,"guessHome":18,"guessAway":20,"homeDiff":0.0,"awayDiff":0.0,"homeRating":2219.855794210188,"awayRating":2301.572609400407,"homeRd":0,"awayRd":0,"special":false},{"home":"LDODK","away":"Mid Fryslân","homeScore":23,"awayScore":12,"date":"2026-05-31","pHome":0.8358997870075431,"pDraw":0.030394614814068133,"pAway":0.13370559817838878,"guessHome":25,"guessAway":17,"homeDiff":0.0,"awayDiff":0.0,"homeRating":2525.7024110826983,"awayRating":2252.794813519097,"homeRd":0,"awayRd":0,"special":false},{"home":"Mid Fryslân","away":"Spirit (Vo)","homeScore":24,"awayScore":15,"date":"2026-06-06","pHome":0.5644137415076789,"pDraw":0.05174866391484201,"pAway":0.3838375945774791,"guessHome":22,"guessAway":20,"homeDiff":0.0,"awayDiff":0.0,"homeRating":2252.794813519097,"awayRating":2219.855794210188,"homeRd":0,"awayRd":0,"special":false},{"home":"Unitas","away":"LDODK","homeScore":22,"awayScore":27,"date":"2026-06-06","pHome":0.2262950895728555,"pDraw":0.04270949751855524,"pAway":0.7309954129085893,"guessHome":18,"guessAway":23,"homeDiff":0.0,"awayDiff":0.0,"homeRating":2301.572609400407,"awayRating":2525.7024110826983,"homeRd":0,"awayRd":0,"special":false}],"standing":[{"team":{"name":"LDODK"},"stats":{"penalties":{"points":0},"position":1,"points":0,"goals":{"for":0,"against":0},"won":0,"draw":0,"lost":0}},{"team":{"name":"Unitas"},"stats":{"penalties":{"points":0},"position":2,"points":0,"goals":{"for":0,"against":0},"won":0,"draw":0,"lost":0}},{"team":{"name":"Mid Fryslân"},"stats":{"penalties":{"points":0},"position":3,"points":0,"goals":{"for":0,"against":0},"won":0,"draw":0,"lost":0}},{"team":{"name":"Spirit (Vo)"},"stats":{"penalties":{"points":0},"position":4,"points":0,"goals":{"for":0,"against":0},"won":0,"draw":0,"lost":0}}]}	0.17873	0.70062	0.0	2525.7024110826983	99.83043574759759	0.00799	0.08634	0.0	2252.794813519097	101.05006010846367	0.00761	0.07106	0.0	2219.855794210188	113.72594070389734	0.01859	0.14198	0.0	2301.572609400407	107.29017733124424
2026-05-02	{"results":[{"home":"Unitas","away":"Spirit (Vo)","homeScore":21,"awayScore":17,"date":"2026-05-02","pHome":0.629992737032017,"pDraw":0.051671557362986564,"pAway":0.31833570560499647,"guessHome":21,"guessAway":18,"homeDiff":4.9587057813987485,"awayDiff":-5.725457703565553,"homeRating":2301.4784750723497,"awayRating":2219.7616598821305,"homeRd":122,"awayRd":134,"actualHome":{"name":"Unitas","created":"1975-11-23","lastDate":"2026-05-02","firstMatchDate":"1975-11-23","lastMatchDate":"2026-05-02","games":1053,"place":"Harderwijk","topRating":2372.292197828368,"rating":2306.6164461646777,"rd":116.91777990987904,"rv":0.05737093136541586,"averageScore":19.357406509308607,"currentDiff":32.88269787027093,"origins":1,"startOffset":11.0,"opponents":{}},"actualAway":{"name":"Spirit (Vo)","created":"1977-09-04","lastDate":"2026-05-02","firstMatchDate":"1977-09-04","lastMatchDate":"2026-05-02","games":928,"place":"Voorthuizen","topRating":2262.501134579783,"rating":2213.67831237161,"rd":126.43760675075326,"rv":0.05775418454532193,"averageScore":22.20590558030542,"currentDiff":15.595630088496819,"origins":1,"startOffset":-131.0,"opponents":{}},"special":false}],"fixtures":[{"home":"Mid Fryslân","away":"LDODK","homeScore":19,"awayScore":24,"date":"2026-05-03","pHome":0.18084075237225283,"pDraw":0.03656516531168208,"pAway":0.7825940823160651,"guessHome":18,"guessAway":25,"homeDiff":0.0,"awayDiff":0.0,"homeRating":2252.9443180259923,"awayRating":2525.851915589594,"homeRd":0,"awayRd":0,"special":false},{"home":"Spirit (Vo)","away":"LDODK","homeScore":13,"awayScore":23,"date":"2026-05-09","pHome":0.14933074433817106,"pDraw":0.03250805687008673,"pAway":0.8181611987917422,"guessHome":18,"guessAway":25,"homeDiff":0.0,"awayDiff":0.0,"homeRating":2213.67831237161,"awayRating":2525.851915589594,"homeRd":0,"awayRd":0,"special":false},{"home":"Unitas","away":"Mid Fryslân","homeScore":17,"awayScore":21,"date":"2026-05-09","pHome":0.591816808822481,"pDraw":0.05364000808657071,"pAway":0.3545431830909483,"guessHome":20,"guessAway":18,"homeDiff":0.0,"awayDiff":0.0,"homeRating":2306.6164461646777,"awayRating":2252.9443180259923,"homeRd":0,"awayRd":0,"special":false},{"home":"LDODK","away":"Spirit (Vo)","homeScore":30,"awayScore":13,"date":"2026-05-16","pHome":0.8641744897570318,"pDraw":0.026513773600661095,"pAway":0.10931173664230714,"guessHome":26,"guessAway":17,"homeDiff":0.0,"awayDiff":0.0,"homeRating":2525.851915589594,"awayRating":2213.67831237161,"homeRd":0,"awayRd":0,"special":false},{"home":"Mid Fryslân","away":"Unitas","homeScore":22,"awayScore":21,"date":"2026-05-16","pHome":0.4389167107626828,"pDraw":0.05595547209734453,"pAway":0.5051278171399727,"guessHome":19,"guessAway":19,"homeDiff":0.0,"awayDiff":0.0,"homeRating":2252.9443180259923,"awayRating":2306.6164461646777,"homeRd":0,"awayRd":0,"special":false},{"home":"Spirit (Vo)","away":"Mid Fryslân","homeScore":16,"awayScore":10,"date":"2026-05-23","pHome":0.46069993680191423,"pDraw":0.05365319542894709,"pAway":0.4856468677691387,"guessHome":20,"guessAway":21,"homeDiff":0.0,"awayDiff":0.0,"homeRating":2213.67831237161,"awayRating":2252.9443180259923,"homeRd":0,"awayRd":0,"special":false},{"home":"LDODK","away":"Unitas","homeScore":22,"awayScore":14,"date":"2026-05-23","pHome":0.7889534076057254,"pDraw":0.037285537502695976,"pAway":0.17376105489157867,"guessHome":23,"guessAway":17,"homeDiff":0.0,"awayDiff":0.0,"homeRating":2525.851915589594,"awayRating":2306.6164461646777,"homeRd":0,"awayRd":0,"special":false},{"home":"Spirit (Vo)","away":"Unitas","homeScore":9,"awayScore":15,"date":"2026-05-30","pHome":0.38410526708740844,"pDraw":0.05463358841029131,"pAway":0.5612611445023002,"guessHome":18,"guessAway":20,"homeDiff":0.0,"awayDiff":0.0,"homeRating":2213.67831237161,"awayRating":2306.6164461646777,"homeRd":0,"awayRd":0,"special":false},{"home":"LDODK","away":"Mid Fryslân","homeScore":23,"awayScore":12,"date":"2026-05-31","pHome":0.8358679231218087,"pDraw":0.03037337209530877,"pAway":0.1337587047828825,"guessHome":25,"guessAway":17,"homeDiff":0.0,"awayDiff":0.0,"homeRating":2525.851915589594,"awayRating":2252.9443180259923,"homeRd":0,"awayRd":0,"special":false},{"home":"Mid Fryslân","away":"Spirit (Vo)","homeScore":24,"awayScore":15,"date":"2026-06-06","pHome":0.5732229056998728,"pDraw":0.05148317834936367,"pAway":0.3752939159507636,"guessHome":22,"guessAway":20,"homeDiff":0.0,"awayDiff":0.0,"homeRating":2252.9443180259923,"awayRating":2213.67831237161,"homeRd":0,"awayRd":0,"special":false},{"home":"Unitas","away":"LDODK","homeScore":22,"awayScore":27,"date":"2026-06-06","pHome":0.23127787494832774,"pDraw":0.04315940360974313,"pAway":0.7255627214419291,"guessHome":18,"guessAway":23,"homeDiff":0.0,"awayDiff":0.0,"homeRating":2306.6164461646777,"awayRating":2525.851915589594,"homeRd":0,"awayRd":0,"special":false}],"standing":[{"team":{"name":"Unitas"},"stats":{"penalties":{"points":0},"position":1,"points":2,"goals":{"for":21,"against":17},"won":1,"draw":0,"lost":0}},{"team":{"name":"LDODK"},"stats":{"penalties":{"points":0},"position":2,"points":0,"goals":{"for":0,"against":0},"won":0,"draw":0,"lost":0}},{"team":{"name":"Mid Fryslân"},"stats":{"penalties":{"points":0},"position":3,"points":0,"goals":{"for":0,"against":0},"won":0,"draw":0,"lost":0}},{"team":{"name":"Spirit (Vo)"},"stats":{"penalties":{"points":0},"position":4,"points":0,"goals":{"for":17,"against":21},"won":0,"draw":0,"lost":1}}]}	0.18207	0.70455	0.0	2525.851915589594	99.83043574759759	0.00926	0.08739	0.0	2252.9443180259923	101.05006010846367	0.00365	0.03405	0.0	2213.67831237161	126.43760675075326	0.02056	0.17401	0.0	2306.6164461646777	116.91777990987904
