date	pouleData	DTG	DTG	DTG	DTG	DTG	Lintjo	Lintjo	Lintjo	Lintjo	Lintjo	Noveas	Noveas	Noveas	Noveas	Noveas	SIOS / Leonidas	SIOS / Leonidas	SIOS / Leonidas	SIOS / Leonidas	SIOS / Leonidas
2026-03-29	{"results":[],"fixtures":[{"home":"DTG","away":"SIOS / Leonidas","homeScore":13,"awayScore":13,"date":"2026-04-04","pHome":0.4730356883434885,"pDraw":0.06786237541954876,"pAway":0.4591019362369627,"guessHome":14,"guessAway":14,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1320.24926731488,"awayRating":1346.0063586570811,"homeRd":0,"awayRd":0,"special":false},{"home":"Lintjo","away":"Noveas","homeScore":17,"awayScore":11,"date":"2026-04-04","pHome":0.5367632878305657,"pDraw":0.05574724799444153,"pAway":0.40748946417499277,"guessHome":19,"guessAway":18,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1302.6514693168192,"awayRating":1287.9866647420354,"homeRd":0,"awayRd":0,"special":false},{"home":"SIOS / Leonidas","away":"Lintjo","homeScore":13,"awayScore":11,"date":"2026-04-11","pHome":0.5715408377077226,"pDraw":0.06591365298861213,"pAway":0.3625455093036653,"guessHome":14,"guessAway":13,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1346.0063586570811,"awayRating":1302.6514693168192,"homeRd":0,"awayRd":0,"special":false},{"home":"Noveas","away":"DTG","homeScore":16,"awayScore":19,"date":"2026-04-11","pHome":0.4695063779103288,"pDraw":0.05625998541850524,"pAway":0.47423363667116597,"guessHome":19,"guessAway":19,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1287.9866647420354,"awayRating":1320.24926731488,"homeRd":0,"awayRd":0,"special":false},{"home":"DTG","away":"Lintjo","homeScore":17,"awayScore":13,"date":"2026-05-09","pHome":0.5381552026578016,"pDraw":0.061162770260262456,"pAway":0.4006820270819359,"guessHome":17,"guessAway":16,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1320.24926731488,"awayRating":1302.6514693168192,"homeRd":0,"awayRd":0,"special":false},{"home":"SIOS / Leonidas","away":"Noveas","homeScore":24,"awayScore":19,"date":"2026-05-09","pHome":0.5956356952766506,"pDraw":0.057748764919241136,"pAway":0.3466155398041082,"guessHome":17,"guessAway":15,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1346.0063586570811,"awayRating":1287.9866647420354,"homeRd":0,"awayRd":0,"special":false},{"home":"Lintjo","away":"DTG","homeScore":-1,"awayScore":-1,"date":"2026-05-16","pHome":0.487658298437492,"pDraw":0.06202212314233391,"pAway":0.4503195784201741,"guessHome":16,"guessAway":16,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1302.6514693168192,"awayRating":1320.24926731488,"homeRd":0,"awayRd":0,"special":false},{"home":"Noveas","away":"SIOS / Leonidas","homeScore":-1,"awayScore":-1,"date":"2026-05-16","pHome":0.4305344492805161,"pDraw":0.06044777300060988,"pAway":0.509017777718874,"guessHome":16,"guessAway":17,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1287.9866647420354,"awayRating":1346.0063586570811,"homeRd":0,"awayRd":0,"special":false},{"home":"Noveas","away":"Lintjo","homeScore":-1,"awayScore":-1,"date":"2026-05-30","pHome":0.49468236084216666,"pDraw":0.05639958094920511,"pAway":0.44891805820862823,"guessHome":19,"guessAway":19,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1287.9866647420354,"awayRating":1302.6514693168192,"homeRd":0,"awayRd":0,"special":false},{"home":"SIOS / Leonidas","away":"DTG","homeScore":-1,"awayScore":-1,"date":"2026-05-30","pHome":0.5468896864455365,"pDraw":0.06649223628289791,"pAway":0.3866180772715656,"guessHome":14,"guessAway":13,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1346.0063586570811,"awayRating":1320.24926731488,"homeRd":0,"awayRd":0,"special":false},{"home":"DTG","away":"Noveas","homeScore":-1,"awayScore":-1,"date":"2026-06-06","pHome":0.5618751441803684,"pDraw":0.05484102920294437,"pAway":0.3832838266166872,"guessHome":20,"guessAway":18,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1320.24926731488,"awayRating":1287.9866647420354,"homeRd":0,"awayRd":0,"special":false},{"home":"Lintjo","away":"SIOS / Leonidas","homeScore":-1,"awayScore":-1,"date":"2026-06-06","pHome":0.44763809816093225,"pDraw":0.06820916398820781,"pAway":0.48415273785085994,"guessHome":13,"guessAway":14,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1302.6514693168192,"awayRating":1346.0063586570811,"homeRd":0,"awayRd":0,"special":false}],"standing":[{"team":{"name":"SIOS / Leonidas"},"stats":{"penalties":{"points":0},"position":1,"points":0,"goals":{"for":0,"against":0},"won":0,"draw":0,"lost":0}},{"team":{"name":"DTG"},"stats":{"penalties":{"points":0},"position":2,"points":0,"goals":{"for":0,"against":0},"won":0,"draw":0,"lost":0}},{"team":{"name":"Lintjo"},"stats":{"penalties":{"points":0},"position":3,"points":0,"goals":{"for":0,"against":0},"won":0,"draw":0,"lost":0}},{"team":{"name":"Noveas"},"stats":{"penalties":{"points":0},"position":4,"points":0,"goals":{"for":0,"against":0},"won":0,"draw":0,"lost":0}}]}	0.25415	0.37466	0.22638	1320.24926731488	119.91106721916336	0.23053	0.34407	0.2538	1302.6514693168192	120.86648447707584	0.21951	0.32276	0.28567	1287.9866647420354	135.57700881432038	0.29581	0.0	0.0	1346.0063586570811	129.82742807738234
2026-04-04	{"results":[{"home":"DTG","away":"SIOS / Leonidas","homeScore":13,"awayScore":13,"date":"2026-04-04","pHome":0.47318899050770713,"pDraw":0.06786191338544545,"pAway":0.4589490961068474,"guessHome":15,"guessAway":14,"homeDiff":-0.8184470377505022,"awayDiff":0.8663851491012338,"homeRating":1320.24926731488,"awayRating":1346.0063586570811,"homeRd":179,"awayRd":184,"actualHome":{"name":"DTG","created":"1948-04-25","lastDate":"2026-04-04","firstMatchDate":"1948-04-25","lastMatchDate":"2026-04-04","games":1042,"place":"Wijckel","topRating":1690.7206232628616,"rating":1319.6521191061886,"rd":163.2566418315518,"rv":0.05761649490124086,"averageScore":16.297257769545926,"currentDiff":16.224538851071657,"origins":1,"startOffset":-145.0,"opponents":{}},"actualAway":{"name":"SIOS / Leonidas","created":"2023-09-09","lastDate":"2026-04-04","firstMatchDate":"2023-09-09","lastMatchDate":"2026-04-04","games":53,"place":"Wolvega/Noordwolde","topRating":1454.213062980185,"rating":1347.0940426352415,"rd":166.8284425807474,"rv":0.05649624547786478,"averageScore":11.08860398055279,"currentDiff":16.49997470782114,"origins":1,"startOffset":0.0,"opponents":{}},"special":false},{"home":"Lintjo","away":"Noveas","homeScore":17,"awayScore":11,"date":"2026-04-04","pHome":0.5371226247386427,"pDraw":0.055739012298529234,"pAway":0.40713836296282807,"guessHome":19,"guessAway":18,"homeDiff":32.49218929220842,"awayDiff":-36.390863303864535,"homeRating":1302.6514693168192,"awayRating":1287.9866647420354,"homeRd":178,"awayRd":190,"actualHome":{"name":"Lintjo","created":"1964-04-12","lastDate":"2026-04-04","firstMatchDate":"1964-04-12","lastMatchDate":"2026-04-04","games":1222,"place":"Oldeberkoop","topRating":1706.1110638069706,"rating":1335.3649574380868,"rd":163.5277065367308,"rv":0.05712991792359492,"averageScore":15.948015900676594,"currentDiff":112.42204787998958,"origins":1,"startOffset":107.25,"opponents":{}},"actualAway":{"name":"Noveas","created":"1962-06-24","lastDate":"2026-04-04","firstMatchDate":"1962-06-24","lastMatchDate":"2026-04-04","games":862,"place":"Steenwijk","topRating":1771.2075747919685,"rating":1251.81710026723,"rd":171.97079836495223,"rv":0.05808918451457465,"averageScore":21.17902234189701,"currentDiff":157.2856852843979,"origins":1,"startOffset":67.5,"opponents":{}},"special":false}],"fixtures":[{"home":"SIOS / Leonidas","away":"Lintjo","homeScore":13,"awayScore":11,"date":"2026-04-11","pHome":0.5269596827422425,"pDraw":0.06768659608466798,"pAway":0.4053537211730896,"guessHome":14,"guessAway":13,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1347.0940426352415,"awayRating":1335.3649574380868,"homeRd":0,"awayRd":0,"special":false},{"home":"Noveas","away":"DTG","homeScore":16,"awayScore":19,"date":"2026-04-11","pHome":0.4190960275802782,"pDraw":0.056132359000647725,"pAway":0.5247716134190741,"guessHome":18,"guessAway":19,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1251.81710026723,"awayRating":1319.6521191061886,"homeRd":0,"awayRd":0,"special":false},{"home":"DTG","away":"Lintjo","homeScore":17,"awayScore":13,"date":"2026-05-09","pHome":0.4906770052898274,"pDraw":0.062165093589471754,"pAway":0.44715790112070086,"guessHome":16,"guessAway":16,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1319.6521191061886,"awayRating":1335.3649574380868,"homeRd":0,"awayRd":0,"special":false},{"home":"SIOS / Leonidas","away":"Noveas","homeScore":24,"awayScore":19,"date":"2026-05-09","pHome":0.6458611454943275,"pDraw":0.05529262425898074,"pAway":0.29884623024669177,"guessHome":18,"guessAway":15,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1347.0940426352415,"awayRating":1251.81710026723,"homeRd":0,"awayRd":0,"special":false},{"home":"Lintjo","away":"DTG","homeScore":-1,"awayScore":-1,"date":"2026-05-16","pHome":0.535770280347466,"pDraw":0.0613885608435108,"pAway":0.40284115880902316,"guessHome":17,"guessAway":16,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1335.3649574380868,"awayRating":1319.6521191061886,"homeRd":0,"awayRd":0,"special":false},{"home":"Noveas","away":"SIOS / Leonidas","homeScore":-1,"awayScore":-1,"date":"2026-05-16","pHome":0.37885901301514635,"pDraw":0.059580337077198786,"pAway":0.5615606499076549,"guessHome":15,"guessAway":17,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1251.81710026723,"awayRating":1347.0940426352415,"homeRd":0,"awayRd":0,"special":false},{"home":"Noveas","away":"Lintjo","homeScore":-1,"awayScore":-1,"date":"2026-05-30","pHome":0.39702150944957393,"pDraw":0.05592032974228234,"pAway":0.5470581608081437,"guessHome":18,"guessAway":19,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1251.81710026723,"awayRating":1335.3649574380868,"homeRd":0,"awayRd":0,"special":false},{"home":"SIOS / Leonidas","away":"DTG","homeScore":-1,"awayScore":-1,"date":"2026-05-30","pHome":0.5496244799662021,"pDraw":0.06648531109200623,"pAway":0.38389020894179166,"guessHome":14,"guessAway":13,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1347.0940426352415,"awayRating":1319.6521191061886,"homeRd":0,"awayRd":0,"special":false},{"home":"DTG","away":"Noveas","homeScore":-1,"awayScore":-1,"date":"2026-06-06","pHome":0.6114385721148841,"pDraw":0.05319551651489873,"pAway":0.3353659113702172,"guessHome":20,"guessAway":17,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1319.6521191061886,"awayRating":1251.81710026723,"homeRd":0,"awayRd":0,"special":false},{"home":"Lintjo","away":"SIOS / Leonidas","homeScore":-1,"awayScore":-1,"date":"2026-06-06","pHome":0.4932813374312881,"pDraw":0.06832458967178423,"pAway":0.43839407289692767,"guessHome":14,"guessAway":13,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1335.3649574380868,"awayRating":1347.0940426352415,"homeRd":0,"awayRd":0,"special":false}],"standing":[{"team":{"name":"Lintjo"},"stats":{"penalties":{"points":0},"position":1,"points":2,"goals":{"for":17,"against":11},"won":1,"draw":0,"lost":0}},{"team":{"name":"SIOS / Leonidas"},"stats":{"penalties":{"points":0},"position":2,"points":1,"goals":{"for":13,"against":13},"won":0,"draw":1,"lost":0}},{"team":{"name":"DTG"},"stats":{"penalties":{"points":0},"position":3,"points":1,"goals":{"for":13,"against":13},"won":0,"draw":1,"lost":0}},{"team":{"name":"Noveas"},"stats":{"penalties":{"points":0},"position":4,"points":0,"goals":{"for":11,"against":17},"won":0,"draw":0,"lost":1}}]}	0.23676	0.37199	0.21445	1319.6521191061886	163.2566418315518	0.36067	0.49243	0.12238	1335.3649574380868	163.5277065367308	0.10587	0.15987	0.4393	1251.81710026723	171.97079836495223	0.2967	0.0	0.0	1347.0940426352415	166.8284425807474
2026-04-11	{"results":[{"home":"DTG","away":"SIOS / Leonidas","homeScore":13,"awayScore":13,"date":"2026-04-04","pHome":0.47318899050770713,"pDraw":0.06786191338544545,"pAway":0.4589490961068474,"guessHome":15,"guessAway":14,"homeDiff":-0.8184470377505022,"awayDiff":0.8663851491012338,"homeRating":1320.24926731488,"awayRating":1346.0063586570811,"homeRd":179,"awayRd":184,"actualHome":{"name":"DTG","created":"1948-04-25","lastDate":"2026-04-11","firstMatchDate":"1948-04-25","lastMatchDate":"2026-04-11","games":1043,"place":"Wijckel","topRating":1690.7206232628616,"rating":1333.6589960479232,"rd":152.76486363208073,"rv":0.05761384219682418,"averageScore":16.287607511453157,"currentDiff":30.143868839024435,"origins":1,"startOffset":-145.0,"opponents":{}},"actualAway":{"name":"SIOS / Leonidas","created":"2023-09-09","lastDate":"2026-04-11","firstMatchDate":"2023-09-09","lastMatchDate":"2026-04-11","games":54,"place":"Wolvega/Noordwolde","topRating":1454.213062980185,"rating":1357.104184605068,"rd":155.23689671316984,"rv":0.05649364988767266,"averageScore":11.044636047078155,"currentDiff":26.422569723865763,"origins":1,"startOffset":0.0,"opponents":{}},"special":false},{"home":"Lintjo","away":"Noveas","homeScore":17,"awayScore":11,"date":"2026-04-04","pHome":0.5371226247386427,"pDraw":0.055739012298529234,"pAway":0.40713836296282807,"guessHome":19,"guessAway":18,"homeDiff":32.49218929220842,"awayDiff":-36.390863303864535,"homeRating":1302.6514693168192,"awayRating":1287.9866647420354,"homeRd":178,"awayRd":190,"actualHome":{"name":"Lintjo","created":"1964-04-12","lastDate":"2026-04-11","firstMatchDate":"1964-04-12","lastMatchDate":"2026-04-11","games":1223,"place":"Oldeberkoop","topRating":1706.1110638069706,"rating":1325.8501229403037,"rd":152.82223257964125,"rv":0.05712723819301827,"averageScore":15.852768698299114,"currentDiff":102.81966642842463,"origins":1,"startOffset":107.25,"opponents":{}},"actualAway":{"name":"Noveas","created":"1962-06-24","lastDate":"2026-04-11","firstMatchDate":"1962-06-24","lastMatchDate":"2026-04-11","games":863,"place":"Steenwijk","topRating":1771.2075747919685,"rating":1236.682313391404,"rd":159.20291747910554,"rv":0.05808645291594732,"averageScore":21.07569174890825,"currentDiff":142.0633514547901,"origins":1,"startOffset":67.5,"opponents":{}},"special":false},{"home":"SIOS / Leonidas","away":"Lintjo","homeScore":13,"awayScore":11,"date":"2026-04-11","pHome":0.5265105763152278,"pDraw":0.06769825340344543,"pAway":0.4057911702813267,"guessHome":14,"guessAway":13,"homeDiff":9.922595016044625,"awayDiff":-9.602381451564952,"homeRating":1347.0966042979976,"awayRating":1335.3675191008429,"homeRd":169,"awayRd":166,"actualHome":{"name":"SIOS / Leonidas","created":"2023-09-09","lastDate":"2026-04-11","firstMatchDate":"2023-09-09","lastMatchDate":"2026-04-11","games":54,"place":"Wolvega/Noordwolde","topRating":1454.213062980185,"rating":1357.104184605068,"rd":155.23689671316984,"rv":0.05649364988767266,"averageScore":11.044636047078155,"currentDiff":26.422569723865763,"origins":1,"startOffset":0.0,"opponents":{}},"actualAway":{"name":"Lintjo","created":"1964-04-12","lastDate":"2026-04-11","firstMatchDate":"1964-04-12","lastMatchDate":"2026-04-11","games":1223,"place":"Oldeberkoop","topRating":1706.1110638069706,"rating":1325.8501229403037,"rd":152.82223257964125,"rv":0.05712723819301827,"averageScore":15.852768698299114,"currentDiff":102.81966642842463,"origins":1,"startOffset":107.25,"opponents":{}},"special":false},{"home":"Noveas","away":"DTG","homeScore":16,"awayScore":19,"date":"2026-04-11","pHome":0.4188140160875433,"pDraw":0.056126957839219394,"pAway":0.5250590260732373,"guessHome":18,"guessAway":19,"homeDiff":-15.222333829607805,"awayDiff":13.919329987952779,"homeRating":1251.819661929986,"awayRating":1319.6546807689447,"homeRd":174,"awayRd":165,"actualHome":{"name":"Noveas","created":"1962-06-24","lastDate":"2026-04-11","firstMatchDate":"1962-06-24","lastMatchDate":"2026-04-11","games":863,"place":"Steenwijk","topRating":1771.2075747919685,"rating":1236.682313391404,"rd":159.20291747910554,"rv":0.05808645291594732,"averageScore":21.07569174890825,"currentDiff":142.0633514547901,"origins":1,"startOffset":67.5,"opponents":{}},"actualAway":{"name":"DTG","created":"1948-04-25","lastDate":"2026-04-11","firstMatchDate":"1948-04-25","lastMatchDate":"2026-04-11","games":1043,"place":"Wijckel","topRating":1690.7206232628616,"rating":1333.6589960479232,"rd":152.76486363208073,"rv":0.05761384219682418,"averageScore":16.287607511453157,"currentDiff":30.143868839024435,"origins":1,"startOffset":-145.0,"opponents":{}},"special":false}],"fixtures":[{"home":"DTG","away":"Lintjo","homeScore":17,"awayScore":13,"date":"2026-05-09","pHome":0.5239202221240147,"pDraw":0.061785040341469255,"pAway":0.4142947375345161,"guessHome":17,"guessAway":16,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1333.6589960479232,"awayRating":1325.8501229403037,"homeRd":0,"awayRd":0,"special":false},{"home":"SIOS / Leonidas","away":"Noveas","homeScore":24,"awayScore":19,"date":"2026-05-09","pHome":0.6774368841187146,"pDraw":0.05312951938276783,"pAway":0.2694335964985175,"guessHome":18,"guessAway":14,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1357.104184605068,"awayRating":1236.682313391404,"homeRd":0,"awayRd":0,"special":false},{"home":"Lintjo","away":"DTG","homeScore":-1,"awayScore":-1,"date":"2026-05-16","pHome":0.5014968134708386,"pDraw":0.06216814756129957,"pAway":0.43633503896786174,"guessHome":16,"guessAway":16,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1325.8501229403037,"awayRating":1333.6589960479232,"homeRd":0,"awayRd":0,"special":false},{"home":"Noveas","away":"SIOS / Leonidas","homeScore":-1,"awayScore":-1,"date":"2026-05-16","pHome":0.34470382253580667,"pDraw":0.05826287948787201,"pAway":0.5970332979763213,"guessHome":15,"guessAway":17,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1236.682313391404,"awayRating":1357.104184605068,"homeRd":0,"awayRd":0,"special":false},{"home":"Noveas","away":"Lintjo","homeScore":-1,"awayScore":-1,"date":"2026-05-30","pHome":0.38871111673021197,"pDraw":0.0558674020672163,"pAway":0.5554214812025717,"guessHome":18,"guessAway":19,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1236.682313391404,"awayRating":1325.8501229403037,"homeRd":0,"awayRd":0,"special":false},{"home":"SIOS / Leonidas","away":"DTG","homeScore":-1,"awayScore":-1,"date":"2026-05-30","pHome":0.5434286999493998,"pDraw":0.0667605422413195,"pAway":0.38981075780928065,"guessHome":14,"guessAway":13,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1357.104184605068,"awayRating":1333.6589960479232,"homeRd":0,"awayRd":0,"special":false},{"home":"DTG","away":"Noveas","homeScore":-1,"awayScore":-1,"date":"2026-06-06","pHome":0.6497118265886254,"pDraw":0.0511571041918889,"pAway":0.29913106921948573,"guessHome":20,"guessAway":17,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1333.6589960479232,"awayRating":1236.682313391404,"homeRd":0,"awayRd":0,"special":false},{"home":"Lintjo","away":"SIOS / Leonidas","homeScore":-1,"awayScore":-1,"date":"2026-06-06","pHome":0.46464779500235354,"pDraw":0.0686857307409704,"pAway":0.46666647425667607,"guessHome":13,"guessAway":13,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1325.8501229403037,"awayRating":1357.104184605068,"homeRd":0,"awayRd":0,"special":false}],"standing":[{"team":{"name":"DTG"},"stats":{"penalties":{"points":0},"position":1,"points":3,"goals":{"for":32,"against":29},"won":1,"draw":1,"lost":0}},{"team":{"name":"SIOS / Leonidas"},"stats":{"penalties":{"points":0},"position":2,"points":3,"goals":{"for":26,"against":24},"won":1,"draw":1,"lost":0}},{"team":{"name":"Lintjo"},"stats":{"penalties":{"points":0},"position":3,"points":2,"goals":{"for":28,"against":24},"won":1,"draw":0,"lost":1}},{"team":{"name":"Noveas"},"stats":{"penalties":{"points":0},"position":4,"points":0,"goals":{"for":27,"against":36},"won":0,"draw":0,"lost":2}}]}	0.33222	0.54999	0.08993	1333.6589960479232	152.76486363208073	0.22365	0.38564	0.14896	1325.8501229403037	152.82223257964125	0.04465	0.06803	0.6089	1236.682313391404	159.20291747910554	0.39948	0.0	0.0	1357.104184605068	155.23689671316984
