date	pouleData	DES (De)	DES (De)	DES (De)	DES (De)	DES (De)	De Meervogels	De Meervogels	De Meervogels	De Meervogels	De Meervogels	Phoenix (Z)	Phoenix (Z)	Phoenix (Z)	Phoenix (Z)	Phoenix (Z)	Weidevogels	Weidevogels	Weidevogels	Weidevogels	Weidevogels
2026-03-29	{"results":[],"fixtures":[{"home":"Phoenix (Z)","away":"DES (De)","homeScore":12,"awayScore":18,"date":"2026-04-04","pHome":0.4308691076681104,"pDraw":0.06293449157537556,"pAway":0.5061964007565141,"guessHome":15,"guessAway":16,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1692.8970743735515,"awayRating":1749.8168761518077,"homeRd":0,"awayRd":0,"special":false},{"home":"De Meervogels","away":"Weidevogels","homeScore":19,"awayScore":11,"date":"2026-04-04","pHome":0.6876165691187611,"pDraw":0.053252436908074796,"pAway":0.2591309939731641,"guessHome":18,"guessAway":14,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1842.301605411847,"awayRating":1713.2736438992006,"homeRd":0,"awayRd":0,"special":false},{"home":"DES (De)","away":"De Meervogels","homeScore":14,"awayScore":19,"date":"2026-04-11","pHome":0.3817355337734849,"pDraw":0.060845077521874735,"pAway":0.5574193887046404,"guessHome":15,"guessAway":17,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1749.8168761518077,"awayRating":1842.301605411847,"homeRd":0,"awayRd":0,"special":false},{"home":"Weidevogels","away":"Phoenix (Z)","homeScore":17,"awayScore":13,"date":"2026-04-11","pHome":0.5414665779550261,"pDraw":0.06233558253900234,"pAway":0.39619783950597165,"guessHome":16,"guessAway":15,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1713.2736438992006,"awayRating":1692.8970743735515,"homeRd":0,"awayRd":0,"special":false},{"home":"DES (De)","away":"Weidevogels","homeScore":19,"awayScore":11,"date":"2026-05-09","pHome":0.5651639181232865,"pDraw":0.060037914987992935,"pAway":0.3747981668887206,"guessHome":17,"guessAway":16,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1749.8168761518077,"awayRating":1713.2736438992006,"homeRd":0,"awayRd":0,"special":false},{"home":"Phoenix (Z)","away":"De Meervogels","homeScore":7,"awayScore":19,"date":"2026-05-09","pHome":0.306672373749181,"pDraw":0.05847925778833929,"pAway":0.6348483684624797,"guessHome":14,"guessAway":17,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1692.8970743735515,"awayRating":1842.301605411847,"homeRd":0,"awayRd":0,"special":false},{"home":"De Meervogels","away":"Phoenix (Z)","homeScore":-1,"awayScore":-1,"date":"2026-05-16","pHome":0.7113406827143065,"pDraw":0.05224623787790772,"pAway":0.23641307940778578,"guessHome":17,"guessAway":13,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1842.301605411847,"awayRating":1692.8970743735515,"homeRd":0,"awayRd":0,"special":false},{"home":"Weidevogels","away":"DES (De)","homeScore":-1,"awayScore":-1,"date":"2026-05-16","pHome":0.46059727235315095,"pDraw":0.0617985937922525,"pAway":0.47760413385459655,"guessHome":16,"guessAway":16,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1713.2736438992006,"awayRating":1749.8168761518077,"homeRd":0,"awayRd":0,"special":false},{"home":"Weidevogels","away":"De Meervogels","homeScore":-1,"awayScore":-1,"date":"2026-05-30","pHome":0.333066375519656,"pDraw":0.05876826196201301,"pAway":0.608165362518331,"guessHome":15,"guessAway":17,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1713.2736438992006,"awayRating":1842.301605411847,"homeRd":0,"awayRd":0,"special":false},{"home":"DES (De)","away":"Phoenix (Z)","homeScore":-1,"awayScore":-1,"date":"2026-05-30","pHome":0.5929117413653392,"pDraw":0.060176179661173335,"pAway":0.34691207897348747,"guessHome":17,"guessAway":15,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1749.8168761518077,"awayRating":1692.8970743735515,"homeRd":0,"awayRd":0,"special":false},{"home":"Phoenix (Z)","away":"Weidevogels","homeScore":-1,"awayScore":-1,"date":"2026-06-06","pHome":0.48300982538101367,"pDraw":0.06335049029556883,"pAway":0.4536396843234175,"guessHome":16,"guessAway":16,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1692.8970743735515,"awayRating":1713.2736438992006,"homeRd":0,"awayRd":0,"special":false},{"home":"De Meervogels","away":"DES (De)","homeScore":-1,"awayScore":-1,"date":"2026-06-06","pHome":0.641299245742514,"pDraw":0.05662160108256664,"pAway":0.3020791531749194,"guessHome":17,"guessAway":15,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1842.301605411847,"awayRating":1749.8168761518077,"homeRd":0,"awayRd":0,"special":false}],"standing":[{"team":{"name":"De Meervogels"},"stats":{"penalties":{"points":0},"position":1,"points":0,"goals":{"for":0,"against":0},"won":0,"draw":0,"lost":0}},{"team":{"name":"DES (De)"},"stats":{"penalties":{"points":0},"position":2,"points":0,"goals":{"for":0,"against":0},"won":0,"draw":0,"lost":0}},{"team":{"name":"Weidevogels"},"stats":{"penalties":{"points":0},"position":3,"points":0,"goals":{"for":0,"against":0},"won":0,"draw":0,"lost":0}},{"team":{"name":"Phoenix (Z)"},"stats":{"penalties":{"points":0},"position":4,"points":0,"goals":{"for":0,"against":0},"won":0,"draw":0,"lost":0}}]}	0.24266	0.24266	0.24085	1749.8168761518077	126.0505014192642	0.40557	0.40557	0.12777	1842.301605411847	116.95302716750012	0.16273	0.16273	0.3303	1692.8970743735515	117.76138790534489	0.18904	0.18904	0.30108	1713.2736438992006	118.85333919482508
2026-04-04	{"results":[{"home":"Phoenix (Z)","away":"DES (De)","homeScore":12,"awayScore":18,"date":"2026-04-04","pHome":0.4218110961022189,"pDraw":0.06536269099654624,"pAway":0.5128262129012349,"guessHome":14,"guessAway":15,"homeDiff":-38.22631507573078,"awayDiff":41.34082757417195,"homeRating":1687.5761114879392,"awayRating":1750.6665453062672,"homeRd":174,"awayRd":182,"actualHome":{"name":"Phoenix (Z)","created":"1922-10-22","lastDate":"2026-04-04","firstMatchDate":"1922-10-22","lastMatchDate":"2026-04-04","games":1774,"place":"Zoetermeer","topRating":2015.2959871961102,"rating":1648.8665924711338,"rd":160.0313571493437,"rv":0.055885399768583074,"averageScore":15.437763820900644,"currentDiff":-86.68590734081158,"origins":1,"startOffset":-85.0,"opponents":{}},"actualAway":{"name":"DES (De)","created":"1970-08-30","lastDate":"2026-04-04","firstMatchDate":"1970-08-30","lastMatchDate":"2026-04-04","games":1269,"place":"Delft","topRating":1914.4194249237396,"rating":1792.5384581977657,"rd":165.66301116908534,"rv":0.05686396164798312,"averageScore":17.342745205147484,"currentDiff":85.4012902503755,"origins":1,"startOffset":-37.25,"opponents":{}},"special":false},{"home":"De Meervogels","away":"Weidevogels","homeScore":19,"awayScore":11,"date":"2026-04-04","pHome":0.6916423208514877,"pDraw":0.054921293570264595,"pAway":0.2534363855782477,"guessHome":17,"guessAway":13,"homeDiff":27.694874304772384,"awayDiff":-28.400064188110946,"homeRating":1844.4386109111192,"awayRating":1711.6823302956586,"homeRd":175,"awayRd":178,"actualHome":{"name":"De Meervogels","created":"1970-10-18","lastDate":"2026-04-04","firstMatchDate":"1970-10-18","lastMatchDate":"2026-04-04","games":1339,"place":"Zoetermeer","topRating":2326.450654837273,"rating":1872.75036174965,"rd":162.33982237257723,"rv":0.056672889460431065,"averageScore":16.45327015034822,"currentDiff":3.569599779797045,"origins":1,"startOffset":-111.5,"opponents":{}},"actualAway":{"name":"Weidevogels","created":"1970-09-06","lastDate":"2026-04-04","firstMatchDate":"1970-09-06","lastMatchDate":"2026-04-04","games":1111,"place":"Bleiswijk","topRating":1904.614363935416,"rating":1682.5953926656289,"rd":164.34534357112474,"rv":0.05738239244178508,"averageScore":16.76082591678563,"currentDiff":-71.93158170500965,"origins":1,"startOffset":147.0,"opponents":{}},"special":false}],"fixtures":[{"home":"DES (De)","away":"De Meervogels","homeScore":14,"awayScore":19,"date":"2026-04-11","pHome":0.39855300651205083,"pDraw":0.06349869351612902,"pAway":0.5379482999718201,"guessHome":15,"guessAway":16,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1792.5384581977657,"awayRating":1872.75036174965,"homeRd":0,"awayRd":0,"special":false},{"home":"Weidevogels","away":"Phoenix (Z)","homeScore":17,"awayScore":13,"date":"2026-04-11","pHome":0.5598458370472907,"pDraw":0.06469893087021467,"pAway":0.3754552320824946,"guessHome":15,"guessAway":14,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1682.5953926656289,"awayRating":1648.8665924711338,"homeRd":0,"awayRd":0,"special":false},{"home":"DES (De)","away":"Weidevogels","homeScore":19,"awayScore":11,"date":"2026-05-09","pHome":0.6639851711761915,"pDraw":0.056419581924581685,"pAway":0.2795952468992268,"guessHome":17,"guessAway":14,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1792.5384581977657,"awayRating":1682.5953926656289,"homeRd":0,"awayRd":0,"special":false},{"home":"Phoenix (Z)","away":"De Meervogels","homeScore":7,"awayScore":19,"date":"2026-05-09","pHome":0.22237506731158052,"pDraw":0.05303150771000453,"pAway":0.724593424978415,"guessHome":12,"guessAway":16,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1648.8665924711338,"awayRating":1872.75036174965,"homeRd":0,"awayRd":0,"special":false},{"home":"De Meervogels","away":"Phoenix (Z)","homeScore":-1,"awayScore":-1,"date":"2026-05-16","pHome":0.7895359681154485,"pDraw":0.04505480561615932,"pAway":0.16540922626839222,"guessHome":17,"guessAway":12,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1872.75036174965,"awayRating":1648.8665924711338,"homeRd":0,"awayRd":0,"special":false},{"home":"Weidevogels","away":"DES (De)","homeScore":-1,"awayScore":-1,"date":"2026-05-16","pHome":0.35830574156514905,"pDraw":0.06153109319263128,"pAway":0.5801631652422197,"guessHome":14,"guessAway":16,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1682.5953926656289,"awayRating":1792.5384581977657,"homeRd":0,"awayRd":0,"special":false},{"home":"Weidevogels","away":"De Meervogels","homeScore":-1,"awayScore":-1,"date":"2026-05-30","pHome":0.2589641609846628,"pDraw":0.05554354191048472,"pAway":0.6854922971048525,"guessHome":13,"guessAway":17,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1682.5953926656289,"awayRating":1872.75036174965,"homeRd":0,"awayRd":0,"special":false},{"home":"DES (De)","away":"Phoenix (Z)","homeScore":-1,"awayScore":-1,"date":"2026-05-30","pHome":0.7047057252761039,"pDraw":0.05416486334921905,"pAway":0.24112941137467708,"guessHome":17,"guessAway":13,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1792.5384581977657,"awayRating":1648.8665924711338,"homeRd":0,"awayRd":0,"special":false},{"home":"Phoenix (Z)","away":"Weidevogels","homeScore":-1,"awayScore":-1,"date":"2026-06-06","pHome":0.46376947941477864,"pDraw":0.0655036466245994,"pAway":0.47072687396062196,"guessHome":15,"guessAway":15,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1648.8665924711338,"awayRating":1682.5953926656289,"homeRd":0,"awayRd":0,"special":false},{"home":"De Meervogels","away":"DES (De)","homeScore":-1,"awayScore":-1,"date":"2026-06-06","pHome":0.6253729511750654,"pDraw":0.05870060114159503,"pAway":0.31592644768333955,"guessHome":17,"guessAway":14,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1872.75036174965,"awayRating":1792.5384581977657,"homeRd":0,"awayRd":0,"special":false}],"standing":[{"team":{"name":"De Meervogels"},"stats":{"penalties":{"points":0},"position":1,"points":2,"goals":{"for":19,"against":11},"won":1,"draw":0,"lost":0}},{"team":{"name":"DES (De)"},"stats":{"penalties":{"points":0},"position":2,"points":2,"goals":{"for":18,"against":12},"won":1,"draw":0,"lost":0}},{"team":{"name":"Phoenix (Z)"},"stats":{"penalties":{"points":0},"position":3,"points":0,"goals":{"for":12,"against":18},"won":0,"draw":0,"lost":1}},{"team":{"name":"Weidevogels"},"stats":{"penalties":{"points":0},"position":4,"points":0,"goals":{"for":11,"against":19},"won":0,"draw":0,"lost":1}}]}	0.52617	0.52617	0.0485	1872.75036174965	162.33982237257723	0.34357	0.34357	0.0867	1792.5384581977657	165.66301116908534	0.07524	0.07524	0.37801	1682.5953926656289	164.34534357112474	0.05502	0.05502	0.48679	1648.8665924711338	160.0313571493437
2026-04-11	{"results":[{"home":"Phoenix (Z)","away":"DES (De)","homeScore":12,"awayScore":18,"date":"2026-04-04","pHome":0.4218110961022189,"pDraw":0.06536269099654624,"pAway":0.5128262129012349,"guessHome":14,"guessAway":15,"homeDiff":-38.22631507573078,"awayDiff":41.34082757417195,"homeRating":1687.5761114879392,"awayRating":1750.6665453062672,"homeRd":174,"awayRd":182,"actualHome":{"name":"Phoenix (Z)","created":"1922-10-22","lastDate":"2026-04-11","firstMatchDate":"1922-10-22","lastMatchDate":"2026-04-11","games":1775,"place":"Zoetermeer","topRating":2015.2959871961102,"rating":1629.2282757552446,"rd":150.12425436229583,"rv":0.055883095689979914,"averageScore":15.422301925127577,"currentDiff":-106.09055422992219,"origins":1,"startOffset":-85.0,"opponents":{}},"actualAway":{"name":"DES (De)","created":"1970-08-30","lastDate":"2026-04-11","firstMatchDate":"1970-08-30","lastMatchDate":"2026-04-11","games":1270,"place":"Delft","topRating":1914.4194249237396,"rating":1764.506813396039,"rd":154.37050304515384,"rv":0.05686173939045072,"averageScore":17.31494305904486,"currentDiff":57.566341440534416,"origins":1,"startOffset":-37.25,"opponents":{}},"special":false},{"home":"De Meervogels","away":"Weidevogels","homeScore":19,"awayScore":11,"date":"2026-04-04","pHome":0.6916423208514877,"pDraw":0.054921293570264595,"pAway":0.2534363855782477,"guessHome":17,"guessAway":13,"homeDiff":27.694874304772384,"awayDiff":-28.400064188110946,"homeRating":1844.4386109111192,"awayRating":1711.6823302956586,"homeRd":175,"awayRd":178,"actualHome":{"name":"De Meervogels","created":"1970-10-18","lastDate":"2026-04-11","firstMatchDate":"1970-10-18","lastMatchDate":"2026-04-11","games":1340,"place":"Zoetermeer","topRating":2326.450654837273,"rating":1900.237098566481,"rd":151.88376359644727,"rv":0.05667069689562551,"averageScore":16.6053567524562,"currentDiff":30.43001598896808,"origins":1,"startOffset":-111.5,"opponents":{}},"actualAway":{"name":"Weidevogels","created":"1970-09-06","lastDate":"2026-04-11","firstMatchDate":"1970-09-06","lastMatchDate":"2026-04-11","games":1112,"place":"Bleiswijk","topRating":1904.614363935416,"rating":1703.3846946248364,"rd":153.4488195673481,"rv":0.05737989006894811,"averageScore":16.86675280951732,"currentDiff":-51.59746392130728,"origins":1,"startOffset":147.0,"opponents":{}},"special":false},{"home":"DES (De)","away":"De Meervogels","homeScore":14,"awayScore":19,"date":"2026-04-11","pHome":0.39848896502863185,"pDraw":0.06355318371943253,"pAway":0.5379578512519356,"guessHome":15,"guessAway":16,"homeDiff":-27.83494880984108,"awayDiff":26.860416209171035,"homeRating":1792.5452560147635,"awayRating":1872.7571595666477,"homeRd":168,"awayRd":164,"actualHome":{"name":"DES (De)","created":"1970-08-30","lastDate":"2026-04-11","firstMatchDate":"1970-08-30","lastMatchDate":"2026-04-11","games":1270,"place":"Delft","topRating":1914.4194249237396,"rating":1764.506813396039,"rd":154.37050304515384,"rv":0.05686173939045072,"averageScore":17.31494305904486,"currentDiff":57.566341440534416,"origins":1,"startOffset":-37.25,"opponents":{}},"actualAway":{"name":"De Meervogels","created":"1970-10-18","lastDate":"2026-04-11","firstMatchDate":"1970-10-18","lastMatchDate":"2026-04-11","games":1340,"place":"Zoetermeer","topRating":2326.450654837273,"rating":1900.237098566481,"rd":151.88376359644727,"rv":0.05667069689562551,"averageScore":16.6053567524562,"currentDiff":30.43001598896808,"origins":1,"startOffset":-111.5,"opponents":{}},"special":false},{"home":"Weidevogels","away":"Phoenix (Z)","homeScore":17,"awayScore":13,"date":"2026-04-11","pHome":0.5589075531716665,"pDraw":0.06562632113441885,"pAway":0.37546612569391463,"guessHome":15,"guessAway":13,"homeDiff":20.334117783702368,"awayDiff":-19.40464688911061,"homeRating":1682.6021904826266,"awayRating":1648.8733902881315,"homeRd":166,"awayRd":162,"actualHome":{"name":"Weidevogels","created":"1970-09-06","lastDate":"2026-04-11","firstMatchDate":"1970-09-06","lastMatchDate":"2026-04-11","games":1112,"place":"Bleiswijk","topRating":1904.614363935416,"rating":1703.3846946248364,"rd":153.4488195673481,"rv":0.05737989006894811,"averageScore":16.86675280951732,"currentDiff":-51.59746392130728,"origins":1,"startOffset":147.0,"opponents":{}},"actualAway":{"name":"Phoenix (Z)","created":"1922-10-22","lastDate":"2026-04-11","firstMatchDate":"1922-10-22","lastMatchDate":"2026-04-11","games":1775,"place":"Zoetermeer","topRating":2015.2959871961102,"rating":1629.2282757552446,"rd":150.12425436229583,"rv":0.055883095689979914,"averageScore":15.422301925127577,"currentDiff":-106.09055422992219,"origins":1,"startOffset":-85.0,"opponents":{}},"special":false}],"fixtures":[{"home":"DES (De)","away":"Weidevogels","homeScore":19,"awayScore":11,"date":"2026-05-09","pHome":0.598830482094808,"pDraw":0.060538584170672594,"pAway":0.3406309337345194,"guessHome":16,"guessAway":14,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1764.506813396039,"awayRating":1703.3846946248364,"homeRd":0,"awayRd":0,"special":false},{"home":"Phoenix (Z)","away":"De Meervogels","homeScore":7,"awayScore":19,"date":"2026-05-09","pHome":0.1780955050602191,"pDraw":0.046883920693996606,"pAway":0.7750205742457843,"guessHome":12,"guessAway":17,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1629.2282757552446,"awayRating":1900.237098566481,"homeRd":0,"awayRd":0,"special":false},{"home":"De Meervogels","away":"Phoenix (Z)","homeScore":-1,"awayScore":-1,"date":"2026-05-16","pHome":0.8301765692553142,"pDraw":0.03889794304105143,"pAway":0.13092548770363427,"guessHome":17,"guessAway":11,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1900.237098566481,"awayRating":1629.2282757552446,"homeRd":0,"awayRd":0,"special":false},{"home":"Weidevogels","away":"DES (De)","homeScore":-1,"awayScore":-1,"date":"2026-05-16","pHome":0.4250655594806132,"pDraw":0.06355399016751972,"pAway":0.5113804503518671,"guessHome":15,"guessAway":16,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1703.3846946248364,"awayRating":1764.506813396039,"homeRd":0,"awayRd":0,"special":false},{"home":"Weidevogels","away":"De Meervogels","homeScore":-1,"awayScore":-1,"date":"2026-05-30","pHome":0.25129651363110495,"pDraw":0.05449386154228153,"pAway":0.6942096248266135,"guessHome":13,"guessAway":17,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1703.3846946248364,"awayRating":1900.237098566481,"homeRd":0,"awayRd":0,"special":false},{"home":"DES (De)","away":"Phoenix (Z)","homeScore":-1,"awayScore":-1,"date":"2026-05-30","pHome":0.6942446863031457,"pDraw":0.055192531636778674,"pAway":0.2505627820600756,"guessHome":16,"guessAway":13,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1764.506813396039,"awayRating":1629.2282757552446,"homeRd":0,"awayRd":0,"special":false},{"home":"Phoenix (Z)","away":"Weidevogels","homeScore":-1,"awayScore":-1,"date":"2026-06-06","pHome":0.4060649088655921,"pDraw":0.06459389240772162,"pAway":0.5293411987266863,"guessHome":14,"guessAway":15,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1629.2282757552446,"awayRating":1703.3846946248364,"homeRd":0,"awayRd":0,"special":false},{"home":"De Meervogels","away":"DES (De)","homeScore":-1,"awayScore":-1,"date":"2026-06-06","pHome":0.6957855691253491,"pDraw":0.05324160232055808,"pAway":0.25097282855409286,"guessHome":17,"guessAway":14,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1900.237098566481,"awayRating":1764.506813396039,"homeRd":0,"awayRd":0,"special":false}],"standing":[{"team":{"name":"De Meervogels"},"stats":{"penalties":{"points":0},"position":1,"points":4,"goals":{"for":38,"against":25},"won":2,"draw":0,"lost":0}},{"team":{"name":"DES (De)"},"stats":{"penalties":{"points":0},"position":2,"points":2,"goals":{"for":32,"against":31},"won":1,"draw":0,"lost":1}},{"team":{"name":"Weidevogels"},"stats":{"penalties":{"points":0},"position":3,"points":2,"goals":{"for":28,"against":32},"won":1,"draw":0,"lost":1}},{"team":{"name":"Phoenix (Z)"},"stats":{"penalties":{"points":0},"position":4,"points":0,"goals":{"for":25,"against":35},"won":0,"draw":0,"lost":2}}]}	0.75048	0.75048	0.0177	1900.237098566481	151.88376359644727	0.14305	0.14305	0.10982	1764.506813396039	154.37050304515384	0.08331	0.08331	0.19788	1703.3846946248364	153.4488195673481	0.02316	0.02316	0.6746	1629.2282757552446	150.12425436229583
