date	pouleData	Excelsior (D)	Excelsior (D)	Excelsior (D)	Excelsior (D)	Excelsior (D)	KCR	KCR	KCR	KCR	KCR	Korbis	Korbis	Korbis	Korbis	Korbis	Maassluis	Maassluis	Maassluis	Maassluis	Maassluis
2026-03-29	{"results":[],"fixtures":[{"home":"Excelsior (D)","away":"Korbis","homeScore":16,"awayScore":17,"date":"2026-04-04","pHome":0.4193663977950628,"pDraw":0.05672388175838461,"pAway":0.5239097204465526,"guessHome":18,"guessAway":19,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1798.1074495436617,"awayRating":1865.2729620933385,"homeRd":0,"awayRd":0,"special":false},{"home":"KCR","away":"Maassluis","homeScore":14,"awayScore":11,"date":"2026-04-04","pHome":0.35756369833973634,"pDraw":0.05564884566963313,"pAway":0.5867874559906305,"guessHome":17,"guessAway":19,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1777.6258099474244,"awayRating":1889.539995549059,"homeRd":0,"awayRd":0,"special":false},{"home":"Korbis","away":"KCR","homeScore":13,"awayScore":17,"date":"2026-04-11","pHome":0.6375227257208282,"pDraw":0.05199492006466677,"pAway":0.310482354214505,"guessHome":20,"guessAway":17,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1865.2729620933385,"awayRating":1777.6258099474244,"homeRd":0,"awayRd":0,"special":false},{"home":"Maassluis","away":"Excelsior (D)","homeScore":18,"awayScore":17,"date":"2026-04-11","pHome":0.6417553975778558,"pDraw":0.05315295942423437,"pAway":0.3050916429979098,"guessHome":19,"guessAway":16,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1889.539995549059,"awayRating":1798.1074495436617,"homeRd":0,"awayRd":0,"special":false},{"home":"Korbis","away":"Maassluis","homeScore":26,"awayScore":15,"date":"2026-05-09","pHome":0.48115346888298083,"pDraw":0.05592013599471496,"pAway":0.4629263951223042,"guessHome":19,"guessAway":19,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1865.2729620933385,"awayRating":1889.539995549059,"homeRd":0,"awayRd":0,"special":false},{"home":"Excelsior (D)","away":"KCR","homeScore":18,"awayScore":17,"date":"2026-05-09","pHome":0.5435529727508537,"pDraw":0.058512056632090914,"pAway":0.39793497061705535,"guessHome":18,"guessAway":17,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1798.1074495436617,"awayRating":1777.6258099474244,"homeRd":0,"awayRd":0,"special":false},{"home":"KCR","away":"Excelsior (D)","homeScore":-1,"awayScore":-1,"date":"2026-05-16","pHome":0.48480498986457077,"pDraw":0.05946989711849027,"pAway":0.45572511301693897,"guessHome":18,"guessAway":17,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1777.6258099474244,"awayRating":1798.1074495436617,"homeRd":0,"awayRd":0,"special":false},{"home":"Maassluis","away":"Korbis","homeScore":-1,"awayScore":-1,"date":"2026-05-16","pHome":0.5507152024223845,"pDraw":0.054854794887114366,"pAway":0.3944300026905011,"guessHome":20,"guessAway":19,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1889.539995549059,"awayRating":1865.2729620933385,"homeRd":0,"awayRd":0,"special":false},{"home":"Korbis","away":"Excelsior (D)","homeScore":-1,"awayScore":-1,"date":"2026-05-30","pHome":0.6098746064281538,"pDraw":0.05380927265465918,"pAway":0.336316120917187,"guessHome":20,"guessAway":17,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1865.2729620933385,"awayRating":1798.1074495436617,"homeRd":0,"awayRd":0,"special":false},{"home":"Maassluis","away":"KCR","homeScore":-1,"awayScore":-1,"date":"2026-05-30","pHome":0.6683400749972347,"pDraw":0.051047786022414,"pAway":0.2806121389803513,"guessHome":20,"guessAway":16,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1889.539995549059,"awayRating":1777.6258099474244,"homeRd":0,"awayRd":0,"special":false},{"home":"Excelsior (D)","away":"Maassluis","homeScore":-1,"awayScore":-1,"date":"2026-06-06","pHome":0.3850531890995549,"pDraw":0.05707377636187971,"pAway":0.5578730345385654,"guessHome":17,"guessAway":19,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1798.1074495436617,"awayRating":1889.539995549059,"homeRd":0,"awayRd":0,"special":false},{"home":"KCR","away":"Korbis","homeScore":-1,"awayScore":-1,"date":"2026-06-06","pHome":0.3910225668040983,"pDraw":0.055672298838925105,"pAway":0.5533051343569766,"guessHome":18,"guessAway":19,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1777.6258099474244,"awayRating":1865.2729620933385,"homeRd":0,"awayRd":0,"special":false}],"standing":[{"team":{"name":"Maassluis"},"stats":{"penalties":{"points":0},"position":1,"points":0,"goals":{"for":0,"against":0},"won":0,"draw":0,"lost":0}},{"team":{"name":"Korbis"},"stats":{"penalties":{"points":0},"position":2,"points":0,"goals":{"for":0,"against":0},"won":0,"draw":0,"lost":0}},{"team":{"name":"Excelsior (D)"},"stats":{"penalties":{"points":0},"position":3,"points":0,"goals":{"for":0,"against":0},"won":0,"draw":0,"lost":0}},{"team":{"name":"KCR"},"stats":{"penalties":{"points":0},"position":4,"points":0,"goals":{"for":0,"against":0},"won":0,"draw":0,"lost":0}}]}	0.19219	0.19219	0.43807	1798.1074495436617	115.8512558290477	0.16796	0.16796	0.48392	1777.6258099474244	116.4426692210163	0.29959	0.29959	0.31156	1865.2729620933385	119.9664233246413	0.34026	0.34026	0.26667	1889.539995549059	117.92713075285103
2026-04-04	{"results":[{"home":"Excelsior (D)","away":"Korbis","homeScore":16,"awayScore":17,"date":"2026-04-04","pHome":0.41267806417342445,"pDraw":0.058862944682718465,"pAway":0.5284589911438571,"guessHome":17,"guessAway":18,"homeDiff":-1.1125737027721243,"awayDiff":1.131905846163363,"homeRating":1794.6164622031051,"awayRating":1866.3737683187362,"homeRd":173,"awayRd":180,"actualHome":{"name":"Excelsior (D)","created":"1970-08-30","lastDate":"2026-04-04","firstMatchDate":"1970-08-30","lastMatchDate":"2026-04-04","games":1478,"place":"Delft","topRating":2192.123570382397,"rating":1793.6318973366897,"rd":158.6738940906019,"rv":0.055700509836115124,"averageScore":17.839396718463153,"currentDiff":-57.160121612940884,"origins":1,"startOffset":-28.0,"opponents":{}},"actualAway":{"name":"Korbis","created":"1984-09-23","lastDate":"2026-04-04","firstMatchDate":"1984-09-23","lastMatchDate":"2026-04-04","games":790,"place":"Waddinxveen","topRating":1890.5693048034786,"rating":1867.7414889771771,"rd":163.68821096842913,"rv":0.05809462906167094,"averageScore":20.113936612331436,"currentDiff":14.378216328919734,"origins":1,"startOffset":17.25,"opponents":{}},"special":false},{"home":"KCR","away":"Maassluis","homeScore":14,"awayScore":11,"date":"2026-04-04","pHome":0.35462450756292196,"pDraw":0.05791333878611382,"pAway":0.5874621536509642,"guessHome":16,"guessAway":18,"homeDiff":36.17484000831496,"awayDiff":-36.49752338795406,"homeRating":1778.9282908674352,"awayRating":1892.7771278213638,"homeRd":175,"awayRd":176,"actualHome":{"name":"KCR","created":"2011-09-03","lastDate":"2026-04-04","firstMatchDate":"2011-09-03","lastMatchDate":"2026-04-04","games":373,"place":"Ridderkerk","topRating":2045.0493141128388,"rating":1814.8877013193694,"rd":160.9132102725038,"rv":0.05690695349089817,"averageScore":17.952652773070653,"currentDiff":49.605213539317674,"origins":1,"startOffset":0.0,"opponents":{}},"actualAway":{"name":"Maassluis","created":"1970-08-30","lastDate":"2026-04-04","firstMatchDate":"1970-08-30","lastMatchDate":"2026-04-04","games":1273,"place":"Maassluis","topRating":1980.7987909439994,"rating":1855.4116361939653,"rd":161.51000445970746,"rv":0.056798646505177006,"averageScore":18.838133858607307,"currentDiff":-16.19950094394676,"origins":1,"startOffset":-17.0,"opponents":{}},"special":false}],"fixtures":[{"home":"Korbis","away":"KCR","homeScore":13,"awayScore":17,"date":"2026-04-11","pHome":0.5899924017909564,"pDraw":0.05696641890647741,"pAway":0.3530411793025662,"guessHome":18,"guessAway":16,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1867.7414889771771,"awayRating":1814.8877013193694,"homeRd":0,"awayRd":0,"special":false},{"home":"Maassluis","away":"Excelsior (D)","homeScore":18,"awayScore":17,"date":"2026-04-11","pHome":0.6015535562018474,"pDraw":0.057835497715458595,"pAway":0.34061094608269404,"guessHome":18,"guessAway":16,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1855.4116361939653,"awayRating":1793.6318973366897,"homeRd":0,"awayRd":0,"special":false},{"home":"Korbis","away":"Maassluis","homeScore":26,"awayScore":15,"date":"2026-05-09","pHome":0.5333235620373429,"pDraw":0.057948082106724474,"pAway":0.4087283558559327,"guessHome":18,"guessAway":17,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1867.7414889771771,"awayRating":1855.4116361939653,"homeRd":0,"awayRd":0,"special":false},{"home":"Excelsior (D)","away":"KCR","homeScore":18,"awayScore":17,"date":"2026-05-09","pHome":0.4833998569865705,"pDraw":0.06202387590112962,"pAway":0.45457626711229987,"guessHome":16,"guessAway":16,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1793.6318973366897,"awayRating":1814.8877013193694,"homeRd":0,"awayRd":0,"special":false},{"home":"KCR","away":"Excelsior (D)","homeScore":-1,"awayScore":-1,"date":"2026-05-16","pHome":0.5443600256065768,"pDraw":0.06096474931751511,"pAway":0.3946752250759081,"guessHome":17,"guessAway":16,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1814.8877013193694,"awayRating":1793.6318973366897,"homeRd":0,"awayRd":0,"special":false},{"home":"Maassluis","away":"Korbis","homeScore":-1,"awayScore":-1,"date":"2026-05-16","pHome":0.4979390313970491,"pDraw":0.05853047472814188,"pAway":0.44353049387480903,"guessHome":18,"guessAway":18,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1855.4116361939653,"awayRating":1867.7414889771771,"homeRd":0,"awayRd":0,"special":false},{"home":"Korbis","away":"Excelsior (D)","homeScore":-1,"awayScore":-1,"date":"2026-05-30","pHome":0.6190389444437341,"pDraw":0.055560524725281335,"pAway":0.3254005308309845,"guessHome":19,"guessAway":16,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1867.7414889771771,"awayRating":1793.6318973366897,"homeRd":0,"awayRd":0,"special":false},{"home":"Maassluis","away":"KCR","homeScore":-1,"awayScore":-1,"date":"2026-05-30","pHome":0.5721537680609696,"pDraw":0.058950340039820415,"pAway":0.36889589189920996,"guessHome":18,"guessAway":16,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1855.4116361939653,"awayRating":1814.8877013193694,"homeRd":0,"awayRd":0,"special":false},{"home":"Excelsior (D)","away":"Maassluis","homeScore":-1,"awayScore":-1,"date":"2026-06-06","pHome":0.4264016749934193,"pDraw":0.05995189866648232,"pAway":0.5136464263400984,"guessHome":17,"guessAway":17,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1793.6318973366897,"awayRating":1855.4116361939653,"homeRd":0,"awayRd":0,"special":false},{"home":"KCR","away":"Korbis","homeScore":-1,"awayScore":-1,"date":"2026-06-06","pHome":0.4397825663417345,"pDraw":0.058655245943758594,"pAway":0.5015621877145069,"guessHome":17,"guessAway":18,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1814.8877013193694,"awayRating":1867.7414889771771,"homeRd":0,"awayRd":0,"special":false}],"standing":[{"team":{"name":"KCR"},"stats":{"penalties":{"points":0},"position":1,"points":2,"goals":{"for":14,"against":11},"won":1,"draw":0,"lost":0}},{"team":{"name":"Korbis"},"stats":{"penalties":{"points":0},"position":2,"points":2,"goals":{"for":17,"against":16},"won":1,"draw":0,"lost":0}},{"team":{"name":"Excelsior (D)"},"stats":{"penalties":{"points":0},"position":3,"points":0,"goals":{"for":16,"against":17},"won":0,"draw":0,"lost":1}},{"team":{"name":"Maassluis"},"stats":{"penalties":{"points":0},"position":4,"points":0,"goals":{"for":11,"against":14},"won":0,"draw":0,"lost":1}}]}	0.12183	0.12183	0.55042	1793.6318973366897	158.6738940906019	0.28513	0.28513	0.29973	1814.8877013193694	160.9132102725038	0.39609	0.39609	0.21711	1867.7414889771771	163.68821096842913	0.19695	0.19695	0.41681	1855.4116361939653	161.51000445970746
2026-04-11	{"results":[{"home":"Excelsior (D)","away":"Korbis","homeScore":16,"awayScore":17,"date":"2026-04-04","pHome":0.41267806417342445,"pDraw":0.058862944682718465,"pAway":0.5284589911438571,"guessHome":17,"guessAway":18,"homeDiff":-1.1125737027721243,"awayDiff":1.131905846163363,"homeRating":1794.6164622031051,"awayRating":1866.3737683187362,"homeRd":173,"awayRd":180,"actualHome":{"name":"Excelsior (D)","created":"1970-08-30","lastDate":"2026-04-11","firstMatchDate":"1970-08-30","lastMatchDate":"2026-04-11","games":1479,"place":"Delft","topRating":2192.123570382397,"rating":1800.2282970463625,"rd":149.26715354643218,"rv":0.055698040417252646,"averageScore":17.91979246882407,"currentDiff":-50.90786957410205,"origins":1,"startOffset":-28.0,"opponents":{}},"actualAway":{"name":"Korbis","created":"1984-09-23","lastDate":"2026-04-11","firstMatchDate":"1984-09-23","lastMatchDate":"2026-04-11","games":791,"place":"Waddinxveen","topRating":1890.5693048034786,"rating":1827.392920853761,"rd":153.21691662575785,"rv":0.05809291241130835,"averageScore":19.873954701479942,"currentDiff":-25.517807071211564,"origins":1,"startOffset":17.25,"opponents":{}},"special":false},{"home":"KCR","away":"Maassluis","homeScore":14,"awayScore":11,"date":"2026-04-04","pHome":0.35462450756292196,"pDraw":0.05791333878611382,"pAway":0.5874621536509642,"guessHome":16,"guessAway":18,"homeDiff":36.17484000831496,"awayDiff":-36.49752338795406,"homeRating":1778.9282908674352,"awayRating":1892.7771278213638,"homeRd":175,"awayRd":176,"actualHome":{"name":"KCR","created":"2011-09-03","lastDate":"2026-04-11","firstMatchDate":"2011-09-03","lastMatchDate":"2026-04-11","games":374,"place":"Ridderkerk","topRating":2045.0493141128388,"rating":1853.802628920144,"rd":151.05525036037878,"rv":0.05690534522702044,"averageScore":17.995662750356693,"currentDiff":88.19724927324091,"origins":1,"startOffset":0.0,"opponents":{}},"actualAway":{"name":"Maassluis","created":"1970-08-30","lastDate":"2026-04-11","firstMatchDate":"1970-08-30","lastMatchDate":"2026-04-11","games":1274,"place":"Maassluis","topRating":1980.7987909439994,"rating":1849.3616320315436,"rd":151.4900439206177,"rv":0.05679602568146541,"averageScore":18.863452055466155,"currentDiff":-22.712518738964718,"origins":1,"startOffset":-17.0,"opponents":{}},"special":false},{"home":"Korbis","away":"KCR","homeScore":13,"awayScore":17,"date":"2026-04-11","pHome":0.5894469224043181,"pDraw":0.05742020301170403,"pAway":0.3531328745839779,"guessHome":18,"guessAway":16,"homeDiff":-39.8960234001313,"awayDiff":38.59203573392324,"homeRating":1867.7482867941749,"awayRating":1814.8944991363671,"homeRd":166,"awayRd":163,"actualHome":{"name":"Korbis","created":"1984-09-23","lastDate":"2026-04-11","firstMatchDate":"1984-09-23","lastMatchDate":"2026-04-11","games":791,"place":"Waddinxveen","topRating":1890.5693048034786,"rating":1827.392920853761,"rd":153.21691662575785,"rv":0.05809291241130835,"averageScore":19.873954701479942,"currentDiff":-25.517807071211564,"origins":1,"startOffset":17.25,"opponents":{}},"actualAway":{"name":"KCR","created":"2011-09-03","lastDate":"2026-04-11","firstMatchDate":"2011-09-03","lastMatchDate":"2026-04-11","games":374,"place":"Ridderkerk","topRating":2045.0493141128388,"rating":1853.802628920144,"rd":151.05525036037878,"rv":0.05690534522702044,"averageScore":17.995662750356693,"currentDiff":88.19724927324091,"origins":1,"startOffset":0.0,"opponents":{}},"special":false},{"home":"Maassluis","away":"Excelsior (D)","homeScore":18,"awayScore":17,"date":"2026-04-11","pHome":0.6009646316006818,"pDraw":0.05832409016852369,"pAway":0.34071127823079445,"guessHome":17,"guessAway":15,"homeDiff":-6.513017795017959,"awayDiff":6.252252038838833,"homeRating":1855.418434010963,"awayRating":1793.6386951536874,"homeRd":164,"awayRd":161,"actualHome":{"name":"Maassluis","created":"1970-08-30","lastDate":"2026-04-11","firstMatchDate":"1970-08-30","lastMatchDate":"2026-04-11","games":1274,"place":"Maassluis","topRating":1980.7987909439994,"rating":1849.3616320315436,"rd":151.4900439206177,"rv":0.05679602568146541,"averageScore":18.863452055466155,"currentDiff":-22.712518738964718,"origins":1,"startOffset":-17.0,"opponents":{}},"actualAway":{"name":"Excelsior (D)","created":"1970-08-30","lastDate":"2026-04-11","firstMatchDate":"1970-08-30","lastMatchDate":"2026-04-11","games":1479,"place":"Delft","topRating":2192.123570382397,"rating":1800.2282970463625,"rd":149.26715354643218,"rv":0.055698040417252646,"averageScore":17.91979246882407,"currentDiff":-50.90786957410205,"origins":1,"startOffset":-28.0,"opponents":{}},"special":false}],"fixtures":[{"home":"Korbis","away":"Maassluis","homeScore":26,"awayScore":15,"date":"2026-05-09","pHome":0.48347816264062293,"pDraw":0.05885068073168437,"pAway":0.4576711566276927,"guessHome":18,"guessAway":18,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1827.392920853761,"awayRating":1849.3616320315436,"homeRd":0,"awayRd":0,"special":false},{"home":"Excelsior (D)","away":"KCR","homeScore":18,"awayScore":17,"date":"2026-05-09","pHome":0.4367460337443875,"pDraw":0.061709993838708566,"pAway":0.501543972416904,"guessHome":16,"guessAway":17,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1800.2282970463625,"awayRating":1853.802628920144,"homeRd":0,"awayRd":0,"special":false},{"home":"KCR","away":"Excelsior (D)","homeScore":-1,"awayScore":-1,"date":"2026-05-16","pHome":0.5893977755454332,"pDraw":0.059130575136264074,"pAway":0.35147164931830277,"guessHome":17,"guessAway":15,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1853.802628920144,"awayRating":1800.2282970463625,"homeRd":0,"awayRd":0,"special":false},{"home":"Maassluis","away":"Korbis","homeScore":-1,"awayScore":-1,"date":"2026-05-16","pHome":0.5464736431621589,"pDraw":0.05782339064279235,"pAway":0.39570296619504886,"guessHome":18,"guessAway":17,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1849.3616320315436,"awayRating":1827.392920853761,"homeRd":0,"awayRd":0,"special":false},{"home":"Korbis","away":"Excelsior (D)","homeScore":-1,"awayScore":-1,"date":"2026-05-30","pHome":0.5533787385922329,"pDraw":0.05853975975808684,"pAway":0.38808150164968036,"guessHome":18,"guessAway":17,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1827.392920853761,"awayRating":1800.2282970463625,"homeRd":0,"awayRd":0,"special":false},{"home":"Maassluis","away":"KCR","homeScore":-1,"awayScore":-1,"date":"2026-05-30","pHome":0.5076888761644669,"pDraw":0.06058533793877674,"pAway":0.4317257858967564,"guessHome":17,"guessAway":16,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1849.3616320315436,"awayRating":1853.802628920144,"homeRd":0,"awayRd":0,"special":false},{"home":"Excelsior (D)","away":"Maassluis","homeScore":-1,"awayScore":-1,"date":"2026-06-06","pHome":0.44391373114081945,"pDraw":0.060065929829494935,"pAway":0.4960203390296856,"guessHome":17,"guessAway":17,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1800.2282970463625,"awayRating":1849.3616320315436,"homeRd":0,"awayRd":0,"special":false},{"home":"KCR","away":"Korbis","homeScore":-1,"awayScore":-1,"date":"2026-06-06","pHome":0.5527043385595513,"pDraw":0.05779238411756821,"pAway":0.38950327732288054,"guessHome":18,"guessAway":17,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1853.802628920144,"awayRating":1827.392920853761,"homeRd":0,"awayRd":0,"special":false}],"standing":[{"team":{"name":"KCR"},"stats":{"penalties":{"points":0},"position":1,"points":4,"goals":{"for":31,"against":24},"won":2,"draw":0,"lost":0}},{"team":{"name":"Maassluis"},"stats":{"penalties":{"points":0},"position":2,"points":2,"goals":{"for":29,"against":31},"won":1,"draw":0,"lost":1}},{"team":{"name":"Korbis"},"stats":{"penalties":{"points":0},"position":3,"points":2,"goals":{"for":30,"against":33},"won":1,"draw":0,"lost":1}},{"team":{"name":"Excelsior (D)"},"stats":{"penalties":{"points":0},"position":4,"points":0,"goals":{"for":33,"against":35},"won":0,"draw":0,"lost":2}}]}	0.08461	0.08461	0.64747	1800.2282970463625	149.26715354643218	0.49795	0.49795	0.10655	1853.802628920144	151.05525036037878	0.18902	0.18902	0.36202	1827.392920853761	153.21691662575785	0.22842	0.22842	0.31245	1849.3616320315436	151.4900439206177
