date	pouleData	DeetosSnel	DeetosSnel	DeetosSnel	DeetosSnel	DeetosSnel	Die Haghe	Die Haghe	Die Haghe	Die Haghe	Die Haghe	Fortuna (D)	Fortuna (D)	Fortuna (D)	Fortuna (D)	Fortuna (D)	PKC	PKC	PKC	PKC	PKC
2026-03-29	{"results":[],"fixtures":[{"home":"PKC","away":"DeetosSnel","homeScore":21,"awayScore":19,"date":"2026-05-02","pHome":0.7143132956510223,"pDraw":0.04688771882125181,"pAway":0.23879898552772588,"guessHome":21,"guessAway":16,"homeDiff":0.0,"awayDiff":0.0,"homeRating":2524.282968434983,"awayRating":2374.992006443312,"homeRd":0,"awayRd":0,"special":false},{"home":"Fortuna (D)","away":"Die Haghe","homeScore":20,"awayScore":17,"date":"2026-05-02","pHome":0.8772838439083916,"pDraw":0.025509875180044717,"pAway":0.09720628091156364,"guessHome":25,"guessAway":16,"homeDiff":0.0,"awayDiff":0.0,"homeRating":2593.676128133812,"awayRating":2260.336972737115,"homeRd":0,"awayRd":0,"special":false},{"home":"Fortuna (D)","away":"PKC","homeScore":20,"awayScore":20,"date":"2026-05-09","pHome":0.6155399099564252,"pDraw":0.04918494034110105,"pAway":0.3352751497024738,"guessHome":23,"guessAway":20,"homeDiff":0.0,"awayDiff":0.0,"homeRating":2593.676128133812,"awayRating":2524.282968434983,"homeRd":0,"awayRd":0,"special":false},{"home":"Die Haghe","away":"DeetosSnel","homeScore":17,"awayScore":15,"date":"2026-05-09","pHome":0.35344316928250963,"pDraw":0.05719424217930946,"pAway":0.5893625885381809,"guessHome":16,"guessAway":18,"homeDiff":0.0,"awayDiff":0.0,"homeRating":2260.336972737115,"awayRating":2374.992006443312,"homeRd":0,"awayRd":0,"special":false},{"home":"PKC","away":"Fortuna (D)","homeScore":-1,"awayScore":-1,"date":"2026-05-16","pHome":0.41893405038025544,"pDraw":0.051962661082115,"pAway":0.5291032885376296,"guessHome":21,"guessAway":22,"homeDiff":0.0,"awayDiff":0.0,"homeRating":2524.282968434983,"awayRating":2593.676128133812,"homeRd":0,"awayRd":0,"special":false},{"home":"DeetosSnel","away":"Die Haghe","homeScore":-1,"awayScore":-1,"date":"2026-05-16","pHome":0.6713209435582432,"pDraw":0.052322363526574545,"pAway":0.27635669291518217,"guessHome":19,"guessAway":15,"homeDiff":0.0,"awayDiff":0.0,"homeRating":2374.992006443312,"awayRating":2260.336972737115,"homeRd":0,"awayRd":0,"special":false},{"home":"Die Haghe","away":"PKC","homeScore":-1,"awayScore":-1,"date":"2026-05-23","pHome":0.1880585495067909,"pDraw":0.03947065099223834,"pAway":0.7724707995009708,"guessHome":17,"guessAway":23,"homeDiff":0.0,"awayDiff":0.0,"homeRating":2260.336972737115,"awayRating":2524.282968434983,"homeRd":0,"awayRd":0,"special":false},{"home":"DeetosSnel","away":"Fortuna (D)","homeScore":-1,"awayScore":-1,"date":"2026-05-23","pHome":0.23113421751161267,"pDraw":0.04539475676741922,"pAway":0.7234710257209681,"guessHome":16,"guessAway":21,"homeDiff":0.0,"awayDiff":0.0,"homeRating":2374.992006443312,"awayRating":2593.676128133812,"homeRd":0,"awayRd":0,"special":false},{"home":"Die Haghe","away":"Fortuna (D)","homeScore":-1,"awayScore":-1,"date":"2026-05-30","pHome":0.13391959703096146,"pDraw":0.03162253052281394,"pAway":0.8344578724462246,"guessHome":16,"guessAway":24,"homeDiff":0.0,"awayDiff":0.0,"homeRating":2260.336972737115,"awayRating":2593.676128133812,"homeRd":0,"awayRd":0,"special":false},{"home":"DeetosSnel","away":"PKC","homeScore":-1,"awayScore":-1,"date":"2026-05-30","pHome":0.31002990105395434,"pDraw":0.052530099296945965,"pAway":0.6374399996490997,"guessHome":17,"guessAway":20,"homeDiff":0.0,"awayDiff":0.0,"homeRating":2374.992006443312,"awayRating":2524.282968434983,"homeRd":0,"awayRd":0,"special":false},{"home":"PKC","away":"Die Haghe","homeScore":-1,"awayScore":-1,"date":"2026-06-06","pHome":0.828342507373538,"pDraw":0.032509722835471266,"pAway":0.1391477697909908,"guessHome":24,"guessAway":16,"homeDiff":0.0,"awayDiff":0.0,"homeRating":2524.282968434983,"awayRating":2260.336972737115,"homeRd":0,"awayRd":0,"special":false},{"home":"Fortuna (D)","away":"DeetosSnel","homeScore":-1,"awayScore":-1,"date":"2026-06-06","pHome":0.7881807574402885,"pDraw":0.038321375345342246,"pAway":0.17349786721436927,"guessHome":22,"guessAway":16,"homeDiff":0.0,"awayDiff":0.0,"homeRating":2593.676128133812,"awayRating":2374.992006443312,"homeRd":0,"awayRd":0,"special":false}],"standing":[{"team":{"name":"Fortuna (D)"},"stats":{"penalties":{"points":0},"position":1,"points":0,"goals":{"for":0,"against":0},"won":0,"draw":0,"lost":0}},{"team":{"name":"PKC"},"stats":{"penalties":{"points":0},"position":2,"points":0,"goals":{"for":0,"against":0},"won":0,"draw":0,"lost":0}},{"team":{"name":"DeetosSnel"},"stats":{"penalties":{"points":0},"position":3,"points":0,"goals":{"for":0,"against":0},"won":0,"draw":0,"lost":0}},{"team":{"name":"Die Haghe"},"stats":{"penalties":{"points":0},"position":4,"points":0,"goals":{"for":0,"against":0},"won":0,"draw":0,"lost":0}}]}	0.02336	0.09746	0.0	2374.992006443312	105.26356641299556	0.0064	0.03406	0.0	2260.336972737115	112.13206534782816	0.22225	0.53424	0.0	2593.676128133812	104.76284755882325	0.11884	0.33424	0.0	2524.282968434983	104.70701574141734
2026-03-31	{"results":[],"fixtures":[{"home":"PKC","away":"DeetosSnel","homeScore":21,"awayScore":19,"date":"2026-05-02","pHome":0.7428048990041715,"pDraw":0.04432363281274465,"pAway":0.2128714681830839,"guessHome":21,"guessAway":16,"homeDiff":0.0,"awayDiff":0.0,"homeRating":2524.2869821249737,"awayRating":2349.578638332719,"homeRd":0,"awayRd":0,"special":false},{"home":"Fortuna (D)","away":"Die Haghe","homeScore":20,"awayScore":17,"date":"2026-05-02","pHome":0.8772726404436224,"pDraw":0.025510162623202437,"pAway":0.0972171969331751,"guessHome":25,"guessAway":16,"homeDiff":0.0,"awayDiff":0.0,"homeRating":2593.680141823803,"awayRating":2260.3409864271057,"homeRd":0,"awayRd":0,"special":false},{"home":"Fortuna (D)","away":"PKC","homeScore":20,"awayScore":20,"date":"2026-05-09","pHome":0.6155145790438143,"pDraw":0.049183256015922217,"pAway":0.3353021649402634,"guessHome":23,"guessAway":20,"homeDiff":0.0,"awayDiff":0.0,"homeRating":2593.680141823803,"awayRating":2524.2869821249737,"homeRd":0,"awayRd":0,"special":false},{"home":"Die Haghe","away":"DeetosSnel","homeScore":17,"awayScore":15,"date":"2026-05-09","pHome":0.38765570538980487,"pDraw":0.05868383858091186,"pAway":0.5536604560292833,"guessHome":16,"guessAway":18,"homeDiff":0.0,"awayDiff":0.0,"homeRating":2260.3409864271057,"awayRating":2349.578638332719,"homeRd":0,"awayRd":0,"special":false},{"home":"PKC","away":"Fortuna (D)","homeScore":-1,"awayScore":-1,"date":"2026-05-16","pHome":0.4189077397217107,"pDraw":0.05195905887189867,"pAway":0.5291332014063906,"guessHome":21,"guessAway":22,"homeDiff":0.0,"awayDiff":0.0,"homeRating":2524.2869821249737,"awayRating":2593.680141823803,"homeRd":0,"awayRd":0,"special":false},{"home":"DeetosSnel","away":"Die Haghe","homeScore":-1,"awayScore":-1,"date":"2026-05-16","pHome":0.638462367200512,"pDraw":0.05471295321247249,"pAway":0.30682467958701554,"guessHome":19,"guessAway":16,"homeDiff":0.0,"awayDiff":0.0,"homeRating":2349.578638332719,"awayRating":2260.3409864271057,"homeRd":0,"awayRd":0,"special":false},{"home":"Die Haghe","away":"PKC","homeScore":-1,"awayScore":-1,"date":"2026-05-23","pHome":0.18804204768783572,"pDraw":0.039466082309432604,"pAway":0.7724918700027317,"guessHome":17,"guessAway":23,"homeDiff":0.0,"awayDiff":0.0,"homeRating":2260.3409864271057,"awayRating":2524.2869821249737,"homeRd":0,"awayRd":0,"special":false},{"home":"DeetosSnel","away":"Fortuna (D)","homeScore":-1,"awayScore":-1,"date":"2026-05-23","pHome":0.20577356035595296,"pDraw":0.042821418400482814,"pAway":0.7514050212435642,"guessHome":16,"guessAway":21,"homeDiff":0.0,"awayDiff":0.0,"homeRating":2349.578638332719,"awayRating":2593.680141823803,"homeRd":0,"awayRd":0,"special":false},{"home":"Die Haghe","away":"Fortuna (D)","homeScore":-1,"awayScore":-1,"date":"2026-05-30","pHome":0.13390705005512604,"pDraw":0.031618540036913445,"pAway":0.8344744099079605,"guessHome":16,"guessAway":24,"homeDiff":0.0,"awayDiff":0.0,"homeRating":2260.3409864271057,"awayRating":2593.680141823803,"homeRd":0,"awayRd":0,"special":false},{"home":"DeetosSnel","away":"PKC","homeScore":-1,"awayScore":-1,"date":"2026-05-30","pHome":0.27926696822568686,"pDraw":0.050506050602086905,"pAway":0.6702269811722262,"guessHome":16,"guessAway":20,"homeDiff":0.0,"awayDiff":0.0,"homeRating":2349.578638332719,"awayRating":2524.2869821249737,"homeRd":0,"awayRd":0,"special":false},{"home":"PKC","away":"Die Haghe","homeScore":-1,"awayScore":-1,"date":"2026-06-06","pHome":0.8283274028167684,"pDraw":0.032510196569035865,"pAway":0.13916240061419577,"guessHome":24,"guessAway":16,"homeDiff":0.0,"awayDiff":0.0,"homeRating":2524.2869821249737,"awayRating":2260.3409864271057,"homeRd":0,"awayRd":0,"special":false},{"home":"Fortuna (D)","away":"DeetosSnel","homeScore":-1,"awayScore":-1,"date":"2026-06-06","pHome":0.8111844573740272,"pDraw":0.03563699865810821,"pAway":0.1531785439678645,"guessHome":22,"guessAway":16,"homeDiff":0.0,"awayDiff":0.0,"homeRating":2593.680141823803,"awayRating":2349.578638332719,"homeRd":0,"awayRd":0,"special":false}],"standing":[{"team":{"name":"Fortuna (D)"},"stats":{"penalties":{"points":0},"position":1,"points":0,"goals":{"for":0,"against":0},"won":0,"draw":0,"lost":0}},{"team":{"name":"PKC"},"stats":{"penalties":{"points":0},"position":2,"points":0,"goals":{"for":0,"against":0},"won":0,"draw":0,"lost":0}},{"team":{"name":"DeetosSnel"},"stats":{"penalties":{"points":0},"position":3,"points":0,"goals":{"for":0,"against":0},"won":0,"draw":0,"lost":0}},{"team":{"name":"Die Haghe"},"stats":{"penalties":{"points":0},"position":4,"points":0,"goals":{"for":0,"against":0},"won":0,"draw":0,"lost":0}}]}	0.01639	0.07755	0.0	2349.578638332719	102.51740854012101	0.00685	0.03518	0.0	2260.3409864271057	112.13206534782816	0.22681	0.54612	0.0	2593.680141823803	104.76284755882325	0.12081	0.34115	0.0	2524.2869821249737	104.70701574141734
2026-04-04	{"results":[],"fixtures":[{"home":"PKC","away":"DeetosSnel","homeScore":21,"awayScore":19,"date":"2026-05-02","pHome":0.7162503489259233,"pDraw":0.04666073689675232,"pAway":0.23708891417732436,"guessHome":21,"guessAway":16,"homeDiff":0.0,"awayDiff":0.0,"homeRating":2513.001343571423,"awayRating":2362.280231885846,"homeRd":0,"awayRd":0,"special":false},{"home":"Fortuna (D)","away":"Die Haghe","homeScore":20,"awayScore":17,"date":"2026-05-02","pHome":0.8842507704349052,"pDraw":0.024359269247640203,"pAway":0.09138996031745467,"guessHome":25,"guessAway":16,"homeDiff":0.0,"awayDiff":0.0,"homeRating":2605.5403028921505,"awayRating":2260.7389941719175,"homeRd":0,"awayRd":0,"special":false},{"home":"Fortuna (D)","away":"PKC","homeScore":20,"awayScore":20,"date":"2026-05-09","pHome":0.6466827817517276,"pDraw":0.04748726850788787,"pAway":0.3058299497403846,"guessHome":23,"guessAway":20,"homeDiff":0.0,"awayDiff":0.0,"homeRating":2605.5403028921505,"awayRating":2513.001343571423,"homeRd":0,"awayRd":0,"special":false},{"home":"Die Haghe","away":"DeetosSnel","homeScore":17,"awayScore":15,"date":"2026-05-09","pHome":0.3713386109842305,"pDraw":0.05783461937783674,"pAway":0.5708267696379328,"guessHome":16,"guessAway":18,"homeDiff":0.0,"awayDiff":0.0,"homeRating":2260.7389941719175,"awayRating":2362.280231885846,"homeRd":0,"awayRd":0,"special":false},{"home":"PKC","away":"Fortuna (D)","homeScore":13,"awayScore":12,"date":"2026-05-16","pHome":0.38712063626359616,"pDraw":0.05109054769814558,"pAway":0.5617888160382583,"guessHome":20,"guessAway":22,"homeDiff":0.0,"awayDiff":0.0,"homeRating":2513.001343571423,"awayRating":2605.5403028921505,"homeRd":0,"awayRd":0,"special":false},{"home":"DeetosSnel","away":"Die Haghe","homeScore":21,"awayScore":15,"date":"2026-05-16","pHome":0.6549419896101889,"pDraw":0.05339339388469727,"pAway":0.2916646165051138,"guessHome":19,"guessAway":16,"homeDiff":0.0,"awayDiff":0.0,"homeRating":2362.280231885846,"awayRating":2260.7389941719175,"homeRd":0,"awayRd":0,"special":false},{"home":"Die Haghe","away":"PKC","homeScore":-1,"awayScore":-1,"date":"2026-05-23","pHome":0.1988885179745219,"pDraw":0.04074770620705448,"pAway":0.7603637758184236,"guessHome":17,"guessAway":22,"homeDiff":0.0,"awayDiff":0.0,"homeRating":2260.7389941719175,"awayRating":2513.001343571423,"homeRd":0,"awayRd":0,"special":false},{"home":"DeetosSnel","away":"Fortuna (D)","homeScore":-1,"awayScore":-1,"date":"2026-05-23","pHome":0.20694367599099894,"pDraw":0.042636955922138564,"pAway":0.7504193680868625,"guessHome":16,"guessAway":22,"homeDiff":0.0,"awayDiff":0.0,"homeRating":2362.280231885846,"awayRating":2605.5403028921505,"homeRd":0,"awayRd":0,"special":false},{"home":"Die Haghe","away":"Fortuna (D)","homeScore":-1,"awayScore":-1,"date":"2026-05-30","pHome":0.12650207109214806,"pDraw":0.03038208441197554,"pAway":0.8431158444958764,"guessHome":16,"guessAway":24,"homeDiff":0.0,"awayDiff":0.0,"homeRating":2260.7389941719175,"awayRating":2605.5403028921505,"homeRd":0,"awayRd":0,"special":false},{"home":"DeetosSnel","away":"PKC","homeScore":-1,"awayScore":-1,"date":"2026-05-30","pHome":0.30855356171801573,"pDraw":0.05236869337406136,"pAway":0.6390777449079229,"guessHome":17,"guessAway":20,"homeDiff":0.0,"awayDiff":0.0,"homeRating":2362.280231885846,"awayRating":2513.001343571423,"homeRd":0,"awayRd":0,"special":false},{"home":"PKC","away":"Die Haghe","homeScore":-1,"awayScore":-1,"date":"2026-06-06","pHome":0.8188952706076461,"pDraw":0.03372707710828232,"pAway":0.14737765228407157,"guessHome":24,"guessAway":16,"homeDiff":0.0,"awayDiff":0.0,"homeRating":2513.001343571423,"awayRating":2260.7389941719175,"homeRd":0,"awayRd":0,"special":false},{"home":"Fortuna (D)","away":"DeetosSnel","homeScore":-1,"awayScore":-1,"date":"2026-06-06","pHome":0.8107880574371829,"pDraw":0.03545698686541893,"pAway":0.15375495569739822,"guessHome":23,"guessAway":16,"homeDiff":0.0,"awayDiff":0.0,"homeRating":2605.5403028921505,"awayRating":2362.280231885846,"homeRd":0,"awayRd":0,"special":false}],"standing":[{"team":{"name":"Fortuna (D)"},"stats":{"penalties":{"points":0},"position":1,"points":0,"goals":{"for":0,"against":0},"won":0,"draw":0,"lost":0}},{"team":{"name":"PKC"},"stats":{"penalties":{"points":0},"position":2,"points":0,"goals":{"for":0,"against":0},"won":0,"draw":0,"lost":0}},{"team":{"name":"DeetosSnel"},"stats":{"penalties":{"points":0},"position":3,"points":0,"goals":{"for":0,"against":0},"won":0,"draw":0,"lost":0}},{"team":{"name":"Die Haghe"},"stats":{"penalties":{"points":0},"position":4,"points":0,"goals":{"for":0,"against":0},"won":0,"draw":0,"lost":0}}]}	0.01855	0.08327	0.0	2362.280231885846	100.3489601373579	0.00632	0.03361	0.0	2260.7389941719175	112.13211278662276	0.24727	0.57916	0.0	2605.5403028921505	103.75376878595809	0.10394	0.30396	0.0	2513.001343571423	103.74578267569255
2026-04-07	{"results":[],"fixtures":[{"home":"PKC","away":"DeetosSnel","homeScore":21,"awayScore":19,"date":"2026-05-02","pHome":0.7094563091790402,"pDraw":0.04700999739202366,"pAway":0.2435336934289361,"guessHome":21,"guessAway":16,"homeDiff":0.0,"awayDiff":0.0,"homeRating":2512.9985796113706,"awayRating":2368.228468138843,"homeRd":0,"awayRd":0,"special":false},{"home":"Fortuna (D)","away":"Die Haghe","homeScore":20,"awayScore":17,"date":"2026-05-02","pHome":0.8842554920298534,"pDraw":0.024357161179380693,"pAway":0.09138734679076588,"guessHome":25,"guessAway":16,"homeDiff":0.0,"awayDiff":0.0,"homeRating":2605.537538932098,"awayRating":2260.736230211865,"homeRd":0,"awayRd":0,"special":false},{"home":"Fortuna (D)","away":"PKC","homeScore":20,"awayScore":20,"date":"2026-05-09","pHome":0.6466930602371354,"pDraw":0.04748396040690667,"pAway":0.305822979355958,"guessHome":23,"guessAway":20,"homeDiff":0.0,"awayDiff":0.0,"homeRating":2605.537538932098,"awayRating":2512.9985796113706,"homeRd":0,"awayRd":0,"special":false},{"home":"Die Haghe","away":"DeetosSnel","homeScore":17,"awayScore":15,"date":"2026-05-09","pHome":0.3635020440473803,"pDraw":0.057176883158546965,"pAway":0.5793210727940727,"guessHome":17,"guessAway":18,"homeDiff":0.0,"awayDiff":0.0,"homeRating":2260.736230211865,"awayRating":2368.228468138843,"homeRd":0,"awayRd":0,"special":false},{"home":"PKC","away":"Fortuna (D)","homeScore":13,"awayScore":12,"date":"2026-05-16","pHome":0.38713140544518865,"pDraw":0.051087798610802704,"pAway":0.5617807959440086,"guessHome":20,"guessAway":22,"homeDiff":0.0,"awayDiff":0.0,"homeRating":2512.9985796113706,"awayRating":2605.537538932098,"homeRd":0,"awayRd":0,"special":false},{"home":"DeetosSnel","away":"Die Haghe","homeScore":21,"awayScore":15,"date":"2026-05-16","pHome":0.6627426517391466,"pDraw":0.05255096633603412,"pAway":0.2847063819248193,"guessHome":19,"guessAway":16,"homeDiff":0.0,"awayDiff":0.0,"homeRating":2368.228468138843,"awayRating":2260.736230211865,"homeRd":0,"awayRd":0,"special":false},{"home":"Die Haghe","away":"PKC","homeScore":-1,"awayScore":-1,"date":"2026-05-23","pHome":0.198896009167696,"pDraw":0.04074588238316068,"pAway":0.7603581084491433,"guessHome":17,"guessAway":22,"homeDiff":0.0,"awayDiff":0.0,"homeRating":2260.736230211865,"awayRating":2512.9985796113706,"homeRd":0,"awayRd":0,"special":false},{"home":"DeetosSnel","away":"Fortuna (D)","homeScore":-1,"awayScore":-1,"date":"2026-05-23","pHome":0.2128145342201424,"pDraw":0.04304434604374052,"pAway":0.7441411197361171,"guessHome":16,"guessAway":22,"homeDiff":0.0,"awayDiff":0.0,"homeRating":2368.228468138843,"awayRating":2605.537538932098,"homeRd":0,"awayRd":0,"special":false},{"home":"Die Haghe","away":"Fortuna (D)","homeScore":-1,"awayScore":-1,"date":"2026-05-30","pHome":0.12650731035674445,"pDraw":0.030380913684387112,"pAway":0.8431117759588684,"guessHome":16,"guessAway":24,"homeDiff":0.0,"awayDiff":0.0,"homeRating":2260.736230211865,"awayRating":2605.537538932098,"homeRd":0,"awayRd":0,"special":false},{"home":"DeetosSnel","away":"PKC","homeScore":-1,"awayScore":-1,"date":"2026-05-30","pHome":0.3161206588604688,"pDraw":0.05254444299561556,"pAway":0.6313348981439156,"guessHome":17,"guessAway":20,"homeDiff":0.0,"awayDiff":0.0,"homeRating":2368.228468138843,"awayRating":2512.9985796113706,"homeRd":0,"awayRd":0,"special":false},{"home":"PKC","away":"Die Haghe","homeScore":-1,"awayScore":-1,"date":"2026-06-06","pHome":0.8189018351257662,"pDraw":0.033724716812108646,"pAway":0.1473734480621252,"guessHome":24,"guessAway":16,"homeDiff":0.0,"awayDiff":0.0,"homeRating":2512.9985796113706,"awayRating":2260.736230211865,"homeRd":0,"awayRd":0,"special":false},{"home":"Fortuna (D)","away":"DeetosSnel","homeScore":-1,"awayScore":-1,"date":"2026-06-06","pHome":0.8056632928385918,"pDraw":0.03591513929167295,"pAway":0.15842156786973516,"guessHome":23,"guessAway":16,"homeDiff":0.0,"awayDiff":0.0,"homeRating":2605.537538932098,"awayRating":2368.228468138843,"homeRd":0,"awayRd":0,"special":false}],"standing":[{"team":{"name":"Fortuna (D)"},"stats":{"penalties":{"points":0},"position":1,"points":0,"goals":{"for":0,"against":0},"won":0,"draw":0,"lost":0}},{"team":{"name":"PKC"},"stats":{"penalties":{"points":0},"position":2,"points":0,"goals":{"for":0,"against":0},"won":0,"draw":0,"lost":0}},{"team":{"name":"DeetosSnel"},"stats":{"penalties":{"points":0},"position":3,"points":0,"goals":{"for":0,"against":0},"won":0,"draw":0,"lost":0}},{"team":{"name":"Die Haghe"},"stats":{"penalties":{"points":0},"position":4,"points":0,"goals":{"for":0,"against":0},"won":0,"draw":0,"lost":0}}]}	0.01845	0.08654	0.0	2368.228468138843	98.06753619112654	0.00586	0.03251	0.0	2260.736230211865	112.13211278662276	0.24575	0.57746	0.0	2605.537538932098	103.75376878595809	0.10364	0.30349	0.0	2512.9985796113706	103.74578267569255
2026-04-11	{"results":[],"fixtures":[{"home":"PKC","away":"DeetosSnel","homeScore":21,"awayScore":19,"date":"2026-05-02","pHome":0.6855532301238239,"pDraw":0.048827042954871946,"pAway":0.2656197269213042,"guessHome":21,"guessAway":17,"homeDiff":0.0,"awayDiff":0.0,"homeRating":2501.270264080039,"awayRating":2376.0106450065227,"homeRd":0,"awayRd":0,"special":false},{"home":"Fortuna (D)","away":"Die Haghe","homeScore":20,"awayScore":17,"date":"2026-05-02","pHome":0.8909012677922896,"pDraw":0.02322683035796952,"pAway":0.0858719018497408,"guessHome":25,"guessAway":15,"homeDiff":0.0,"awayDiff":0.0,"homeRating":2618.177370305535,"awayRating":2261.2270008934943,"homeRd":0,"awayRd":0,"special":false},{"home":"Fortuna (D)","away":"PKC","homeScore":20,"awayScore":20,"date":"2026-05-09","pHome":0.6773378515168096,"pDraw":0.04546264845820919,"pAway":0.27719950002498117,"guessHome":23,"guessAway":19,"homeDiff":0.0,"awayDiff":0.0,"homeRating":2618.177370305535,"awayRating":2501.270264080039,"homeRd":0,"awayRd":0,"special":false},{"home":"Die Haghe","away":"DeetosSnel","homeScore":17,"awayScore":15,"date":"2026-05-09","pHome":0.3532832042764036,"pDraw":0.05657612723762229,"pAway":0.5901406684859741,"guessHome":16,"guessAway":19,"homeDiff":0.0,"awayDiff":0.0,"homeRating":2261.2270008934943,"awayRating":2376.0106450065227,"homeRd":0,"awayRd":0,"special":false},{"home":"PKC","away":"Fortuna (D)","homeScore":13,"awayScore":12,"date":"2026-05-16","pHome":0.35375237723368014,"pDraw":0.04974858573328711,"pAway":0.5964990370330328,"guessHome":20,"guessAway":23,"homeDiff":0.0,"awayDiff":0.0,"homeRating":2501.270264080039,"awayRating":2618.177370305535,"homeRd":0,"awayRd":0,"special":false},{"home":"DeetosSnel","away":"Die Haghe","homeScore":21,"awayScore":15,"date":"2026-05-16","pHome":0.671499218754066,"pDraw":0.05178349892288814,"pAway":0.2767172823230458,"guessHome":19,"guessAway":16,"homeDiff":0.0,"awayDiff":0.0,"homeRating":2376.0106450065227,"awayRating":2261.2270008934943,"homeRd":0,"awayRd":0,"special":false},{"home":"Die Haghe","away":"PKC","homeScore":-1,"awayScore":-1,"date":"2026-05-23","pHome":0.21008398751495583,"pDraw":0.0419734480734939,"pAway":0.7479425644115503,"guessHome":17,"guessAway":22,"homeDiff":0.0,"awayDiff":0.0,"homeRating":2261.2270008934943,"awayRating":2501.270264080039,"homeRd":0,"awayRd":0,"special":false},{"home":"DeetosSnel","away":"Fortuna (D)","homeScore":-1,"awayScore":-1,"date":"2026-05-23","pHome":0.20780286401179981,"pDraw":0.042243274903866146,"pAway":0.749953861084334,"guessHome":17,"guessAway":22,"homeDiff":0.0,"awayDiff":0.0,"homeRating":2376.0106450065227,"awayRating":2618.177370305535,"homeRd":0,"awayRd":0,"special":false},{"home":"Die Haghe","away":"Fortuna (D)","homeScore":-1,"awayScore":-1,"date":"2026-05-30","pHome":0.11862742153672201,"pDraw":0.0290170592636807,"pAway":0.8523555191995973,"guessHome":16,"guessAway":24,"homeDiff":0.0,"awayDiff":0.0,"homeRating":2261.2270008934943,"awayRating":2618.177370305535,"homeRd":0,"awayRd":0,"special":false},{"home":"DeetosSnel","away":"PKC","homeScore":-1,"awayScore":-1,"date":"2026-05-30","pHome":0.34058389685015766,"pDraw":0.05375044939174589,"pAway":0.6056656537580964,"guessHome":17,"guessAway":20,"homeDiff":0.0,"awayDiff":0.0,"homeRating":2376.0106450065227,"awayRating":2501.270264080039,"homeRd":0,"awayRd":0,"special":false},{"home":"PKC","away":"Die Haghe","homeScore":-1,"awayScore":-1,"date":"2026-06-06","pHome":0.8080217955757398,"pDraw":0.03505733985679638,"pAway":0.15692086456746385,"guessHome":23,"guessAway":17,"homeDiff":0.0,"awayDiff":0.0,"homeRating":2501.270264080039,"awayRating":2261.2270008934943,"homeRd":0,"awayRd":0,"special":false},{"home":"Fortuna (D)","away":"DeetosSnel","homeScore":-1,"awayScore":-1,"date":"2026-06-06","pHome":0.8096663662186709,"pDraw":0.035238820756841205,"pAway":0.1550948130244878,"guessHome":23,"guessAway":16,"homeDiff":0.0,"awayDiff":0.0,"homeRating":2618.177370305535,"awayRating":2376.0106450065227,"homeRd":0,"awayRd":0,"special":false}],"standing":[{"team":{"name":"Fortuna (D)"},"stats":{"penalties":{"points":0},"position":1,"points":0,"goals":{"for":0,"against":0},"won":0,"draw":0,"lost":0}},{"team":{"name":"PKC"},"stats":{"penalties":{"points":0},"position":2,"points":0,"goals":{"for":0,"against":0},"won":0,"draw":0,"lost":0}},{"team":{"name":"DeetosSnel"},"stats":{"penalties":{"points":0},"position":3,"points":0,"goals":{"for":0,"against":0},"won":0,"draw":0,"lost":0}},{"team":{"name":"Die Haghe"},"stats":{"penalties":{"points":0},"position":4,"points":0,"goals":{"for":0,"against":0},"won":0,"draw":0,"lost":0}}]}	0.01959	0.08886	0.0	2376.0106450065227	96.40682646470403	0.00618	0.03252	0.0	2261.2270008934943	112.13211278662276	0.26469	0.60898	0.0	2618.177370305535	102.6974547833353	0.08943	0.26964	0.0	2501.270264080039	102.7307271312215
