date	pouleData	ADO	ADO	ADO	ADO	ADO	DSO (K)	DSO (K)	DSO (K)	DSO (K)	DSO (K)	OZC	OZC	OZC	OZC	OZC	Vriendenschaar (B)	Vriendenschaar (B)	Vriendenschaar (B)	Vriendenschaar (B)	Vriendenschaar (B)
2026-08-28	{"results":[],"fixtures":[{"home":"Vriendenschaar (B)","away":"OZC","homeScore":14,"awayScore":12,"date":"2026-09-05","pHome":0.6992645333777295,"pDraw":0.05451863390346895,"pAway":0.24621683271880151,"guessHome":17,"guessAway":13,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1728.3387444321381,"awayRating":1588.304666777302,"homeRd":0,"awayRd":0,"special":false},{"home":"ADO","away":"DSO (K)","homeScore":18,"awayScore":18,"date":"2026-09-05","pHome":0.448342991696249,"pDraw":0.07197055186685342,"pAway":0.47968645643689756,"guessHome":12,"guessAway":13,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1617.069240124698,"awayRating":1658.2964766517161,"homeRd":0,"awayRd":0,"special":false},{"home":"OZC","away":"ADO","homeScore":10,"awayScore":11,"date":"2026-09-12","pHome":0.4675574871160689,"pDraw":0.06925676989194135,"pAway":0.4631857429919897,"guessHome":13,"guessAway":13,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1588.304666777302,"awayRating":1617.069240124698,"homeRd":0,"awayRd":0,"special":false},{"home":"DSO (K)","away":"Vriendenschaar (B)","homeScore":14,"awayScore":13,"date":"2026-09-12","pHome":0.4097213758339687,"pDraw":0.06704345191692584,"pAway":0.5232351722491054,"guessHome":13,"guessAway":14,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1658.2964766517161,"awayRating":1728.3387444321381,"homeRd":0,"awayRd":0,"special":false},{"home":"DSO (K)","away":"OZC","homeScore":-1,"awayScore":-1,"date":"2026-09-19","pHome":0.6081773968143924,"pDraw":0.06354916896672197,"pAway":0.32827343421888555,"guessHome":15,"guessAway":13,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1658.2964766517161,"awayRating":1588.304666777302,"homeRd":0,"awayRd":0,"special":false},{"home":"ADO","away":"Vriendenschaar (B)","homeScore":-1,"awayScore":-1,"date":"2026-09-19","pHome":0.35277337864089187,"pDraw":0.06634202670771316,"pAway":0.580884594651395,"guessHome":12,"guessAway":14,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1617.069240124698,"awayRating":1728.3387444321381,"homeRd":0,"awayRd":0,"special":false},{"home":"OZC","away":"DSO (K)","homeScore":-1,"awayScore":-1,"date":"2026-09-26","pHome":0.40976723301435025,"pDraw":0.06709518661786307,"pAway":0.5231375803677867,"guessHome":13,"guessAway":14,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1588.304666777302,"awayRating":1658.2964766517161,"homeRd":0,"awayRd":0,"special":false},{"home":"Vriendenschaar (B)","away":"ADO","homeScore":-1,"awayScore":-1,"date":"2026-09-26","pHome":0.6620080764952461,"pDraw":0.06094487511041102,"pAway":0.2770470483943429,"guessHome":15,"guessAway":12,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1728.3387444321381,"awayRating":1617.069240124698,"homeRd":0,"awayRd":0,"special":false},{"home":"OZC","away":"Vriendenschaar (B)","homeScore":-1,"awayScore":-1,"date":"2026-10-03","pHome":0.3181822951396991,"pDraw":0.05878666448614245,"pAway":0.6230310403741585,"guessHome":14,"guessAway":17,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1588.304666777302,"awayRating":1728.3387444321381,"homeRd":0,"awayRd":0,"special":false},{"home":"DSO (K)","away":"ADO","homeScore":-1,"awayScore":-1,"date":"2026-10-03","pHome":0.5673878069086875,"pDraw":0.06744826466871046,"pAway":0.36516392842260204,"guessHome":14,"guessAway":12,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1658.2964766517161,"awayRating":1617.069240124698,"homeRd":0,"awayRd":0,"special":false},{"home":"Vriendenschaar (B)","away":"DSO (K)","homeScore":-1,"awayScore":-1,"date":"2026-10-10","pHome":0.6092612817842913,"pDraw":0.06157411001018054,"pAway":0.32916460820552823,"guessHome":16,"guessAway":14,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1728.3387444321381,"awayRating":1658.2964766517161,"homeRd":0,"awayRd":0,"special":false},{"home":"ADO","away":"OZC","homeScore":-1,"awayScore":-1,"date":"2026-10-10","pHome":0.5510722599124886,"pDraw":0.06562080202870585,"pAway":0.38330693805880545,"guessHome":15,"guessAway":13,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1617.069240124698,"awayRating":1588.304666777302,"homeRd":0,"awayRd":0,"special":false}],"standing":[{"team":{"name":"Vriendenschaar (B)"},"stats":{"penalties":{"points":0},"position":1,"points":0,"goals":{"for":0,"against":0},"won":0,"draw":0,"lost":0}},{"team":{"name":"DSO (K)"},"stats":{"penalties":{"points":0},"position":2,"points":0,"goals":{"for":0,"against":0},"won":0,"draw":0,"lost":0}},{"team":{"name":"ADO"},"stats":{"penalties":{"points":0},"position":3,"points":0,"goals":{"for":0,"against":0},"won":0,"draw":0,"lost":0}},{"team":{"name":"OZC"},"stats":{"penalties":{"points":0},"position":4,"points":0,"goals":{"for":0,"against":0},"won":0,"draw":0,"lost":0}}]}	0.18525	0.18525	0.29385	1617.069240124698	133.2625818054704	0.25507	0.25507	0.21759	1658.2964766517161	133.432259032126	0.14604	0.14604	0.3656	1588.304666777302	136.2176425876331	0.41364	0.41364	0.12296	1728.3387444321381	135.38007608940669
2026-09-05	{"results":[{"home":"Vriendenschaar (B)","away":"OZC","homeScore":14,"awayScore":12,"date":"2026-09-05","pHome":0.7331603222264538,"pDraw":0.050137539326659764,"pAway":0.2167021384468864,"guessHome":17,"guessAway":13,"homeDiff":-11.636347092975711,"awayDiff":11.966375008495334,"homeRating":1662.5842452644968,"awayRating":1493.394610852521,"homeRd":150,"awayRd":152,"actualHome":{"name":"Vriendenschaar (B)","created":"1966-05-22","lastDate":"2026-09-05","firstMatchDate":"1966-05-22","lastMatchDate":"2026-09-05","games":1050,"place":"Bodegraven","topRating":1853.1338923838682,"rating":1651.1673943587168,"rd":142.04952428216504,"rv":0.057409049477127494,"averageScore":17.563996145236665,"currentDiff":-11.636347092975711,"origins":1,"startOffset":-7.25,"opponents":{}},"actualAway":{"name":"OZC","created":"1923-09-16","lastDate":"2026-09-05","firstMatchDate":"1923-09-16","lastMatchDate":"2026-09-05","games":3386,"place":"Rotterdam","topRating":2400.5434025997106,"rating":1505.4208703689364,"rd":143.58892665768565,"rv":0.0553227099503522,"averageScore":17.606364107844733,"currentDiff":11.966375008495334,"origins":2,"startOffset":0.0,"opponents":{}},"special":false},{"home":"ADO","away":"DSO (K)","homeScore":18,"awayScore":18,"date":"2026-09-05","pHome":0.45536703488236974,"pDraw":0.07035783425408904,"pAway":0.4742751308635412,"guessHome":12,"guessAway":13,"homeDiff":0.8703805424020175,"awayDiff":-0.8670169220379194,"homeRating":1514.3128989487145,"awayRating":1550.8497506505353,"homeRd":150,"awayRd":150,"actualHome":{"name":"ADO","created":"1970-08-30","lastDate":"2026-09-05","firstMatchDate":"1970-08-30","lastMatchDate":"2026-09-05","games":1427,"place":"\u0027s-Gravendeel","topRating":1917.2276263328868,"rating":1516.2086496520033,"rd":139.73712082380834,"rv":0.056478566009229215,"averageScore":14.607301306272335,"currentDiff":0.8703805424020175,"origins":1,"startOffset":227.75,"opponents":{}},"actualAway":{"name":"DSO (K)","created":"1992-09-13","lastDate":"2026-09-05","firstMatchDate":"1992-09-13","lastMatchDate":"2026-09-05","games":718,"place":"Klundert","topRating":1664.106711376425,"rating":1550.9715670376822,"rd":139.51527459743738,"rv":0.058306496772035796,"averageScore":15.60028662025203,"currentDiff":-0.8670169220379194,"origins":1,"startOffset":112.0,"opponents":{}},"special":false}],"fixtures":[{"home":"OZC","away":"ADO","homeScore":10,"awayScore":11,"date":"2026-09-12","pHome":0.49345387948017505,"pDraw":0.06804824426864114,"pAway":0.4384978762511838,"guessHome":14,"guessAway":13,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1505.4208703689364,"awayRating":1516.2086496520033,"homeRd":0,"awayRd":0,"special":false},{"home":"DSO (K)","away":"Vriendenschaar (B)","homeScore":14,"awayScore":13,"date":"2026-09-12","pHome":0.36818392217340945,"pDraw":0.06490554400111115,"pAway":0.5669105338254794,"guessHome":13,"guessAway":15,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1550.9715670376822,"awayRating":1651.1673943587168,"homeRd":0,"awayRd":0,"special":false},{"home":"DSO (K)","away":"OZC","homeScore":-1,"awayScore":-1,"date":"2026-09-19","pHome":0.5743719498670955,"pDraw":0.06452922258360066,"pAway":0.36109882754930384,"guessHome":15,"guessAway":13,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1550.9715670376822,"awayRating":1505.4208703689364,"homeRd":0,"awayRd":0,"special":false},{"home":"ADO","away":"Vriendenschaar (B)","homeScore":-1,"awayScore":-1,"date":"2026-09-19","pHome":0.32205114026095527,"pDraw":0.06361668064811299,"pAway":0.6143321790909317,"guessHome":13,"guessAway":15,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1516.2086496520033,"awayRating":1651.1673943587168,"homeRd":0,"awayRd":0,"special":false},{"home":"OZC","away":"DSO (K)","homeScore":-1,"awayScore":-1,"date":"2026-09-26","pHome":0.44425215088268155,"pDraw":0.06684108034962316,"pAway":0.4889067687676953,"guessHome":14,"guessAway":14,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1505.4208703689364,"awayRating":1550.9715670376822,"homeRd":0,"awayRd":0,"special":false},{"home":"Vriendenschaar (B)","away":"ADO","homeScore":-1,"awayScore":-1,"date":"2026-09-26","pHome":0.6915095880267672,"pDraw":0.05753185843048836,"pAway":0.25095855354274443,"guessHome":15,"guessAway":12,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1651.1673943587168,"awayRating":1516.2086496520033,"homeRd":0,"awayRd":0,"special":false},{"home":"OZC","away":"Vriendenschaar (B)","homeScore":-1,"awayScore":-1,"date":"2026-10-03","pHome":0.31075272435021706,"pDraw":0.05802836903927444,"pAway":0.6312189066105085,"guessHome":14,"guessAway":17,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1505.4208703689364,"awayRating":1651.1673943587168,"homeRd":0,"awayRd":0,"special":false},{"home":"DSO (K)","away":"ADO","homeScore":-1,"awayScore":-1,"date":"2026-10-03","pHome":0.5578677583890872,"pDraw":0.06776766855211691,"pAway":0.37436457305879584,"guessHome":14,"guessAway":13,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1550.9715670376822,"awayRating":1516.2086496520033,"homeRd":0,"awayRd":0,"special":false},{"home":"Vriendenschaar (B)","away":"DSO (K)","homeScore":-1,"awayScore":-1,"date":"2026-10-10","pHome":0.6490072103489973,"pDraw":0.058910894322093954,"pAway":0.2920818953289087,"guessHome":16,"guessAway":13,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1651.1673943587168,"awayRating":1550.9715670376822,"homeRd":0,"awayRd":0,"special":false},{"home":"ADO","away":"OZC","homeScore":-1,"awayScore":-1,"date":"2026-10-10","pHome":0.5251538670153489,"pDraw":0.0660635897370615,"pAway":0.40878254324758956,"guessHome":15,"guessAway":14,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1516.2086496520033,"awayRating":1505.4208703689364,"homeRd":0,"awayRd":0,"special":false}],"standing":[{"team":{"name":"Vriendenschaar (B)"},"stats":{"penalties":{"points":0},"position":1,"points":2,"goals":{"for":14,"against":12},"won":1,"draw":0,"lost":0}},{"team":{"name":"DSO (K)"},"stats":{"penalties":{"points":0},"position":2,"points":1,"goals":{"for":18,"against":18},"won":0,"draw":1,"lost":0}},{"team":{"name":"ADO"},"stats":{"penalties":{"points":0},"position":3,"points":1,"goals":{"for":18,"against":18},"won":0,"draw":1,"lost":0}},{"team":{"name":"OZC"},"stats":{"penalties":{"points":0},"position":4,"points":0,"goals":{"for":12,"against":14},"won":0,"draw":0,"lost":1}}]}	0.15218	0.15218	0.29975	1516.2086496520033	139.73712082380834	0.20718	0.20718	0.22114	1550.9715670376822	139.51527459743738	0.10734	0.10734	0.40645	1505.4208703689364	143.58892665768565	0.5333	0.5333	0.07266	1651.1673943587168	142.04952428216504
2026-09-12	{"results":[{"home":"Vriendenschaar (B)","away":"OZC","homeScore":14,"awayScore":12,"date":"2026-09-05","pHome":0.7331603222264538,"pDraw":0.050137539326659764,"pAway":0.2167021384468864,"guessHome":17,"guessAway":13,"homeDiff":-11.636347092975711,"awayDiff":11.966375008495334,"homeRating":1662.5842452644968,"awayRating":1493.394610852521,"homeRd":150,"awayRd":152,"actualHome":{"name":"Vriendenschaar (B)","created":"1966-05-22","lastDate":"2026-09-12","firstMatchDate":"1966-05-22","lastMatchDate":"2026-09-12","games":1051,"place":"Bodegraven","topRating":1853.1338923838682,"rating":1635.7192671854125,"rd":135.38007608960268,"rv":0.05740632015624993,"averageScore":17.479225701591822,"currentDiff":-26.83062991640395,"origins":1,"startOffset":-7.25,"opponents":{}},"actualAway":{"name":"OZC","created":"1923-09-16","lastDate":"2026-09-12","firstMatchDate":"1923-09-16","lastMatchDate":"2026-09-12","games":3387,"place":"Rotterdam","topRating":2400.5434025997106,"rating":1495.6851895314642,"rd":136.21764258551158,"rv":0.05532004120809547,"averageScore":17.443089164644757,"currentDiff":2.834785089164825,"origins":2,"startOffset":0.0,"opponents":{}},"special":false},{"home":"ADO","away":"DSO (K)","homeScore":18,"awayScore":18,"date":"2026-09-05","pHome":0.45536703488236974,"pDraw":0.07035783425408904,"pAway":0.4742751308635412,"guessHome":12,"guessAway":13,"homeDiff":0.8703805424020175,"awayDiff":-0.8670169220379194,"homeRating":1514.3128989487145,"awayRating":1550.8497506505353,"homeRd":150,"awayRd":150,"actualHome":{"name":"ADO","created":"1970-08-30","lastDate":"2026-09-12","firstMatchDate":"1970-08-30","lastMatchDate":"2026-09-12","games":1428,"place":"\u0027s-Gravendeel","topRating":1917.2276263328868,"rating":1524.4497628792913,"rd":133.26258180380677,"rv":0.05647573090529696,"averageScore":14.505347108979722,"currentDiff":9.561041436362984,"origins":1,"startOffset":227.75,"opponents":{}},"actualAway":{"name":"DSO (K)","created":"1992-09-13","lastDate":"2026-09-12","firstMatchDate":"1992-09-13","lastMatchDate":"2026-09-12","games":719,"place":"Klundert","topRating":1664.106711376425,"rating":1565.6769994054553,"rd":133.43225903170122,"rv":0.05830364034252566,"averageScore":15.628998778425967,"currentDiff":13.826732937538281,"origins":1,"startOffset":112.0,"opponents":{}},"special":false},{"home":"OZC","away":"ADO","homeScore":10,"awayScore":11,"date":"2026-09-12","pHome":0.49339843072866585,"pDraw":0.0685504638712528,"pAway":0.43805110540008135,"guessHome":14,"guessAway":13,"homeDiff":-9.131589919330509,"awayDiff":8.690660893960967,"homeRating":1505.4415111502612,"awayRating":1516.229290433328,"homeRd":146,"awayRd":142,"actualHome":{"name":"OZC","created":"1923-09-16","lastDate":"2026-09-12","firstMatchDate":"1923-09-16","lastMatchDate":"2026-09-12","games":3387,"place":"Rotterdam","topRating":2400.5434025997106,"rating":1495.6851895314642,"rd":136.21764258551158,"rv":0.05532004120809547,"averageScore":17.443089164644757,"currentDiff":2.834785089164825,"origins":2,"startOffset":0.0,"opponents":{}},"actualAway":{"name":"ADO","created":"1970-08-30","lastDate":"2026-09-12","firstMatchDate":"1970-08-30","lastMatchDate":"2026-09-12","games":1428,"place":"\u0027s-Gravendeel","topRating":1917.2276263328868,"rating":1524.4497628792913,"rd":133.26258180380677,"rv":0.05647573090529696,"averageScore":14.505347108979722,"currentDiff":9.561041436362984,"origins":1,"startOffset":227.75,"opponents":{}},"special":false},{"home":"DSO (K)","away":"Vriendenschaar (B)","homeScore":14,"awayScore":13,"date":"2026-09-12","pHome":0.36814448362296404,"pDraw":0.06503473456041109,"pAway":0.5668207818166249,"guessHome":13,"guessAway":15,"homeDiff":14.6937498595762,"awayDiff":-15.194282823428239,"homeRating":1550.992207819007,"awayRating":1651.1880351400416,"homeRd":142,"awayRd":144,"actualHome":{"name":"DSO (K)","created":"1992-09-13","lastDate":"2026-09-12","firstMatchDate":"1992-09-13","lastMatchDate":"2026-09-12","games":719,"place":"Klundert","topRating":1664.106711376425,"rating":1565.6769994054553,"rd":133.43225903170122,"rv":0.05830364034252566,"averageScore":15.628998778425967,"currentDiff":13.826732937538281,"origins":1,"startOffset":112.0,"opponents":{}},"actualAway":{"name":"Vriendenschaar (B)","created":"1966-05-22","lastDate":"2026-09-12","firstMatchDate":"1966-05-22","lastMatchDate":"2026-09-12","games":1051,"place":"Bodegraven","topRating":1853.1338923838682,"rating":1635.7192671854125,"rd":135.38007608960268,"rv":0.05740632015624993,"averageScore":17.479225701591822,"currentDiff":-26.83062991640395,"origins":1,"startOffset":-7.25,"opponents":{}},"special":false}],"fixtures":[{"home":"DSO (K)","away":"OZC","homeScore":-1,"awayScore":-1,"date":"2026-09-19","pHome":0.6081815877773238,"pDraw":0.06351506186693145,"pAway":0.32830335035574476,"guessHome":15,"guessAway":13,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1565.6769994054553,"awayRating":1495.6851895314642,"homeRd":0,"awayRd":0,"special":false},{"home":"ADO","away":"Vriendenschaar (B)","homeScore":-1,"awayScore":-1,"date":"2026-09-19","pHome":0.3527780672795098,"pDraw":0.06630415622248365,"pAway":0.5809177764980066,"guessHome":13,"guessAway":14,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1524.4497628792913,"awayRating":1635.7192671854125,"homeRd":0,"awayRd":0,"special":false},{"home":"OZC","away":"DSO (K)","homeScore":-1,"awayScore":-1,"date":"2026-09-26","pHome":0.4097712661285706,"pDraw":0.06705797239819078,"pAway":0.5231707614732386,"guessHome":13,"guessAway":14,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1495.6851895314642,"awayRating":1565.6769994054553,"homeRd":0,"awayRd":0,"special":false},{"home":"Vriendenschaar (B)","away":"ADO","homeScore":-1,"awayScore":-1,"date":"2026-09-26","pHome":0.662012987438307,"pDraw":0.06091179404258473,"pAway":0.2770752185191082,"guessHome":15,"guessAway":12,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1635.7192671854125,"awayRating":1524.4497628792913,"homeRd":0,"awayRd":0,"special":false},{"home":"OZC","away":"Vriendenschaar (B)","homeScore":-1,"awayScore":-1,"date":"2026-10-03","pHome":0.3181687621768863,"pDraw":0.05878739942116007,"pAway":0.6230438384019537,"guessHome":14,"guessAway":17,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1495.6851895314642,"awayRating":1635.7192671854125,"homeRd":0,"awayRd":0,"special":false},{"home":"DSO (K)","away":"ADO","homeScore":-1,"awayScore":-1,"date":"2026-10-03","pHome":0.5673725502196927,"pDraw":0.06745085664134287,"pAway":0.36517659313896444,"guessHome":14,"guessAway":12,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1565.6769994054553,"awayRating":1524.4497628792913,"homeRd":0,"awayRd":0,"special":false},{"home":"Vriendenschaar (B)","away":"DSO (K)","homeScore":-1,"awayScore":-1,"date":"2026-10-10","pHome":0.609246616742196,"pDraw":0.06157659421258033,"pAway":0.32917678904522363,"guessHome":16,"guessAway":14,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1635.7192671854125,"awayRating":1565.6769994054553,"homeRd":0,"awayRd":0,"special":false},{"home":"ADO","away":"OZC","homeScore":-1,"awayScore":-1,"date":"2026-10-10","pHome":0.5510569434225541,"pDraw":0.0656231457606326,"pAway":0.38331991081681327,"guessHome":15,"guessAway":13,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1524.4497628792913,"awayRating":1495.6851895314642,"homeRd":0,"awayRd":0,"special":false}],"standing":[{"team":{"name":"DSO (K)"},"stats":{"penalties":{"points":0},"position":1,"points":3,"goals":{"for":32,"against":31},"won":1,"draw":1,"lost":0}},{"team":{"name":"ADO"},"stats":{"penalties":{"points":0},"position":2,"points":3,"goals":{"for":29,"against":28},"won":1,"draw":1,"lost":0}},{"team":{"name":"Vriendenschaar (B)"},"stats":{"penalties":{"points":0},"position":3,"points":2,"goals":{"for":27,"against":26},"won":1,"draw":0,"lost":1}},{"team":{"name":"OZC"},"stats":{"penalties":{"points":0},"position":4,"points":0,"goals":{"for":22,"against":25},"won":0,"draw":0,"lost":2}}]}	0.24983	0.24983	0.15013	1524.4497628792913	133.26258180380677	0.34444	0.34444	0.11918	1565.6769994054553	133.43225903170122	0.05016	0.05016	0.61885	1495.6851895314642	136.21764258551158	0.35557	0.35557	0.11184	1635.7192671854125	135.38007608960268
