date	pouleData	Arena	Arena	Arena	Arena	Arena	Duko	Duko	Duko	Duko	Duko	Kesteren	Kesteren	Kesteren	Kesteren	Kesteren	Noviomagum	Noviomagum	Noviomagum	Noviomagum	Noviomagum	Revival	Revival	Revival	Revival	Revival	Rivalen	Rivalen	Rivalen	Rivalen	Rivalen	Tiel '72	Tiel '72	Tiel '72	Tiel '72	Tiel '72
2025-11-01	{"results":[],"fixtures":[{"home":"Arena","away":"Duko","homeScore":17,"awayScore":17,"date":"2026-01-10","pHome":0.5070610860047103,"pDraw":0.06351358297090093,"pAway":0.42942533102438873,"guessHome":16,"guessAway":15,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1313.3476568890947,"awayRating":1316.8490704290682,"homeRd":0,"awayRd":0,"special":false},{"home":"Kesteren","away":"Tiel \u002772","homeScore":7,"awayScore":24,"date":"2026-01-10","pHome":0.09854288287862689,"pDraw":0.029526481971498764,"pAway":0.8719306351498743,"guessHome":13,"guessAway":20,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1381.5009638727768,"awayRating":1770.7213339027783,"homeRd":0,"awayRd":0,"special":false},{"home":"Noviomagum","away":"Rivalen","homeScore":31,"awayScore":14,"date":"2026-01-10","pHome":0.9708482134400624,"pDraw":0.009046173070734048,"pAway":0.02010561348920354,"guessHome":22,"guessAway":9,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1772.9590780056747,"awayRating":1161.9212359365329,"homeRd":0,"awayRd":0,"special":false},{"home":"Noviomagum","away":"Kesteren","homeScore":36,"awayScore":19,"date":"2026-01-17","pHome":0.9069823477010075,"pDraw":0.022933564332346668,"pAway":0.07008408796664584,"guessHome":21,"guessAway":12,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1772.9590780056747,"awayRating":1381.5009638727768,"homeRd":0,"awayRd":0,"special":false},{"home":"Tiel \u002772","away":"Rivalen","homeScore":32,"awayScore":12,"date":"2026-01-17","pHome":0.9704320634400637,"pDraw":0.009243216093072774,"pAway":0.020324720466863525,"guessHome":22,"guessAway":9,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1770.7213339027783,"awayRating":1161.9212359365329,"homeRd":0,"awayRd":0,"special":false},{"home":"Revival","away":"Arena","homeScore":17,"awayScore":13,"date":"2026-01-17","pHome":0.6299415347210597,"pDraw":0.06049751315583313,"pAway":0.3095609521231072,"guessHome":16,"guessAway":13,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1398.5061567880766,"awayRating":1313.3476568890947,"homeRd":0,"awayRd":0,"special":false},{"home":"Arena","away":"Noviomagum","homeScore":17,"awayScore":31,"date":"2026-01-24","pHome":0.06751091116763974,"pDraw":0.02222505412734499,"pAway":0.9102640347050153,"guessHome":12,"guessAway":21,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1313.3476568890947,"awayRating":1772.9590780056747,"homeRd":0,"awayRd":0,"special":false},{"home":"Rivalen","away":"Duko","homeScore":13,"awayScore":19,"date":"2026-01-24","pHome":0.2987508289275621,"pDraw":0.060345106592301634,"pAway":0.6409040644801363,"guessHome":13,"guessAway":16,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1161.9212359365329,"awayRating":1316.8490704290682,"homeRd":0,"awayRd":0,"special":false},{"home":"Kesteren","away":"Revival","homeScore":19,"awayScore":17,"date":"2026-01-24","pHome":0.4864527290886087,"pDraw":0.06611506985706972,"pAway":0.4474322010543216,"guessHome":15,"guessAway":14,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1381.5009638727768,"awayRating":1398.5061567880766,"homeRd":0,"awayRd":0,"special":false},{"home":"Kesteren","away":"Arena","homeScore":19,"awayScore":9,"date":"2026-01-31","pHome":0.6078896865313439,"pDraw":0.06022567148447128,"pAway":0.3318846419841849,"guessHome":16,"guessAway":14,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1381.5009638727768,"awayRating":1313.3476568890947,"homeRd":0,"awayRd":0,"special":false},{"home":"Revival","away":"Duko","homeScore":17,"awayScore":14,"date":"2026-01-31","pHome":0.625290086438291,"pDraw":0.06076175835714409,"pAway":0.3139481552045649,"guessHome":16,"guessAway":13,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1398.5061567880766,"awayRating":1316.8490704290682,"homeRd":0,"awayRd":0,"special":false},{"home":"Tiel \u002772","away":"Noviomagum","homeScore":21,"awayScore":20,"date":"2026-01-31","pHome":0.5115724827846801,"pDraw":0.058135344479281426,"pAway":0.4302921727360385,"guessHome":18,"guessAway":18,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1770.7213339027783,"awayRating":1772.9590780056747,"homeRd":0,"awayRd":0,"special":false},{"home":"Rivalen","away":"Kesteren","homeScore":11,"awayScore":9,"date":"2026-02-07","pHome":0.22600334822559942,"pDraw":0.05357493200572838,"pAway":0.7204217197686722,"guessHome":12,"guessAway":16,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1161.9212359365329,"awayRating":1381.5009638727768,"homeRd":0,"awayRd":0,"special":false},{"home":"Duko","away":"Tiel \u002772","homeScore":10,"awayScore":31,"date":"2026-02-07","pHome":0.06957166766259515,"pDraw":0.022960611943161346,"pAway":0.9074677203942435,"guessHome":12,"guessAway":21,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1316.8490704290682,"awayRating":1770.7213339027783,"homeRd":0,"awayRd":0,"special":false},{"home":"Noviomagum","away":"Revival","homeScore":27,"awayScore":15,"date":"2026-02-07","pHome":0.8982394484663188,"pDraw":0.025141911248658555,"pAway":0.07661864028502269,"guessHome":20,"guessAway":12,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1772.9590780056747,"awayRating":1398.5061567880766,"homeRd":0,"awayRd":0,"special":false},{"home":"Rivalen","away":"Revival","homeScore":9,"awayScore":15,"date":"2026-02-28","pHome":0.20834492150314254,"pDraw":0.053049580218562764,"pAway":0.7386054982782947,"guessHome":11,"guessAway":16,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1161.9212359365329,"awayRating":1398.5061567880766,"homeRd":0,"awayRd":0,"special":false},{"home":"Duko","away":"Kesteren","homeScore":19,"awayScore":11,"date":"2026-02-28","pHome":0.41953271870682873,"pDraw":0.06359727568590157,"pAway":0.5168700056072697,"guessHome":15,"guessAway":16,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1316.8490704290682,"awayRating":1381.5009638727768,"homeRd":0,"awayRd":0,"special":false},{"home":"Tiel \u002772","away":"Arena","homeScore":33,"awayScore":14,"date":"2026-02-28","pHome":0.9338424578900684,"pDraw":0.017578647326609576,"pAway":0.04857889478332206,"guessHome":22,"guessAway":11,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1770.7213339027783,"awayRating":1313.3476568890947,"homeRd":0,"awayRd":0,"special":false},{"home":"Arena","away":"Rivalen","homeScore":16,"awayScore":9,"date":"2026-03-07","pHome":0.71256226225317,"pDraw":0.054167966238627574,"pAway":0.23326977150820244,"guessHome":16,"guessAway":12,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1313.3476568890947,"awayRating":1161.9212359365329,"homeRd":0,"awayRd":0,"special":false},{"home":"Revival","away":"Tiel \u002772","homeScore":15,"awayScore":27,"date":"2026-03-07","pHome":0.1074192297473141,"pDraw":0.03219067320445268,"pAway":0.8603900970482332,"guessHome":12,"guessAway":19,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1398.5061567880766,"awayRating":1770.7213339027783,"homeRd":0,"awayRd":0,"special":false},{"home":"Noviomagum","away":"Duko","homeScore":21,"awayScore":13,"date":"2026-03-07","pHome":0.9335077523631758,"pDraw":0.017484891976684958,"pAway":0.04900735566013914,"guessHome":22,"guessAway":12,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1772.9590780056747,"awayRating":1316.8490704290682,"homeRd":0,"awayRd":0,"special":false},{"home":"Rivalen","away":"Noviomagum","homeScore":2,"awayScore":33,"date":"2026-03-14","pHome":0.02860921871873978,"pDraw":0.012016172710562434,"pAway":0.9593746085706978,"guessHome":10,"guessAway":21,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1161.9212359365329,"awayRating":1772.9590780056747,"homeRd":0,"awayRd":0,"special":false},{"home":"Tiel \u002772","away":"Kesteren","homeScore":27,"awayScore":15,"date":"2026-03-14","pHome":0.9057820394131689,"pDraw":0.02337669578961521,"pAway":0.07084126479721586,"guessHome":21,"guessAway":12,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1770.7213339027783,"awayRating":1381.5009638727768,"homeRd":0,"awayRd":0,"special":false},{"home":"Duko","away":"Arena","homeScore":22,"awayScore":9,"date":"2026-03-14","pHome":0.5171172584290777,"pDraw":0.06333740410638822,"pAway":0.41954533746453404,"guessHome":16,"guessAway":15,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1316.8490704290682,"awayRating":1313.3476568890947,"homeRd":0,"awayRd":0,"special":false},{"home":"Arena","away":"Revival","homeScore":17,"awayScore":19,"date":"2025-11-08","pHome":0.3900818363595404,"pDraw":0.0646523908351031,"pAway":0.5452657728053565,"guessHome":14,"guessAway":15,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1313.3476568890947,"awayRating":1398.5061567880766,"homeRd":0,"awayRd":0,"special":false},{"home":"Rivalen","away":"Tiel \u002772","homeScore":9,"awayScore":35,"date":"2025-11-08","pHome":0.028921036858259974,"pDraw":0.012273722571785273,"pAway":0.9588052405699548,"guessHome":10,"guessAway":21,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1161.9212359365329,"awayRating":1770.7213339027783,"homeRd":0,"awayRd":0,"special":false},{"home":"Kesteren","away":"Noviomagum","homeScore":13,"awayScore":20,"date":"2025-11-08","pHome":0.09751521286668674,"pDraw":0.02898860699058836,"pAway":0.8734961801427249,"guessHome":13,"guessAway":21,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1381.5009638727768,"awayRating":1772.9590780056747,"homeRd":0,"awayRd":0,"special":false},{"home":"Noviomagum","away":"Arena","homeScore":26,"awayScore":11,"date":"2025-11-15","pHome":0.9347144160318347,"pDraw":0.01723529627112036,"pAway":0.04805028769704495,"guessHome":22,"guessAway":12,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1772.9590780056747,"awayRating":1313.3476568890947,"homeRd":0,"awayRd":0,"special":false},{"home":"Duko","away":"Rivalen","homeScore":21,"awayScore":13,"date":"2025-11-15","pHome":0.7166385561381223,"pDraw":0.05371290469449941,"pAway":0.22964853916737832,"guessHome":16,"guessAway":12,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1316.8490704290682,"awayRating":1161.9212359365329,"homeRd":0,"awayRd":0,"special":false},{"home":"Arena","away":"Kesteren","homeScore":17,"awayScore":10,"date":"2025-11-22","pHome":0.41459430449796897,"pDraw":0.06353455306633893,"pAway":0.5218711424356921,"guessHome":15,"guessAway":16,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1313.3476568890947,"awayRating":1381.5009638727768,"homeRd":0,"awayRd":0,"special":false},{"home":"Noviomagum","away":"Tiel \u002772","homeScore":24,"awayScore":22,"date":"2025-11-22","pHome":0.5179980200725878,"pDraw":0.058032194422306116,"pAway":0.42396978550510617,"guessHome":18,"guessAway":18,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1772.9590780056747,"awayRating":1770.7213339027783,"homeRd":0,"awayRd":0,"special":false},{"home":"Duko","away":"Revival","homeScore":16,"awayScore":20,"date":"2025-11-22","pHome":0.3949342172812069,"pDraw":0.06476322093509723,"pAway":0.5403025617836958,"guessHome":14,"guessAway":15,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1316.8490704290682,"awayRating":1398.5061567880766,"homeRd":0,"awayRd":0,"special":false},{"home":"Revival","away":"Kesteren","homeScore":17,"awayScore":7,"date":"2025-11-26","pHome":0.535259395128244,"pDraw":0.06522984887646371,"pAway":0.3995107559952923,"guessHome":15,"guessAway":14,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1398.5061567880766,"awayRating":1381.5009638727768,"homeRd":0,"awayRd":0,"special":false},{"home":"Kesteren","away":"Rivalen","homeScore":21,"awayScore":17,"date":"2025-11-29","pHome":0.7847581216619133,"pDraw":0.0457924233394858,"pAway":0.16944945499860092,"guessHome":17,"guessAway":12,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1381.5009638727768,"awayRating":1161.9212359365329,"homeRd":0,"awayRd":0,"special":false},{"home":"Tiel \u002772","away":"Duko","homeScore":30,"awayScore":9,"date":"2025-11-29","pHome":0.932621250268094,"pDraw":0.017832468510381116,"pAway":0.04954628122152499,"guessHome":22,"guessAway":11,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1770.7213339027783,"awayRating":1316.8490704290682,"homeRd":0,"awayRd":0,"special":false},{"home":"Arena","away":"Tiel \u002772","homeScore":10,"awayScore":39,"date":"2025-12-06","pHome":0.0682429146400958,"pDraw":0.022654484132423658,"pAway":0.9091026012274805,"guessHome":12,"guessAway":21,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1313.3476568890947,"awayRating":1770.7213339027783,"homeRd":0,"awayRd":0,"special":false},{"home":"Kesteren","away":"Duko","homeScore":15,"awayScore":23,"date":"2025-12-06","pHome":0.6031269005042041,"pDraw":0.060447699212452466,"pAway":0.3364254002833434,"guessHome":16,"guessAway":14,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1381.5009638727768,"awayRating":1316.8490704290682,"homeRd":0,"awayRd":0,"special":false},{"home":"Revival","away":"Rivalen","homeScore":20,"awayScore":15,"date":"2025-12-06","pHome":0.7998371963774669,"pDraw":0.044910815382225355,"pAway":0.15525198824030784,"guessHome":16,"guessAway":11,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1398.5061567880766,"awayRating":1161.9212359365329,"homeRd":0,"awayRd":0,"special":false},{"home":"Revival","away":"Noviomagum","homeScore":11,"awayScore":15,"date":"2025-12-10","pHome":0.10631912913076036,"pDraw":0.031595240769600186,"pAway":0.8620856300996395,"guessHome":12,"guessAway":20,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1398.5061567880766,"awayRating":1772.9590780056747,"homeRd":0,"awayRd":0,"special":false},{"home":"Rivalen","away":"Arena","homeScore":5,"awayScore":12,"date":"2025-12-13","pHome":0.30301581159992996,"pDraw":0.060712415978622536,"pAway":0.6362717724214475,"guessHome":13,"guessAway":16,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1161.9212359365329,"awayRating":1313.3476568890947,"homeRd":0,"awayRd":0,"special":false},{"home":"Tiel \u002772","away":"Revival","homeScore":28,"awayScore":14,"date":"2025-12-13","pHome":0.8969303056437925,"pDraw":0.025636258601473116,"pAway":0.07743343575473433,"guessHome":20,"guessAway":11,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1770.7213339027783,"awayRating":1398.5061567880766,"homeRd":0,"awayRd":0,"special":false},{"home":"Duko","away":"Noviomagum","homeScore":14,"awayScore":23,"date":"2025-12-13","pHome":0.06882604686677918,"pDraw":0.02252649344442581,"pAway":0.908647459688795,"guessHome":12,"guessAway":21,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1316.8490704290682,"awayRating":1772.9590780056747,"homeRd":0,"awayRd":0,"special":false}],"standing":[{"team":{"name":"Noviomagum"},"stats":{"penalties":{"points":0},"position":1,"points":0,"goals":{"for":0,"against":0},"won":0,"draw":0,"lost":0}},{"team":{"name":"Tiel \u002772"},"stats":{"penalties":{"points":0},"position":2,"points":0,"goals":{"for":0,"against":0},"won":0,"draw":0,"lost":0}},{"team":{"name":"Revival"},"stats":{"penalties":{"points":0},"position":3,"points":0,"goals":{"for":0,"against":0},"won":0,"draw":0,"lost":0}},{"team":{"name":"Kesteren"},"stats":{"penalties":{"points":0},"position":4,"points":0,"goals":{"for":0,"against":0},"won":0,"draw":0,"lost":0}},{"team":{"name":"Duko"},"stats":{"penalties":{"points":0},"position":5,"points":0,"goals":{"for":0,"against":0},"won":0,"draw":0,"lost":0}},{"team":{"name":"Arena"},"stats":{"penalties":{"points":0},"position":6,"points":0,"goals":{"for":0,"against":0},"won":0,"draw":0,"lost":0}},{"team":{"name":"Rivalen"},"stats":{"penalties":{"points":0},"position":7,"points":0,"goals":{"for":0,"against":0},"won":0,"draw":0,"lost":0}}]}	0.00601	0.03786	0.1649	1313.3476568890947	116.57781892397203	0.00711	0.04292	0.16142	1316.8490704290682	118.85445455355472	0.01682	0.08304	0.09222	1381.5009638727768	122.42796409763453	0.47984	0.87118	5.0E-4	1772.9590780056747	118.95539147392644	0.01966	0.09528	0.07431	1398.5061567880766	118.2239050376779	8.2E-4	0.00629	0.49456	1161.9212359365329	121.25489224863784	0.46974	0.86343	4.0E-4	1770.7213339027783	118.6825235453068
