date	pouleData	Blauw Zwart	Blauw Zwart	Blauw Zwart	Blauw Zwart	Blauw Zwart	Olympia '22	Olympia '22	Olympia '22	Olympia '22	Olympia '22	Regio '72	Regio '72	Regio '72	Regio '72	Regio '72	Roreko	Roreko	Roreko	Roreko	Roreko	SDO (S)	SDO (S)	SDO (S)	SDO (S)	SDO (S)	SDO (W)	SDO (W)	SDO (W)	SDO (W)	SDO (W)	TOP (V)	TOP (V)	TOP (V)	TOP (V)	TOP (V)
2025-11-01	{"results":[],"fixtures":[{"home":"SDO (W)","away":"TOP (V)","homeScore":19,"awayScore":20,"date":"2026-01-10","pHome":0.6649151026135559,"pDraw":0.0620167539448942,"pAway":0.2730681434415499,"guessHome":14,"guessAway":11,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1156.0372491832482,"awayRating":1042.2400749816447,"homeRd":0,"awayRd":0,"special":false},{"home":"Blauw Zwart","away":"SDO (W)","homeScore":24,"awayScore":18,"date":"2026-01-17","pHome":0.7308951304183111,"pDraw":0.05382257781963229,"pAway":0.2152822917620566,"guessHome":15,"guessAway":11,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1324.3514969630787,"awayRating":1156.0372491832482,"homeRd":0,"awayRd":0,"special":false},{"home":"TOP (V)","away":"Regio \u002772","homeScore":12,"awayScore":12,"date":"2026-01-17","pHome":0.34520170878746814,"pDraw":0.06180648421761337,"pAway":0.5929918069949185,"guessHome":14,"guessAway":16,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1042.2400749816447,"awayRating":1161.0724703182525,"homeRd":0,"awayRd":0,"special":false},{"home":"Roreko","away":"Olympia \u002722","homeScore":13,"awayScore":17,"date":"2026-01-17","pHome":0.8654700191968125,"pDraw":0.031548031991851855,"pAway":0.10298194881133566,"guessHome":19,"guessAway":12,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1265.3928280792938,"awayRating":946.5934935561231,"homeRd":0,"awayRd":0,"special":false},{"home":"SDO (S)","away":"TOP (V)","homeScore":21,"awayScore":19,"date":"2026-01-23","pHome":0.8230233007713157,"pDraw":0.0361220439822213,"pAway":0.14085465524646296,"guessHome":21,"guessAway":14,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1301.9728795546555,"awayRating":1042.2400749816447,"homeRd":0,"awayRd":0,"special":false},{"home":"SDO (W)","away":"Roreko","homeScore":16,"awayScore":17,"date":"2026-01-24","pHome":0.35519314936402746,"pDraw":0.06762984235222436,"pAway":0.5771770082837482,"guessHome":12,"guessAway":14,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1156.0372491832482,"awayRating":1265.3928280792938,"homeRd":0,"awayRd":0,"special":false},{"home":"Olympia \u002722","away":"Blauw Zwart","homeScore":17,"awayScore":21,"date":"2026-01-24","pHome":0.10448918477079672,"pDraw":0.031220711580672522,"pAway":0.8642901036485308,"guessHome":12,"guessAway":20,"homeDiff":0.0,"awayDiff":0.0,"homeRating":946.5934935561231,"awayRating":1324.3514969630787,"homeRd":0,"awayRd":0,"special":false},{"home":"Blauw Zwart","away":"Regio \u002772","homeScore":19,"awayScore":15,"date":"2026-01-28","pHome":0.7274841554708078,"pDraw":0.05021179873891013,"pAway":0.22230404579028207,"guessHome":18,"guessAway":13,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1324.3514969630787,"awayRating":1161.0724703182525,"homeRd":0,"awayRd":0,"special":false},{"home":"SDO (S)","away":"Regio \u002772","homeScore":28,"awayScore":22,"date":"2026-01-31","pHome":0.7027643177648325,"pDraw":0.050424535656432345,"pAway":0.24681114657873515,"guessHome":19,"guessAway":15,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1301.9728795546555,"awayRating":1161.0724703182525,"homeRd":0,"awayRd":0,"special":false},{"home":"SDO (W)","away":"Olympia \u002722","homeScore":13,"awayScore":14,"date":"2026-01-31","pHome":0.7733702685106056,"pDraw":0.049983280134606234,"pAway":0.17664645135478807,"guessHome":15,"guessAway":10,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1156.0372491832482,"awayRating":946.5934935561231,"homeRd":0,"awayRd":0,"special":false},{"home":"TOP (V)","away":"Blauw Zwart","homeScore":15,"awayScore":22,"date":"2026-01-31","pHome":0.16986687294476144,"pDraw":0.04242124861954977,"pAway":0.7877118784356888,"guessHome":13,"guessAway":19,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1042.2400749816447,"awayRating":1324.3514969630787,"homeRd":0,"awayRd":0,"special":false},{"home":"Blauw Zwart","away":"Roreko","homeScore":22,"awayScore":9,"date":"2026-02-07","pHome":0.596327951305085,"pDraw":0.05886094628372962,"pAway":0.3448111024111854,"guessHome":17,"guessAway":15,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1324.3514969630787,"awayRating":1265.3928280792938,"homeRd":0,"awayRd":0,"special":false},{"home":"Olympia \u002722","away":"SDO (S)","homeScore":15,"awayScore":21,"date":"2026-02-07","pHome":0.11811300114839496,"pDraw":0.03231824008715334,"pAway":0.8495687587644517,"guessHome":14,"guessAway":21,"homeDiff":0.0,"awayDiff":0.0,"homeRating":946.5934935561231,"awayRating":1301.9728795546555,"homeRd":0,"awayRd":0,"special":false},{"home":"Regio \u002772","away":"SDO (W)","homeScore":20,"awayScore":17,"date":"2026-02-07","pHome":0.5149325246617086,"pDraw":0.0719681587908903,"pAway":0.4130993165474011,"guessHome":12,"guessAway":12,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1161.0724703182525,"awayRating":1156.0372491832482,"homeRd":0,"awayRd":0,"special":false},{"home":"SDO (S)","away":"Blauw Zwart","homeScore":19,"awayScore":20,"date":"2026-02-14","pHome":0.4826260558114709,"pDraw":0.058389223300106485,"pAway":0.4589847208884226,"guessHome":18,"guessAway":18,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1301.9728795546555,"awayRating":1324.3514969630787,"homeRd":0,"awayRd":0,"special":false},{"home":"Roreko","away":"SDO (S)","homeScore":15,"awayScore":16,"date":"2026-02-25","pHome":0.4617647115305019,"pDraw":0.0593540929956724,"pAway":0.4788811954738257,"guessHome":17,"guessAway":17,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1265.3928280792938,"awayRating":1301.9728795546555,"homeRd":0,"awayRd":0,"special":false},{"home":"TOP (V)","away":"Olympia \u002722","homeScore":21,"awayScore":12,"date":"2026-02-28","pHome":0.6447440746210608,"pDraw":0.05768653951270941,"pAway":0.29756938586622983,"guessHome":17,"guessAway":14,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1042.2400749816447,"awayRating":946.5934935561231,"homeRd":0,"awayRd":0,"special":false},{"home":"Regio \u002772","away":"Roreko","homeScore":19,"awayScore":17,"date":"2026-02-28","pHome":0.36460499286051407,"pDraw":0.06244917467588318,"pAway":0.5729458324636028,"guessHome":14,"guessAway":16,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1161.0724703182525,"awayRating":1265.3928280792938,"homeRd":0,"awayRd":0,"special":false},{"home":"SDO (W)","away":"SDO (S)","homeScore":13,"awayScore":22,"date":"2026-03-07","pHome":0.3104008796373813,"pDraw":0.05996991231813409,"pAway":0.6296292080444846,"guessHome":13,"guessAway":16,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1156.0372491832482,"awayRating":1301.9728795546555,"homeRd":0,"awayRd":0,"special":false},{"home":"Olympia \u002722","away":"Regio \u002772","homeScore":16,"awayScore":9,"date":"2026-03-07","pHome":0.23194079773914278,"pDraw":0.052751160688848664,"pAway":0.7153080415720086,"guessHome":13,"guessAway":17,"homeDiff":0.0,"awayDiff":0.0,"homeRating":946.5934935561231,"awayRating":1161.0724703182525,"homeRd":0,"awayRd":0,"special":false},{"home":"Roreko","away":"TOP (V)","homeScore":13,"awayScore":13,"date":"2026-03-07","pHome":0.7894375736262591,"pDraw":0.04293014788251037,"pAway":0.16763227849123047,"guessHome":18,"guessAway":13,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1265.3928280792938,"awayRating":1042.2400749816447,"homeRd":0,"awayRd":0,"special":false},{"home":"SDO (S)","away":"Roreko","homeScore":18,"awayScore":15,"date":"2026-03-14","pHome":0.56642503857965,"pDraw":0.05766113079704688,"pAway":0.37591383062330314,"guessHome":18,"guessAway":17,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1301.9728795546555,"awayRating":1265.3928280792938,"homeRd":0,"awayRd":0,"special":false},{"home":"TOP (V)","away":"SDO (W)","homeScore":15,"awayScore":12,"date":"2026-03-14","pHome":0.349130634672847,"pDraw":0.0676939407677043,"pAway":0.5831754245594487,"guessHome":12,"guessAway":14,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1042.2400749816447,"awayRating":1156.0372491832482,"homeRd":0,"awayRd":0,"special":false},{"home":"Regio \u002772","away":"Blauw Zwart","homeScore":13,"awayScore":22,"date":"2026-03-14","pHome":0.29002022834476726,"pDraw":0.056728800835473825,"pAway":0.6532509708197589,"guessHome":14,"guessAway":17,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1161.0724703182525,"awayRating":1324.3514969630787,"homeRd":0,"awayRd":0,"special":false},{"home":"SDO (W)","away":"Blauw Zwart","homeScore":10,"awayScore":21,"date":"2025-11-08","pHome":0.28174187412926044,"pDraw":0.06100743385005458,"pAway":0.657250692020685,"guessHome":12,"guessAway":15,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1156.0372491832482,"awayRating":1324.3514969630787,"homeRd":0,"awayRd":0,"special":false},{"home":"Olympia \u002722","away":"Roreko","homeScore":15,"awayScore":17,"date":"2025-11-08","pHome":0.14127829492120303,"pDraw":0.03879598888771518,"pAway":0.8199257161910818,"guessHome":12,"guessAway":19,"homeDiff":0.0,"awayDiff":0.0,"homeRating":946.5934935561231,"awayRating":1265.3928280792938,"homeRd":0,"awayRd":0,"special":false},{"home":"Regio \u002772","away":"TOP (V)","homeScore":11,"awayScore":20,"date":"2025-11-08","pHome":0.6739029137628314,"pDraw":0.056415385223779146,"pAway":0.26968170101338945,"guessHome":17,"guessAway":13,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1161.0724703182525,"awayRating":1042.2400749816447,"homeRd":0,"awayRd":0,"special":false},{"home":"Blauw Zwart","away":"Olympia \u002722","homeScore":19,"awayScore":11,"date":"2025-11-15","pHome":0.8999301201487757,"pDraw":0.02481515057921757,"pAway":0.07525472927200672,"guessHome":20,"guessAway":12,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1324.3514969630787,"awayRating":946.5934935561231,"homeRd":0,"awayRd":0,"special":false},{"home":"TOP (V)","away":"SDO (S)","homeScore":18,"awayScore":24,"date":"2025-11-15","pHome":0.19004723005282598,"pDraw":0.04320353330768034,"pAway":0.7667492366394937,"guessHome":15,"guessAway":20,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1042.2400749816447,"awayRating":1301.9728795546555,"homeRd":0,"awayRd":0,"special":false},{"home":"Roreko","away":"SDO (W)","homeScore":26,"awayScore":17,"date":"2025-11-15","pHome":0.6594373903046842,"pDraw":0.06215840737139161,"pAway":0.27840420232392415,"guessHome":14,"guessAway":11,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1265.3928280792938,"awayRating":1156.0372491832482,"homeRd":0,"awayRd":0,"special":false},{"home":"Blauw Zwart","away":"TOP (V)","homeScore":24,"awayScore":14,"date":"2025-11-22","pHome":0.839902778372147,"pDraw":0.03507525969152764,"pAway":0.12502196193632537,"guessHome":20,"guessAway":13,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1324.3514969630787,"awayRating":1042.2400749816447,"homeRd":0,"awayRd":0,"special":false},{"home":"Olympia \u002722","away":"SDO (W)","homeScore":18,"awayScore":16,"date":"2025-11-22","pHome":0.23495270555642112,"pDraw":0.05812904680090858,"pAway":0.7069182476426703,"guessHome":11,"guessAway":14,"homeDiff":0.0,"awayDiff":0.0,"homeRating":946.5934935561231,"awayRating":1156.0372491832482,"homeRd":0,"awayRd":0,"special":false},{"home":"Regio \u002772","away":"SDO (S)","homeScore":13,"awayScore":22,"date":"2025-11-22","pHome":0.31877724525332507,"pDraw":0.05611273042994258,"pAway":0.6251100243167323,"guessHome":15,"guessAway":18,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1161.0724703182525,"awayRating":1301.9728795546555,"homeRd":0,"awayRd":0,"special":false},{"home":"SDO (W)","away":"Regio \u002772","homeScore":17,"awayScore":16,"date":"2025-11-29","pHome":0.5004677790130516,"pDraw":0.07225602242752382,"pAway":0.42727619855942456,"guessHome":12,"guessAway":12,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1156.0372491832482,"awayRating":1161.0724703182525,"homeRd":0,"awayRd":0,"special":false},{"home":"SDO (S)","away":"Olympia \u002722","homeScore":26,"awayScore":8,"date":"2025-11-29","pHome":0.8886300696485616,"pDraw":0.02589561234063953,"pAway":0.08547431801079886,"guessHome":22,"guessAway":13,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1301.9728795546555,"awayRating":946.5934935561231,"homeRd":0,"awayRd":0,"special":false},{"home":"Roreko","away":"Blauw Zwart","homeScore":8,"awayScore":21,"date":"2025-11-29","pHome":0.4285961218447498,"pDraw":0.061656539100326535,"pAway":0.5097473390549236,"guessHome":16,"guessAway":17,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1265.3928280792938,"awayRating":1324.3514969630787,"homeRd":0,"awayRd":0,"special":false},{"home":"Olympia \u002722","away":"TOP (V)","homeScore":7,"awayScore":10,"date":"2025-12-06","pHome":0.3767147370030185,"pDraw":0.06213539275708968,"pAway":0.5611498702398918,"guessHome":15,"guessAway":16,"homeDiff":0.0,"awayDiff":0.0,"homeRating":946.5934935561231,"awayRating":1042.2400749816447,"homeRd":0,"awayRd":0,"special":false},{"home":"Blauw Zwart","away":"SDO (S)","homeScore":21,"awayScore":15,"date":"2025-12-06","pHome":0.5467977366186504,"pDraw":0.05736258228089436,"pAway":0.39583968110045525,"guessHome":19,"guessAway":17,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1324.3514969630787,"awayRating":1301.9728795546555,"homeRd":0,"awayRd":0,"special":false},{"home":"Roreko","away":"Regio \u002772","homeScore":16,"awayScore":12,"date":"2025-12-06","pHome":0.6556145553659717,"pDraw":0.05760711725319201,"pAway":0.2867783273808363,"guessHome":17,"guessAway":14,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1265.3928280792938,"awayRating":1161.0724703182525,"homeRd":0,"awayRd":0,"special":false},{"home":"SDO (S)","away":"SDO (W)","homeScore":28,"awayScore":13,"date":"2025-12-13","pHome":0.7067132647283156,"pDraw":0.05370576060154014,"pAway":0.23958097467014422,"guessHome":16,"guessAway":13,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1301.9728795546555,"awayRating":1156.0372491832482,"homeRd":0,"awayRd":0,"special":false},{"home":"TOP (V)","away":"Roreko","homeScore":12,"awayScore":13,"date":"2025-12-13","pHome":0.2236968762563284,"pDraw":0.050331539678872494,"pAway":0.7259715840647991,"guessHome":13,"guessAway":18,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1042.2400749816447,"awayRating":1265.3928280792938,"homeRd":0,"awayRd":0,"special":false},{"home":"Regio \u002772","away":"Olympia \u002722","homeScore":19,"awayScore":19,"date":"2025-12-13","pHome":0.7805039102957149,"pDraw":0.045221565159650146,"pAway":0.174274524544635,"guessHome":18,"guessAway":12,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1161.0724703182525,"awayRating":946.5934935561231,"homeRd":0,"awayRd":0,"special":false}],"standing":[{"team":{"name":"Blauw Zwart"},"stats":{"penalties":{"points":0},"position":1,"points":0,"goals":{"for":0,"against":0},"won":0,"draw":0,"lost":0}},{"team":{"name":"SDO (S)"},"stats":{"penalties":{"points":0},"position":2,"points":0,"goals":{"for":0,"against":0},"won":0,"draw":0,"lost":0}},{"team":{"name":"Roreko"},"stats":{"penalties":{"points":0},"position":3,"points":0,"goals":{"for":0,"against":0},"won":0,"draw":0,"lost":0}},{"team":{"name":"Regio \u002772"},"stats":{"penalties":{"points":0},"position":4,"points":0,"goals":{"for":0,"against":0},"won":0,"draw":0,"lost":0}},{"team":{"name":"SDO (W)"},"stats":{"penalties":{"points":0},"position":5,"points":0,"goals":{"for":0,"against":0},"won":0,"draw":0,"lost":0}},{"team":{"name":"TOP (V)"},"stats":{"penalties":{"points":0},"position":6,"points":0,"goals":{"for":0,"against":0},"won":0,"draw":0,"lost":0}},{"team":{"name":"Olympia \u002722"},"stats":{"penalties":{"points":0},"position":7,"points":0,"goals":{"for":0,"against":0},"won":0,"draw":0,"lost":0}}]}	0.3239	0.40589	0.0	1324.3514969630787	121.65077798814346	0.006	0.00724	0.0	946.5934935561231	121.75478475400222	0.08407	0.10983	0.0	1161.0724703182525	121.23711813767535	0.20806	0.26974	0.0	1265.3928280792938	119.09031035637209	0.27635	0.35299	0.0	1301.9728795546555	117.89949405440883	0.07929	0.10489	0.0	1156.0372491832482	127.87142745707035	0.02233	0.02882	0.0	1042.2400749816447	121.8030227420762
