date	pouleData	DTG	DTG	DTG	DTG	DTG	Emmeloord	Emmeloord	Emmeloord	Emmeloord	Emmeloord	Spannum	Spannum	Spannum	Spannum	Spannum	Westergo	Westergo	Westergo	Westergo	Westergo
2025-03-29	{"results":[{"home":"Westergo","away":"DTG","homeScore":10,"awayScore":10,"date":"2025-03-29","pHome":0.36386240491573163,"pDraw":0.057818229586760084,"pAway":0.5783193654975083,"guessHome":16,"guessAway":18,"homeDiff":7.54058699406869,"awayDiff":-8.616455552358502,"homeRating":1217.4505284294912,"awayRating":1324.350340090297,"homeRd":126,"awayRd":135,"actualHome":{"name":"Westergo","created":"1975-11-30","lastDate":"2025-03-29","games":730,"place":"Bolsward","rating":1224.9973666146905,"rd":119.88003213104537,"rv":0.05835508892974343,"averageScore":16.898241246639888,"currentDiff":11.331963512948505,"origins":1,"startOffset":111.0,"opponents":{}},"actualAway":{"name":"DTG","created":"1948-04-25","lastDate":"2025-03-29","games":1030,"place":"Wijckel","rating":1315.7401357290692,"rd":126.95218861712556,"rv":0.057636087718937225,"averageScore":16.75377584193143,"currentDiff":-16.590529254945295,"origins":1,"startOffset":-145.0,"opponents":{}},"special":false}],"fixtures":[{"home":"Emmeloord","away":"Westergo","homeScore":-1,"awayScore":-1,"date":"2025-04-05","pHome":0.714385206011798,"pDraw":0.05084165407845148,"pAway":0.23477313990975052,"guessHome":18,"guessAway":14,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1376.084761157164,"awayRating":1224.9973666146905,"homeRd":0,"awayRd":0,"special":false},{"home":"Spannum","away":"DTG","homeScore":-1,"awayScore":-1,"date":"2025-04-05","pHome":0.6911778065754103,"pDraw":0.05202287546520673,"pAway":0.256799317959383,"guessHome":18,"guessAway":15,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1446.868287199479,"awayRating":1315.7401357290692,"homeRd":0,"awayRd":0,"special":false},{"home":"DTG","away":"Emmeloord","homeScore":-1,"awayScore":-1,"date":"2025-04-19","pHome":0.42683845422480227,"pDraw":0.062383198528266126,"pAway":0.5107783472469316,"guessHome":16,"guessAway":16,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1315.7401357290692,"awayRating":1376.084761157164,"homeRd":0,"awayRd":0,"special":false},{"home":"Westergo","away":"Spannum","homeScore":-1,"awayScore":-1,"date":"2025-04-19","pHome":0.22623093643897296,"pDraw":0.04879926405668,"pAway":0.724969799504347,"guessHome":14,"guessAway":19,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1224.9973666146905,"awayRating":1446.868287199479,"homeRd":0,"awayRd":0,"special":false},{"home":"DTG","away":"Westergo","homeScore":-1,"awayScore":-1,"date":"2025-05-10","pHome":0.6403287364405678,"pDraw":0.055215748245048324,"pAway":0.3044555153143839,"guessHome":18,"guessAway":15,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1315.7401357290692,"awayRating":1224.9973666146905,"homeRd":0,"awayRd":0,"special":false},{"home":"Spannum","away":"Emmeloord","homeScore":-1,"awayScore":-1,"date":"2025-05-10","pHome":0.6123982182697937,"pDraw":0.05925502339322625,"pAway":0.32834675833698007,"guessHome":17,"guessAway":15,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1446.868287199479,"awayRating":1376.084761157164,"homeRd":0,"awayRd":0,"special":false},{"home":"Emmeloord","away":"Spannum","homeScore":-1,"awayScore":-1,"date":"2025-05-17","pHome":0.411863085961904,"pDraw":0.06268282866600494,"pAway":0.525454085372091,"guessHome":15,"guessAway":16,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1376.084761157164,"awayRating":1446.868287199479,"homeRd":0,"awayRd":0,"special":false},{"home":"DTG","away":"Spannum","homeScore":-1,"awayScore":-1,"date":"2025-05-24","pHome":0.33140474061010805,"pDraw":0.05757290157859951,"pAway":0.6110223578112924,"guessHome":15,"guessAway":18,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1315.7401357290692,"awayRating":1446.868287199479,"homeRd":0,"awayRd":0,"special":false},{"home":"Westergo","away":"Emmeloord","homeScore":-1,"awayScore":-1,"date":"2025-05-24","pHome":0.3057273730920054,"pDraw":0.05705852346703555,"pAway":0.6372141034409591,"guessHome":15,"guessAway":17,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1224.9973666146905,"awayRating":1376.084761157164,"homeRd":0,"awayRd":0,"special":false},{"home":"Emmeloord","away":"DTG","homeScore":-1,"awayScore":-1,"date":"2025-05-31","pHome":0.5984265009304099,"pDraw":0.0594537469980731,"pAway":0.3421197520715169,"guessHome":17,"guessAway":15,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1376.084761157164,"awayRating":1315.7401357290692,"homeRd":0,"awayRd":0,"special":false},{"home":"Spannum","away":"Westergo","homeScore":-1,"awayScore":-1,"date":"2025-05-31","pHome":0.7893982893565398,"pDraw":0.04156594792801549,"pAway":0.16903576271544474,"guessHome":19,"guessAway":14,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1446.868287199479,"awayRating":1224.9973666146905,"homeRd":0,"awayRd":0,"special":false}],"standing":[{"team":{"name":"DTG"},"stats":{"penalties":{"points":0},"position":1,"points":1,"goals":{"for":10,"against":10},"won":0,"draw":1,"lost":0}},{"team":{"name":"Westergo"},"stats":{"penalties":{"points":0},"position":2,"points":1,"goals":{"for":10,"against":10},"won":0,"draw":1,"lost":0}},{"team":{"name":"Spannum"},"stats":{"penalties":{"points":0},"position":3,"points":0,"goals":{"for":0,"against":0},"won":0,"draw":0,"lost":0}},{"team":{"name":"Emmeloord"},"stats":{"penalties":{"points":0},"position":4,"points":0,"goals":{"for":0,"against":0},"won":0,"draw":0,"lost":0}}]}	0.158611	0.158611	0.252442	1315.7401357290692	126.95218861712556	0.294146	0.294146	0.176709	1376.084761157164	109.97977985693906	0.478388	0.478388	0.095079	1446.868287199479	110.67768684914621	0.068855	0.068855	0.47577	1224.9973666146905	119.88003213104537
2025-04-05	{"results":[{"home":"Westergo","away":"DTG","homeScore":10,"awayScore":10,"date":"2025-03-29","pHome":0.3638624017049875,"pDraw":0.05781822947610682,"pAway":0.5783193688189057,"guessHome":16,"guessAway":18,"homeDiff":7.540587227811557,"awayDiff":-8.616455816794314,"homeRating":1217.4505271461676,"awayRating":1324.3503384970586,"homeRd":126,"awayRd":135,"actualHome":{"name":"Westergo","created":"1975-11-30","lastDate":"2025-04-05","games":731,"place":"Bolsward","rating":1204.9394579621473,"rd":117.83756945442711,"rv":0.058353191666312046,"averageScore":16.57906955798947,"currentDiff":-8.770229279600926,"origins":1,"startOffset":111.0,"opponents":{}},"actualAway":{"name":"DTG","created":"1948-04-25","lastDate":"2025-04-05","games":1031,"place":"Wijckel","rating":1337.6925331182529,"rd":123.58518515292256,"rv":0.05763412995387802,"averageScore":16.51522755838769,"currentDiff":5.317583994232109,"origins":1,"startOffset":-145.0,"opponents":{}},"special":false},{"home":"Emmeloord","away":"Westergo","homeScore":25,"awayScore":8,"date":"2025-04-05","pHome":0.7145047094538395,"pDraw":0.050830148425249244,"pAway":0.23466514212091127,"guessHome":18,"guessAway":14,"homeDiff":18.976087157002894,"awayDiff":-20.102193293941127,"homeRating":1376.0822966226267,"awayRating":1224.994902555155,"homeRd":119,"awayRd":123,"actualHome":{"name":"Emmeloord","created":"2010-09-25","lastDate":"2025-04-05","games":1264,"place":"Emmeloord","rating":1395.105132480563,"rd":114.55264502054396,"rv":0.05743340007669785,"averageScore":15.429511672469271,"currentDiff":20.217718476750406,"origins":3,"startOffset":-91.0,"opponents":{}},"actualAway":{"name":"Westergo","created":"1975-11-30","lastDate":"2025-04-05","games":731,"place":"Bolsward","rating":1204.9394579621473,"rd":117.83756945442711,"rv":0.058353191666312046,"averageScore":16.57906955798947,"currentDiff":-8.770229279600926,"origins":1,"startOffset":111.0,"opponents":{}},"special":false},{"home":"Spannum","away":"DTG","homeScore":9,"awayScore":10,"date":"2025-04-05","pHome":0.6913306656653352,"pDraw":0.052009886608194056,"pAway":0.25665944772647076,"guessHome":18,"guessAway":15,"homeDiff":-18.658868274417728,"awayDiff":21.908113555879254,"homeRating":1446.8658225762476,"awayRating":1315.7376708614402,"homeRd":120,"awayRd":130,"actualHome":{"name":"Spannum","created":"1954-06-27","lastDate":"2025-04-05","games":1008,"place":"Spannum","rating":1428.2537030027634,"rd":115.07984594708363,"rv":0.057817106759677155,"averageScore":15.770262152185248,"currentDiff":-106.87452675011491,"origins":1,"startOffset":-222.25,"opponents":{}},"actualAway":{"name":"DTG","created":"1948-04-25","lastDate":"2025-04-05","games":1031,"place":"Wijckel","rating":1337.6925331182529,"rd":123.58518515292256,"rv":0.05763412995387802,"averageScore":16.51522755838769,"currentDiff":5.317583994232109,"origins":1,"startOffset":-145.0,"opponents":{}},"special":false}],"fixtures":[{"home":"DTG","away":"Emmeloord","homeScore":-1,"awayScore":-1,"date":"2025-04-19","pHome":0.43134157774367554,"pDraw":0.062313273288609805,"pAway":0.5063451489677147,"guessHome":16,"guessAway":16,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1337.6925331182529,"awayRating":1395.105132480563,"homeRd":0,"awayRd":0,"special":false},{"home":"Westergo","away":"Spannum","homeScore":-1,"awayScore":-1,"date":"2025-04-19","pHome":0.22462723391512363,"pDraw":0.049374920365555686,"pAway":0.7259978457193207,"guessHome":14,"guessAway":18,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1204.9394579621473,"awayRating":1428.2537030027634,"homeRd":0,"awayRd":0,"special":false},{"home":"DTG","away":"Westergo","homeScore":-1,"awayScore":-1,"date":"2025-05-10","pHome":0.6934345406506679,"pDraw":0.051756974805505396,"pAway":0.25480848454382676,"guessHome":18,"guessAway":15,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1337.6925331182529,"awayRating":1204.9394579621473,"homeRd":0,"awayRd":0,"special":false},{"home":"Spannum","away":"Emmeloord","homeScore":-1,"awayScore":-1,"date":"2025-05-10","pHome":0.5604111882172892,"pDraw":0.06179564165476353,"pAway":0.3777931701279473,"guessHome":16,"guessAway":15,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1428.2537030027634,"awayRating":1395.105132480563,"homeRd":0,"awayRd":0,"special":false},{"home":"Emmeloord","away":"Spannum","homeScore":-1,"awayScore":-1,"date":"2025-05-17","pHome":0.4655036052161998,"pDraw":0.0634709455968569,"pAway":0.4710254491869433,"guessHome":16,"guessAway":16,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1395.105132480563,"awayRating":1428.2537030027634,"homeRd":0,"awayRd":0,"special":false},{"home":"DTG","away":"Spannum","homeScore":-1,"awayScore":-1,"date":"2025-05-24","pHome":0.38527712204353626,"pDraw":0.060807506113988774,"pAway":0.553915371842475,"guessHome":15,"guessAway":17,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1337.6925331182529,"awayRating":1428.2537030027634,"homeRd":0,"awayRd":0,"special":false},{"home":"Westergo","away":"Emmeloord","homeScore":-1,"awayScore":-1,"date":"2025-05-24","pHome":0.2599265703219781,"pDraw":0.053306723640124676,"pAway":0.6867667060378972,"guessHome":14,"guessAway":18,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1204.9394579621473,"awayRating":1395.105132480563,"homeRd":0,"awayRd":0,"special":false},{"home":"Emmeloord","away":"DTG","homeScore":-1,"awayScore":-1,"date":"2025-05-31","pHome":0.5947364628818619,"pDraw":0.059506121151630176,"pAway":0.345757415966508,"guessHome":17,"guessAway":15,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1395.105132480563,"awayRating":1337.6925331182529,"homeRd":0,"awayRd":0,"special":false},{"home":"Spannum","away":"Westergo","homeScore":-1,"awayScore":-1,"date":"2025-05-31","pHome":0.7906195521298134,"pDraw":0.04197729505371006,"pAway":0.1674031528164766,"guessHome":19,"guessAway":13,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1428.2537030027634,"awayRating":1204.9394579621473,"homeRd":0,"awayRd":0,"special":false}],"standing":[{"team":{"name":"DTG"},"stats":{"penalties":{"points":0},"position":1,"points":3,"goals":{"for":20,"against":19},"won":1,"draw":1,"lost":0}},{"team":{"name":"Emmeloord"},"stats":{"penalties":{"points":0},"position":2,"points":2,"goals":{"for":25,"against":8},"won":1,"draw":0,"lost":0}},{"team":{"name":"Westergo"},"stats":{"penalties":{"points":0},"position":3,"points":1,"goals":{"for":18,"against":35},"won":0,"draw":1,"lost":1}},{"team":{"name":"Spannum"},"stats":{"penalties":{"points":0},"position":4,"points":0,"goals":{"for":9,"against":10},"won":0,"draw":0,"lost":1}}]}	0.29207	0.29207	0.114787	1337.6925331182529	123.58518515292256	0.411812	0.411812	0.087586	1395.105132480563	114.55264502054396	0.266644	0.266644	0.166625	1428.2537030027634	115.07984594708363	0.029474	0.029474	0.631002	1204.9394579621473	117.83756945442711
2025-04-19	{"results":[{"home":"Westergo","away":"DTG","homeScore":10,"awayScore":10,"date":"2025-03-29","pHome":0.3638624047458934,"pDraw":0.05781822957836291,"pAway":0.5783193656757437,"guessHome":16,"guessAway":18,"homeDiff":7.540587006711803,"awayDiff":-8.616455566742161,"homeRating":1217.450526438392,"awayRating":1324.3503382965912,"homeRd":126,"awayRd":135,"actualHome":{"name":"Westergo","created":"1975-11-30","lastDate":"2025-04-19","games":732,"place":"Bolsward","rating":1193.0128915429204,"rd":118.80719589133366,"rv":0.058350737473197904,"averageScore":16.357927556247127,"currentDiff":-20.629590914475102,"origins":1,"startOffset":111.0,"opponents":{}},"actualAway":{"name":"DTG","created":"1948-04-25","lastDate":"2025-04-19","games":1032,"place":"Wijckel","rating":1306.7246417428437,"rd":122.02798050670496,"rv":0.05763257624275564,"averageScore":16.357256647442664,"currentDiff":-25.583102596824347,"origins":1,"startOffset":-145.0,"opponents":{}},"special":false},{"home":"Emmeloord","away":"Westergo","homeScore":25,"awayScore":8,"date":"2025-04-05","pHome":0.7145047134951117,"pDraw":0.050830148015533705,"pAway":0.2346651384893546,"guessHome":18,"guessAway":14,"homeDiff":18.976086917739167,"awayDiff":-20.102193023579957,"homeRating":1376.082296297122,"awayRating":1224.9949016261198,"homeRd":119,"awayRd":123,"actualHome":{"name":"Emmeloord","created":"2010-09-25","lastDate":"2025-04-19","games":1265,"place":"Emmeloord","rating":1422.1285690313919,"rd":114.74717948618469,"rv":0.057431897898641567,"averageScore":15.634802720431743,"currentDiff":47.30835981193195,"origins":3,"startOffset":-91.0,"opponents":{}},"actualAway":{"name":"Westergo","created":"1975-11-30","lastDate":"2025-04-19","games":732,"place":"Bolsward","rating":1193.0128915429204,"rd":118.80719589133366,"rv":0.058350737473197904,"averageScore":16.357927556247127,"currentDiff":-20.629590914475102,"origins":1,"startOffset":111.0,"opponents":{}},"special":false},{"home":"Spannum","away":"DTG","homeScore":9,"awayScore":10,"date":"2025-04-05","pHome":0.6913306688166998,"pDraw":0.05200988632531128,"pAway":0.25665944485798886,"guessHome":18,"guessAway":15,"homeDiff":-18.658868498793936,"awayDiff":21.908113800318688,"homeRating":1446.8658223415537,"awayRating":1315.737670910865,"homeRd":120,"awayRd":130,"actualHome":{"name":"Spannum","created":"1954-06-27","lastDate":"2025-04-19","games":1009,"place":"Spannum","rating":1439.5805791905775,"rd":116.40633843898563,"rv":0.05781472417747465,"averageScore":15.750707656712263,"currentDiff":-95.48044577794803,"origins":1,"startOffset":-222.25,"opponents":{}},"actualAway":{"name":"DTG","created":"1948-04-25","lastDate":"2025-04-19","games":1032,"place":"Wijckel","rating":1306.7246417428437,"rd":122.02798050670496,"rv":0.05763257624275564,"averageScore":16.357256647442664,"currentDiff":-25.583102596824347,"origins":1,"startOffset":-145.0,"opponents":{}},"special":false},{"home":"DTG","away":"Emmeloord","homeScore":12,"awayScore":21,"date":"2025-04-19","pHome":0.4311789303621635,"pDraw":0.062310837691347376,"pAway":0.5065102319464891,"guessHome":15,"guessAway":16,"homeDiff":-30.900687242787853,"awayDiff":27.09064154208295,"homeRating":1337.6361038483376,"awayRating":1395.048702352015,"homeRd":129,"awayRd":120,"actualHome":{"name":"DTG","created":"1948-04-25","lastDate":"2025-04-19","games":1032,"place":"Wijckel","rating":1306.7246417428437,"rd":122.02798050670496,"rv":0.05763257624275564,"averageScore":16.357256647442664,"currentDiff":-25.583102596824347,"origins":1,"startOffset":-145.0,"opponents":{}},"actualAway":{"name":"Emmeloord","created":"2010-09-25","lastDate":"2025-04-19","games":1265,"place":"Emmeloord","rating":1422.1285690313919,"rd":114.74717948618469,"rv":0.057431897898641567,"averageScore":15.634802720431743,"currentDiff":47.30835981193195,"origins":3,"startOffset":-91.0,"opponents":{}},"special":false},{"home":"Westergo","away":"Spannum","homeScore":10,"awayScore":18,"date":"2025-04-19","pHome":0.22448405547827566,"pDraw":0.04935893358455812,"pAway":0.7261570109371662,"guessHome":14,"guessAway":18,"homeDiff":-11.859361334067216,"awayDiff":11.394081073369989,"homeRating":1204.8830277396937,"awayRating":1428.1972729799136,"homeRd":124,"awayRd":121,"actualHome":{"name":"Westergo","created":"1975-11-30","lastDate":"2025-04-19","games":732,"place":"Bolsward","rating":1193.0128915429204,"rd":118.80719589133366,"rv":0.058350737473197904,"averageScore":16.357927556247127,"currentDiff":-20.629590914475102,"origins":1,"startOffset":111.0,"opponents":{}},"actualAway":{"name":"Spannum","created":"1954-06-27","lastDate":"2025-04-19","games":1009,"place":"Spannum","rating":1439.5805791905775,"rd":116.40633843898563,"rv":0.05781472417747465,"averageScore":15.750707656712263,"currentDiff":-95.48044577794803,"origins":1,"startOffset":-222.25,"opponents":{}},"special":false}],"fixtures":[{"home":"DTG","away":"Westergo","homeScore":-1,"awayScore":-1,"date":"2025-05-10","pHome":0.6695775750434211,"pDraw":0.054043366168490814,"pAway":0.2763790587880881,"guessHome":18,"guessAway":15,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1306.7246417428437,"awayRating":1193.0128915429204,"homeRd":0,"awayRd":0,"special":false},{"home":"Spannum","away":"Emmeloord","homeScore":-1,"awayScore":-1,"date":"2025-05-10","pHome":0.5380830807595658,"pDraw":0.062295586424692295,"pAway":0.39962133281574186,"guessHome":16,"guessAway":15,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1439.5805791905775,"awayRating":1422.1285690313919,"homeRd":0,"awayRd":0,"special":false},{"home":"Emmeloord","away":"Spannum","homeScore":-1,"awayScore":-1,"date":"2025-05-17","pHome":0.4880071220903375,"pDraw":0.06317778082903741,"pAway":0.4488150970806251,"guessHome":16,"guessAway":16,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1422.1285690313919,"awayRating":1439.5805791905775,"homeRd":0,"awayRd":0,"special":false},{"home":"DTG","away":"Spannum","homeScore":-1,"awayScore":-1,"date":"2025-05-24","pHome":0.32884973619140834,"pDraw":0.05840276261984512,"pAway":0.6127475011887465,"guessHome":15,"guessAway":17,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1306.7246417428437,"awayRating":1439.5805791905775,"homeRd":0,"awayRd":0,"special":false},{"home":"Westergo","away":"Emmeloord","homeScore":-1,"awayScore":-1,"date":"2025-05-24","pHome":0.21852486451180964,"pDraw":0.04902103651141354,"pAway":0.7324540989767768,"guessHome":14,"guessAway":18,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1193.0128915429204,"awayRating":1422.1285690313919,"homeRd":0,"awayRd":0,"special":false},{"home":"Emmeloord","away":"DTG","homeScore":-1,"awayScore":-1,"date":"2025-05-31","pHome":0.6713376792783956,"pDraw":0.05459063763299821,"pAway":0.27407168308860624,"guessHome":18,"guessAway":14,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1422.1285690313919,"awayRating":1306.7246417428437,"homeRd":0,"awayRd":0,"special":false},{"home":"Spannum","away":"Westergo","homeScore":-1,"awayScore":-1,"date":"2025-05-31","pHome":0.8113902112021387,"pDraw":0.039354652699831405,"pAway":0.14925513609802987,"guessHome":19,"guessAway":13,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1439.5805791905775,"awayRating":1193.0128915429204,"homeRd":0,"awayRd":0,"special":false}],"standing":[{"team":{"name":"Emmeloord"},"stats":{"penalties":{"points":0},"position":1,"points":4,"goals":{"for":46,"against":20},"won":2,"draw":0,"lost":0}},{"team":{"name":"DTG"},"stats":{"penalties":{"points":0},"position":2,"points":3,"goals":{"for":32,"against":40},"won":1,"draw":1,"lost":1}},{"team":{"name":"Spannum"},"stats":{"penalties":{"points":0},"position":3,"points":2,"goals":{"for":27,"against":20},"won":1,"draw":0,"lost":1}},{"team":{"name":"Westergo"},"stats":{"penalties":{"points":0},"position":4,"points":1,"goals":{"for":28,"against":53},"won":0,"draw":1,"lost":2}}]}	0.097168	0.097168	0.183522	1306.7246417428437	122.02798050670496	0.576093	0.576093	0.018388	1422.1285690313919	114.74717948618469	0.320746	0.320746	0.067029	1439.5805791905775	116.40633843898563	0.005993	0.005993	0.731061	1193.0128915429204	118.80719589133366
