date	pouleData	Fiducia	Fiducia	Fiducia	Fiducia	Fiducia	SDO (V)	SDO (V)	SDO (V)	SDO (V)	SDO (V)	Tiel '72	Tiel '72	Tiel '72	Tiel '72	Tiel '72	Viking	Viking	Viking	Viking	Viking
2025-03-29	{"results":[],"fixtures":[{"home":"Tiel \u002772","away":"Fiducia","homeScore":-1,"awayScore":-1,"date":"2025-04-05","pHome":0.4193554207016835,"pDraw":0.05745779117274907,"pAway":0.5231867881255674,"guessHome":18,"guessAway":19,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1677.2902563608195,"awayRating":1744.5901573001013,"homeRd":0,"awayRd":0,"special":false},{"home":"Viking","away":"SDO (V)","homeScore":-1,"awayScore":-1,"date":"2025-04-05","pHome":0.3570521428108572,"pDraw":0.05375534423014916,"pAway":0.5891925129589937,"guessHome":18,"guessAway":20,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1610.6098617686062,"awayRating":1723.9656382886396,"homeRd":0,"awayRd":0,"special":false},{"home":"SDO (V)","away":"Tiel \u002772","homeScore":-1,"awayScore":-1,"date":"2025-04-19","pHome":0.5831654703428903,"pDraw":0.05306906537172973,"pAway":0.36376546428538,"guessHome":21,"guessAway":19,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1723.9656382886396,"awayRating":1677.2902563608195,"homeRd":0,"awayRd":0,"special":false},{"home":"Fiducia","away":"Viking","homeScore":-1,"awayScore":-1,"date":"2025-04-19","pHome":0.6956209241847517,"pDraw":0.049785538835967647,"pAway":0.25459353697928067,"guessHome":20,"guessAway":16,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1744.5901573001013,"awayRating":1610.6098617686062,"homeRd":0,"awayRd":0,"special":false},{"home":"Viking","away":"Tiel \u002772","homeScore":-1,"awayScore":-1,"date":"2025-05-10","pHome":0.419731466882314,"pDraw":0.058474639137526596,"pAway":0.5217938939801594,"guessHome":17,"guessAway":18,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1610.6098617686062,"awayRating":1677.2902563608195,"homeRd":0,"awayRd":0,"special":false},{"home":"SDO (V)","away":"Fiducia","homeScore":-1,"awayScore":-1,"date":"2025-05-10","pHome":0.4872670394693559,"pDraw":0.05524488616044432,"pAway":0.4574880743701998,"guessHome":20,"guessAway":19,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1723.9656382886396,"awayRating":1744.5901573001013,"homeRd":0,"awayRd":0,"special":false},{"home":"Fiducia","away":"SDO (V)","homeScore":-1,"awayScore":-1,"date":"2025-05-17","pHome":0.5464060449058732,"pDraw":0.0543376648427068,"pAway":0.39925629025142007,"guessHome":20,"guessAway":19,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1744.5901573001013,"awayRating":1723.9656382886396,"homeRd":0,"awayRd":0,"special":false},{"home":"Tiel \u002772","away":"Viking","homeScore":-1,"awayScore":-1,"date":"2025-05-17","pHome":0.6088948372403256,"pDraw":0.055454927161811385,"pAway":0.335650235597863,"guessHome":19,"guessAway":16,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1677.2902563608195,"awayRating":1610.6098617686062,"homeRd":0,"awayRd":0,"special":false},{"home":"Fiducia","away":"Tiel \u002772","homeScore":-1,"awayScore":-1,"date":"2025-05-24","pHome":0.6102247368117322,"pDraw":0.05446413304541925,"pAway":0.33531113014284863,"guessHome":19,"guessAway":17,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1744.5901573001013,"awayRating":1677.2902563608195,"homeRd":0,"awayRd":0,"special":false},{"home":"SDO (V)","away":"Viking","homeScore":-1,"awayScore":-1,"date":"2025-05-24","pHome":0.6715121257726728,"pDraw":0.04920515649130386,"pAway":0.2792827177360233,"guessHome":21,"guessAway":17,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1723.9656382886396,"awayRating":1610.6098617686062,"homeRd":0,"awayRd":0,"special":false},{"home":"Viking","away":"Fiducia","homeScore":-1,"awayScore":-1,"date":"2025-05-31","pHome":0.3287652112042839,"pDraw":0.05520566464702381,"pAway":0.6160291241486923,"guessHome":16,"guessAway":19,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1610.6098617686062,"awayRating":1744.5901573001013,"homeRd":0,"awayRd":0,"special":false},{"home":"Tiel \u002772","away":"SDO (V)","homeScore":-1,"awayScore":-1,"date":"2025-05-31","pHome":0.449965203844059,"pDraw":0.055086999479081855,"pAway":0.4949477966768591,"guessHome":19,"guessAway":20,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1677.2902563608195,"awayRating":1723.9656382886396,"homeRd":0,"awayRd":0,"special":false}],"standing":[{"team":{"name":"Fiducia"},"stats":{"penalties":{"points":0},"position":1,"points":0,"goals":{"for":0,"against":0},"won":0,"draw":0,"lost":0}},{"team":{"name":"SDO (V)"},"stats":{"penalties":{"points":0},"position":2,"points":0,"goals":{"for":0,"against":0},"won":0,"draw":0,"lost":0}},{"team":{"name":"Tiel \u002772"},"stats":{"penalties":{"points":0},"position":3,"points":0,"goals":{"for":0,"against":0},"won":0,"draw":0,"lost":0}},{"team":{"name":"Viking"},"stats":{"penalties":{"points":0},"position":4,"points":0,"goals":{"for":0,"against":0},"won":0,"draw":0,"lost":0}}]}	0.353482	0.353482	0.149173	1744.5901573001013	115.3148580912687	0.312848	0.312848	0.18406	1723.9656382886396	126.25208446799684	0.212307	0.212307	0.25567	1677.2902563608195	111.54608279605107	0.121363	0.121363	0.411097	1610.6098617686062	113.05040089294702
2025-04-05	{"results":[{"home":"Tiel \u002772","away":"Fiducia","homeScore":18,"awayScore":13,"date":"2025-04-05","pHome":0.4194065673764047,"pDraw":0.05745877299370605,"pAway":0.5231346596298893,"guessHome":18,"guessAway":19,"homeDiff":22.308081320906012,"awayDiff":-23.45767024122165,"homeRating":1677.2940429970115,"awayRating":1744.593944094307,"homeRd":121,"awayRd":124,"actualHome":{"name":"Tiel \u002772","created":"1994-01-15","lastDate":"2025-04-05","games":658,"place":"Tiel","rating":1699.648873018851,"rd":115.02413170242437,"rv":0.05839122656857678,"averageScore":18.230121053043273,"currentDiff":-71.68115116128183,"origins":1,"startOffset":-297.25,"opponents":{}},"actualAway":{"name":"Fiducia","created":"1982-09-12","lastDate":"2025-04-05","games":1052,"place":"Vleuten","rating":1721.1830225540189,"rd":117.71899652767381,"rv":0.05735953532513747,"averageScore":17.847946698835507,"currentDiff":67.75137940558216,"origins":1,"startOffset":66.75,"opponents":{}},"special":false},{"home":"Viking","away":"SDO (V)","homeScore":11,"awayScore":11,"date":"2025-04-05","pHome":0.3571288920266462,"pDraw":0.05375861025400919,"pAway":0.5891124977193446,"guessHome":18,"guessAway":20,"homeDiff":7.716079317006461,"awayDiff":-9.336241582741422,"homeRating":1610.6136481430271,"awayRating":1723.969424569756,"homeRd":122,"awayRd":134,"actualHome":{"name":"Viking","created":"1993-12-04","lastDate":"2025-04-05","games":661,"place":"Wijk bij Duurstede","rating":1618.376476160967,"rd":116.52725410449507,"rv":0.05831211145528149,"averageScore":16.75697128348265,"currentDiff":11.777195279196121,"origins":1,"startOffset":-34.25,"opponents":{}},"actualAway":{"name":"SDO (V)","created":"1963-09-21","lastDate":"2025-04-05","games":1304,"place":"Veldhoven","rating":1714.679931687948,"rd":126.52731616180411,"rv":0.0568018240954827,"averageScore":20.572700505518842,"currentDiff":85.72776869428526,"origins":1,"startOffset":38.25,"opponents":{}},"special":false}],"fixtures":[{"home":"SDO (V)","away":"Tiel \u002772","homeScore":-1,"awayScore":-1,"date":"2025-04-19","pHome":0.5386256264732336,"pDraw":0.05478249747816688,"pAway":0.40659187604859953,"guessHome":20,"guessAway":19,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1714.679931687948,"awayRating":1699.648873018851,"homeRd":0,"awayRd":0,"special":false},{"home":"Fiducia","away":"Viking","homeScore":-1,"awayScore":-1,"date":"2025-04-19","pHome":0.6567640548535849,"pDraw":0.05322774517537854,"pAway":0.29000819997103655,"guessHome":19,"guessAway":16,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1721.1830225540189,"awayRating":1618.376476160967,"homeRd":0,"awayRd":0,"special":false},{"home":"Viking","away":"Tiel \u002772","homeScore":-1,"awayScore":-1,"date":"2025-05-10","pHome":0.3995081185280367,"pDraw":0.05831158344415588,"pAway":0.5421802980278074,"guessHome":17,"guessAway":18,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1618.376476160967,"awayRating":1699.648873018851,"homeRd":0,"awayRd":0,"special":false},{"home":"SDO (V)","away":"Fiducia","homeScore":-1,"awayScore":-1,"date":"2025-05-10","pHome":0.507599402045121,"pDraw":0.05565996004453949,"pAway":0.4367406379103395,"guessHome":20,"guessAway":19,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1714.679931687948,"awayRating":1721.1830225540189,"homeRd":0,"awayRd":0,"special":false},{"home":"Fiducia","away":"SDO (V)","homeScore":-1,"awayScore":-1,"date":"2025-05-17","pHome":0.5262654491739744,"pDraw":0.055367778056921,"pAway":0.4183667727691046,"guessHome":20,"guessAway":19,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1721.1830225540189,"awayRating":1714.679931687948,"homeRd":0,"awayRd":0,"special":false},{"home":"Tiel \u002772","away":"Viking","homeScore":-1,"awayScore":-1,"date":"2025-05-17","pHome":0.6287289273345782,"pDraw":0.05465450437340191,"pAway":0.3166165682920199,"guessHome":19,"guessAway":16,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1699.648873018851,"awayRating":1618.376476160967,"homeRd":0,"awayRd":0,"special":false},{"home":"Fiducia","away":"Tiel \u002772","homeScore":-1,"awayScore":-1,"date":"2025-05-24","pHome":0.5465796339100581,"pDraw":0.057138371749156924,"pAway":0.396281994340785,"guessHome":19,"guessAway":17,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1721.1830225540189,"awayRating":1699.648873018851,"homeRd":0,"awayRd":0,"special":false},{"home":"SDO (V)","away":"Viking","homeScore":-1,"awayScore":-1,"date":"2025-05-24","pHome":0.649666989255026,"pDraw":0.05124555835587602,"pAway":0.299087452389098,"guessHome":20,"guessAway":17,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1714.679931687948,"awayRating":1618.376476160967,"homeRd":0,"awayRd":0,"special":false},{"home":"Viking","away":"Fiducia","homeScore":-1,"awayScore":-1,"date":"2025-05-31","pHome":0.3698308294835677,"pDraw":0.05772972291988543,"pAway":0.5724394475965469,"guessHome":16,"guessAway":18,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1618.376476160967,"awayRating":1721.1830225540189,"homeRd":0,"awayRd":0,"special":false},{"home":"Tiel \u002772","away":"SDO (V)","homeScore":-1,"awayScore":-1,"date":"2025-05-31","pHome":0.4955038604428862,"pDraw":0.055452735071906234,"pAway":0.4490434044852076,"guessHome":20,"guessAway":19,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1699.648873018851,"awayRating":1714.679931687948,"homeRd":0,"awayRd":0,"special":false}],"standing":[{"team":{"name":"Tiel \u002772"},"stats":{"penalties":{"points":0},"position":1,"points":2,"goals":{"for":18,"against":13},"won":1,"draw":0,"lost":0}},{"team":{"name":"SDO (V)"},"stats":{"penalties":{"points":0},"position":2,"points":1,"goals":{"for":11,"against":11},"won":0,"draw":1,"lost":0}},{"team":{"name":"Viking"},"stats":{"penalties":{"points":0},"position":3,"points":1,"goals":{"for":11,"against":11},"won":0,"draw":1,"lost":0}},{"team":{"name":"Fiducia"},"stats":{"penalties":{"points":0},"position":4,"points":0,"goals":{"for":13,"against":18},"won":0,"draw":0,"lost":1}}]}	0.2002	0.2002	0.26839	1721.1830225540189	117.71899652767381	0.2918	0.2918	0.196991	1714.679931687948	126.52731616180411	0.376645	0.376645	0.139087	1699.648873018851	115.02413170242437	0.131355	0.131355	0.395532	1618.376476160967	116.52725410449507
2025-04-19	{"results":[{"home":"Tiel \u002772","away":"Fiducia","homeScore":18,"awayScore":13,"date":"2025-04-05","pHome":0.41940657149017935,"pDraw":0.05745877307961633,"pAway":0.5231346554302043,"guessHome":18,"guessAway":19,"homeDiff":22.308081057778736,"awayDiff":-23.45766994321798,"homeRating":1677.294042622289,"awayRating":1744.5939436021552,"homeRd":121,"awayRd":124,"actualHome":{"name":"Tiel \u002772","created":"1994-01-15","lastDate":"2025-04-19","games":659,"place":"Tiel","rating":1703.888881648241,"rd":115.38752630800357,"rv":0.05838786726511058,"averageScore":17.886594967685703,"currentDiff":-67.373937747539,"origins":1,"startOffset":-297.25,"opponents":{}},"actualAway":{"name":"Fiducia","created":"1982-09-12","lastDate":"2025-04-19","games":1053,"place":"Vleuten","rating":1721.1981274639943,"rd":117.91231181844601,"rv":0.057356573258169875,"averageScore":17.463303162867692,"currentDiff":67.83368909991032,"origins":1,"startOffset":66.75,"opponents":{}},"special":false},{"home":"Viking","away":"SDO (V)","homeScore":11,"awayScore":11,"date":"2025-04-05","pHome":0.35712889549930726,"pDraw":0.053758610360748804,"pAway":0.5891124941399439,"guessHome":18,"guessAway":20,"homeDiff":7.716079086183299,"awayDiff":-9.336241290864791,"homeRating":1610.613647948556,"awayRating":1723.9694245887215,"homeRd":122,"awayRd":134,"actualHome":{"name":"Viking","created":"1993-12-04","lastDate":"2025-04-19","games":662,"place":"Wijk bij Duurstede","rating":1618.21635948626,"rd":117.09730567152864,"rv":0.05830900029896971,"averageScore":16.381425063103574,"currentDiff":11.684283388841777,"origins":1,"startOffset":-34.25,"opponents":{}},"actualAway":{"name":"SDO (V)","created":"1963-09-21","lastDate":"2025-04-19","games":1305,"place":"Veldhoven","rating":1709.4924476172082,"rd":124.34994626276637,"rv":0.056798720370736897,"averageScore":20.181175828022088,"currentDiff":80.60748940789813,"origins":1,"startOffset":38.25,"opponents":{}},"special":false},{"home":"SDO (V)","away":"Tiel \u002772","homeScore":11,"awayScore":11,"date":"2025-04-19","pHome":0.5384225636737577,"pDraw":0.05478715155905112,"pAway":0.40679028476719115,"guessHome":20,"guessAway":19,"homeDiff":-5.120279955096294,"awayDiff":4.307213693725544,"homeRating":1714.6235024350106,"awayRating":1699.5924428172216,"homeRd":132,"awayRd":121,"actualHome":{"name":"SDO (V)","created":"1963-09-21","lastDate":"2025-04-19","games":1305,"place":"Veldhoven","rating":1709.4924476172082,"rd":124.34994626276637,"rv":0.056798720370736897,"averageScore":20.181175828022088,"currentDiff":80.60748940789813,"origins":1,"startOffset":38.25,"opponents":{}},"actualAway":{"name":"Tiel \u002772","created":"1994-01-15","lastDate":"2025-04-19","games":659,"place":"Tiel","rating":1703.888881648241,"rd":115.38752630800357,"rv":0.05838786726511058,"averageScore":17.886594967685703,"currentDiff":-67.373937747539,"origins":1,"startOffset":-297.25,"opponents":{}},"special":false},{"home":"Fiducia","away":"Viking","homeScore":11,"awayScore":8,"date":"2025-04-19","pHome":0.6565755962609015,"pDraw":0.05324076707597758,"pAway":0.29018363666312097,"guessHome":19,"guessAway":16,"homeDiff":0.08230953060933643,"awayDiff":-0.09291182292713529,"homeRating":1721.126592796091,"awayRating":1618.3200461718932,"homeRd":123,"awayRd":123,"actualHome":{"name":"Fiducia","created":"1982-09-12","lastDate":"2025-04-19","games":1053,"place":"Vleuten","rating":1721.1981274639943,"rd":117.91231181844601,"rv":0.057356573258169875,"averageScore":17.463303162867692,"currentDiff":67.83368909991032,"origins":1,"startOffset":66.75,"opponents":{}},"actualAway":{"name":"Viking","created":"1993-12-04","lastDate":"2025-04-19","games":662,"place":"Wijk bij Duurstede","rating":1618.21635948626,"rd":117.09730567152864,"rv":0.05830900029896971,"averageScore":16.381425063103574,"currentDiff":11.684283388841777,"origins":1,"startOffset":-34.25,"opponents":{}},"special":false}],"fixtures":[{"home":"Viking","away":"Tiel \u002772","homeScore":-1,"awayScore":-1,"date":"2025-05-10","pHome":0.3929117107294904,"pDraw":0.05887095021340072,"pAway":0.5482173390571089,"guessHome":16,"guessAway":18,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1618.21635948626,"awayRating":1703.888881648241,"homeRd":0,"awayRd":0,"special":false},{"home":"SDO (V)","away":"Fiducia","homeScore":-1,"awayScore":-1,"date":"2025-05-10","pHome":0.49960628327985857,"pDraw":0.056464158231218475,"pAway":0.44392955848892296,"guessHome":19,"guessAway":19,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1709.4924476172082,"awayRating":1721.1981274639943,"homeRd":0,"awayRd":0,"special":false},{"home":"Fiducia","away":"SDO (V)","homeScore":-1,"awayScore":-1,"date":"2025-05-17","pHome":0.5331990031554308,"pDraw":0.05593366625608498,"pAway":0.4108673305884843,"guessHome":19,"guessAway":18,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1721.1981274639943,"awayRating":1709.4924476172082,"homeRd":0,"awayRd":0,"special":false},{"home":"Tiel \u002772","away":"Viking","homeScore":-1,"awayScore":-1,"date":"2025-05-17","pHome":0.6340840464687931,"pDraw":0.05500471227390846,"pAway":0.31091124125729835,"guessHome":19,"guessAway":16,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1703.888881648241,"awayRating":1618.21635948626,"homeRd":0,"awayRd":0,"special":false},{"home":"Fiducia","away":"Tiel \u002772","homeScore":-1,"awayScore":-1,"date":"2025-05-24","pHome":0.5400473223348818,"pDraw":0.05802252247275108,"pAway":0.4019301551923671,"guessHome":18,"guessAway":17,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1721.1981274639943,"awayRating":1703.888881648241,"homeRd":0,"awayRd":0,"special":false},{"home":"SDO (V)","away":"Viking","homeScore":-1,"awayScore":-1,"date":"2025-05-24","pHome":0.6426200030283625,"pDraw":0.05232962520074347,"pAway":0.305050371770894,"guessHome":20,"guessAway":17,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1709.4924476172082,"awayRating":1618.21635948626,"homeRd":0,"awayRd":0,"special":false},{"home":"Viking","away":"Fiducia","homeScore":-1,"awayScore":-1,"date":"2025-05-31","pHome":0.36906985971590434,"pDraw":0.058494920239434145,"pAway":0.5724352200446615,"guessHome":16,"guessAway":18,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1618.21635948626,"awayRating":1721.1981274639943,"homeRd":0,"awayRd":0,"special":false},{"home":"Tiel \u002772","away":"SDO (V)","homeScore":-1,"awayScore":-1,"date":"2025-05-31","pHome":0.5085694236265288,"pDraw":0.05598623116009144,"pAway":0.4354443452133798,"guessHome":19,"guessAway":19,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1703.888881648241,"awayRating":1709.4924476172082,"homeRd":0,"awayRd":0,"special":false}],"standing":[{"team":{"name":"Tiel \u002772"},"stats":{"penalties":{"points":0},"position":1,"points":3,"goals":{"for":29,"against":24},"won":1,"draw":1,"lost":0}},{"team":{"name":"SDO (V)"},"stats":{"penalties":{"points":0},"position":2,"points":2,"goals":{"for":22,"against":22},"won":0,"draw":2,"lost":0}},{"team":{"name":"Fiducia"},"stats":{"penalties":{"points":0},"position":3,"points":2,"goals":{"for":24,"against":26},"won":1,"draw":0,"lost":1}},{"team":{"name":"Viking"},"stats":{"penalties":{"points":0},"position":4,"points":1,"goals":{"for":19,"against":22},"won":0,"draw":1,"lost":1}}]}	0.270402	0.270402	0.179658	1721.1981274639943	117.91231181844601	0.251913	0.251913	0.196461	1709.4924476172082	124.34994626276637	0.39146	0.39146	0.123243	1703.888881648241	115.38752630800357	0.086225	0.086225	0.500638	1618.21635948626	117.09730567152864
