date	pouleData	Fortis	Fortis	Fortis	Fortis	Fortis	Rust Roest (E)	Rust Roest (E)	Rust Roest (E)	Rust Roest (E)	Rust Roest (E)	Vitesse (Ba)	Vitesse (Ba)	Vitesse (Ba)	Vitesse (Ba)	Vitesse (Ba)	Vriendenschaar (H)	Vriendenschaar (H)	Vriendenschaar (H)	Vriendenschaar (H)	Vriendenschaar (H)
2025-08-13	{"results":[],"fixtures":[{"home":"Vriendenschaar (H)","away":"Fortis","homeScore":-1,"awayScore":-1,"date":"2025-09-06","pHome":0.36006417842191396,"pDraw":0.05921619031053882,"pAway":0.5807196312675472,"guessHome":15,"guessAway":17,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1813.0850454835718,"awayRating":1922.083038434287,"homeRd":0,"awayRd":0,"special":false},{"home":"Rust Roest (E)","away":"Vitesse (Ba)","homeScore":-1,"awayScore":-1,"date":"2025-09-06","pHome":0.31903466213480025,"pDraw":0.05488316573718033,"pAway":0.6260821721280194,"guessHome":16,"guessAway":19,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1725.468345345488,"awayRating":1866.8315762102732,"homeRd":0,"awayRd":0,"special":false},{"home":"Vitesse (Ba)","away":"Vriendenschaar (H)","homeScore":-1,"awayScore":-1,"date":"2025-09-13","pHome":0.5910745502652938,"pDraw":0.055927781113187636,"pAway":0.3529976686215186,"guessHome":19,"guessAway":17,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1866.8315762102732,"awayRating":1813.0850454835718,"homeRd":0,"awayRd":0,"special":false},{"home":"Fortis","away":"Rust Roest (E)","homeScore":-1,"awayScore":-1,"date":"2025-09-13","pHome":0.7639099789356951,"pDraw":0.04551875512089232,"pAway":0.1905712659434125,"guessHome":19,"guessAway":13,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1922.083038434287,"awayRating":1725.468345345488,"homeRd":0,"awayRd":0,"special":false},{"home":"Vriendenschaar (H)","away":"Rust Roest (E)","homeScore":-1,"awayScore":-1,"date":"2025-09-20","pHome":0.6366856625290169,"pDraw":0.054044544404603045,"pAway":0.30926979306638,"guessHome":19,"guessAway":16,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1813.0850454835718,"awayRating":1725.468345345488,"homeRd":0,"awayRd":0,"special":false},{"home":"Fortis","away":"Vitesse (Ba)","homeScore":-1,"awayScore":-1,"date":"2025-09-20","pHome":0.5915446837794072,"pDraw":0.05898453539978493,"pAway":0.34947078082080785,"guessHome":17,"guessAway":15,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1922.083038434287,"awayRating":1866.8315762102732,"homeRd":0,"awayRd":0,"special":false},{"home":"Fortis","away":"Vriendenschaar (H)","homeScore":-1,"awayScore":-1,"date":"2025-09-27","pHome":0.6632825567619621,"pDraw":0.05440680223849026,"pAway":0.2823106409995476,"guessHome":18,"guessAway":15,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1922.083038434287,"awayRating":1813.0850454835718,"homeRd":0,"awayRd":0,"special":false},{"home":"Vitesse (Ba)","away":"Rust Roest (E)","homeScore":-1,"awayScore":-1,"date":"2025-09-27","pHome":0.7041216998079496,"pDraw":0.049268685389241396,"pAway":0.24660961480280902,"guessHome":20,"guessAway":15,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1866.8315762102732,"awayRating":1725.468345345488,"homeRd":0,"awayRd":0,"special":false},{"home":"Vriendenschaar (H)","away":"Vitesse (Ba)","homeScore":-1,"awayScore":-1,"date":"2025-10-04","pHome":0.43795717322770644,"pDraw":0.058364369224159884,"pAway":0.5036784575481337,"guessHome":18,"guessAway":18,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1813.0850454835718,"awayRating":1866.8315762102732,"homeRd":0,"awayRd":0,"special":false},{"home":"Rust Roest (E)","away":"Fortis","homeScore":-1,"awayScore":-1,"date":"2025-10-04","pHome":0.2523154353760506,"pDraw":0.05258259296771828,"pAway":0.6951019716562311,"guessHome":14,"guessAway":18,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1725.468345345488,"awayRating":1922.083038434287,"homeRd":0,"awayRd":0,"special":false},{"home":"Rust Roest (E)","away":"Vriendenschaar (H)","homeScore":-1,"awayScore":-1,"date":"2025-10-11","pHome":0.3902542326247409,"pDraw":0.05789095680724021,"pAway":0.5518548105680189,"guessHome":17,"guessAway":18,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1725.468345345488,"awayRating":1813.0850454835718,"homeRd":0,"awayRd":0,"special":false},{"home":"Vitesse (Ba)","away":"Fortis","homeScore":-1,"awayScore":-1,"date":"2025-10-11","pHome":0.43418721068824995,"pDraw":0.06162624485759238,"pAway":0.5041865444541577,"guessHome":16,"guessAway":17,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1866.8315762102732,"awayRating":1922.083038434287,"homeRd":0,"awayRd":0,"special":false}],"standing":[{"team":{"name":"Fortis"},"stats":{"penalties":{"points":0},"position":1,"points":0,"goals":{"for":0,"against":0},"won":0,"draw":0,"lost":0}},{"team":{"name":"Vitesse (Ba)"},"stats":{"penalties":{"points":0},"position":2,"points":0,"goals":{"for":0,"against":0},"won":0,"draw":0,"lost":0}},{"team":{"name":"Vriendenschaar (H)"},"stats":{"penalties":{"points":0},"position":3,"points":0,"goals":{"for":0,"against":0},"won":0,"draw":0,"lost":0}},{"team":{"name":"Rust Roest (E)"},"stats":{"penalties":{"points":0},"position":4,"points":0,"goals":{"for":0,"against":0},"won":0,"draw":0,"lost":0}}]}	0.413619	0.413619	0.194522	1922.083038434287	116.66590345590367	0.097924	0.097924	0.613744	1725.468345345488	110.04304050642217	0.28884	0.28884	0.289298	1866.8315762102732	110.0492024262326	0.199617	0.199617	0.408112	1813.0850454835718	115.76410103509319
2025-09-06	{"results":[{"home":"Vriendenschaar (H)","away":"Fortis","homeScore":12,"awayScore":17,"date":"2025-09-06","pHome":0.36003748584826323,"pDraw":0.05921492804479922,"pAway":0.5807475861069376,"guessHome":15,"guessAway":17,"homeDiff":-18.53636071439587,"awayDiff":18.619460704092717,"homeRating":1844.1493245758138,"awayRating":1953.1473609828465,"homeRd":151,"awayRd":151,"actualHome":{"name":"Vriendenschaar (H)","created":"1970-08-30","lastDate":"2025-09-06","games":1463,"place":"Hardinxveld-Giessendam","rating":1825.6066630824034,"rd":140.83410200443683,"rv":0.056223983203320255,"averageScore":17.800461352834578,"currentDiff":-18.53636071439587,"origins":1,"startOffset":213.0,"opponents":{}},"actualAway":{"name":"Fortis","created":"1998-09-12","lastDate":"2025-09-06","games":1755,"place":"Oost-Souburg","rating":1971.7605209079247,"rd":141.13425086361897,"rv":0.055937127116098634,"averageScore":14.768533797705084,"currentDiff":18.619460704092717,"origins":3,"startOffset":0.0,"opponents":{}},"special":false},{"home":"Rust Roest (E)","away":"Vitesse (Ba)","homeScore":6,"awayScore":17,"date":"2025-09-06","pHome":0.31899456562129325,"pDraw":0.054880571575043,"pAway":0.6261248628036638,"guessHome":16,"guessAway":19,"homeDiff":-30.421386249556008,"awayDiff":30.59147705719488,"homeRating":1756.534734135394,"awayRating":1897.8968328775138,"homeRd":146,"awayRd":147,"actualHome":{"name":"Rust Roest (E)","created":"1972-09-02","lastDate":"2025-09-06","games":1727,"place":"Eindhoven","rating":1726.1070471068235,"rd":137.3778108178331,"rv":0.05606480635630502,"averageScore":16.703967136279154,"currentDiff":-30.421386249556008,"origins":3,"startOffset":-134.25,"opponents":{}},"actualAway":{"name":"Vitesse (Ba)","created":"1970-08-30","lastDate":"2025-09-06","games":1382,"place":"Barendrecht","rating":1928.4820091556942,"rd":137.74001180228265,"rv":0.056454882780325066,"averageScore":17.6466644099897,"currentDiff":30.59147705719488,"origins":1,"startOffset":79.75,"opponents":{}},"special":false}],"fixtures":[{"home":"Vitesse (Ba)","away":"Vriendenschaar (H)","homeScore":-1,"awayScore":-1,"date":"2025-09-13","pHome":0.6574036334795723,"pDraw":0.05244526303669378,"pAway":0.2901511034837339,"guessHome":19,"guessAway":16,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1928.4820091556942,"awayRating":1825.6066630824034,"homeRd":0,"awayRd":0,"special":false},{"home":"Fortis","away":"Rust Roest (E)","homeScore":-1,"awayScore":-1,"date":"2025-09-13","pHome":0.8105550067791862,"pDraw":0.03988121218451468,"pAway":0.14956378103629914,"guessHome":19,"guessAway":13,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1971.7605209079247,"awayRating":1726.1070471068235,"homeRd":0,"awayRd":0,"special":false},{"home":"Vriendenschaar (H)","away":"Rust Roest (E)","homeScore":-1,"awayScore":-1,"date":"2025-09-20","pHome":0.6526040883482427,"pDraw":0.053603161113256304,"pAway":0.29379275053850107,"guessHome":19,"guessAway":16,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1825.6066630824034,"awayRating":1726.1070471068235,"homeRd":0,"awayRd":0,"special":false},{"home":"Fortis","away":"Vitesse (Ba)","homeScore":-1,"awayScore":-1,"date":"2025-09-20","pHome":0.5755606643919203,"pDraw":0.05979383922954723,"pAway":0.36464549637853244,"guessHome":17,"guessAway":15,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1971.7605209079247,"awayRating":1928.4820091556942,"homeRd":0,"awayRd":0,"special":false},{"home":"Fortis","away":"Vriendenschaar (H)","homeScore":-1,"awayScore":-1,"date":"2025-09-27","pHome":0.709333556320201,"pDraw":0.05072786145495445,"pAway":0.23993858222484454,"guessHome":18,"guessAway":14,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1971.7605209079247,"awayRating":1825.6066630824034,"homeRd":0,"awayRd":0,"special":false},{"home":"Vitesse (Ba)","away":"Rust Roest (E)","homeScore":-1,"awayScore":-1,"date":"2025-09-27","pHome":0.7712575518119731,"pDraw":0.04291742173226304,"pAway":0.18582502645576388,"guessHome":20,"guessAway":14,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1928.4820091556942,"awayRating":1726.1070471068235,"homeRd":0,"awayRd":0,"special":false},{"home":"Vriendenschaar (H)","away":"Vitesse (Ba)","homeScore":-1,"awayScore":-1,"date":"2025-10-04","pHome":0.3703075546876293,"pDraw":0.056901973462497146,"pAway":0.5727904718498735,"guessHome":17,"guessAway":19,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1825.6066630824034,"awayRating":1928.4820091556942,"homeRd":0,"awayRd":0,"special":false},{"home":"Rust Roest (E)","away":"Fortis","homeScore":-1,"awayScore":-1,"date":"2025-10-04","pHome":0.20248044078085115,"pDraw":0.04753812607592378,"pAway":0.7499814331432251,"guessHome":13,"guessAway":18,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1726.1070471068235,"awayRating":1971.7605209079247,"homeRd":0,"awayRd":0,"special":false},{"home":"Rust Roest (E)","away":"Vriendenschaar (H)","homeScore":-1,"awayScore":-1,"date":"2025-10-11","pHome":0.3744172525799814,"pDraw":0.05800963022624095,"pAway":0.5675731171937777,"guessHome":16,"guessAway":18,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1726.1070471068235,"awayRating":1825.6066630824034,"homeRd":0,"awayRd":0,"special":false},{"home":"Vitesse (Ba)","away":"Fortis","homeScore":-1,"awayScore":-1,"date":"2025-10-11","pHome":0.45192193872376707,"pDraw":0.06192353752997709,"pAway":0.48615452374625584,"guessHome":16,"guessAway":16,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1928.4820091556942,"awayRating":1971.7605209079247,"homeRd":0,"awayRd":0,"special":false}],"standing":[{"team":{"name":"Vitesse (Ba)"},"stats":{"penalties":{"points":0},"position":1,"points":2,"goals":{"for":17,"against":6},"won":1,"draw":0,"lost":0}},{"team":{"name":"Fortis"},"stats":{"penalties":{"points":0},"position":2,"points":2,"goals":{"for":17,"against":12},"won":1,"draw":0,"lost":0}},{"team":{"name":"Vriendenschaar (H)"},"stats":{"penalties":{"points":0},"position":3,"points":0,"goals":{"for":12,"against":17},"won":0,"draw":0,"lost":1}},{"team":{"name":"Rust Roest (E)"},"stats":{"penalties":{"points":0},"position":4,"points":0,"goals":{"for":6,"against":17},"won":0,"draw":0,"lost":1}}]}	0.516605	0.516605	0.085433	1971.7605209079247	141.13425086361897	0.027441	0.027441	0.783042	1726.1070471068235	137.3778108178331	0.379487	0.379487	0.138314	1928.4820091556942	137.74001180228265	0.076467	0.076467	0.533707	1825.6066630824034	140.83410200443683
2025-09-13	{"results":[{"home":"Vriendenschaar (H)","away":"Fortis","homeScore":12,"awayScore":17,"date":"2025-09-06","pHome":0.36003748584826323,"pDraw":0.05921492804479922,"pAway":0.5807475861069376,"guessHome":15,"guessAway":17,"homeDiff":-18.53636071439587,"awayDiff":18.619460704092717,"homeRating":1844.1493245758138,"awayRating":1953.1473609828465,"homeRd":151,"awayRd":151,"actualHome":{"name":"Vriendenschaar (H)","created":"1970-08-30","lastDate":"2025-09-13","games":1464,"place":"Hardinxveld-Giessendam","rating":1820.5977611309593,"rd":134.96766265808628,"rv":0.05622138927029727,"averageScore":17.300865906005072,"currentDiff":-23.60535598791239,"origins":1,"startOffset":213.0,"opponents":{}},"actualAway":{"name":"Fortis","created":"1998-09-12","lastDate":"2025-09-13","games":1756,"place":"Oost-Souburg","rating":1953.2019972283324,"rd":137.5792723020601,"rv":0.055935662695668464,"averageScore":14.428147342007698,"currentDiff":8.437024280283367E-4,"origins":3,"startOffset":0.0,"opponents":{}},"special":false},{"home":"Rust Roest (E)","away":"Vitesse (Ba)","homeScore":6,"awayScore":17,"date":"2025-09-06","pHome":0.31899456562129325,"pDraw":0.054880571575043,"pAway":0.6261248628036638,"guessHome":16,"guessAway":19,"homeDiff":-30.421386249556008,"awayDiff":30.59147705719488,"homeRating":1756.534734135394,"awayRating":1897.8968328775138,"homeRd":146,"awayRd":147,"actualHome":{"name":"Rust Roest (E)","created":"1972-09-02","lastDate":"2025-09-13","games":1728,"place":"Eindhoven","rating":1743.7509922367572,"rd":134.34506243897962,"rv":0.056063328516243544,"averageScore":16.653418516493442,"currentDiff":-12.837534441694743,"origins":3,"startOffset":-134.25,"opponents":{}},"actualAway":{"name":"Vitesse (Ba)","created":"1970-08-30","lastDate":"2025-09-13","games":1383,"place":"Barendrecht","rating":1933.4593774004989,"rd":132.472092329334,"rv":0.05645226009866564,"averageScore":17.182966354547936,"currentDiff":35.50875197992718,"origins":1,"startOffset":79.75,"opponents":{}},"special":false},{"home":"Vitesse (Ba)","away":"Vriendenschaar (H)","homeScore":10,"awayScore":6,"date":"2025-09-13","pHome":0.6574810912471347,"pDraw":0.052439974488057595,"pAway":0.2900789342648077,"guessHome":19,"guessAway":16,"homeDiff":4.917274922732304,"awayDiff":-5.068995273516521,"homeRating":1928.4625919742748,"awayRating":1825.587245900984,"homeRd":140,"awayRd":143,"actualHome":{"name":"Vitesse (Ba)","created":"1970-08-30","lastDate":"2025-09-13","games":1383,"place":"Barendrecht","rating":1933.4593774004989,"rd":132.472092329334,"rv":0.05645226009866564,"averageScore":17.182966354547936,"currentDiff":35.50875197992718,"origins":1,"startOffset":79.75,"opponents":{}},"actualAway":{"name":"Vriendenschaar (H)","created":"1970-08-30","lastDate":"2025-09-13","games":1464,"place":"Hardinxveld-Giessendam","rating":1820.5977611309593,"rd":134.96766265808628,"rv":0.05622138927029727,"averageScore":17.300865906005072,"currentDiff":-23.60535598791239,"origins":1,"startOffset":213.0,"opponents":{}},"special":false},{"home":"Fortis","away":"Rust Roest (E)","homeScore":14,"awayScore":12,"date":"2025-09-13","pHome":0.810610939244452,"pDraw":0.03987332956904788,"pAway":0.14951573118650008,"guessHome":19,"guessAway":13,"homeDiff":-18.61861700166469,"awayDiff":17.583851807861265,"homeRating":1971.7411037265053,"awayRating":1726.0876299254041,"homeRd":143,"awayRd":140,"actualHome":{"name":"Fortis","created":"1998-09-12","lastDate":"2025-09-13","games":1756,"place":"Oost-Souburg","rating":1953.2019972283324,"rd":137.5792723020601,"rv":0.055935662695668464,"averageScore":14.428147342007698,"currentDiff":8.437024280283367E-4,"origins":3,"startOffset":0.0,"opponents":{}},"actualAway":{"name":"Rust Roest (E)","created":"1972-09-02","lastDate":"2025-09-13","games":1728,"place":"Eindhoven","rating":1743.7509922367572,"rd":134.34506243897962,"rv":0.056063328516243544,"averageScore":16.653418516493442,"currentDiff":-12.837534441694743,"origins":3,"startOffset":-134.25,"opponents":{}},"special":false}],"fixtures":[{"home":"Vriendenschaar (H)","away":"Rust Roest (E)","homeScore":-1,"awayScore":-1,"date":"2025-09-20","pHome":0.6211868404735017,"pDraw":0.056077386267333884,"pAway":0.32273577325916436,"guessHome":18,"guessAway":16,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1820.5977611309593,"awayRating":1743.7509922367572,"homeRd":0,"awayRd":0,"special":false},{"home":"Fortis","away":"Vitesse (Ba)","homeScore":-1,"awayScore":-1,"date":"2025-09-20","pHome":0.5405136454969679,"pDraw":0.06189232173852344,"pAway":0.39759403276450866,"guessHome":16,"guessAway":15,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1953.2019972283324,"awayRating":1933.4593774004989,"homeRd":0,"awayRd":0,"special":false},{"home":"Fortis","away":"Vriendenschaar (H)","homeScore":-1,"awayScore":-1,"date":"2025-09-27","pHome":0.6916248828326141,"pDraw":0.05309052720859864,"pAway":0.2552845899587872,"guessHome":18,"guessAway":14,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1953.2019972283324,"awayRating":1820.5977611309593,"homeRd":0,"awayRd":0,"special":false},{"home":"Vitesse (Ba)","away":"Rust Roest (E)","homeScore":-1,"awayScore":-1,"date":"2025-09-27","pHome":0.7571419628917286,"pDraw":0.04489595082323239,"pAway":0.19796208628503897,"guessHome":19,"guessAway":14,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1933.4593774004989,"awayRating":1743.7509922367572,"homeRd":0,"awayRd":0,"special":false},{"home":"Vriendenschaar (H)","away":"Vitesse (Ba)","homeScore":-1,"awayScore":-1,"date":"2025-10-04","pHome":0.35521790920194296,"pDraw":0.05724612951382002,"pAway":0.587535961284237,"guessHome":16,"guessAway":18,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1820.5977611309593,"awayRating":1933.4593774004989,"homeRd":0,"awayRd":0,"special":false},{"home":"Rust Roest (E)","away":"Fortis","homeScore":-1,"awayScore":-1,"date":"2025-10-04","pHome":0.2376176754035335,"pDraw":0.05200092284278357,"pAway":0.7103814017536829,"guessHome":14,"guessAway":18,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1743.7509922367572,"awayRating":1953.2019972283324,"homeRd":0,"awayRd":0,"special":false},{"home":"Rust Roest (E)","away":"Vriendenschaar (H)","homeScore":-1,"awayScore":-1,"date":"2025-10-11","pHome":0.40399276864796807,"pDraw":0.059529958604000566,"pAway":0.5364772727480314,"guessHome":16,"guessAway":18,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1743.7509922367572,"awayRating":1820.5977611309593,"homeRd":0,"awayRd":0,"special":false},{"home":"Vitesse (Ba)","away":"Fortis","homeScore":-1,"awayScore":-1,"date":"2025-10-11","pHome":0.48387017730847304,"pDraw":0.06286195981807652,"pAway":0.45326786287345044,"guessHome":16,"guessAway":16,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1933.4593774004989,"awayRating":1953.2019972283324,"homeRd":0,"awayRd":0,"special":false}],"standing":[{"team":{"name":"Vitesse (Ba)"},"stats":{"penalties":{"points":0},"position":1,"points":4,"goals":{"for":27,"against":12},"won":2,"draw":0,"lost":0}},{"team":{"name":"Fortis"},"stats":{"penalties":{"points":0},"position":2,"points":4,"goals":{"for":31,"against":24},"won":2,"draw":0,"lost":0}},{"team":{"name":"Vriendenschaar (H)"},"stats":{"penalties":{"points":0},"position":3,"points":0,"goals":{"for":18,"against":27},"won":0,"draw":0,"lost":2}},{"team":{"name":"Rust Roest (E)"},"stats":{"penalties":{"points":0},"position":4,"points":0,"goals":{"for":18,"against":31},"won":0,"draw":0,"lost":2}}]}	0.511075	0.511075	0.047006	1953.2019972283324	137.5792723020601	0.007732	0.007732	0.807586	1743.7509922367572	134.34506243897962	0.460224	0.460224	0.044782	1933.4593774004989	132.472092329334	0.020969	0.020969	0.631287	1820.5977611309593	134.96766265808628
