date	pouleData	Achilles (A) / AKC	Achilles (A) / AKC	Achilles (A) / AKC	Achilles (A) / AKC	Achilles (A) / AKC	Keizer Karel	Keizer Karel	Keizer Karel	Keizer Karel	Keizer Karel	Oranje Zwart	Oranje Zwart	Oranje Zwart	Oranje Zwart	Oranje Zwart	Zwart Wit	Zwart Wit	Zwart Wit	Zwart Wit	Zwart Wit
2025-08-13	{"results":[],"fixtures":[{"home":"Keizer Karel","away":"Zwart Wit","homeScore":-1,"awayScore":-1,"date":"2025-09-06","pHome":0.4522202038157155,"pDraw":0.06328763934198184,"pAway":0.4844921568423027,"guessHome":15,"guessAway":16,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1364.2882825471213,"awayRating":1406.3579083095362,"homeRd":0,"awayRd":0,"special":false},{"home":"Achilles (A) / AKC","away":"Oranje Zwart","homeScore":-1,"awayScore":-1,"date":"2025-09-06","pHome":0.42064974293719304,"pDraw":0.057350427741182375,"pAway":0.5219998293216246,"guessHome":18,"guessAway":18,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1367.128067563668,"awayRating":1433.3730325673564,"homeRd":0,"awayRd":0,"special":false},{"home":"Oranje Zwart","away":"Keizer Karel","homeScore":-1,"awayScore":-1,"date":"2025-09-13","pHome":0.6138049851993013,"pDraw":0.051623440699147594,"pAway":0.3345715741015512,"guessHome":21,"guessAway":18,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1433.3730325673564,"awayRating":1364.2882825471213,"homeRd":0,"awayRd":0,"special":false},{"home":"Zwart Wit","away":"Achilles (A) / AKC","homeScore":-1,"awayScore":-1,"date":"2025-09-13","pHome":0.5663248474479468,"pDraw":0.06557450753804567,"pAway":0.36810064501400763,"guessHome":15,"guessAway":13,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1406.3579083095362,"awayRating":1367.128067563668,"homeRd":0,"awayRd":0,"special":false},{"home":"Oranje Zwart","away":"Zwart Wit","homeScore":-1,"awayScore":-1,"date":"2025-09-20","pHome":0.5536035799458234,"pDraw":0.05729110865010212,"pAway":0.3891053114040744,"guessHome":18,"guessAway":17,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1433.3730325673564,"awayRating":1406.3579083095362,"homeRd":0,"awayRd":0,"special":false},{"home":"Achilles (A) / AKC","away":"Keizer Karel","homeScore":-1,"awayScore":-1,"date":"2025-09-20","pHome":0.5171553913937226,"pDraw":0.06196743606281452,"pAway":0.4208771725434629,"guessHome":16,"guessAway":16,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1367.128067563668,"awayRating":1364.2882825471213,"homeRd":0,"awayRd":0,"special":false},{"home":"Oranje Zwart","away":"Achilles (A) / AKC","homeScore":-1,"awayScore":-1,"date":"2025-09-27","pHome":0.6086052687193043,"pDraw":0.05442368400722075,"pAway":0.33697104727347493,"guessHome":19,"guessAway":17,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1433.3730325673564,"awayRating":1367.128067563668,"homeRd":0,"awayRd":0,"special":false},{"home":"Zwart Wit","away":"Keizer Karel","homeScore":-1,"awayScore":-1,"date":"2025-09-27","pHome":0.5724601053792409,"pDraw":0.061205288803009794,"pAway":0.3663346058177493,"guessHome":16,"guessAway":15,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1406.3579083095362,"awayRating":1364.2882825471213,"homeRd":0,"awayRd":0,"special":false},{"home":"Keizer Karel","away":"Oranje Zwart","homeScore":-1,"awayScore":-1,"date":"2025-10-04","pHome":0.41802094771658105,"pDraw":0.05451973088431872,"pAway":0.5274593213991002,"guessHome":19,"guessAway":20,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1364.2882825471213,"awayRating":1433.3730325673564,"homeRd":0,"awayRd":0,"special":false},{"home":"Achilles (A) / AKC","away":"Zwart Wit","homeScore":-1,"awayScore":-1,"date":"2025-10-04","pHome":0.4541135378816581,"pDraw":0.06765305864854165,"pAway":0.47823340346980026,"guessHome":14,"guessAway":14,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1367.128067563668,"awayRating":1406.3579083095362,"homeRd":0,"awayRd":0,"special":false},{"home":"Keizer Karel","away":"Achilles (A) / AKC","homeScore":-1,"awayScore":-1,"date":"2025-10-11","pHome":0.5090001602436384,"pDraw":0.06210812909642033,"pAway":0.4288917106599413,"guessHome":16,"guessAway":16,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1364.2882825471213,"awayRating":1367.128067563668,"homeRd":0,"awayRd":0,"special":false},{"home":"Zwart Wit","away":"Oranje Zwart","homeScore":-1,"awayScore":-1,"date":"2025-10-11","pHome":0.47618821112726684,"pDraw":0.05853872929986381,"pAway":0.46527305957286935,"guessHome":18,"guessAway":18,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1406.3579083095362,"awayRating":1433.3730325673564,"homeRd":0,"awayRd":0,"special":false}],"standing":[{"team":{"name":"Oranje Zwart"},"stats":{"penalties":{"points":0},"position":1,"points":0,"goals":{"for":0,"against":0},"won":0,"draw":0,"lost":0}},{"team":{"name":"Zwart Wit"},"stats":{"penalties":{"points":0},"position":2,"points":0,"goals":{"for":0,"against":0},"won":0,"draw":0,"lost":0}},{"team":{"name":"Achilles (A) / AKC"},"stats":{"penalties":{"points":0},"position":3,"points":0,"goals":{"for":0,"against":0},"won":0,"draw":0,"lost":0}},{"team":{"name":"Keizer Karel"},"stats":{"penalties":{"points":0},"position":4,"points":0,"goals":{"for":0,"against":0},"won":0,"draw":0,"lost":0}}]}	0.207138	0.207138	0.295343	1367.128067563668	120.79736415499929	0.19724	0.19724	0.296614	1364.2882825471213	109.78321357408788	0.325534	0.325534	0.185864	1433.3730325673564	118.88639069188166	0.270088	0.270088	0.222179	1406.3579083095362	114.76559934930845
2025-09-06	{"results":[{"home":"Keizer Karel","away":"Zwart Wit","homeScore":17,"awayScore":16,"date":"2025-09-06","pHome":0.4518847666658521,"pDraw":0.06328560428447338,"pAway":0.4848296290496745,"guessHome":15,"guessAway":16,"homeDiff":7.682878096413106,"awayDiff":-8.057837205214582,"homeRating":1395.371278767098,"awayRating":1437.4499413696524,"homeRd":147,"awayRd":151,"actualHome":{"name":"Keizer Karel","created":"1967-09-17","lastDate":"2025-09-06","games":1154,"place":"Nijmegen","rating":1403.0478560844965,"rd":137.72805525184958,"rv":0.057242681357948265,"averageScore":17.717002697801224,"currentDiff":7.682878096413106,"origins":1,"startOffset":143.75,"opponents":{}},"actualAway":{"name":"Zwart Wit","created":"1922-10-07","lastDate":"2025-09-06","games":1246,"place":"Delden","rating":1429.3858033854233,"rd":140.6647885835903,"rv":0.05722685963311082,"averageScore":13.517706293789766,"currentDiff":-8.057837205214582,"origins":1,"startOffset":304.75,"opponents":{}},"special":false},{"home":"Achilles (A) / AKC","away":"Oranje Zwart","homeScore":26,"awayScore":20,"date":"2025-09-06","pHome":0.4203500306009538,"pDraw":0.0573450373025266,"pAway":0.5223049320965196,"guessHome":17,"guessAway":18,"homeDiff":37.69515381381939,"awayDiff":-37.350133437858176,"homeRating":1398.2209133953904,"awayRating":1464.4584384989519,"homeRd":154,"awayRd":154,"actualHome":{"name":"Achilles (A) / AKC","created":"2024-09-07","lastDate":"2025-09-06","games":2275,"place":"Almelo","rating":1435.9097664301953,"rd":143.47621610842515,"rv":0.05592596586451459,"averageScore":14.73229761150047,"currentDiff":37.69515381381939,"origins":3,"startOffset":0.0,"opponents":{}},"actualAway":{"name":"Oranje Zwart","created":"1928-09-30","lastDate":"2025-09-06","games":1481,"place":"Zwolle","rating":1427.1020042820792,"rd":142.8936201378004,"rv":0.056609713481473214,"averageScore":21.705187438259482,"currentDiff":-37.350133437858176,"origins":1,"startOffset":-370.75,"opponents":{}},"special":false}],"fixtures":[{"home":"Oranje Zwart","away":"Keizer Karel","homeScore":-1,"awayScore":-1,"date":"2025-09-13","pHome":0.5519527138316106,"pDraw":0.05383647008698311,"pAway":0.3942108160814063,"guessHome":20,"guessAway":19,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1427.1020042820792,"awayRating":1403.0478560844965,"homeRd":0,"awayRd":0,"special":false},{"home":"Zwart Wit","away":"Achilles (A) / AKC","homeScore":-1,"awayScore":-1,"date":"2025-09-13","pHome":0.5020911388077651,"pDraw":0.06688281413550967,"pAway":0.43102604705672526,"guessHome":14,"guessAway":14,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1429.3858033854233,"awayRating":1435.9097664301953,"homeRd":0,"awayRd":0,"special":false},{"home":"Oranje Zwart","away":"Zwart Wit","homeScore":-1,"awayScore":-1,"date":"2025-09-20","pHome":0.512545271339011,"pDraw":0.058134314540897736,"pAway":0.4293204141200913,"guessHome":18,"guessAway":17,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1427.1020042820792,"awayRating":1429.3858033854233,"homeRd":0,"awayRd":0,"special":false},{"home":"Achilles (A) / AKC","away":"Keizer Karel","homeScore":-1,"awayScore":-1,"date":"2025-09-20","pHome":0.5609378866692748,"pDraw":0.06030786153499795,"pAway":0.37875425179572725,"guessHome":17,"guessAway":15,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1435.9097664301953,"awayRating":1403.0478560844965,"homeRd":0,"awayRd":0,"special":false},{"home":"Oranje Zwart","away":"Achilles (A) / AKC","homeScore":-1,"awayScore":-1,"date":"2025-09-27","pHome":0.5036877093248044,"pDraw":0.05723143858485402,"pAway":0.4390808520903416,"guessHome":19,"guessAway":18,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1427.1020042820792,"awayRating":1435.9097664301953,"homeRd":0,"awayRd":0,"special":false},{"home":"Zwart Wit","away":"Keizer Karel","homeScore":-1,"awayScore":-1,"date":"2025-09-27","pHome":0.5510559944354813,"pDraw":0.06189224254264458,"pAway":0.38705176302187416,"guessHome":16,"guessAway":15,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1429.3858033854233,"awayRating":1403.0478560844965,"homeRd":0,"awayRd":0,"special":false},{"home":"Keizer Karel","away":"Oranje Zwart","homeScore":-1,"awayScore":-1,"date":"2025-10-04","pHome":0.483016036756031,"pDraw":0.0548976374410477,"pAway":0.4620863258029213,"guessHome":20,"guessAway":20,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1403.0478560844965,"awayRating":1427.1020042820792,"homeRd":0,"awayRd":0,"special":false},{"home":"Achilles (A) / AKC","away":"Zwart Wit","homeScore":-1,"awayScore":-1,"date":"2025-10-04","pHome":0.5208259887935203,"pDraw":0.0665295056467094,"pAway":0.41264450555977034,"guessHome":15,"guessAway":14,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1435.9097664301953,"awayRating":1429.3858033854233,"homeRd":0,"awayRd":0,"special":false},{"home":"Keizer Karel","away":"Achilles (A) / AKC","homeScore":-1,"awayScore":-1,"date":"2025-10-11","pHome":0.4668549343184396,"pDraw":0.06193503954116808,"pAway":0.4712100261403923,"guessHome":16,"guessAway":16,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1403.0478560844965,"awayRating":1435.9097664301953,"homeRd":0,"awayRd":0,"special":false},{"home":"Zwart Wit","away":"Oranje Zwart","homeScore":-1,"awayScore":-1,"date":"2025-10-11","pHome":0.5191018696501459,"pDraw":0.058026555686643944,"pAway":0.4228715746632102,"guessHome":18,"guessAway":17,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1429.3858033854233,"awayRating":1427.1020042820792,"homeRd":0,"awayRd":0,"special":false}],"standing":[{"team":{"name":"Achilles (A) / AKC"},"stats":{"penalties":{"points":0},"position":1,"points":2,"goals":{"for":26,"against":20},"won":1,"draw":0,"lost":0}},{"team":{"name":"Keizer Karel"},"stats":{"penalties":{"points":0},"position":2,"points":2,"goals":{"for":17,"against":16},"won":1,"draw":0,"lost":0}},{"team":{"name":"Zwart Wit"},"stats":{"penalties":{"points":0},"position":3,"points":0,"goals":{"for":16,"against":17},"won":0,"draw":0,"lost":1}},{"team":{"name":"Oranje Zwart"},"stats":{"penalties":{"points":0},"position":4,"points":0,"goals":{"for":20,"against":26},"won":0,"draw":0,"lost":1}}]}	0.367963	0.367963	0.1495	1435.9097664301953	143.47621610842515	0.282253	0.282253	0.203342	1403.0478560844965	137.72805525184958	0.168124	0.168124	0.331488	1427.1020042820792	142.8936201378004	0.18166	0.18166	0.31567	1429.3858033854233	140.6647885835903
2025-09-13	{"results":[{"home":"Keizer Karel","away":"Zwart Wit","homeScore":17,"awayScore":16,"date":"2025-09-06","pHome":0.4518847666658521,"pDraw":0.06328560428447338,"pAway":0.4848296290496745,"guessHome":15,"guessAway":16,"homeDiff":7.682878096413106,"awayDiff":-8.057837205214582,"homeRating":1395.371278767098,"awayRating":1437.4499413696524,"homeRd":147,"awayRd":151,"actualHome":{"name":"Keizer Karel","created":"1967-09-17","lastDate":"2025-09-06","games":1154,"place":"Nijmegen","rating":1403.1079494065689,"rd":137.72805525184958,"rv":0.057242681357948265,"averageScore":17.717002697801224,"currentDiff":7.682878096413106,"origins":1,"startOffset":143.75,"opponents":{}},"actualAway":{"name":"Zwart Wit","created":"1922-10-07","lastDate":"2025-09-13","games":1247,"place":"Delden","rating":1470.3799551676873,"rd":134.0773689722228,"rv":0.057225856415259686,"averageScore":14.075800008310331,"currentDiff":32.876221254977054,"origins":1,"startOffset":304.75,"opponents":{}},"special":false},{"home":"Achilles (A) / AKC","away":"Oranje Zwart","homeScore":26,"awayScore":20,"date":"2025-09-06","pHome":0.4203500306009538,"pDraw":0.0573450373025266,"pAway":0.5223049320965196,"guessHome":17,"guessAway":18,"homeDiff":37.69515381381939,"awayDiff":-37.350133437858176,"homeRating":1398.2209133953904,"awayRating":1464.4584384989519,"homeRd":154,"awayRd":154,"actualHome":{"name":"Achilles (A) / AKC","created":"2024-09-07","lastDate":"2025-09-13","games":2276,"place":"Almelo","rating":1393.6036267700845,"rd":136.20106487241915,"rv":0.05592501760213436,"averageScore":14.826695141229902,"currentDiff":-4.6710791683638035,"origins":3,"startOffset":0.0,"opponents":{}},"actualAway":{"name":"Oranje Zwart","created":"1928-09-30","lastDate":"2025-09-06","games":1481,"place":"Zwolle","rating":1427.1620976041515,"rd":142.8936201378004,"rv":0.056609713481473214,"averageScore":21.705187438259482,"currentDiff":-37.350133437858176,"origins":1,"startOffset":-370.75,"opponents":{}},"special":false},{"home":"Zwart Wit","away":"Achilles (A) / AKC","homeScore":27,"awayScore":16,"date":"2025-09-13","pHome":0.5019779009361596,"pDraw":0.06688450661506429,"pAway":0.43113759244877614,"guessHome":15,"guessAway":14,"homeDiff":40.934058460191636,"awayDiff":-42.36623298218319,"homeRating":1429.366386204004,"awayRating":1435.890349248776,"homeRd":143,"awayRd":146,"actualHome":{"name":"Zwart Wit","created":"1922-10-07","lastDate":"2025-09-13","games":1247,"place":"Delden","rating":1470.3799551676873,"rd":134.0773689722228,"rv":0.057225856415259686,"averageScore":14.075800008310331,"currentDiff":32.876221254977054,"origins":1,"startOffset":304.75,"opponents":{}},"actualAway":{"name":"Achilles (A) / AKC","created":"2024-09-07","lastDate":"2025-09-13","games":2276,"place":"Almelo","rating":1393.6036267700845,"rd":136.20106487241915,"rv":0.05592501760213436,"averageScore":14.826695141229902,"currentDiff":-4.6710791683638035,"origins":3,"startOffset":0.0,"opponents":{}},"special":false}],"fixtures":[{"home":"Oranje Zwart","away":"Zwart Wit","homeScore":-1,"awayScore":-1,"date":"2025-09-20","pHome":0.45266880382862806,"pDraw":0.05791653335476615,"pAway":0.4894146628166058,"guessHome":18,"guessAway":18,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1427.1620976041515,"awayRating":1470.3799551676873,"homeRd":0,"awayRd":0,"special":false},{"home":"Achilles (A) / AKC","away":"Keizer Karel","homeScore":-1,"awayScore":-1,"date":"2025-09-20","pHome":0.49913121044994546,"pDraw":0.06166037478623965,"pAway":0.4392084147638149,"guessHome":17,"guessAway":16,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1393.6036267700845,"awayRating":1403.1079494065689,"homeRd":0,"awayRd":0,"special":false},{"home":"Oranje Zwart","away":"Keizer Karel","homeScore":-1,"awayScore":-1,"date":"2025-09-24","pHome":0.5506285582390351,"pDraw":0.05387206673903416,"pAway":0.3954993750219308,"guessHome":20,"guessAway":19,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1427.1620976041515,"awayRating":1403.1079494065689,"homeRd":0,"awayRd":0,"special":false},{"home":"Oranje Zwart","away":"Achilles (A) / AKC","homeScore":-1,"awayScore":-1,"date":"2025-09-27","pHome":0.5628809274145141,"pDraw":0.05584353073341802,"pAway":0.38127554185206786,"guessHome":19,"guessAway":17,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1427.1620976041515,"awayRating":1393.6036267700845,"homeRd":0,"awayRd":0,"special":false},{"home":"Zwart Wit","away":"Keizer Karel","homeScore":-1,"awayScore":-1,"date":"2025-09-27","pHome":0.6071242362000642,"pDraw":0.05891508409064078,"pAway":0.3339606797092951,"guessHome":17,"guessAway":15,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1470.3799551676873,"awayRating":1403.1079494065689,"homeRd":0,"awayRd":0,"special":false},{"home":"Keizer Karel","away":"Oranje Zwart","homeScore":-1,"awayScore":-1,"date":"2025-10-04","pHome":0.48167511959192144,"pDraw":0.054902176802432145,"pAway":0.4634227036056464,"guessHome":20,"guessAway":20,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1403.1079494065689,"awayRating":1427.1620976041515,"homeRd":0,"awayRd":0,"special":false},{"home":"Achilles (A) / AKC","away":"Zwart Wit","homeScore":-1,"awayScore":-1,"date":"2025-10-04","pHome":0.4011998967696393,"pDraw":0.06539209513064326,"pAway":0.5334080080997174,"guessHome":14,"guessAway":15,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1393.6036267700845,"awayRating":1470.3799551676873,"homeRd":0,"awayRd":0,"special":false},{"home":"Keizer Karel","away":"Achilles (A) / AKC","homeScore":-1,"awayScore":-1,"date":"2025-10-11","pHome":0.5264212100625296,"pDraw":0.061200302080714974,"pAway":0.41237848785675546,"guessHome":17,"guessAway":16,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1403.1079494065689,"awayRating":1393.6036267700845,"homeRd":0,"awayRd":0,"special":false},{"home":"Zwart Wit","away":"Oranje Zwart","homeScore":-1,"awayScore":-1,"date":"2025-10-11","pHome":0.5761410203621494,"pDraw":0.05598482734710242,"pAway":0.36787415229074816,"guessHome":19,"guessAway":17,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1470.3799551676873,"awayRating":1427.1620976041515,"homeRd":0,"awayRd":0,"special":false}],"standing":[{"team":{"name":"Keizer Karel"},"stats":{"penalties":{"points":0},"position":1,"points":2,"goals":{"for":17,"against":16},"won":1,"draw":0,"lost":0}},{"team":{"name":"Zwart Wit"},"stats":{"penalties":{"points":0},"position":2,"points":2,"goals":{"for":43,"against":33},"won":1,"draw":0,"lost":1}},{"team":{"name":"Achilles (A) / AKC"},"stats":{"penalties":{"points":0},"position":3,"points":2,"goals":{"for":42,"against":47},"won":1,"draw":0,"lost":1}},{"team":{"name":"Oranje Zwart"},"stats":{"penalties":{"points":0},"position":4,"points":0,"goals":{"for":20,"against":26},"won":0,"draw":0,"lost":1}}]}	0.180907	0.180907	0.263875	1393.6036267700845	136.20106487241915	0.303968	0.303968	0.221544	1403.1079494065689	137.72805525184958	0.191569	0.191569	0.361963	1427.1620976041515	142.8936201378004	0.323556	0.323556	0.152618	1470.3799551676873	134.0773689722228
2025-09-20	{"results":[{"home":"Keizer Karel","away":"Zwart Wit","homeScore":17,"awayScore":16,"date":"2025-09-06","pHome":0.4518847666658521,"pDraw":0.06328560428447338,"pAway":0.4848296290496745,"guessHome":15,"guessAway":16,"homeDiff":7.682878096413106,"awayDiff":-8.057837205214582,"homeRating":1395.371278767098,"awayRating":1437.4499413696524,"homeRd":147,"awayRd":151,"actualHome":{"name":"Keizer Karel","created":"1967-09-17","lastDate":"2025-09-20","games":1155,"place":"Nijmegen","rating":1416.9709045079983,"rd":133.56882781601985,"rv":0.05723983568184273,"averageScore":17.759588512742493,"currentDiff":21.727176638884885,"origins":1,"startOffset":143.75,"opponents":{}},"actualAway":{"name":"Zwart Wit","created":"1922-10-07","lastDate":"2025-09-20","games":1248,"place":"Delden","rating":1468.7615003806598,"rd":128.72155807259205,"rv":0.05722279566769757,"averageScore":13.852552030625326,"currentDiff":31.439109908991895,"origins":1,"startOffset":304.75,"opponents":{}},"special":false},{"home":"Achilles (A) / AKC","away":"Oranje Zwart","homeScore":26,"awayScore":20,"date":"2025-09-06","pHome":0.4203500306009538,"pDraw":0.0573450373025266,"pAway":0.5223049320965196,"guessHome":17,"guessAway":18,"homeDiff":37.69515381381939,"awayDiff":-37.350133437858176,"homeRating":1398.2209133953904,"awayRating":1464.4584384989519,"homeRd":154,"awayRd":154,"actualHome":{"name":"Achilles (A) / AKC","created":"2024-09-07","lastDate":"2025-09-20","games":2277,"place":"Almelo","rating":1380.1342369811543,"rd":130.29219053872865,"rv":0.055922369251616345,"averageScore":14.759960480504391,"currentDiff":-17.95912551625156,"origins":3,"startOffset":0.0,"opponents":{}},"actualAway":{"name":"Oranje Zwart","created":"1928-09-30","lastDate":"2025-09-20","games":1482,"place":"Zwolle","rating":1428.6636370368938,"rd":137.49741268196848,"rv":0.056606738506394916,"averageScore":21.498636202138673,"currentDiff":-35.66725056407358,"origins":1,"startOffset":-370.75,"opponents":{}},"special":false},{"home":"Zwart Wit","away":"Achilles (A) / AKC","homeScore":27,"awayScore":16,"date":"2025-09-13","pHome":0.5019779009361596,"pDraw":0.06688450661506429,"pAway":0.43113759244877614,"guessHome":15,"guessAway":14,"homeDiff":40.934058460191636,"awayDiff":-42.36623298218319,"homeRating":1429.366386204004,"awayRating":1435.890349248776,"homeRd":143,"awayRd":146,"actualHome":{"name":"Zwart Wit","created":"1922-10-07","lastDate":"2025-09-20","games":1248,"place":"Delden","rating":1468.7615003806598,"rd":128.72155807259205,"rv":0.05722279566769757,"averageScore":13.852552030625326,"currentDiff":31.439109908991895,"origins":1,"startOffset":304.75,"opponents":{}},"actualAway":{"name":"Achilles (A) / AKC","created":"2024-09-07","lastDate":"2025-09-20","games":2277,"place":"Almelo","rating":1380.1342369811543,"rd":130.29219053872865,"rv":0.055922369251616345,"averageScore":14.759960480504391,"currentDiff":-17.95912551625156,"origins":3,"startOffset":0.0,"opponents":{}},"special":false},{"home":"Oranje Zwart","away":"Zwart Wit","homeScore":13,"awayScore":13,"date":"2025-09-20","pHome":0.4527200892529788,"pDraw":0.057916878618539114,"pAway":0.4893630321284821,"guessHome":17,"guessAway":18,"homeDiff":1.6828828737845924,"awayDiff":-1.4371113459851586,"homeRating":1427.141024490802,"awayRating":1470.3588820543378,"homeRd":148,"awayRd":137,"actualHome":{"name":"Oranje Zwart","created":"1928-09-30","lastDate":"2025-09-20","games":1482,"place":"Zwolle","rating":1428.6636370368938,"rd":137.49741268196848,"rv":0.056606738506394916,"averageScore":21.498636202138673,"currentDiff":-35.66725056407358,"origins":1,"startOffset":-370.75,"opponents":{}},"actualAway":{"name":"Zwart Wit","created":"1922-10-07","lastDate":"2025-09-20","games":1248,"place":"Delden","rating":1468.7615003806598,"rd":128.72155807259205,"rv":0.05722279566769757,"averageScore":13.852552030625326,"currentDiff":31.439109908991895,"origins":1,"startOffset":304.75,"opponents":{}},"special":false},{"home":"Achilles (A) / AKC","away":"Keizer Karel","homeScore":15,"awayScore":17,"date":"2025-09-20","pHome":0.4991844871300548,"pDraw":0.06165975461334572,"pAway":0.43915575825659947,"guessHome":17,"guessAway":16,"homeDiff":-13.288046347887757,"awayDiff":14.044298542471779,"homeRating":1393.582553656735,"awayRating":1403.0868762932193,"homeRd":139,"awayRd":143,"actualHome":{"name":"Achilles (A) / AKC","created":"2024-09-07","lastDate":"2025-09-20","games":2277,"place":"Almelo","rating":1380.1342369811543,"rd":130.29219053872865,"rv":0.055922369251616345,"averageScore":14.759960480504391,"currentDiff":-17.95912551625156,"origins":3,"startOffset":0.0,"opponents":{}},"actualAway":{"name":"Keizer Karel","created":"1967-09-17","lastDate":"2025-09-20","games":1155,"place":"Nijmegen","rating":1416.9709045079983,"rd":133.56882781601985,"rv":0.05723983568184273,"averageScore":17.759588512742493,"currentDiff":21.727176638884885,"origins":1,"startOffset":143.75,"opponents":{}},"special":false}],"fixtures":[{"home":"Oranje Zwart","away":"Keizer Karel","homeScore":-1,"awayScore":-1,"date":"2025-09-24","pHome":0.532673705151739,"pDraw":0.054452009942824287,"pAway":0.4128742849054367,"guessHome":20,"guessAway":19,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1428.6636370368938,"awayRating":1416.9709045079983,"homeRd":0,"awayRd":0,"special":false},{"home":"Oranje Zwart","away":"Achilles (A) / AKC","homeScore":-1,"awayScore":-1,"date":"2025-09-27","pHome":0.5834793219691407,"pDraw":0.055360527016923844,"pAway":0.3611601510139355,"guessHome":19,"guessAway":17,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1428.6636370368938,"awayRating":1380.1342369811543,"homeRd":0,"awayRd":0,"special":false},{"home":"Zwart Wit","away":"Keizer Karel","homeScore":-1,"awayScore":-1,"date":"2025-09-27","pHome":0.5854640259004757,"pDraw":0.06016015195743313,"pAway":0.3543758221420912,"guessHome":17,"guessAway":15,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1468.7615003806598,"awayRating":1416.9709045079983,"homeRd":0,"awayRd":0,"special":false},{"home":"Keizer Karel","away":"Oranje Zwart","homeScore":-1,"awayScore":-1,"date":"2025-10-04","pHome":0.49911314295215237,"pDraw":0.054953200018090675,"pAway":0.44593365702975696,"guessHome":20,"guessAway":19,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1416.9709045079983,"awayRating":1428.6636370368938,"homeRd":0,"awayRd":0,"special":false},{"home":"Achilles (A) / AKC","away":"Zwart Wit","homeScore":-1,"awayScore":-1,"date":"2025-10-04","pHome":0.38441595032130793,"pDraw":0.06522806051406882,"pAway":0.5503559891646232,"guessHome":14,"guessAway":15,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1380.1342369811543,"awayRating":1468.7615003806598,"homeRd":0,"awayRd":0,"special":false},{"home":"Keizer Karel","away":"Achilles (A) / AKC","homeScore":-1,"awayScore":-1,"date":"2025-10-11","pHome":0.5650131169924612,"pDraw":0.060084800926322235,"pAway":0.3749020820812166,"guessHome":17,"guessAway":15,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1416.9709045079983,"awayRating":1380.1342369811543,"homeRd":0,"awayRd":0,"special":false},{"home":"Zwart Wit","away":"Oranje Zwart","homeScore":-1,"awayScore":-1,"date":"2025-10-11","pHome":0.5713068531164229,"pDraw":0.056564502046640264,"pAway":0.37212864483693675,"guessHome":19,"guessAway":17,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1468.7615003806598,"awayRating":1428.6636370368938,"homeRd":0,"awayRd":0,"special":false}],"standing":[{"team":{"name":"Keizer Karel"},"stats":{"penalties":{"points":0},"position":1,"points":4,"goals":{"for":34,"against":31},"won":2,"draw":0,"lost":0}},{"team":{"name":"Zwart Wit"},"stats":{"penalties":{"points":0},"position":2,"points":3,"goals":{"for":56,"against":46},"won":1,"draw":1,"lost":1}},{"team":{"name":"Achilles (A) / AKC"},"stats":{"penalties":{"points":0},"position":3,"points":2,"goals":{"for":57,"against":64},"won":1,"draw":0,"lost":2}},{"team":{"name":"Oranje Zwart"},"stats":{"penalties":{"points":0},"position":4,"points":1,"goals":{"for":33,"against":39},"won":0,"draw":1,"lost":1}}]}	0.077984	0.077984	0.424458	1380.1342369811543	130.29219053872865	0.499476	0.499476	0.10183	1416.9709045079983	133.56882781601985	0.163558	0.163558	0.334776	1428.6636370368938	137.49741268196848	0.258982	0.258982	0.138936	1468.7615003806598	128.72155807259205
