date	pouleData	Aurora / DKV (IJ)	Aurora / DKV (IJ)	Aurora / DKV (IJ)	Aurora / DKV (IJ)	Aurora / DKV (IJ)	DSO (A)	DSO (A)	DSO (A)	DSO (A)	DSO (A)	Oosterkwartier (H)	Oosterkwartier (H)	Oosterkwartier (H)	Oosterkwartier (H)	Oosterkwartier (H)	Stormvogels (U)	Stormvogels (U)	Stormvogels (U)	Stormvogels (U)	Stormvogels (U)
2025-08-13	{"results":[],"fixtures":[{"home":"Stormvogels (U)","away":"DSO (A)","homeScore":-1,"awayScore":-1,"date":"2025-09-06","pHome":0.29762295517111603,"pDraw":0.06285032713349148,"pAway":0.6395267176953925,"guessHome":12,"guessAway":15,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1019.2510554851415,"awayRating":1174.3195003718567,"homeRd":0,"awayRd":0,"special":false},{"home":"Oosterkwartier (H)","away":"Aurora / DKV (IJ)","homeScore":-1,"awayScore":-1,"date":"2025-09-06","pHome":0.8574563056086687,"pDraw":0.03256092922196535,"pAway":0.10998276516936595,"guessHome":19,"guessAway":12,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1500.4387077195238,"awayRating":1194.0537609228595,"homeRd":0,"awayRd":0,"special":false},{"home":"Aurora / DKV (IJ)","away":"Stormvogels (U)","homeScore":-1,"awayScore":-1,"date":"2025-09-13","pHome":0.7375581545935442,"pDraw":0.05434694602661627,"pAway":0.2080948993798395,"guessHome":15,"guessAway":11,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1194.0537609228595,"awayRating":1019.2510554851415,"homeRd":0,"awayRd":0,"special":false},{"home":"DSO (A)","away":"Oosterkwartier (H)","homeScore":-1,"awayScore":-1,"date":"2025-09-13","pHome":0.1367319546918846,"pDraw":0.03695438439751242,"pAway":0.826313660910603,"guessHome":13,"guessAway":19,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1174.3195003718567,"awayRating":1500.4387077195238,"homeRd":0,"awayRd":0,"special":false},{"home":"Oosterkwartier (H)","away":"Stormvogels (U)","homeScore":-1,"awayScore":-1,"date":"2025-09-20","pHome":0.9415409403267512,"pDraw":0.01615365714956296,"pAway":0.04230540252368581,"guessHome":21,"guessAway":11,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1500.4387077195238,"awayRating":1019.2510554851415,"homeRd":0,"awayRd":0,"special":false},{"home":"Aurora / DKV (IJ)","away":"DSO (A)","homeScore":-1,"awayScore":-1,"date":"2025-09-20","pHome":0.5376019448981577,"pDraw":0.06873023509515669,"pAway":0.39366782000668554,"guessHome":14,"guessAway":13,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1194.0537609228595,"awayRating":1174.3195003718567,"homeRd":0,"awayRd":0,"special":false},{"home":"Aurora / DKV (IJ)","away":"Oosterkwartier (H)","homeScore":-1,"awayScore":-1,"date":"2025-09-27","pHome":0.15071647642023955,"pDraw":0.03987839691806294,"pAway":0.8094051266616975,"guessHome":13,"guessAway":19,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1194.0537609228595,"awayRating":1500.4387077195238,"homeRd":0,"awayRd":0,"special":false},{"home":"DSO (A)","away":"Stormvogels (U)","homeScore":-1,"awayScore":-1,"date":"2025-09-27","pHome":0.7158589112788375,"pDraw":0.055896008149326826,"pAway":0.22824508057183568,"guessHome":15,"guessAway":11,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1174.3195003718567,"awayRating":1019.2510554851415,"homeRd":0,"awayRd":0,"special":false},{"home":"Stormvogels (U)","away":"Aurora / DKV (IJ)","homeScore":-1,"awayScore":-1,"date":"2025-10-04","pHome":0.27363603727638375,"pDraw":0.061913885221192455,"pAway":0.6644500775024238,"guessHome":11,"guessAway":14,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1019.2510554851415,"awayRating":1194.0537609228595,"homeRd":0,"awayRd":0,"special":false},{"home":"Oosterkwartier (H)","away":"DSO (A)","homeScore":-1,"awayScore":-1,"date":"2025-10-04","pHome":0.8707622057896024,"pDraw":0.02991575580197625,"pAway":0.09932203840842135,"guessHome":20,"guessAway":12,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1500.4387077195238,"awayRating":1174.3195003718567,"homeRd":0,"awayRd":0,"special":false},{"home":"Stormvogels (U)","away":"Oosterkwartier (H)","homeScore":-1,"awayScore":-1,"date":"2025-10-11","pHome":0.05973841820798986,"pDraw":0.020976773760970513,"pAway":0.9192848080310396,"guessHome":11,"guessAway":21,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1019.2510554851415,"awayRating":1500.4387077195238,"homeRd":0,"awayRd":0,"special":false},{"home":"DSO (A)","away":"Aurora / DKV (IJ)","homeScore":-1,"awayScore":-1,"date":"2025-10-11","pHome":0.48097375521982133,"pDraw":0.06982043702434915,"pAway":0.4492058077558295,"guessHome":13,"guessAway":13,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1174.3195003718567,"awayRating":1194.0537609228595,"homeRd":0,"awayRd":0,"special":false}],"standing":[{"team":{"name":"Oosterkwartier (H)"},"stats":{"penalties":{"points":0},"position":1,"points":0,"goals":{"for":0,"against":0},"won":0,"draw":0,"lost":0}},{"team":{"name":"Aurora / DKV (IJ)"},"stats":{"penalties":{"points":0},"position":2,"points":0,"goals":{"for":0,"against":0},"won":0,"draw":0,"lost":0}},{"team":{"name":"DSO (A)"},"stats":{"penalties":{"points":0},"position":3,"points":0,"goals":{"for":0,"against":0},"won":0,"draw":0,"lost":0}},{"team":{"name":"Stormvogels (U)"},"stats":{"penalties":{"points":0},"position":4,"points":0,"goals":{"for":0,"against":0},"won":0,"draw":0,"lost":0}}]}	0.110337	0.166793	0.0	1194.0537609228595	114.18790598060379	0.0989	0.146246	0.0	1174.3195003718567	120.24037601357061	0.764032	0.826287	0.0	1500.4387077195238	116.17258334650843	0.026731	0.035882	0.0	1019.2510554851415	123.49446845548482
2025-09-06	{"results":[{"home":"Stormvogels (U)","away":"DSO (A)","homeScore":16,"awayScore":8,"date":"2025-09-06","pHome":0.2982669006298895,"pDraw":0.06290198903624167,"pAway":0.6388311103338689,"guessHome":12,"guessAway":15,"homeDiff":66.1903802272609,"awayDiff":-62.619996356569345,"homeRating":1050.3229492507796,"awayRating":1205.3916923521094,"homeRd":161,"awayRd":156,"actualHome":{"name":"Stormvogels (U)","created":"1971-09-05","lastDate":"2025-09-06","games":1036,"place":"Uitgeest","rating":1116.507028699026,"rd":149.76685007467955,"rv":0.05749987734101753,"averageScore":13.273467533251818,"currentDiff":66.1903802272609,"origins":1,"startOffset":-159.0,"opponents":{}},"actualAway":{"name":"DSO (A)","created":"1978-09-03","lastDate":"2025-09-06","games":704,"place":"Alkmaar","rating":1142.7653952165256,"rd":146.199056981641,"rv":0.05823952003478836,"averageScore":13.248530976575951,"currentDiff":-62.619996356569345,"origins":1,"startOffset":39.25,"opponents":{}},"special":false},{"home":"Oosterkwartier (H)","away":"Aurora / DKV (IJ)","homeScore":11,"awayScore":13,"date":"2025-09-06","pHome":0.8578496316098112,"pDraw":0.03249578715315776,"pAway":0.10965458123703109,"guessHome":19,"guessAway":12,"homeDiff":-52.26059479506898,"awayDiff":51.63928561595753,"homeRating":1531.507723931875,"awayRating":1225.12500900536,"homeRd":151,"awayRd":150,"actualHome":{"name":"Oosterkwartier (H)","created":"1932-09-25","lastDate":"2025-09-06","games":1764,"place":"Haarlem","rating":1479.2408283577915,"rd":145.26851625383568,"rv":0.05588160362542683,"averageScore":17.97208086234847,"currentDiff":-52.26059479506898,"origins":1,"startOffset":-28.0,"opponents":{}},"actualAway":{"name":"Aurora / DKV (IJ)","created":"2024-09-07","lastDate":"2025-09-06","games":1596,"place":"Haarlem","rating":1276.757993842303,"rd":144.51303291137157,"rv":0.05648953100149384,"averageScore":12.787216573496172,"currentDiff":51.63928561595753,"origins":3,"startOffset":0.0,"opponents":{}},"special":false}],"fixtures":[{"home":"Aurora / DKV (IJ)","away":"Stormvogels (U)","homeScore":-1,"awayScore":-1,"date":"2025-09-13","pHome":0.7220453952087367,"pDraw":0.055855169382613035,"pAway":0.2220994354086503,"guessHome":15,"guessAway":11,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1276.757993842303,"awayRating":1116.507028699026,"homeRd":0,"awayRd":0,"special":false},{"home":"DSO (A)","away":"Oosterkwartier (H)","homeScore":-1,"awayScore":-1,"date":"2025-09-13","pHome":0.12972848466828835,"pDraw":0.03652390873435851,"pAway":0.8337476065973531,"guessHome":12,"guessAway":19,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1142.7653952165256,"awayRating":1479.2408283577915,"homeRd":0,"awayRd":0,"special":false},{"home":"Oosterkwartier (H)","away":"Stormvogels (U)","homeScore":-1,"awayScore":-1,"date":"2025-09-16","pHome":0.8922627125651392,"pDraw":0.02655744897039586,"pAway":0.08117983846446492,"guessHome":20,"guessAway":11,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1479.2408283577915,"awayRating":1116.507028699026,"homeRd":0,"awayRd":0,"special":false},{"home":"Aurora / DKV (IJ)","away":"DSO (A)","homeScore":-1,"awayScore":-1,"date":"2025-09-20","pHome":0.6911333603488733,"pDraw":0.05914016727963256,"pAway":0.24972647237149415,"guessHome":15,"guessAway":11,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1276.757993842303,"awayRating":1142.7653952165256,"homeRd":0,"awayRd":0,"special":false},{"home":"Aurora / DKV (IJ)","away":"Oosterkwartier (H)","homeScore":-1,"awayScore":-1,"date":"2025-09-27","pHome":0.24601529472002792,"pDraw":0.05299520131863045,"pAway":0.7009895039613416,"guessHome":13,"guessAway":17,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1276.757993842303,"awayRating":1479.2408283577915,"homeRd":0,"awayRd":0,"special":false},{"home":"DSO (A)","away":"Stormvogels (U)","homeScore":-1,"awayScore":-1,"date":"2025-09-27","pHome":0.5478046394117317,"pDraw":0.06806617426136119,"pAway":0.38412918632690707,"guessHome":14,"guessAway":13,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1142.7653952165256,"awayRating":1116.507028699026,"homeRd":0,"awayRd":0,"special":false},{"home":"Stormvogels (U)","away":"Aurora / DKV (IJ)","homeScore":-1,"awayScore":-1,"date":"2025-10-04","pHome":0.29162007813168556,"pDraw":0.06315343399294804,"pAway":0.6452264878753664,"guessHome":12,"guessAway":14,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1116.507028699026,"awayRating":1276.757993842303,"homeRd":0,"awayRd":0,"special":false},{"home":"Oosterkwartier (H)","away":"DSO (A)","homeScore":-1,"awayScore":-1,"date":"2025-10-04","pHome":0.8771899201382554,"pDraw":0.029333799459064835,"pAway":0.09347628040267986,"guessHome":20,"guessAway":12,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1479.2408283577915,"awayRating":1142.7653952165256,"homeRd":0,"awayRd":0,"special":false},{"home":"Stormvogels (U)","away":"Oosterkwartier (H)","homeScore":-1,"awayScore":-1,"date":"2025-10-11","pHome":0.1132889743594363,"pDraw":0.03341076319012859,"pAway":0.8533002624504351,"guessHome":12,"guessAway":19,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1116.507028699026,"awayRating":1479.2408283577915,"homeRd":0,"awayRd":0,"special":false},{"home":"DSO (A)","away":"Aurora / DKV (IJ)","homeScore":-1,"awayScore":-1,"date":"2025-10-11","pHome":0.324137610972399,"pDraw":0.06564936898672502,"pAway":0.610213020040876,"guessHome":12,"guessAway":14,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1142.7653952165256,"awayRating":1276.757993842303,"homeRd":0,"awayRd":0,"special":false}],"standing":[{"team":{"name":"Stormvogels (U)"},"stats":{"penalties":{"points":0},"position":1,"points":2,"goals":{"for":16,"against":8},"won":1,"draw":0,"lost":0}},{"team":{"name":"Aurora / DKV (IJ)"},"stats":{"penalties":{"points":0},"position":2,"points":2,"goals":{"for":13,"against":11},"won":1,"draw":0,"lost":0}},{"team":{"name":"Oosterkwartier (H)"},"stats":{"penalties":{"points":0},"position":3,"points":0,"goals":{"for":11,"against":13},"won":0,"draw":0,"lost":1}},{"team":{"name":"DSO (A)"},"stats":{"penalties":{"points":0},"position":4,"points":0,"goals":{"for":8,"against":16},"won":0,"draw":0,"lost":1}}]}	0.358024	0.443139	0.0	1276.757993842303	144.51303291137157	0.044585	0.045635	0.0	1142.7653952165256	146.199056981641	0.509152	0.571099	0.0	1479.2408283577915	145.26851625383568	0.088239	0.094736	0.0	1116.507028699026	149.76685007467955
2025-09-13	{"results":[{"home":"Stormvogels (U)","away":"DSO (A)","homeScore":16,"awayScore":8,"date":"2025-09-06","pHome":0.2982669006298895,"pDraw":0.06290198903624167,"pAway":0.6388311103338689,"guessHome":12,"guessAway":15,"homeDiff":66.1903802272609,"awayDiff":-62.619996356569345,"homeRating":1050.3229492507796,"awayRating":1205.3916923521094,"homeRd":161,"awayRd":156,"actualHome":{"name":"Stormvogels (U)","created":"1971-09-05","lastDate":"2025-09-13","games":1037,"place":"Uitgeest","rating":1133.7578415849541,"rd":143.44085783533427,"rv":0.05749769915019054,"averageScore":13.210883954255237,"currentDiff":83.38109979111664,"origins":1,"startOffset":-159.0,"opponents":{}},"actualAway":{"name":"DSO (A)","created":"1978-09-03","lastDate":"2025-09-13","games":705,"place":"Alkmaar","rating":1143.0447474982586,"rd":142.7440465564527,"rv":0.05823763557693009,"averageScore":12.831355424968015,"currentDiff":-62.40073739690865,"origins":1,"startOffset":39.25,"opponents":{}},"special":false},{"home":"Oosterkwartier (H)","away":"Aurora / DKV (IJ)","homeScore":11,"awayScore":13,"date":"2025-09-06","pHome":0.8578496316098112,"pDraw":0.03249578715315776,"pAway":0.10965458123703109,"guessHome":19,"guessAway":12,"homeDiff":-52.26059479506898,"awayDiff":51.63928561595753,"homeRating":1531.507723931875,"awayRating":1225.12500900536,"homeRd":151,"awayRd":150,"actualHome":{"name":"Oosterkwartier (H)","created":"1932-09-25","lastDate":"2025-09-13","games":1765,"place":"Haarlem","rating":1479.1166143878918,"rd":141.76880652304547,"rv":0.05587993888556478,"averageScore":17.505400986051207,"currentDiff":-52.4449020870411,"origins":1,"startOffset":-28.0,"opponents":{}},"actualAway":{"name":"Aurora / DKV (IJ)","created":"2024-09-07","lastDate":"2025-09-13","games":1597,"place":"Haarlem","rating":1260.8876847927095,"rd":139.07899698991815,"rv":0.05648746577594956,"averageScore":12.565720301799557,"currentDiff":35.708883244291656,"origins":3,"startOffset":0.0,"opponents":{}},"special":false},{"home":"Aurora / DKV (IJ)","away":"Stormvogels (U)","homeScore":11,"awayScore":10,"date":"2025-09-13","pHome":0.7209975383010655,"pDraw":0.05597274229456095,"pAway":0.22302971940437355,"guessHome":15,"guessAway":11,"homeDiff":-15.930402371665878,"awayDiff":17.190719563855737,"homeRating":1276.7385766608836,"awayRating":1116.4876115176066,"homeRd":147,"awayRd":152,"actualHome":{"name":"Aurora / DKV (IJ)","created":"2024-09-07","lastDate":"2025-09-13","games":1597,"place":"Haarlem","rating":1260.8876847927095,"rd":139.07899698991815,"rv":0.05648746577594956,"averageScore":12.565720301799557,"currentDiff":35.708883244291656,"origins":3,"startOffset":0.0,"opponents":{}},"actualAway":{"name":"Stormvogels (U)","created":"1971-09-05","lastDate":"2025-09-13","games":1037,"place":"Uitgeest","rating":1133.7578415849541,"rd":143.44085783533427,"rv":0.05749769915019054,"averageScore":13.210883954255237,"currentDiff":83.38109979111664,"origins":1,"startOffset":-159.0,"opponents":{}},"special":false},{"home":"DSO (A)","away":"Oosterkwartier (H)","homeScore":7,"awayScore":13,"date":"2025-09-13","pHome":0.12911113369058747,"pDraw":0.0364120678997919,"pAway":0.8344767984096206,"guessHome":12,"guessAway":19,"homeDiff":0.2192589596606922,"awayDiff":-0.18430729197211804,"homeRating":1142.7459780351062,"awayRating":1479.2214111763722,"homeRd":149,"awayRd":148,"actualHome":{"name":"DSO (A)","created":"1978-09-03","lastDate":"2025-09-13","games":705,"place":"Alkmaar","rating":1143.0447474982586,"rd":142.7440465564527,"rv":0.05823763557693009,"averageScore":12.831355424968015,"currentDiff":-62.40073739690865,"origins":1,"startOffset":39.25,"opponents":{}},"actualAway":{"name":"Oosterkwartier (H)","created":"1932-09-25","lastDate":"2025-09-13","games":1765,"place":"Haarlem","rating":1479.1166143878918,"rd":141.76880652304547,"rv":0.05587993888556478,"averageScore":17.505400986051207,"currentDiff":-52.4449020870411,"origins":1,"startOffset":-28.0,"opponents":{}},"special":false}],"fixtures":[{"home":"Oosterkwartier (H)","away":"Stormvogels (U)","homeScore":-1,"awayScore":-1,"date":"2025-09-16","pHome":0.881776076931615,"pDraw":0.028768048466834284,"pAway":0.08945587460155069,"guessHome":19,"guessAway":11,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1479.1166143878918,"awayRating":1133.7578415849541,"homeRd":0,"awayRd":0,"special":false},{"home":"Aurora / DKV (IJ)","away":"DSO (A)","homeScore":-1,"awayScore":-1,"date":"2025-09-20","pHome":0.6695865939754421,"pDraw":0.06193573234808669,"pAway":0.26847767367647124,"guessHome":14,"guessAway":11,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1260.8876847927095,"awayRating":1143.0447474982586,"homeRd":0,"awayRd":0,"special":false},{"home":"Aurora / DKV (IJ)","away":"Oosterkwartier (H)","homeScore":-1,"awayScore":-1,"date":"2025-09-27","pHome":0.22808167293178427,"pDraw":0.05180035142058592,"pAway":0.7201179756476298,"guessHome":13,"guessAway":17,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1260.8876847927095,"awayRating":1479.1166143878918,"homeRd":0,"awayRd":0,"special":false},{"home":"DSO (A)","away":"Stormvogels (U)","homeScore":-1,"awayScore":-1,"date":"2025-09-27","pHome":0.5219066830752139,"pDraw":0.06951506372282024,"pAway":0.40857825320196584,"guessHome":13,"guessAway":13,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1143.0447474982586,"awayRating":1133.7578415849541,"homeRd":0,"awayRd":0,"special":false},{"home":"Stormvogels (U)","away":"Aurora / DKV (IJ)","homeScore":-1,"awayScore":-1,"date":"2025-10-04","pHome":0.331561117773994,"pDraw":0.06649621860810517,"pAway":0.6019426636179008,"guessHome":12,"guessAway":14,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1133.7578415849541,"awayRating":1260.8876847927095,"homeRd":0,"awayRd":0,"special":false},{"home":"Oosterkwartier (H)","away":"DSO (A)","homeScore":-1,"awayScore":-1,"date":"2025-10-04","pHome":0.8761048709002477,"pDraw":0.029973102489081194,"pAway":0.09392202661067106,"guessHome":19,"guessAway":11,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1479.1166143878918,"awayRating":1143.0447474982586,"homeRd":0,"awayRd":0,"special":false},{"home":"Stormvogels (U)","away":"Oosterkwartier (H)","homeScore":-1,"awayScore":-1,"date":"2025-10-11","pHome":0.1231931362445674,"pDraw":0.035711388826215607,"pAway":0.841095474929217,"guessHome":12,"guessAway":19,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1133.7578415849541,"awayRating":1479.1166143878918,"homeRd":0,"awayRd":0,"special":false},{"home":"DSO (A)","away":"Aurora / DKV (IJ)","homeScore":-1,"awayScore":-1,"date":"2025-10-11","pHome":0.34335995354464055,"pDraw":0.06776245373582934,"pAway":0.5888775927195301,"guessHome":12,"guessAway":14,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1143.0447474982586,"awayRating":1260.8876847927095,"homeRd":0,"awayRd":0,"special":false}],"standing":[{"team":{"name":"Aurora / DKV (IJ)"},"stats":{"penalties":{"points":0},"position":1,"points":4,"goals":{"for":24,"against":21},"won":2,"draw":0,"lost":0}},{"team":{"name":"Stormvogels (U)"},"stats":{"penalties":{"points":0},"position":2,"points":2,"goals":{"for":26,"against":19},"won":1,"draw":0,"lost":1}},{"team":{"name":"Oosterkwartier (H)"},"stats":{"penalties":{"points":0},"position":3,"points":2,"goals":{"for":24,"against":20},"won":1,"draw":0,"lost":1}},{"team":{"name":"DSO (A)"},"stats":{"penalties":{"points":0},"position":4,"points":0,"goals":{"for":15,"against":29},"won":0,"draw":0,"lost":2}}]}	0.364814	0.469713	0.0	1260.8876847927095	139.07899698991815	0.017882	0.018191	0.0	1143.0447474982586	142.7440465564527	0.56571	0.630002	0.0	1479.1166143878918	141.76880652304547	0.051594	0.055665	0.0	1133.7578415849541	143.44085783533427
