date	pouleData	Animo (G)	Animo (G)	Animo (G)	Animo (G)	Animo (G)	Noviomagum	Noviomagum	Noviomagum	Noviomagum	Noviomagum	Tiel '72	Tiel '72	Tiel '72	Tiel '72	Tiel '72	Viking	Viking	Viking	Viking	Viking
2025-08-13	{"results":[],"fixtures":[{"home":"Tiel \u002772","away":"Noviomagum","homeScore":-1,"awayScore":-1,"date":"2025-09-06","pHome":0.49227201455611624,"pDraw":0.05906068841060225,"pAway":0.4486672970332815,"guessHome":18,"guessAway":17,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1708.1098398286858,"awayRating":1723.726423787085,"homeRd":0,"awayRd":0,"special":false},{"home":"Viking","away":"Animo (G)","homeScore":-1,"awayScore":-1,"date":"2025-09-06","pHome":0.3984969816421817,"pDraw":0.060562071182363675,"pAway":0.5409409471754546,"guessHome":16,"guessAway":17,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1613.025872643212,"awayRating":1693.8218691886545,"homeRd":0,"awayRd":0,"special":false},{"home":"Animo (G)","away":"Tiel \u002772","homeScore":-1,"awayScore":-1,"date":"2025-09-13","pHome":0.49394464306097596,"pDraw":0.059518956557265745,"pAway":0.4465364003817583,"guessHome":18,"guessAway":17,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1693.8218691886545,"awayRating":1708.1098398286858,"homeRd":0,"awayRd":0,"special":false},{"home":"Noviomagum","away":"Viking","homeScore":-1,"awayScore":-1,"date":"2025-09-13","pHome":0.6657077895008965,"pDraw":0.05374381867672395,"pAway":0.28054839182237956,"guessHome":18,"guessAway":15,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1723.726423787085,"awayRating":1613.025872643212,"homeRd":0,"awayRd":0,"special":false},{"home":"Animo (G)","away":"Noviomagum","homeScore":-1,"awayScore":-1,"date":"2025-09-20","pHome":0.47176835134746575,"pDraw":0.05908469343204814,"pAway":0.4691469552204861,"guessHome":18,"guessAway":18,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1693.8218691886545,"awayRating":1723.726423787085,"homeRd":0,"awayRd":0,"special":false},{"home":"Viking","away":"Tiel \u002772","homeScore":-1,"awayScore":-1,"date":"2025-09-20","pHome":0.3788225381905659,"pDraw":0.05999931999665886,"pAway":0.5611781418127753,"guessHome":16,"guessAway":17,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1613.025872643212,"awayRating":1708.1098398286858,"homeRd":0,"awayRd":0,"special":false},{"home":"Animo (G)","away":"Viking","homeScore":-1,"awayScore":-1,"date":"2025-09-27","pHome":0.6264639358026273,"pDraw":0.05683266577216106,"pAway":0.31670339842521167,"guessHome":18,"guessAway":15,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1693.8218691886545,"awayRating":1613.025872643212,"homeRd":0,"awayRd":0,"special":false},{"home":"Noviomagum","away":"Tiel \u002772","homeScore":-1,"awayScore":-1,"date":"2025-09-27","pHome":0.5370840429417723,"pDraw":0.05832894076834766,"pAway":0.40458701628988003,"guessHome":18,"guessAway":17,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1723.726423787085,"awayRating":1708.1098398286858,"homeRd":0,"awayRd":0,"special":false},{"home":"Tiel \u002772","away":"Animo (G)","homeScore":-1,"awayScore":-1,"date":"2025-10-04","pHome":0.5349495414544538,"pDraw":0.05884386913462836,"pAway":0.4062065894109178,"guessHome":18,"guessAway":17,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1708.1098398286858,"awayRating":1693.8218691886545,"homeRd":0,"awayRd":0,"special":false},{"home":"Viking","away":"Noviomagum","homeScore":-1,"awayScore":-1,"date":"2025-10-04","pHome":0.3580609813485851,"pDraw":0.05856799719901784,"pAway":0.583371021452397,"guessHome":16,"guessAway":18,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1613.025872643212,"awayRating":1723.726423787085,"homeRd":0,"awayRd":0,"special":false},{"home":"Tiel \u002772","away":"Viking","homeScore":-1,"awayScore":-1,"date":"2025-10-11","pHome":0.6453181921576918,"pDraw":0.05569913293151885,"pAway":0.29898267491078934,"guessHome":18,"guessAway":15,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1708.1098398286858,"awayRating":1613.025872643212,"homeRd":0,"awayRd":0,"special":false},{"home":"Noviomagum","away":"Animo (G)","homeScore":-1,"awayScore":-1,"date":"2025-10-11","pHome":0.557427499669002,"pDraw":0.05769292715597418,"pAway":0.38487957317502386,"guessHome":18,"guessAway":17,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1723.726423787085,"awayRating":1693.8218691886545,"homeRd":0,"awayRd":0,"special":false}],"standing":[{"team":{"name":"Noviomagum"},"stats":{"penalties":{"points":0},"position":1,"points":0,"goals":{"for":0,"against":0},"won":0,"draw":0,"lost":0}},{"team":{"name":"Tiel \u002772"},"stats":{"penalties":{"points":0},"position":2,"points":0,"goals":{"for":0,"against":0},"won":0,"draw":0,"lost":0}},{"team":{"name":"Animo (G)"},"stats":{"penalties":{"points":0},"position":3,"points":0,"goals":{"for":0,"against":0},"won":0,"draw":0,"lost":0}},{"team":{"name":"Viking"},"stats":{"penalties":{"points":0},"position":4,"points":0,"goals":{"for":0,"against":0},"won":0,"draw":0,"lost":0}}]}	0.257729	0.257729	0.225285	1693.8218691886545	111.12062881269046	0.315814	0.315814	0.183138	1723.726423787085	114.85208111825723	0.284469	0.284469	0.204432	1708.1098398286858	111.05745595320799	0.141988	0.141988	0.387145	1613.025872643212	112.31059884697673
2025-09-06	{"results":[{"home":"Tiel \u002772","away":"Noviomagum","homeScore":12,"awayScore":17,"date":"2025-09-06","pHome":0.4921408709480266,"pDraw":0.059061107759976195,"pAway":0.4487980212919972,"guessHome":18,"guessAway":17,"homeDiff":-29.36794976073793,"awayDiff":29.950951973264864,"homeRating":1739.180744342538,"awayRating":1754.8035287766954,"homeRd":150,"awayRd":151,"actualHome":{"name":"Tiel \u002772","created":"1994-01-15","lastDate":"2025-09-06","games":664,"place":"Tiel","rating":1709.8064938027856,"rd":139.5629819203082,"rv":0.05837467214233494,"averageScore":17.04332359864643,"currentDiff":-29.36794976073793,"origins":1,"startOffset":-297.25,"opponents":{}},"actualAway":{"name":"Noviomagum","created":"1912-01-28","lastDate":"2025-09-06","games":1268,"place":"Nijmegen","rating":1784.7481799709458,"rd":140.79578379092004,"rv":0.057249961880800546,"averageScore":17.801492102879163,"currentDiff":29.950951973264864,"origins":1,"startOffset":-124.75,"opponents":{}},"special":false},{"home":"Viking","away":"Animo (G)","homeScore":10,"awayScore":15,"date":"2025-09-06","pHome":0.39835923856776434,"pDraw":0.06055845257300696,"pAway":0.5410823088592287,"guessHome":16,"guessAway":17,"homeDiff":-22.052092713573074,"awayDiff":21.727234643880365,"homeRating":1644.098047019699,"awayRating":1724.8879450963357,"homeRd":151,"awayRd":149,"actualHome":{"name":"Viking","created":"1993-12-04","lastDate":"2025-09-06","games":667,"place":"Wijk bij Duurstede","rating":1622.0396535271113,"rd":140.34183486708253,"rv":0.0582955519193042,"averageScore":15.219095539163282,"currentDiff":-22.052092713573074,"origins":1,"startOffset":-34.25,"opponents":{}},"actualAway":{"name":"Animo (G)","created":"1970-11-15","lastDate":"2025-09-06","games":820,"place":"Geldermalsen","rating":1746.6088789612015,"rd":139.37789052528308,"rv":0.058004264788816484,"averageScore":17.270977099117847,"currentDiff":21.727234643880365,"origins":1,"startOffset":-245.0,"opponents":{}},"special":false}],"fixtures":[{"home":"Animo (G)","away":"Tiel \u002772","homeScore":-1,"awayScore":-1,"date":"2025-09-13","pHome":0.5674564082471001,"pDraw":0.05821494286390905,"pAway":0.3743286488889908,"guessHome":18,"guessAway":16,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1746.6088789612015,"awayRating":1709.8064938027856,"homeRd":0,"awayRd":0,"special":false},{"home":"Noviomagum","away":"Viking","homeScore":-1,"awayScore":-1,"date":"2025-09-13","pHome":0.7285493600986068,"pDraw":0.04850834335791199,"pAway":0.2229422965434812,"guessHome":19,"guessAway":14,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1784.7481799709458,"awayRating":1622.0396535271113,"homeRd":0,"awayRd":0,"special":false},{"home":"Animo (G)","away":"Noviomagum","homeScore":-1,"awayScore":-1,"date":"2025-09-20","pHome":0.46066109645889086,"pDraw":0.05917629202973812,"pAway":0.480162611511371,"guessHome":17,"guessAway":18,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1746.6088789612015,"awayRating":1784.7481799709458,"homeRd":0,"awayRd":0,"special":false},{"home":"Viking","away":"Tiel \u002772","homeScore":-1,"awayScore":-1,"date":"2025-09-20","pHome":0.38928047351586603,"pDraw":0.060937210608068004,"pAway":0.549782315876066,"guessHome":15,"guessAway":17,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1622.0396535271113,"awayRating":1709.8064938027856,"homeRd":0,"awayRd":0,"special":false},{"home":"Animo (G)","away":"Viking","homeScore":-1,"awayScore":-1,"date":"2025-09-27","pHome":0.6833036172819941,"pDraw":0.05312371137753147,"pAway":0.26357267134047446,"guessHome":18,"guessAway":14,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1746.6088789612015,"awayRating":1622.0396535271113,"homeRd":0,"awayRd":0,"special":false},{"home":"Noviomagum","away":"Tiel \u002772","homeScore":-1,"awayScore":-1,"date":"2025-09-27","pHome":0.6203281061300221,"pDraw":0.05527605783552003,"pAway":0.3243958360344579,"guessHome":19,"guessAway":16,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1784.7481799709458,"awayRating":1709.8064938027856,"homeRd":0,"awayRd":0,"special":false},{"home":"Tiel \u002772","away":"Animo (G)","homeScore":-1,"awayScore":-1,"date":"2025-10-04","pHome":0.462179962864411,"pDraw":0.05997589309460938,"pAway":0.47784414404097963,"guessHome":17,"guessAway":17,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1709.8064938027856,"awayRating":1746.6088789612015,"homeRd":0,"awayRd":0,"special":false},{"home":"Viking","away":"Noviomagum","homeScore":-1,"awayScore":-1,"date":"2025-10-04","pHome":0.2924973698716714,"pDraw":0.054942628120142056,"pAway":0.6525600020081865,"guessHome":15,"guessAway":18,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1622.0396535271113,"awayRating":1784.7481799709458,"homeRd":0,"awayRd":0,"special":false},{"home":"Tiel \u002772","away":"Viking","homeScore":-1,"awayScore":-1,"date":"2025-10-11","pHome":0.6361202317578815,"pDraw":0.05681613683320069,"pAway":0.30706363140891785,"guessHome":17,"guessAway":15,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1709.8064938027856,"awayRating":1622.0396535271113,"homeRd":0,"awayRd":0,"special":false},{"home":"Noviomagum","away":"Animo (G)","homeScore":-1,"awayScore":-1,"date":"2025-10-11","pHome":0.5697280814018676,"pDraw":0.05737699846631339,"pAway":0.372894920131819,"guessHome":18,"guessAway":17,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1784.7481799709458,"awayRating":1746.6088789612015,"homeRd":0,"awayRd":0,"special":false}],"standing":[{"team":{"name":"Noviomagum"},"stats":{"penalties":{"points":0},"position":1,"points":2,"goals":{"for":17,"against":12},"won":1,"draw":0,"lost":0}},{"team":{"name":"Animo (G)"},"stats":{"penalties":{"points":0},"position":2,"points":2,"goals":{"for":15,"against":10},"won":1,"draw":0,"lost":0}},{"team":{"name":"Tiel \u002772"},"stats":{"penalties":{"points":0},"position":3,"points":0,"goals":{"for":12,"against":17},"won":0,"draw":0,"lost":1}},{"team":{"name":"Viking"},"stats":{"penalties":{"points":0},"position":4,"points":0,"goals":{"for":10,"against":15},"won":0,"draw":0,"lost":1}}]}	0.352443	0.352443	0.094032	1746.6088789612015	139.37789052528308	0.4725	0.4725	0.070954	1784.7481799709458	140.79578379092004	0.118259	0.118259	0.301021	1709.8064938027856	139.5629819203082	0.056798	0.056798	0.533993	1622.0396535271113	140.34183486708253
2025-09-13	{"results":[{"home":"Tiel \u002772","away":"Noviomagum","homeScore":12,"awayScore":17,"date":"2025-09-06","pHome":0.4921408709480266,"pDraw":0.059061107759976195,"pAway":0.4487980212919972,"guessHome":18,"guessAway":17,"homeDiff":-29.36794976073793,"awayDiff":29.950951973264864,"homeRating":1739.180744342538,"awayRating":1754.8035287766954,"homeRd":150,"awayRd":151,"actualHome":{"name":"Tiel \u002772","created":"1994-01-15","lastDate":"2025-09-13","games":665,"place":"Tiel","rating":1712.5363965270537,"rd":133.41317464613456,"rv":0.05837150726562823,"averageScore":17.254192063236133,"currentDiff":-26.698140358542105,"origins":1,"startOffset":-297.25,"opponents":{}},"actualAway":{"name":"Noviomagum","created":"1912-01-28","lastDate":"2025-09-13","games":1269,"place":"Nijmegen","rating":1796.9091156085865,"rd":135.9515928627593,"rv":0.0572476787942852,"averageScore":17.81631082434709,"currentDiff":42.05179428883321,"origins":1,"startOffset":-124.75,"opponents":{}},"special":false},{"home":"Viking","away":"Animo (G)","homeScore":10,"awayScore":15,"date":"2025-09-06","pHome":0.39835923856776434,"pDraw":0.06055845257300696,"pAway":0.5410823088592287,"guessHome":16,"guessAway":17,"homeDiff":-22.052092713573074,"awayDiff":21.727234643880365,"homeRating":1644.098047019699,"awayRating":1724.8879450963357,"homeRd":151,"awayRd":149,"actualHome":{"name":"Viking","created":"1993-12-04","lastDate":"2025-09-13","games":668,"place":"Wijk bij Duurstede","rating":1610.0493947286361,"rd":135.6506722662491,"rv":0.05829314202997786,"averageScore":15.090509500933493,"currentDiff":-34.10244483412066,"origins":1,"startOffset":-34.25,"opponents":{}},"actualAway":{"name":"Animo (G)","created":"1970-11-15","lastDate":"2025-09-13","games":821,"place":"Geldermalsen","rating":1744.0088113463478,"rd":133.24010855840825,"rv":0.058001159977550065,"averageScore":17.45348212641331,"currentDiff":19.06707370695426,"origins":1,"startOffset":-245.0,"opponents":{}},"special":false},{"home":"Animo (G)","away":"Tiel \u002772","homeScore":22,"awayScore":21,"date":"2025-09-13","pHome":0.5673640596187466,"pDraw":0.05821828667558754,"pAway":0.3744176537056658,"guessHome":18,"guessAway":16,"homeDiff":-2.660160936926104,"awayDiff":2.669809402195824,"homeRating":1746.5894617797821,"awayRating":1709.7870766213662,"homeRd":142,"awayRd":142,"actualHome":{"name":"Animo (G)","created":"1970-11-15","lastDate":"2025-09-13","games":821,"place":"Geldermalsen","rating":1744.0088113463478,"rd":133.24010855840825,"rv":0.058001159977550065,"averageScore":17.45348212641331,"currentDiff":19.06707370695426,"origins":1,"startOffset":-245.0,"opponents":{}},"actualAway":{"name":"Tiel \u002772","created":"1994-01-15","lastDate":"2025-09-13","games":665,"place":"Tiel","rating":1712.5363965270537,"rd":133.41317464613456,"rv":0.05837150726562823,"averageScore":17.254192063236133,"currentDiff":-26.698140358542105,"origins":1,"startOffset":-297.25,"opponents":{}},"special":false},{"home":"Noviomagum","away":"Viking","homeScore":19,"awayScore":12,"date":"2025-09-13","pHome":0.7284733118440523,"pDraw":0.04851595320510299,"pAway":0.22301073495084472,"guessHome":19,"guessAway":14,"homeDiff":12.100842315568343,"awayDiff":-12.050352120547586,"homeRating":1784.7287627895264,"awayRating":1622.020236345692,"homeRd":143,"awayRd":143,"actualHome":{"name":"Noviomagum","created":"1912-01-28","lastDate":"2025-09-13","games":1269,"place":"Nijmegen","rating":1796.9091156085865,"rd":135.9515928627593,"rv":0.0572476787942852,"averageScore":17.81631082434709,"currentDiff":42.05179428883321,"origins":1,"startOffset":-124.75,"opponents":{}},"actualAway":{"name":"Viking","created":"1993-12-04","lastDate":"2025-09-13","games":668,"place":"Wijk bij Duurstede","rating":1610.0493947286361,"rd":135.6506722662491,"rv":0.05829314202997786,"averageScore":15.090509500933493,"currentDiff":-34.10244483412066,"origins":1,"startOffset":-34.25,"opponents":{}},"special":false}],"fixtures":[{"home":"Animo (G)","away":"Noviomagum","homeScore":-1,"awayScore":-1,"date":"2025-09-20","pHome":0.43836950650088924,"pDraw":0.05879949452938105,"pAway":0.5028309989697297,"guessHome":17,"guessAway":18,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1744.0088113463478,"awayRating":1796.9091156085865,"homeRd":0,"awayRd":0,"special":false},{"home":"Viking","away":"Tiel \u002772","homeScore":-1,"awayScore":-1,"date":"2025-09-20","pHome":0.3680155669669837,"pDraw":0.060050328083463334,"pAway":0.571934104949553,"guessHome":15,"guessAway":17,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1610.0493947286361,"awayRating":1712.5363965270537,"homeRd":0,"awayRd":0,"special":false},{"home":"Animo (G)","away":"Viking","homeScore":-1,"awayScore":-1,"date":"2025-09-27","pHome":0.6936654095694719,"pDraw":0.05218609464917673,"pAway":0.25414849578135146,"guessHome":18,"guessAway":14,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1744.0088113463478,"awayRating":1610.0493947286361,"homeRd":0,"awayRd":0,"special":false},{"home":"Noviomagum","away":"Tiel \u002772","homeScore":-1,"awayScore":-1,"date":"2025-09-27","pHome":0.6318082194567812,"pDraw":0.054411921472406255,"pAway":0.3137798590708125,"guessHome":19,"guessAway":16,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1796.9091156085865,"awayRating":1712.5363965270537,"homeRd":0,"awayRd":0,"special":false},{"home":"Tiel \u002772","away":"Animo (G)","homeScore":-1,"awayScore":-1,"date":"2025-10-04","pHome":0.4686904513995327,"pDraw":0.059573938151665895,"pAway":0.4717356104488014,"guessHome":17,"guessAway":17,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1712.5363965270537,"awayRating":1744.0088113463478,"homeRd":0,"awayRd":0,"special":false},{"home":"Viking","away":"Noviomagum","homeScore":-1,"awayScore":-1,"date":"2025-10-04","pHome":0.26317277516037396,"pDraw":0.05264188970441552,"pAway":0.6841853351352105,"guessHome":15,"guessAway":18,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1610.0493947286361,"awayRating":1796.9091156085865,"homeRd":0,"awayRd":0,"special":false},{"home":"Tiel \u002772","away":"Viking","homeScore":-1,"awayScore":-1,"date":"2025-10-11","pHome":0.6541822639649706,"pDraw":0.055497679325549,"pAway":0.29032005670948036,"guessHome":18,"guessAway":15,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1712.5363965270537,"awayRating":1610.0493947286361,"homeRd":0,"awayRd":0,"special":false},{"home":"Noviomagum","away":"Animo (G)","homeScore":-1,"awayScore":-1,"date":"2025-10-11","pHome":0.5891300844162829,"pDraw":0.056413236240519304,"pAway":0.3544566793431978,"guessHome":19,"guessAway":17,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1796.9091156085865,"awayRating":1744.0088113463478,"homeRd":0,"awayRd":0,"special":false}],"standing":[{"team":{"name":"Noviomagum"},"stats":{"penalties":{"points":0},"position":1,"points":4,"goals":{"for":36,"against":24},"won":2,"draw":0,"lost":0}},{"team":{"name":"Animo (G)"},"stats":{"penalties":{"points":0},"position":2,"points":4,"goals":{"for":37,"against":31},"won":2,"draw":0,"lost":0}},{"team":{"name":"Tiel \u002772"},"stats":{"penalties":{"points":0},"position":3,"points":0,"goals":{"for":33,"against":39},"won":0,"draw":0,"lost":2}},{"team":{"name":"Viking"},"stats":{"penalties":{"points":0},"position":4,"points":0,"goals":{"for":22,"against":34},"won":0,"draw":0,"lost":2}}]}	0.391713	0.391713	0.030628	1744.0088113463478	133.24010855840825	0.557662	0.557662	0.012801	1796.9091156085865	135.9515928627593	0.040688	0.040688	0.32922	1712.5363965270537	133.41317464613456	0.009937	0.009937	0.627351	1610.0493947286361	135.6506722662491
