date	pouleData	Drachten	Drachten	Drachten	Drachten	Drachten	Heerenveen	Heerenveen	Heerenveen	Heerenveen	Heerenveen	MIA	MIA	MIA	MIA	MIA	ZKC '19	ZKC '19	ZKC '19	ZKC '19	ZKC '19
2025-08-13	{"results":[],"fixtures":[{"home":"Heerenveen","away":"MIA","homeScore":-1,"awayScore":-1,"date":"2025-09-06","pHome":0.5756506291058311,"pDraw":0.05599529939518505,"pAway":0.36835407149898386,"guessHome":19,"guessAway":17,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1880.4233957814922,"awayRating":1837.9652494132838,"homeRd":0,"awayRd":0,"special":false},{"home":"ZKC \u002719","away":"Drachten","homeScore":-1,"awayScore":-1,"date":"2025-09-06","pHome":0.5854999347183123,"pDraw":0.05594917119623455,"pAway":0.35855089408545315,"guessHome":19,"guessAway":17,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1866.3163708173263,"awayRating":1816.6700891171547,"homeRd":0,"awayRd":0,"special":false},{"home":"MIA","away":"ZKC \u002719","homeScore":-1,"awayScore":-1,"date":"2025-09-13","pHome":0.47478131595806183,"pDraw":0.05751854500797954,"pAway":0.46770013903395863,"guessHome":18,"guessAway":18,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1837.9652494132838,"awayRating":1866.3163708173263,"homeRd":0,"awayRd":0,"special":false},{"home":"Drachten","away":"Heerenveen","homeScore":-1,"awayScore":-1,"date":"2025-09-13","pHome":0.42367649263366347,"pDraw":0.058389601292106685,"pAway":0.5179339060742298,"guessHome":17,"guessAway":18,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1816.6700891171547,"awayRating":1880.4233957814922,"homeRd":0,"awayRd":0,"special":false},{"home":"ZKC \u002719","away":"Heerenveen","homeScore":-1,"awayScore":-1,"date":"2025-09-20","pHome":0.49561491980152184,"pDraw":0.0567089287565557,"pAway":0.44767615144192247,"guessHome":19,"guessAway":19,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1866.3163708173263,"awayRating":1880.4233957814922,"homeRd":0,"awayRd":0,"special":false},{"home":"Drachten","away":"MIA","homeScore":-1,"awayScore":-1,"date":"2025-09-20","pHome":0.4838855956745237,"pDraw":0.05955396485967723,"pAway":0.45656043946579905,"guessHome":17,"guessAway":17,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1816.6700891171547,"awayRating":1837.9652494132838,"homeRd":0,"awayRd":0,"special":false},{"home":"MIA","away":"Heerenveen","homeScore":-1,"awayScore":-1,"date":"2025-09-27","pHome":0.45433928796054235,"pDraw":0.05791880610228045,"pAway":0.4877419059371772,"guessHome":18,"guessAway":18,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1837.9652494132838,"awayRating":1880.4233957814922,"homeRd":0,"awayRd":0,"special":false},{"home":"Drachten","away":"ZKC \u002719","homeScore":-1,"awayScore":-1,"date":"2025-09-27","pHome":0.44390276454140265,"pDraw":0.058199348157852326,"pAway":0.497897887300745,"guessHome":18,"guessAway":18,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1816.6700891171547,"awayRating":1866.3163708173263,"homeRd":0,"awayRd":0,"special":false},{"home":"Heerenveen","away":"Drachten","homeScore":-1,"awayScore":-1,"date":"2025-10-04","pHome":0.604728408917008,"pDraw":0.0555171708833212,"pAway":0.3397544201996708,"guessHome":19,"guessAway":17,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1880.4233957814922,"awayRating":1816.6700891171547,"homeRd":0,"awayRd":0,"special":false},{"home":"ZKC \u002719","away":"MIA","homeScore":-1,"awayScore":-1,"date":"2025-10-04","pHome":0.556004802811049,"pDraw":0.05623286691121987,"pAway":0.3877623302777311,"guessHome":19,"guessAway":18,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1866.3163708173263,"awayRating":1837.9652494132838,"homeRd":0,"awayRd":0,"special":false},{"home":"Heerenveen","away":"ZKC \u002719","homeScore":-1,"awayScore":-1,"date":"2025-10-11","pHome":0.5360956541655648,"pDraw":0.05607369742803209,"pAway":0.40783064840640315,"guessHome":19,"guessAway":18,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1880.4233957814922,"awayRating":1866.3163708173263,"homeRd":0,"awayRd":0,"special":false},{"home":"MIA","away":"Drachten","homeScore":-1,"awayScore":-1,"date":"2025-10-11","pHome":0.5449586437568705,"pDraw":0.05855059157297393,"pAway":0.39649076467015554,"guessHome":18,"guessAway":17,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1837.9652494132838,"awayRating":1816.6700891171547,"homeRd":0,"awayRd":0,"special":false}],"standing":[{"team":{"name":"Heerenveen"},"stats":{"penalties":{"points":0},"position":1,"points":0,"goals":{"for":0,"against":0},"won":0,"draw":0,"lost":0}},{"team":{"name":"ZKC \u002719"},"stats":{"penalties":{"points":0},"position":2,"points":0,"goals":{"for":0,"against":0},"won":0,"draw":0,"lost":0}},{"team":{"name":"MIA"},"stats":{"penalties":{"points":0},"position":3,"points":0,"goals":{"for":0,"against":0},"won":0,"draw":0,"lost":0}},{"team":{"name":"Drachten"},"stats":{"penalties":{"points":0},"position":4,"points":0,"goals":{"for":0,"against":0},"won":0,"draw":0,"lost":0}}]}	0.191595	0.191595	0.446472	1816.6700891171547	110.414031040058	0.304334	0.304334	0.306116	1880.4233957814922	111.88461782179515	0.228842	0.228842	0.399339	1837.9652494132838	116.95340344723195	0.275229	0.275229	0.334794	1866.3163708173263	108.54013009232365
2025-09-06	{"results":[{"home":"Heerenveen","away":"MIA","homeScore":15,"awayScore":10,"date":"2025-09-06","pHome":0.5756045921113129,"pDraw":0.055996961354076,"pAway":0.36839844653461107,"guessHome":19,"guessAway":17,"homeDiff":17.116972146238368,"awayDiff":-18.149978331934335,"homeRating":1911.4927539585299,"awayRating":1869.037433589549,"homeRd":148,"awayRd":153,"actualHome":{"name":"Heerenveen","created":"2009-09-05","lastDate":"2025-09-06","games":1801,"place":"Heerenveen","rating":1928.6034253257537,"rd":138.3184398593008,"rv":0.0561287749949936,"averageScore":18.329613491808292,"currentDiff":17.116972146238368,"origins":3,"startOffset":0.0,"opponents":{}},"actualAway":{"name":"MIA","created":"1997-06-05","lastDate":"2025-09-06","games":847,"place":"Amersfoort","rating":1850.8811544786001,"rd":142.22861589220958,"rv":0.057090932274146376,"averageScore":17.436305903764563,"currentDiff":-18.149978331934335,"origins":3,"startOffset":25.5,"opponents":{}},"special":false},{"home":"ZKC \u002719","away":"Drachten","homeScore":20,"awayScore":16,"date":"2025-09-06","pHome":0.585474897752768,"pDraw":0.0559504011825786,"pAway":0.3585747010646534,"guessHome":19,"guessAway":17,"homeDiff":11.337297325249892,"awayDiff":-11.507510320461051,"homeRating":1897.3781732602092,"awayRating":1847.7321775765222,"homeRd":145,"awayRd":146,"actualHome":{"name":"ZKC \u002719","created":"1921-04-10","lastDate":"2025-09-06","games":1739,"place":"Zuidwolde","rating":1908.7091698064446,"rd":136.01471654394598,"rv":0.05594745116860305,"averageScore":19.0158915116244,"currentDiff":11.337297325249892,"origins":1,"startOffset":-65.0,"opponents":{}},"actualAway":{"name":"Drachten","created":"1957-04-28","lastDate":"2025-09-06","games":1710,"place":"Drachten","rating":1836.2183664770466,"rd":137.01721860492276,"rv":0.055805390102913174,"averageScore":16.875955918531467,"currentDiff":-11.507510320461051,"origins":2,"startOffset":-143.0,"opponents":{}},"special":false}],"fixtures":[{"home":"MIA","away":"ZKC \u002719","homeScore":-1,"awayScore":-1,"date":"2025-09-13","pHome":0.4332972421221284,"pDraw":0.05752531854676657,"pAway":0.509177439331105,"guessHome":18,"guessAway":19,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1850.8811544786001,"awayRating":1908.7091698064446,"homeRd":0,"awayRd":0,"special":false},{"home":"Drachten","away":"Heerenveen","homeScore":-1,"awayScore":-1,"date":"2025-09-13","pHome":0.38446458002792827,"pDraw":0.05763550100071102,"pAway":0.5578999189713607,"guessHome":17,"guessAway":18,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1836.2183664770466,"awayRating":1928.6034253257537,"homeRd":0,"awayRd":0,"special":false},{"home":"ZKC \u002719","away":"Heerenveen","homeScore":-1,"awayScore":-1,"date":"2025-09-20","pHome":0.48798395289574925,"pDraw":0.056891915981752694,"pAway":0.45512413112249805,"guessHome":19,"guessAway":19,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1908.7091698064446,"awayRating":1928.6034253257537,"homeRd":0,"awayRd":0,"special":false},{"home":"Drachten","away":"MIA","homeScore":-1,"awayScore":-1,"date":"2025-09-20","pHome":0.4939808560091936,"pDraw":0.05987893377410636,"pAway":0.44614021021670003,"guessHome":17,"guessAway":17,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1836.2183664770466,"awayRating":1850.8811544786001,"homeRd":0,"awayRd":0,"special":false},{"home":"MIA","away":"Heerenveen","homeScore":-1,"awayScore":-1,"date":"2025-09-27","pHome":0.4049896128976216,"pDraw":0.057674568903091084,"pAway":0.5373358181992873,"guessHome":17,"guessAway":18,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1850.8811544786001,"awayRating":1928.6034253257537,"homeRd":0,"awayRd":0,"special":false},{"home":"Drachten","away":"ZKC \u002719","homeScore":-1,"awayScore":-1,"date":"2025-09-27","pHome":0.412372754395123,"pDraw":0.057688457429771134,"pAway":0.5299387881751059,"guessHome":17,"guessAway":18,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1836.2183664770466,"awayRating":1908.7091698064446,"homeRd":0,"awayRd":0,"special":false},{"home":"Heerenveen","away":"Drachten","homeScore":-1,"awayScore":-1,"date":"2025-10-04","pHome":0.6436848137235366,"pDraw":0.05354676537702441,"pAway":0.302768420899439,"guessHome":19,"guessAway":16,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1928.6034253257537,"awayRating":1836.2183664770466,"homeRd":0,"awayRd":0,"special":false},{"home":"ZKC \u002719","away":"MIA","homeScore":-1,"awayScore":-1,"date":"2025-10-04","pHome":0.5978125752698339,"pDraw":0.054905273392380716,"pAway":0.3472821513377854,"guessHome":19,"guessAway":17,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1908.7091698064446,"awayRating":1850.8811544786001,"homeRd":0,"awayRd":0,"special":false},{"home":"Heerenveen","away":"ZKC \u002719","homeScore":-1,"awayScore":-1,"date":"2025-10-11","pHome":0.5450334320194248,"pDraw":0.055980570696155196,"pAway":0.3989859972844201,"guessHome":19,"guessAway":18,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1928.6034253257537,"awayRating":1908.7091698064446,"homeRd":0,"awayRd":0,"special":false},{"home":"MIA","away":"Drachten","homeScore":-1,"awayScore":-1,"date":"2025-10-11","pHome":0.536055520468586,"pDraw":0.05917030667895312,"pAway":0.4047741728524609,"guessHome":18,"guessAway":17,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1850.8811544786001,"awayRating":1836.2183664770466,"homeRd":0,"awayRd":0,"special":false}],"standing":[{"team":{"name":"Heerenveen"},"stats":{"penalties":{"points":0},"position":1,"points":2,"goals":{"for":15,"against":10},"won":1,"draw":0,"lost":0}},{"team":{"name":"ZKC \u002719"},"stats":{"penalties":{"points":0},"position":2,"points":2,"goals":{"for":20,"against":16},"won":1,"draw":0,"lost":0}},{"team":{"name":"Drachten"},"stats":{"penalties":{"points":0},"position":3,"points":0,"goals":{"for":16,"against":20},"won":0,"draw":0,"lost":1}},{"team":{"name":"MIA"},"stats":{"penalties":{"points":0},"position":4,"points":0,"goals":{"for":10,"against":15},"won":0,"draw":0,"lost":1}}]}	0.106104	0.106104	0.560888	1836.2183664770466	137.01721860492276	0.414007	0.414007	0.179867	1928.6034253257537	138.3184398593008	0.120184	0.120184	0.520254	1850.8811544786001	142.22861589220958	0.359705	0.359705	0.216024	1908.7091698064446	136.01471654394598
2025-09-13	{"results":[{"home":"Heerenveen","away":"MIA","homeScore":15,"awayScore":10,"date":"2025-09-06","pHome":0.5756045921113129,"pDraw":0.055996961354076,"pAway":0.36839844653461107,"guessHome":19,"guessAway":17,"homeDiff":17.116972146238368,"awayDiff":-18.149978331934335,"homeRating":1911.4927539585299,"awayRating":1869.037433589549,"homeRd":148,"awayRd":153,"actualHome":{"name":"Heerenveen","created":"2009-09-05","lastDate":"2025-09-13","games":1802,"place":"Heerenveen","rating":1937.123867439723,"rd":132.14747180915788,"rv":0.05612600381085997,"averageScore":18.314183755423617,"currentDiff":25.577320938135244,"origins":3,"startOffset":0.0,"opponents":{}},"actualAway":{"name":"MIA","created":"1997-06-05","lastDate":"2025-09-13","games":848,"place":"Amersfoort","rating":1838.0891104873763,"rd":135.1878498729969,"rv":0.057088073500133237,"averageScore":17.177395246925553,"currentDiff":-31.00211564523056,"origins":3,"startOffset":25.5,"opponents":{}},"special":false},{"home":"ZKC \u002719","away":"Drachten","homeScore":20,"awayScore":16,"date":"2025-09-06","pHome":0.585474897752768,"pDraw":0.0559504011825786,"pAway":0.3585747010646534,"guessHome":19,"guessAway":17,"homeDiff":11.337297325249892,"awayDiff":-11.507510320461051,"homeRating":1897.3781732602092,"awayRating":1847.7321775765222,"homeRd":145,"awayRd":146,"actualHome":{"name":"ZKC \u002719","created":"1921-04-10","lastDate":"2025-09-13","games":1740,"place":"Zuidwolde","rating":1920.6238818534448,"rd":130.19034997604737,"rv":0.055944769726587094,"averageScore":18.858689938716324,"currentDiff":23.191916050177724,"origins":1,"startOffset":-65.0,"opponents":{}},"actualAway":{"name":"Drachten","created":"1957-04-28","lastDate":"2025-09-13","games":1711,"place":"Drachten","rating":1827.9553889983827,"rd":131.08620562105003,"rv":0.05580266823662363,"averageScore":16.79228489166226,"currentDiff":-19.830581121197383,"origins":2,"startOffset":-143.0,"opponents":{}},"special":false},{"home":"MIA","away":"ZKC \u002719","homeScore":12,"awayScore":15,"date":"2025-09-13","pHome":0.43337831306230745,"pDraw":0.05752644754844005,"pAway":0.5090952393892525,"guessHome":18,"guessAway":19,"homeDiff":-12.852137313296225,"awayDiff":11.854618724927832,"homeRating":1850.8617372971808,"awayRating":1908.6897526250252,"homeRd":145,"awayRd":138,"actualHome":{"name":"MIA","created":"1997-06-05","lastDate":"2025-09-13","games":848,"place":"Amersfoort","rating":1838.0891104873763,"rd":135.1878498729969,"rv":0.057088073500133237,"averageScore":17.177395246925553,"currentDiff":-31.00211564523056,"origins":3,"startOffset":25.5,"opponents":{}},"actualAway":{"name":"ZKC \u002719","created":"1921-04-10","lastDate":"2025-09-13","games":1740,"place":"Zuidwolde","rating":1920.6238818534448,"rd":130.19034997604737,"rv":0.055944769726587094,"averageScore":18.858689938716324,"currentDiff":23.191916050177724,"origins":1,"startOffset":-65.0,"opponents":{}},"special":false},{"home":"Drachten","away":"Heerenveen","homeScore":15,"awayScore":18,"date":"2025-09-13","pHome":0.38453037890179464,"pDraw":0.057637676828407924,"pAway":0.5578319442697974,"guessHome":17,"guessAway":18,"homeDiff":-8.323070800736332,"awayDiff":8.460348791896877,"homeRating":1836.1989492956272,"awayRating":1928.5840081443343,"homeRd":139,"awayRd":141,"actualHome":{"name":"Drachten","created":"1957-04-28","lastDate":"2025-09-13","games":1711,"place":"Drachten","rating":1827.9553889983827,"rd":131.08620562105003,"rv":0.05580266823662363,"averageScore":16.79228489166226,"currentDiff":-19.830581121197383,"origins":2,"startOffset":-143.0,"opponents":{}},"actualAway":{"name":"Heerenveen","created":"2009-09-05","lastDate":"2025-09-13","games":1802,"place":"Heerenveen","rating":1937.123867439723,"rd":132.14747180915788,"rv":0.05612600381085997,"averageScore":18.314183755423617,"currentDiff":25.577320938135244,"origins":3,"startOffset":0.0,"opponents":{}},"special":false}],"fixtures":[{"home":"ZKC \u002719","away":"Heerenveen","homeScore":-1,"awayScore":-1,"date":"2025-09-20","pHome":0.4914407608629996,"pDraw":0.05703506505925243,"pAway":0.451524174077748,"guessHome":19,"guessAway":18,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1920.6238818534448,"awayRating":1937.123867439723,"homeRd":0,"awayRd":0,"special":false},{"home":"Drachten","away":"MIA","homeScore":-1,"awayScore":-1,"date":"2025-09-20","pHome":0.4989693996703175,"pDraw":0.060192470120618735,"pAway":0.44083813020906376,"guessHome":17,"guessAway":17,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1827.9553889983827,"awayRating":1838.0891104873763,"homeRd":0,"awayRd":0,"special":false},{"home":"MIA","away":"Heerenveen","homeScore":-1,"awayScore":-1,"date":"2025-09-27","pHome":0.3742685589027215,"pDraw":0.05699642568525509,"pAway":0.5687350154120234,"guessHome":17,"guessAway":19,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1838.0891104873763,"awayRating":1937.123867439723,"homeRd":0,"awayRd":0,"special":false},{"home":"Drachten","away":"ZKC \u002719","homeScore":-1,"awayScore":-1,"date":"2025-09-27","pHome":0.3830266830515765,"pDraw":0.057119996000212,"pAway":0.5598533209482115,"guessHome":17,"guessAway":19,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1827.9553889983827,"awayRating":1920.6238818534448,"homeRd":0,"awayRd":0,"special":false},{"home":"Heerenveen","away":"Drachten","homeScore":-1,"awayScore":-1,"date":"2025-10-04","pHome":0.6641083174507303,"pDraw":0.0522583891634808,"pAway":0.2836332933857889,"guessHome":19,"guessAway":16,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1937.123867439723,"awayRating":1827.9553889983827,"homeRd":0,"awayRd":0,"special":false},{"home":"ZKC \u002719","away":"MIA","homeScore":-1,"awayScore":-1,"date":"2025-10-04","pHome":0.6298361934930139,"pDraw":0.05363415392760906,"pAway":0.31652965257937704,"guessHome":19,"guessAway":17,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1920.6238818534448,"awayRating":1838.0891104873763,"homeRd":0,"awayRd":0,"special":false},{"home":"Heerenveen","away":"ZKC \u002719","homeScore":-1,"awayScore":-1,"date":"2025-10-11","pHome":0.5387841814861326,"pDraw":0.0562983955609338,"pAway":0.4049174229529336,"guessHome":19,"guessAway":18,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1937.123867439723,"awayRating":1920.6238818534448,"homeRd":0,"awayRd":0,"special":false},{"home":"MIA","away":"Drachten","homeScore":-1,"awayScore":-1,"date":"2025-10-11","pHome":0.5280638370377366,"pDraw":0.05971369526821463,"pAway":0.4122224676940488,"guessHome":17,"guessAway":17,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1838.0891104873763,"awayRating":1827.9553889983827,"homeRd":0,"awayRd":0,"special":false}],"standing":[{"team":{"name":"Heerenveen"},"stats":{"penalties":{"points":0},"position":1,"points":4,"goals":{"for":33,"against":25},"won":2,"draw":0,"lost":0}},{"team":{"name":"ZKC \u002719"},"stats":{"penalties":{"points":0},"position":2,"points":4,"goals":{"for":35,"against":28},"won":2,"draw":0,"lost":0}},{"team":{"name":"Drachten"},"stats":{"penalties":{"points":0},"position":3,"points":0,"goals":{"for":31,"against":38},"won":0,"draw":0,"lost":2}},{"team":{"name":"MIA"},"stats":{"penalties":{"points":0},"position":4,"points":0,"goals":{"for":22,"against":30},"won":0,"draw":0,"lost":2}}]}	0.025886	0.025886	0.674492	1827.9553889983827	131.08620562105003	0.497889	0.497889	0.06419	1937.123867439723	132.14747180915788	0.027749	0.027749	0.653449	1838.0891104873763	135.1878498729969	0.448476	0.448476	0.077913	1920.6238818534448	130.19034997604737
