date	pouleData	Atlantis	Atlantis	Atlantis	Atlantis	Atlantis	Haarlem	Haarlem	Haarlem	Haarlem	Haarlem	Phoenix (Z)	Phoenix (Z)	Phoenix (Z)	Phoenix (Z)	Phoenix (Z)	Velocitas (L)	Velocitas (L)	Velocitas (L)	Velocitas (L)	Velocitas (L)
2025-08-13	{"results":[],"fixtures":[{"home":"Atlantis","away":"Phoenix (Z)","homeScore":-1,"awayScore":-1,"date":"2025-09-06","pHome":0.2568318746046122,"pDraw":0.04962756523180212,"pAway":0.6935405601635857,"guessHome":16,"guessAway":20,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1513.6225642347085,"awayRating":1707.549120471809,"homeRd":0,"awayRd":0,"special":false},{"home":"Velocitas (L)","away":"Haarlem","homeScore":-1,"awayScore":-1,"date":"2025-09-06","pHome":0.6767027702300684,"pDraw":0.051666984198906696,"pAway":0.2716302455710249,"guessHome":19,"guessAway":16,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1791.8069361123214,"awayRating":1672.9032823335483,"homeRd":0,"awayRd":0,"special":false},{"home":"Haarlem","away":"Atlantis","homeScore":-1,"awayScore":-1,"date":"2025-09-13","pHome":0.7250873549005491,"pDraw":0.04703723730769288,"pAway":0.22787540779175802,"guessHome":20,"guessAway":15,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1672.9032823335483,"awayRating":1513.6225642347085,"homeRd":0,"awayRd":0,"special":false},{"home":"Phoenix (Z)","away":"Velocitas (L)","homeScore":-1,"awayScore":-1,"date":"2025-09-13","pHome":0.3947987857223193,"pDraw":0.05820781542271536,"pAway":0.5469933988549653,"guessHome":17,"guessAway":18,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1707.549120471809,"awayRating":1791.8069361123214,"homeRd":0,"awayRd":0,"special":false},{"home":"Atlantis","away":"Velocitas (L)","homeScore":-1,"awayScore":-1,"date":"2025-09-20","pHome":0.1754001076381866,"pDraw":0.03844352765244097,"pAway":0.7861563647093724,"guessHome":16,"guessAway":22,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1513.6225642347085,"awayRating":1791.8069361123214,"homeRd":0,"awayRd":0,"special":false},{"home":"Phoenix (Z)","away":"Haarlem","homeScore":-1,"awayScore":-1,"date":"2025-09-20","pHome":0.5621138299724409,"pDraw":0.06142060281628786,"pAway":0.3764655672112712,"guessHome":16,"guessAway":15,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1707.549120471809,"awayRating":1672.9032823335483,"homeRd":0,"awayRd":0,"special":false},{"home":"Haarlem","away":"Velocitas (L)","homeScore":-1,"awayScore":-1,"date":"2025-09-27","pHome":0.34789523324317106,"pDraw":0.056643016062378315,"pAway":0.5954617506944506,"guessHome":16,"guessAway":18,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1672.9032823335483,"awayRating":1791.8069361123214,"homeRd":0,"awayRd":0,"special":false},{"home":"Phoenix (Z)","away":"Atlantis","homeScore":-1,"awayScore":-1,"date":"2025-09-27","pHome":0.7626389608701705,"pDraw":0.04303083338086461,"pAway":0.19433020574896492,"guessHome":20,"guessAway":15,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1707.549120471809,"awayRating":1513.6225642347085,"homeRd":0,"awayRd":0,"special":false},{"home":"Atlantis","away":"Haarlem","homeScore":-1,"awayScore":-1,"date":"2025-10-04","pHome":0.29704273684225624,"pDraw":0.053044470124676724,"pAway":0.649912793033067,"guessHome":16,"guessAway":19,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1513.6225642347085,"awayRating":1672.9032823335483,"homeRd":0,"awayRd":0,"special":false},{"home":"Velocitas (L)","away":"Phoenix (Z)","homeScore":-1,"awayScore":-1,"date":"2025-10-04","pHome":0.6321491268457411,"pDraw":0.05447904541282417,"pAway":0.3133718277414347,"guessHome":19,"guessAway":16,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1791.8069361123214,"awayRating":1707.549120471809,"homeRd":0,"awayRd":0,"special":false},{"home":"Haarlem","away":"Phoenix (Z)","homeScore":-1,"awayScore":-1,"date":"2025-10-11","pHome":0.4629391483675803,"pDraw":0.06313876876574387,"pAway":0.4739220828666758,"guessHome":16,"guessAway":16,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1672.9032823335483,"awayRating":1707.549120471809,"homeRd":0,"awayRd":0,"special":false},{"home":"Velocitas (L)","away":"Atlantis","homeScore":-1,"awayScore":-1,"date":"2025-10-11","pHome":0.8390518171849676,"pDraw":0.03180511707431821,"pAway":0.1291430657407142,"guessHome":23,"guessAway":16,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1791.8069361123214,"awayRating":1513.6225642347085,"homeRd":0,"awayRd":0,"special":false}],"standing":[{"team":{"name":"Velocitas (L)"},"stats":{"penalties":{"points":0},"position":1,"points":0,"goals":{"for":0,"against":0},"won":0,"draw":0,"lost":0}},{"team":{"name":"Phoenix (Z)"},"stats":{"penalties":{"points":0},"position":2,"points":0,"goals":{"for":0,"against":0},"won":0,"draw":0,"lost":0}},{"team":{"name":"Haarlem"},"stats":{"penalties":{"points":0},"position":3,"points":0,"goals":{"for":0,"against":0},"won":0,"draw":0,"lost":0}},{"team":{"name":"Atlantis"},"stats":{"penalties":{"points":0},"position":4,"points":0,"goals":{"for":0,"against":0},"won":0,"draw":0,"lost":0}}]}	0.058701	0.058701	0.560809	1513.6225642347085	112.99548207101299	0.210101	0.210101	0.202896	1672.9032823335483	111.12483065632927	0.270065	0.270065	0.155219	1707.549120471809	109.29635416797477	0.461133	0.461133	0.081076	1791.8069361123214	111.96387819474225
2025-09-06	{"results":[{"home":"Atlantis","away":"Phoenix (Z)","homeScore":18,"awayScore":18,"date":"2025-09-06","pHome":0.2566343235007801,"pDraw":0.04960994829472032,"pAway":0.6937557282044996,"guessHome":16,"guessAway":20,"homeDiff":20.968323403042405,"awayDiff":-20.211480565030342,"homeRating":1544.6916198294573,"awayRating":1738.6135148900803,"homeRd":150,"awayRd":148,"actualHome":{"name":"Atlantis","created":"1982-09-12","lastDate":"2025-09-06","games":923,"place":"Mijdrecht","rating":1565.6536424534852,"rd":141.5567396502771,"rv":0.05771489033322708,"averageScore":19.70572802159947,"currentDiff":20.968323403042405,"origins":1,"startOffset":146.25,"opponents":{}},"actualAway":{"name":"Phoenix (Z)","created":"1922-10-22","lastDate":"2025-09-06","games":1768,"place":"Zoetermeer","rating":1718.3957335460354,"rd":139.4020909990582,"rv":0.05586933997093836,"averageScore":15.777357085297075,"currentDiff":-20.211480565030342,"origins":1,"startOffset":-85.0,"opponents":{}},"special":false},{"home":"Velocitas (L)","away":"Haarlem","homeScore":9,"awayScore":15,"date":"2025-09-06","pHome":0.6764931975543937,"pDraw":0.05168303084321735,"pAway":0.2718237716023889,"guessHome":19,"guessAway":16,"homeDiff":-52.399044372862136,"awayDiff":49.929985612859355,"homeRating":1822.8714801472754,"awayRating":1703.9699543866473,"homeRd":151,"awayRd":147,"actualHome":{"name":"Velocitas (L)","created":"1970-08-30","lastDate":"2025-09-06","games":1328,"place":"Leiderdorp","rating":1770.4661349953988,"rd":141.65897772907076,"rv":0.05675588466681122,"averageScore":18.506966041111497,"currentDiff":-52.399044372862136,"origins":1,"startOffset":79.0,"opponents":{}},"actualAway":{"name":"Haarlem","created":"2008-09-07","lastDate":"2025-09-06","games":1871,"place":"Haarlem","rating":1753.893639220492,"rd":138.6933876570983,"rv":0.05611082830317059,"averageScore":15.583944738633242,"currentDiff":49.929985612859355,"origins":3,"startOffset":-122.25,"opponents":{}},"special":false}],"fixtures":[{"home":"Haarlem","away":"Atlantis","homeScore":-1,"awayScore":-1,"date":"2025-09-13","pHome":0.7572402232985393,"pDraw":0.04371410749063287,"pAway":0.19904566921082784,"guessHome":20,"guessAway":15,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1753.893639220492,"awayRating":1565.6536424534852,"homeRd":0,"awayRd":0,"special":false},{"home":"Phoenix (Z)","away":"Velocitas (L)","homeScore":-1,"awayScore":-1,"date":"2025-09-13","pHome":0.4404003389828497,"pDraw":0.05978317371783243,"pAway":0.4998164872993179,"guessHome":17,"guessAway":17,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1718.3957335460354,"awayRating":1770.4661349953988,"homeRd":0,"awayRd":0,"special":false},{"home":"Atlantis","away":"Velocitas (L)","homeScore":-1,"awayScore":-1,"date":"2025-09-20","pHome":0.2464972514286723,"pDraw":0.04645863181300158,"pAway":0.7070441167583261,"guessHome":17,"guessAway":21,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1565.6536424534852,"awayRating":1770.4661349953988,"homeRd":0,"awayRd":0,"special":false},{"home":"Phoenix (Z)","away":"Haarlem","homeScore":-1,"awayScore":-1,"date":"2025-09-20","pHome":0.4624036695880507,"pDraw":0.06327555685296588,"pAway":0.47432077355898344,"guessHome":16,"guessAway":16,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1718.3957335460354,"awayRating":1753.893639220492,"homeRd":0,"awayRd":0,"special":false},{"home":"Haarlem","away":"Velocitas (L)","homeScore":-1,"awayScore":-1,"date":"2025-09-27","pHome":0.49115535320861115,"pDraw":0.06005944803564772,"pAway":0.44878519875574113,"guessHome":17,"guessAway":17,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1753.893639220492,"awayRating":1770.4661349953988,"homeRd":0,"awayRd":0,"special":false},{"home":"Phoenix (Z)","away":"Atlantis","homeScore":-1,"awayScore":-1,"date":"2025-09-27","pHome":0.7183389314382421,"pDraw":0.04744698610058318,"pAway":0.2342140824611747,"guessHome":20,"guessAway":16,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1718.3957335460354,"awayRating":1565.6536424534852,"homeRd":0,"awayRd":0,"special":false},{"home":"Atlantis","away":"Haarlem","homeScore":-1,"awayScore":-1,"date":"2025-10-04","pHome":0.2637409981497887,"pDraw":0.050355361442191104,"pAway":0.6859036404080202,"guessHome":16,"guessAway":20,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1565.6536424534852,"awayRating":1753.893639220492,"homeRd":0,"awayRd":0,"special":false},{"home":"Velocitas (L)","away":"Phoenix (Z)","homeScore":-1,"awayScore":-1,"date":"2025-10-04","pHome":0.5888046745467226,"pDraw":0.05732252087605133,"pAway":0.35387280457722603,"guessHome":18,"guessAway":16,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1770.4661349953988,"awayRating":1718.3957335460354,"homeRd":0,"awayRd":0,"special":false},{"home":"Haarlem","away":"Phoenix (Z)","homeScore":-1,"awayScore":-1,"date":"2025-10-11","pHome":0.5639894204282265,"pDraw":0.0614826225209304,"pAway":0.3745279570508431,"guessHome":16,"guessAway":15,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1753.893639220492,"awayRating":1718.3957335460354,"homeRd":0,"awayRd":0,"special":false},{"home":"Velocitas (L)","away":"Atlantis","homeScore":-1,"awayScore":-1,"date":"2025-10-11","pHome":0.7751304588047805,"pDraw":0.03991241559847625,"pAway":0.1849571255967432,"guessHome":22,"guessAway":16,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1770.4661349953988,"awayRating":1565.6536424534852,"homeRd":0,"awayRd":0,"special":false}],"standing":[{"team":{"name":"Haarlem"},"stats":{"penalties":{"points":0},"position":1,"points":2,"goals":{"for":15,"against":9},"won":1,"draw":0,"lost":0}},{"team":{"name":"Phoenix (Z)"},"stats":{"penalties":{"points":0},"position":2,"points":1,"goals":{"for":18,"against":18},"won":0,"draw":1,"lost":0}},{"team":{"name":"Atlantis"},"stats":{"penalties":{"points":0},"position":3,"points":1,"goals":{"for":18,"against":18},"won":0,"draw":1,"lost":0}},{"team":{"name":"Velocitas (L)"},"stats":{"penalties":{"points":0},"position":4,"points":0,"goals":{"for":9,"against":15},"won":0,"draw":0,"lost":1}}]}	0.071269	0.071269	0.524745	1565.6536424534852	141.5567396502771	0.488418	0.488418	0.082377	1753.893639220492	138.6933876570983	0.234517	0.234517	0.191042	1718.3957335460354	139.4020909990582	0.205796	0.205796	0.201836	1770.4661349953988	141.65897772907076
2025-09-13	{"results":[{"home":"Atlantis","away":"Phoenix (Z)","homeScore":18,"awayScore":18,"date":"2025-09-06","pHome":0.2566343235007801,"pDraw":0.04960994829472032,"pAway":0.6937557282044996,"guessHome":16,"guessAway":20,"homeDiff":20.968323403042405,"awayDiff":-20.211480565030342,"homeRating":1544.6916198294573,"awayRating":1738.6135148900803,"homeRd":150,"awayRd":148,"actualHome":{"name":"Atlantis","created":"1982-09-12","lastDate":"2025-09-13","games":924,"place":"Mijdrecht","rating":1556.9241418983504,"rd":137.04503972888364,"rv":0.05771260575924778,"averageScore":19.22304012841562,"currentDiff":12.178729525835251,"origins":1,"startOffset":146.25,"opponents":{}},"actualAway":{"name":"Phoenix (Z)","created":"1922-10-22","lastDate":"2025-09-13","games":1769,"place":"Zoetermeer","rating":1695.623827159665,"rd":132.9177437371615,"rv":0.05586710731937011,"averageScore":15.473284897817411,"currentDiff":-43.04348027347305,"origins":1,"startOffset":-85.0,"opponents":{}},"special":false},{"home":"Velocitas (L)","away":"Haarlem","homeScore":9,"awayScore":15,"date":"2025-09-06","pHome":0.6764931975543937,"pDraw":0.05168303084321735,"pAway":0.2718237716023889,"guessHome":19,"guessAway":16,"homeDiff":-52.399044372862136,"awayDiff":49.929985612859355,"homeRating":1822.8714801472754,"awayRating":1703.9699543866473,"homeRd":151,"awayRd":147,"actualHome":{"name":"Velocitas (L)","created":"1970-08-30","lastDate":"2025-09-13","games":1329,"place":"Leiderdorp","rating":1794.0518538212423,"rd":134.75734150029237,"rv":0.05675353876172069,"averageScore":18.401779733371935,"currentDiff":-28.873418869090983,"origins":1,"startOffset":79.0,"opponents":{}},"actualAway":{"name":"Haarlem","created":"2008-09-07","lastDate":"2025-09-13","games":1872,"place":"Haarlem","rating":1762.4634549198897,"rd":134.52600566001223,"rv":0.05610873187751629,"averageScore":15.207397563397066,"currentDiff":58.439707990184615,"origins":3,"startOffset":-122.25,"opponents":{}},"special":false},{"home":"Haarlem","away":"Atlantis","homeScore":14,"awayScore":7,"date":"2025-09-13","pHome":0.7571945771642785,"pDraw":0.04371901780570159,"pAway":0.1990864050300199,"guessHome":20,"guessAway":15,"homeDiff":8.50972237732526,"awayDiff":-8.789593877207153,"homeRating":1753.8742220390727,"awayRating":1565.6342252720658,"homeRd":141,"awayRd":144,"actualHome":{"name":"Haarlem","created":"2008-09-07","lastDate":"2025-09-13","games":1872,"place":"Haarlem","rating":1762.4634549198897,"rd":134.52600566001223,"rv":0.05610873187751629,"averageScore":15.207397563397066,"currentDiff":58.439707990184615,"origins":3,"startOffset":-122.25,"opponents":{}},"actualAway":{"name":"Atlantis","created":"1982-09-12","lastDate":"2025-09-13","games":924,"place":"Mijdrecht","rating":1556.9241418983504,"rd":137.04503972888364,"rv":0.05771260575924778,"averageScore":19.22304012841562,"currentDiff":12.178729525835251,"origins":1,"startOffset":146.25,"opponents":{}},"special":false},{"home":"Phoenix (Z)","away":"Velocitas (L)","homeScore":10,"awayScore":15,"date":"2025-09-13","pHome":0.44035016760830237,"pDraw":0.05978260597089624,"pAway":0.4998672264208014,"guessHome":16,"guessAway":17,"homeDiff":-22.83199970844271,"awayDiff":23.525625503771153,"homeRating":1718.376316364616,"awayRating":1770.4467178139794,"homeRd":142,"awayRd":144,"actualHome":{"name":"Phoenix (Z)","created":"1922-10-22","lastDate":"2025-09-13","games":1769,"place":"Zoetermeer","rating":1695.623827159665,"rd":132.9177437371615,"rv":0.05586710731937011,"averageScore":15.473284897817411,"currentDiff":-43.04348027347305,"origins":1,"startOffset":-85.0,"opponents":{}},"actualAway":{"name":"Velocitas (L)","created":"1970-08-30","lastDate":"2025-09-13","games":1329,"place":"Leiderdorp","rating":1794.0518538212423,"rd":134.75734150029237,"rv":0.05675353876172069,"averageScore":18.401779733371935,"currentDiff":-28.873418869090983,"origins":1,"startOffset":79.0,"opponents":{}},"special":false}],"fixtures":[{"home":"Atlantis","away":"Velocitas (L)","homeScore":-1,"awayScore":-1,"date":"2025-09-20","pHome":0.21208153171010702,"pDraw":0.043496124313715634,"pAway":0.7444223439761773,"guessHome":16,"guessAway":21,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1556.9241418983504,"awayRating":1794.0518538212423,"homeRd":0,"awayRd":0,"special":false},{"home":"Phoenix (Z)","away":"Haarlem","homeScore":-1,"awayScore":-1,"date":"2025-09-20","pHome":0.4161622224642424,"pDraw":0.06354467831144606,"pAway":0.5202930992243116,"guessHome":15,"guessAway":16,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1695.623827159665,"awayRating":1762.4634549198897,"homeRd":0,"awayRd":0,"special":false},{"home":"Haarlem","away":"Velocitas (L)","homeScore":-1,"awayScore":-1,"date":"2025-09-27","pHome":0.4679891734166619,"pDraw":0.06064394209840368,"pAway":0.4713668844849344,"guessHome":17,"guessAway":17,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1762.4634549198897,"awayRating":1794.0518538212423,"homeRd":0,"awayRd":0,"special":false},{"home":"Phoenix (Z)","away":"Atlantis","homeScore":-1,"awayScore":-1,"date":"2025-09-27","pHome":0.7004202015261947,"pDraw":0.0496743560447403,"pAway":0.24990544242906498,"guessHome":19,"guessAway":15,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1695.623827159665,"awayRating":1556.9241418983504,"homeRd":0,"awayRd":0,"special":false},{"home":"Atlantis","away":"Haarlem","homeScore":-1,"awayScore":-1,"date":"2025-10-04","pHome":0.24328797535831326,"pDraw":0.049266032861264186,"pAway":0.7074459917804226,"guessHome":15,"guessAway":19,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1556.9241418983504,"awayRating":1762.4634549198897,"homeRd":0,"awayRd":0,"special":false},{"home":"Velocitas (L)","away":"Phoenix (Z)","homeScore":-1,"awayScore":-1,"date":"2025-10-04","pHome":0.6497275574431214,"pDraw":0.05431591727211971,"pAway":0.2959565252847589,"guessHome":18,"guessAway":15,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1794.0518538212423,"awayRating":1695.623827159665,"homeRd":0,"awayRd":0,"special":false},{"home":"Haarlem","away":"Phoenix (Z)","homeScore":-1,"awayScore":-1,"date":"2025-10-11","pHome":0.6058300234025994,"pDraw":0.06031715986473579,"pAway":0.3338528167326648,"guessHome":16,"guessAway":14,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1762.4634549198897,"awayRating":1695.623827159665,"homeRd":0,"awayRd":0,"special":false},{"home":"Velocitas (L)","away":"Atlantis","homeScore":-1,"awayScore":-1,"date":"2025-10-11","pHome":0.8044445388279632,"pDraw":0.03684799963228952,"pAway":0.1587074615397473,"guessHome":22,"guessAway":16,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1794.0518538212423,"awayRating":1556.9241418983504,"homeRd":0,"awayRd":0,"special":false}],"standing":[{"team":{"name":"Haarlem"},"stats":{"penalties":{"points":0},"position":1,"points":4,"goals":{"for":29,"against":16},"won":2,"draw":0,"lost":0}},{"team":{"name":"Velocitas (L)"},"stats":{"penalties":{"points":0},"position":2,"points":2,"goals":{"for":24,"against":25},"won":1,"draw":0,"lost":1}},{"team":{"name":"Phoenix (Z)"},"stats":{"penalties":{"points":0},"position":3,"points":1,"goals":{"for":28,"against":33},"won":0,"draw":1,"lost":1}},{"team":{"name":"Atlantis"},"stats":{"penalties":{"points":0},"position":4,"points":1,"goals":{"for":25,"against":32},"won":0,"draw":1,"lost":1}}]}	0.02555	0.02555	0.629553	1556.9241418983504	137.04503972888364	0.584568	0.584568	0.030103	1762.4634549198897	134.52600566001223	0.097148	0.097148	0.263232	1695.623827159665	132.9177437371615	0.292734	0.292734	0.077112	1794.0518538212423	134.75734150029237
