date	pouleData	Aurora / DKV (IJ)	Aurora / DKV (IJ)	Aurora / DKV (IJ)	Aurora / DKV (IJ)	Aurora / DKV (IJ)	Zaandam Zuid	Zaandam Zuid	Zaandam Zuid	Zaandam Zuid	Zaandam Zuid	Stormvogels (U)	Stormvogels (U)	Stormvogels (U)	Stormvogels (U)	Stormvogels (U)	Purmer	Purmer	Purmer	Purmer	Purmer
2024/09/06	{"results":[],"fixtures":[{"home":"Stormvogels (U)","away":"Aurora / DKV (IJ)","homeScore":9,"awayScore":20,"date":"2024-09-07","pHome":0.20570018177200988,"pDraw":0.05588574450540218,"pAway":0.7384140737225879,"guessHome":10,"guessAway":14,"homeDiff":0.0,"awayDiff":0.0,"homeRating":985.4828990587629,"awayRating":1223.1362793235946},{"home":"Zaandam Zuid","away":"Purmer","homeScore":17,"awayScore":9,"date":"2024-09-12","pHome":0.6807420088906788,"pDraw":0.061438487821552035,"pAway":0.2578195032877691,"guessHome":14,"guessAway":11,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1127.1923888260596,"awayRating":1000.1540916802695},{"home":"Aurora / DKV (IJ)","away":"Zaandam Zuid","homeScore":7,"awayScore":11,"date":"2024-09-14","pHome":0.6416971592343905,"pDraw":0.06374581899581983,"pAway":0.2945570217697897,"guessHome":14,"guessAway":12,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1223.1362793235946,"awayRating":1127.1923888260596},{"home":"Purmer","away":"Stormvogels (U)","homeScore":11,"awayScore":16,"date":"2024-09-14","pHome":0.5275593150872375,"pDraw":0.07331962103166129,"pAway":0.39912106388110113,"guessHome":12,"guessAway":11,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1000.1540916802695,"awayRating":985.4828990587629},{"home":"Zaandam Zuid","away":"Stormvogels (U)","homeScore":9,"awayScore":9,"date":"2024-09-21","pHome":0.698643356777314,"pDraw":0.05954053753616462,"pAway":0.24181610568652134,"guessHome":14,"guessAway":11,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1127.1923888260596,"awayRating":985.4828990587629},{"home":"Purmer","away":"Aurora / DKV (IJ)","homeScore":5,"awayScore":17,"date":"2024-09-21","pHome":0.2200429310733245,"pDraw":0.0579798604582491,"pAway":0.7219772084684264,"guessHome":10,"guessAway":14,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1000.1540916802695,"awayRating":1223.1362793235946},{"home":"Aurora / DKV (IJ)","away":"Stormvogels (U)","homeScore":10,"awayScore":10,"date":"2024-09-28","pHome":0.7992258242543218,"pDraw":0.04734283006499884,"pAway":0.1534313456806794,"guessHome":15,"guessAway":10,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1223.1362793235946,"awayRating":985.4828990587629},{"home":"Purmer","away":"Zaandam Zuid","homeScore":7,"awayScore":20,"date":"2024-09-28","pHome":0.3311012853416778,"pDraw":0.0676554162798787,"pAway":0.6012432983784435,"guessHome":12,"guessAway":13,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1000.1540916802695,"awayRating":1127.1923888260596},{"home":"Stormvogels (U)","away":"Purmer","homeScore":12,"awayScore":8,"date":"2024-10-05","pHome":0.4854318916444228,"pDraw":0.07417074421322839,"pAway":0.4403973641423488,"guessHome":12,"guessAway":12,"homeDiff":0.0,"awayDiff":0.0,"homeRating":985.4828990587629,"awayRating":1000.1540916802695},{"home":"Zaandam Zuid","away":"Aurora / DKV (IJ)","homeScore":7,"awayScore":11,"date":"2024-10-05","pHome":0.37281238529699523,"pDraw":0.0686382320478447,"pAway":0.5585493826551601,"guessHome":12,"guessAway":14,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1127.1923888260596,"awayRating":1223.1362793235946},{"home":"Stormvogels (U)","away":"Zaandam Zuid","homeScore":9,"awayScore":11,"date":"2024-10-12","pHome":0.31254747677995853,"pDraw":0.06623791150138092,"pAway":0.6212146117186605,"guessHome":11,"guessAway":14,"homeDiff":0.0,"awayDiff":0.0,"homeRating":985.4828990587629,"awayRating":1127.1923888260596},{"home":"Aurora / DKV (IJ)","away":"Purmer","homeScore":20,"awayScore":4,"date":"2024-10-12","pHome":0.785552613883572,"pDraw":0.04952021499669945,"pAway":0.1649271711197285,"guessHome":14,"guessAway":10,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1223.1362793235946,"awayRating":1000.1540916802695}],"standing":[{"team":{"name":"Aurora / DKV (IJ)"},"stats":{"penalties":{"points":0},"position":1,"points":0,"goals":{"for":0,"against":0},"won":0,"draw":0,"lost":0}},{"team":{"name":"Zaandam Zuid"},"stats":{"penalties":{"points":0},"position":2,"points":0,"goals":{"for":0,"against":0},"won":0,"draw":0,"lost":0}},{"team":{"name":"Purmer"},"stats":{"penalties":{"points":0},"position":3,"points":0,"goals":{"for":0,"against":0},"won":0,"draw":0,"lost":0}},{"team":{"name":"Stormvogels (U)"},"stats":{"penalties":{"points":0},"position":4,"points":0,"goals":{"for":0,"against":0},"won":0,"draw":0,"lost":0}}]}	0.50832	0.50832	0.0	1223.1362793235946	150.2383910002219	0.28391	0.28391	0.0	1127.1923888260596	117.82950715696656	0.09391	0.09391	0.0	985.4828990587629	117.14330060552216	0.11386	0.11386	0.0	1000.1540916802695	122.45105128375265
2024/09/07	{"results":[{"home":"Stormvogels (U)","away":"Aurora / DKV (IJ)","homeScore":9,"awayScore":20,"date":"2024-09-07","pHome":0.20530443134494247,"pDraw":0.05582913954981572,"pAway":0.7388664291052418,"guessHome":10,"guessAway":14,"homeDiff":-24.105383427446554,"awayDiff":24.539350769057137,"homeRating":985.4828990587629,"awayRating":1223.1362793235946}],"fixtures":[{"home":"Zaandam Zuid","away":"Purmer","homeScore":17,"awayScore":9,"date":"2024-09-12","pHome":0.680119912883545,"pDraw":0.06149813960879996,"pAway":0.25838194750765503,"guessHome":14,"guessAway":11,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1127.3757438627715,"awayRating":1000.3374467169813},{"home":"Aurora / DKV (IJ)","away":"Zaandam Zuid","homeScore":7,"awayScore":11,"date":"2024-09-14","pHome":0.6727532013672218,"pDraw":0.06073926690938858,"pAway":0.2665075317233896,"guessHome":15,"guessAway":12,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1247.8589851293636,"awayRating":1127.3757438627715},{"home":"Purmer","away":"Stormvogels (U)","homeScore":11,"awayScore":16,"date":"2024-09-14","pHome":0.561057058606382,"pDraw":0.07216845655531057,"pAway":0.36677448483830744,"guessHome":12,"guessAway":11,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1000.3374467169813,"awayRating":961.5608706680281},{"home":"Zaandam Zuid","away":"Stormvogels (U)","homeScore":9,"awayScore":9,"date":"2024-09-21","pHome":0.7260352732448496,"pDraw":0.056586989790905595,"pAway":0.21737773696424484,"guessHome":14,"guessAway":11,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1127.3757438627715,"awayRating":961.5608706680281},{"home":"Purmer","away":"Aurora / DKV (IJ)","homeScore":5,"awayScore":17,"date":"2024-09-21","pHome":0.19608544194550592,"pDraw":0.05415362557383163,"pAway":0.7497609324806624,"guessHome":10,"guessAway":14,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1000.3374467169813,"awayRating":1247.8589851293636},{"home":"Aurora / DKV (IJ)","away":"Stormvogels (U)","homeScore":10,"awayScore":10,"date":"2024-09-28","pHome":0.8394056733260877,"pDraw":0.04037111137122784,"pAway":0.12022321530268437,"guessHome":15,"guessAway":9,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1247.8589851293636,"awayRating":961.5608706680281},{"home":"Purmer","away":"Zaandam Zuid","homeScore":7,"awayScore":20,"date":"2024-09-28","pHome":0.33045410867236413,"pDraw":0.06761355482498488,"pAway":0.601932336502651,"guessHome":11,"guessAway":13,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1000.3374467169813,"awayRating":1127.3757438627715},{"home":"Stormvogels (U)","away":"Purmer","homeScore":12,"awayScore":8,"date":"2024-10-05","pHome":0.45009476210662824,"pDraw":0.07435971252214008,"pAway":0.4755455253712317,"guessHome":12,"guessAway":12,"homeDiff":0.0,"awayDiff":0.0,"homeRating":961.5608706680281,"awayRating":1000.3374467169813},{"home":"Zaandam Zuid","away":"Aurora / DKV (IJ)","homeScore":7,"awayScore":11,"date":"2024-10-05","pHome":0.3397441765571195,"pDraw":0.06647572597435536,"pAway":0.5937800974685251,"guessHome":12,"guessAway":14,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1127.3757438627715,"awayRating":1247.8589851293636},{"home":"Stormvogels (U)","away":"Zaandam Zuid","homeScore":9,"awayScore":11,"date":"2024-10-12","pHome":0.28257037495012916,"pDraw":0.06384798938963743,"pAway":0.6535816356602334,"guessHome":11,"guessAway":14,"homeDiff":0.0,"awayDiff":0.0,"homeRating":961.5608706680281,"awayRating":1127.3757438627715},{"home":"Aurora / DKV (IJ)","away":"Purmer","homeScore":20,"awayScore":4,"date":"2024-10-12","pHome":0.8077098468354386,"pDraw":0.04576127822732412,"pAway":0.14652887493723732,"guessHome":15,"guessAway":10,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1247.8589851293636,"awayRating":1000.3374467169813}],"standing":[{"team":{"name":"Aurora / DKV (IJ)"},"stats":{"penalties":{"points":0},"position":1,"points":2,"goals":{"for":20,"against":9},"won":1,"draw":0,"lost":0}},{"team":{"name":"Zaandam Zuid"},"stats":{"penalties":{"points":0},"position":2,"points":0,"goals":{"for":0,"against":0},"won":0,"draw":0,"lost":0}},{"team":{"name":"Purmer"},"stats":{"penalties":{"points":0},"position":3,"points":0,"goals":{"for":0,"against":0},"won":0,"draw":0,"lost":0}},{"team":{"name":"Stormvogels (U)"},"stats":{"penalties":{"points":0},"position":4,"points":0,"goals":{"for":9,"against":20},"won":0,"draw":0,"lost":1}}]}	0.61693	0.61693	0.0	1247.8589851293636	142.78816437455865	0.25484	0.25484	0.0	1127.3757438627715	117.82950715696656	0.02601	0.02601	0.0	961.5608706680281	141.5353542344667	0.10222	0.10222	0.0	1000.3374467169813	122.45105128375265
2024/09/12	{"results":[{"home":"Stormvogels (U)","away":"Aurora / DKV (IJ)","homeScore":9,"awayScore":20,"date":"2024-09-07","pHome":0.20530443134494247,"pDraw":0.05582913954981572,"pAway":0.7388664291052418,"guessHome":10,"guessAway":14,"homeDiff":-24.105383427446554,"awayDiff":24.539350769057137,"homeRating":985.4828990587629,"awayRating":1223.1362793235946},{"home":"Zaandam Zuid","away":"Purmer","homeScore":17,"awayScore":9,"date":"2024-09-12","pHome":0.6801022602861826,"pDraw":0.06149982971276208,"pAway":0.2583979100010553,"guessHome":14,"guessAway":11,"homeDiff":24.667213261292545,"awayDiff":-25.910523520674815,"homeRating":1127.3792547554804,"awayRating":1000.3409576096901}],"fixtures":[{"home":"Aurora / DKV (IJ)","away":"Zaandam Zuid","homeScore":7,"awayScore":11,"date":"2024-09-14","pHome":0.6412145035778629,"pDraw":0.06315751451266244,"pAway":0.2956279819094746,"guessHome":14,"guessAway":12,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1247.8651188631918,"awayRating":1152.0490908578922},{"home":"Purmer","away":"Stormvogels (U)","homeScore":11,"awayScore":16,"date":"2024-09-14","pHome":0.5241269827854653,"pDraw":0.0736831630396535,"pAway":0.4021898541748812,"guessHome":12,"guessAway":11,"homeDiff":0.0,"awayDiff":0.0,"homeRating":974.4330569301346,"awayRating":961.5670044018563},{"home":"Zaandam Zuid","away":"Stormvogels (U)","homeScore":9,"awayScore":9,"date":"2024-09-21","pHome":0.7530440944482182,"pDraw":0.05307943687443484,"pAway":0.19387646867734698,"guessHome":15,"guessAway":10,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1152.0490908578922,"awayRating":961.5670044018563},{"home":"Purmer","away":"Aurora / DKV (IJ)","homeScore":5,"awayScore":17,"date":"2024-09-21","pHome":0.17317523772732057,"pDraw":0.05064242314849232,"pAway":0.7761823391241871,"guessHome":10,"guessAway":15,"homeDiff":0.0,"awayDiff":0.0,"homeRating":974.4330569301346,"awayRating":1247.8651188631918},{"home":"Aurora / DKV (IJ)","away":"Stormvogels (U)","homeScore":10,"awayScore":10,"date":"2024-09-28","pHome":0.839409349934549,"pDraw":0.04037045414434148,"pAway":0.12022019592110955,"guessHome":15,"guessAway":9,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1247.8651188631918,"awayRating":961.5670044018563},{"home":"Purmer","away":"Zaandam Zuid","homeScore":7,"awayScore":20,"date":"2024-09-28","pHome":0.26886119311866763,"pDraw":0.0624831741500661,"pAway":0.6686556327312663,"guessHome":11,"guessAway":14,"homeDiff":0.0,"awayDiff":0.0,"homeRating":974.4330569301346,"awayRating":1152.0490908578922},{"home":"Stormvogels (U)","away":"Purmer","homeScore":12,"awayScore":8,"date":"2024-10-05","pHome":0.48717471097840204,"pDraw":0.07442050716648824,"pAway":0.4384047818551097,"guessHome":12,"guessAway":11,"homeDiff":0.0,"awayDiff":0.0,"homeRating":961.5670044018563,"awayRating":974.4330569301346},{"home":"Zaandam Zuid","away":"Aurora / DKV (IJ)","homeScore":7,"awayScore":11,"date":"2024-10-05","pHome":0.37265335062794835,"pDraw":0.06791667682721636,"pAway":0.5594299725448353,"guessHome":12,"guessAway":14,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1152.0490908578922,"awayRating":1247.8651188631918},{"home":"Stormvogels (U)","away":"Zaandam Zuid","homeScore":9,"awayScore":11,"date":"2024-10-12","pHome":0.25443055572345274,"pDraw":0.06082313281022378,"pAway":0.6847463114663235,"guessHome":11,"guessAway":14,"homeDiff":0.0,"awayDiff":0.0,"homeRating":961.5670044018563,"awayRating":1152.0490908578922},{"home":"Aurora / DKV (IJ)","away":"Purmer","homeScore":20,"awayScore":4,"date":"2024-10-12","pHome":0.8293393940757392,"pDraw":0.0422395294728497,"pAway":0.12842107645141115,"guessHome":15,"guessAway":9,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1247.8651188631918,"awayRating":974.4330569301346}],"standing":[{"team":{"name":"Aurora / DKV (IJ)"},"stats":{"penalties":{"points":0},"position":1,"points":2,"goals":{"for":20,"against":9},"won":1,"draw":0,"lost":0}},{"team":{"name":"Zaandam Zuid"},"stats":{"penalties":{"points":0},"position":2,"points":2,"goals":{"for":17,"against":9},"won":1,"draw":0,"lost":0}},{"team":{"name":"Purmer"},"stats":{"penalties":{"points":0},"position":3,"points":0,"goals":{"for":9,"against":17},"won":0,"draw":0,"lost":1}},{"team":{"name":"Stormvogels (U)"},"stats":{"penalties":{"points":0},"position":4,"points":0,"goals":{"for":9,"against":20},"won":0,"draw":0,"lost":1}}]}	0.60242	0.60242	0.0	1247.8651188631918	142.78816437455865	0.33474	0.33474	0.0	1152.0490908578922	143.14115799695327	0.02558	0.02558	0.0	961.5670044018563	141.5353542344667	0.03726	0.03726	0.0	974.4330569301346	146.60231321670838
2024/09/14	{"results":[{"home":"Stormvogels (U)","away":"Aurora / DKV (IJ)","homeScore":9,"awayScore":20,"date":"2024-09-07","pHome":0.20530443134494247,"pDraw":0.05582913954981572,"pAway":0.7388664291052418,"guessHome":10,"guessAway":14,"homeDiff":-24.105383427446554,"awayDiff":24.539350769057137,"homeRating":985.4828990587629,"awayRating":1223.1362793235946},{"home":"Zaandam Zuid","away":"Purmer","homeScore":17,"awayScore":9,"date":"2024-09-12","pHome":0.6801022602861826,"pDraw":0.06149982971276208,"pAway":0.2583979100010553,"guessHome":14,"guessAway":11,"homeDiff":24.667213261292545,"awayDiff":-25.910523520674815,"homeRating":1127.3792547554804,"awayRating":1000.3409576096901},{"home":"Aurora / DKV (IJ)","away":"Zaandam Zuid","homeScore":7,"awayScore":11,"date":"2024-09-14","pHome":0.6410619703432926,"pDraw":0.0631690645516011,"pAway":0.2957689651051063,"guessHome":14,"guessAway":12,"homeDiff":-40.726493693722205,"awayDiff":40.02025149059409,"homeRating":1247.8651188631918,"awayRating":1152.0490908578922},{"home":"Purmer","away":"Stormvogels (U)","homeScore":11,"awayScore":16,"date":"2024-09-14","pHome":0.5239148651807342,"pDraw":0.07368918336804497,"pAway":0.4023959514512208,"guessHome":12,"guessAway":11,"homeDiff":-37.732964664697306,"awayDiff":36.12309570413356,"homeRating":974.4330569301346,"awayRating":961.5670044018563}],"fixtures":[{"home":"Zaandam Zuid","away":"Stormvogels (U)","homeScore":9,"awayScore":9,"date":"2024-09-21","pHome":0.7570382729114131,"pDraw":0.05239019187021082,"pAway":0.1905715352183761,"guessHome":15,"guessAway":10,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1192.2088705983617,"awayRating":997.8296283558652},{"home":"Purmer","away":"Aurora / DKV (IJ)","homeScore":5,"awayScore":17,"date":"2024-09-21","pHome":0.17534626658070251,"pDraw":0.051498812037539365,"pAway":0.7731549213817581,"guessHome":10,"guessAway":14,"homeDiff":0.0,"awayDiff":0.0,"homeRating":936.8396205153127,"awayRating":1207.278153419345},{"home":"Aurora / DKV (IJ)","away":"Stormvogels (U)","homeScore":10,"awayScore":10,"date":"2024-09-28","pHome":0.7718476799457104,"pDraw":0.051298778574865755,"pAway":0.1768535414794239,"guessHome":14,"guessAway":10,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1207.278153419345,"awayRating":997.8296283558652},{"home":"Purmer","away":"Zaandam Zuid","homeScore":7,"awayScore":20,"date":"2024-09-28","pHome":0.18898971020997646,"pDraw":0.052589171593713235,"pAway":0.7584211181963103,"guessHome":10,"guessAway":15,"homeDiff":0.0,"awayDiff":0.0,"homeRating":936.8396205153127,"awayRating":1192.2088705983617},{"home":"Stormvogels (U)","away":"Purmer","homeScore":12,"awayScore":8,"date":"2024-10-05","pHome":0.5918963999652367,"pDraw":0.07045792605163054,"pAway":0.3376456739831327,"guessHome":13,"guessAway":11,"homeDiff":0.0,"awayDiff":0.0,"homeRating":997.8296283558652,"awayRating":936.8396205153127},{"home":"Zaandam Zuid","away":"Aurora / DKV (IJ)","homeScore":7,"awayScore":11,"date":"2024-10-05","pHome":0.4858293668034468,"pDraw":0.07033096321976628,"pAway":0.4438396699767869,"guessHome":13,"guessAway":13,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1192.2088705983617,"awayRating":1207.278153419345},{"home":"Stormvogels (U)","away":"Zaandam Zuid","homeScore":9,"awayScore":11,"date":"2024-10-12","pHome":0.250043475462849,"pDraw":0.06012669175349472,"pAway":0.6898298327836563,"guessHome":11,"guessAway":14,"homeDiff":0.0,"awayDiff":0.0,"homeRating":997.8296283558652,"awayRating":1192.2088705983617},{"home":"Aurora / DKV (IJ)","away":"Purmer","homeScore":20,"awayScore":4,"date":"2024-10-12","pHome":0.8265880330510216,"pDraw":0.0430617875472854,"pAway":0.13035017940169302,"guessHome":15,"guessAway":9,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1207.278153419345,"awayRating":936.8396205153127}],"standing":[{"team":{"name":"Zaandam Zuid"},"stats":{"penalties":{"points":0},"position":1,"points":4,"goals":{"for":28,"against":16},"won":2,"draw":0,"lost":0}},{"team":{"name":"Aurora / DKV (IJ)"},"stats":{"penalties":{"points":0},"position":2,"points":2,"goals":{"for":27,"against":20},"won":1,"draw":0,"lost":1}},{"team":{"name":"Stormvogels (U)"},"stats":{"penalties":{"points":0},"position":3,"points":2,"goals":{"for":25,"against":31},"won":1,"draw":0,"lost":1}},{"team":{"name":"Purmer"},"stats":{"penalties":{"points":0},"position":4,"points":0,"goals":{"for":20,"against":33},"won":0,"draw":0,"lost":2}}]}	0.30024	0.30024	0.0	1207.278153419345	136.54059497719726	0.63383	0.63383	0.0	1192.2088705983617	135.49287145611893	0.05929	0.05929	0.0	997.8296283558652	134.90054682436374	0.00664	0.00664	0.0	936.8396205153127	137.55672441783693
2024/09/21	{"results":[{"home":"Stormvogels (U)","away":"Aurora / DKV (IJ)","homeScore":9,"awayScore":20,"date":"2024-09-07","pHome":0.20530443134494247,"pDraw":0.05582913954981572,"pAway":0.7388664291052418,"guessHome":10,"guessAway":14,"homeDiff":-24.105383427446554,"awayDiff":24.539350769057137,"homeRating":985.4828990587629,"awayRating":1223.1362793235946},{"home":"Zaandam Zuid","away":"Purmer","homeScore":17,"awayScore":9,"date":"2024-09-12","pHome":0.6801022602861826,"pDraw":0.06149982971276208,"pAway":0.2583979100010553,"guessHome":14,"guessAway":11,"homeDiff":24.667213261292545,"awayDiff":-25.910523520674815,"homeRating":1127.3792547554804,"awayRating":1000.3409576096901},{"home":"Aurora / DKV (IJ)","away":"Zaandam Zuid","homeScore":7,"awayScore":11,"date":"2024-09-14","pHome":0.6410619703432926,"pDraw":0.0631690645516011,"pAway":0.2957689651051063,"guessHome":14,"guessAway":12,"homeDiff":-40.726493693722205,"awayDiff":40.02025149059409,"homeRating":1247.8651188631918,"awayRating":1152.0490908578922},{"home":"Purmer","away":"Stormvogels (U)","homeScore":11,"awayScore":16,"date":"2024-09-14","pHome":0.5239148651807342,"pDraw":0.07368918336804497,"pAway":0.4023959514512208,"guessHome":12,"guessAway":11,"homeDiff":-37.732964664697306,"awayDiff":36.12309570413356,"homeRating":974.4330569301346,"awayRating":961.5670044018563},{"home":"Zaandam Zuid","away":"Stormvogels (U)","homeScore":9,"awayScore":9,"date":"2024-09-21","pHome":0.7566523736029558,"pDraw":0.05244081619240182,"pAway":0.19090681020464245,"guessHome":15,"guessAway":10,"homeDiff":-24.347249560788896,"awayDiff":24.1118821962242,"homeRating":1192.2198407162593,"awayRating":997.8405984737627},{"home":"Purmer","away":"Aurora / DKV (IJ)","homeScore":5,"awayScore":17,"date":"2024-09-21","pHome":0.1750106102373239,"pDraw":0.05144258111412214,"pAway":0.773546808648554,"guessHome":10,"guessAway":14,"homeDiff":-19.468980284218333,"awayDiff":19.17010689731842,"homeRating":936.8505906332102,"awayRating":1207.2891235372426}],"fixtures":[{"home":"Aurora / DKV (IJ)","away":"Stormvogels (U)","homeScore":10,"awayScore":10,"date":"2024-09-28","pHome":0.7665702987534484,"pDraw":0.05194690354402709,"pAway":0.18148279770252446,"guessHome":14,"guessAway":10,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1226.4834320408615,"awayRating":1021.9766822762874},{"home":"Purmer","away":"Zaandam Zuid","homeScore":7,"awayScore":20,"date":"2024-09-28","pHome":0.19272841254138284,"pDraw":0.05395958540934365,"pAway":0.7533120020492735,"guessHome":10,"guessAway":14,"homeDiff":0.0,"awayDiff":0.0,"homeRating":917.4058119552924,"awayRating":1167.896792761771},{"home":"Stormvogels (U)","away":"Purmer","homeScore":12,"awayScore":8,"date":"2024-10-05","pHome":0.6495509380295388,"pDraw":0.06684603397416333,"pAway":0.2836030279962979,"guessHome":13,"guessAway":10,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1021.9766822762874,"awayRating":917.4058119552924},{"home":"Zaandam Zuid","away":"Aurora / DKV (IJ)","homeScore":7,"awayScore":11,"date":"2024-10-05","pHome":0.4230392751247425,"pDraw":0.0703138890503926,"pAway":0.5066468358248649,"guessHome":13,"guessAway":13,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1167.896792761771,"awayRating":1226.4834320408615},{"home":"Stormvogels (U)","away":"Zaandam Zuid","homeScore":9,"awayScore":11,"date":"2024-10-12","pHome":0.30589248385680046,"pDraw":0.06600381523510945,"pAway":0.6281037009080901,"guessHome":11,"guessAway":14,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1021.9766822762874,"awayRating":1167.896792761771},{"home":"Aurora / DKV (IJ)","away":"Purmer","homeScore":20,"awayScore":4,"date":"2024-10-12","pHome":0.8552773119932058,"pDraw":0.03793032565666149,"pAway":0.10679236235013273,"guessHome":15,"guessAway":9,"homeDiff":0.0,"awayDiff":0.0,"homeRating":1226.4834320408615,"awayRating":917.4058119552924}],"standing":[{"team":{"name":"Zaandam Zuid"},"stats":{"penalties":{"points":0},"position":1,"points":5,"goals":{"for":37,"against":25},"won":2,"draw":1,"lost":0}},{"team":{"name":"Aurora / DKV (IJ)"},"stats":{"penalties":{"points":0},"position":2,"points":4,"goals":{"for":44,"against":25},"won":2,"draw":0,"lost":1}},{"team":{"name":"Stormvogels (U)"},"stats":{"penalties":{"points":0},"position":3,"points":3,"goals":{"for":34,"against":40},"won":1,"draw":1,"lost":1}},{"team":{"name":"Purmer"},"stats":{"penalties":{"points":0},"position":4,"points":0,"goals":{"for":25,"against":50},"won":0,"draw":0,"lost":3}}]}	0.4366	0.4366	0.0	1226.4834320408615	133.03465436938623	0.48156	0.48156	0.0	1167.896792761771	131.95265328498854	0.08184	0.08184	0.0	1021.9766822762874	131.4012775709769	0.0	0.0	0.0	917.4058119552924	134.07298592293785
