1961-12-10	Archipel	WK	11	3
	Deetos	Zuiden (R)	0	4
	RODA (W)	AW	2	0
	Deto	Ons Eibernest	3	4
	OEC	RWB	4	0
1961-12-17	LUTO	Westerkwartier	3	7
	AW	Swift	0	3
	Archipel	Rohda (A)	8	6
	ZKC '31	Groen Geel	5	8
	Watervliet	Nieuw Flora	9	3
	Hespa	Oosterkwartier (H)	4	8
	Haarlem	Altius	6	3
	Volt	Blauw Wit (R)	8	1
1962-01-14	AW	Rohda (A)	5	11
	Blauw Wit	LUTO	5	8
	HKV	Spangen	4	6
	Olympia (B)	ZKC '31	4	3
	DDV	DED	7	7
	Ready (H)	Algemene	4	4
	Organon	Eindhoven	0	2
	Rust Roest (E)	Sportlust	1	2
	Oosterkwartier (H)	Vogel	5	3
	Haarlem	Landlust	3	2
	Animo Ready	Sport Vereent	10	2
	Excelsior	Fortuna (A)	7	4
	Oranje Wit (T)	Oisterwijk	8	0
	BKC³	Olympia '47	2	2
	ALO	DKC (De)	2	8
	Raven	Trekvogels (R)	3	6
	Achilles (H)	TOV (D)	2	3
1962-01-21	DTV	ZKC '31	0	8
	SOS	VADA	5	3
	Organon	RWB	1	3
	Eindhoven	OEC	6	1
	PSV	Odilo	11	4
	MEO	Nieuw Flora	6	6
	Wittenburg	Hespa	1	4
	Aurora	Haarlem	1	6
	DVD²	Victoria (A)	6	5
	OBZB	Fortuna (A)	3	6
	Oosthoek	Animo Ready	4	5
	Noviomagum	't Overschotje	5	5
	Volt	BKC³	4	3
	Rigtersbleek	ZKC (Zu)	5	1
	KNS	Raven	5	3
1962-01-28	LUTO	DOS (E)	7	4
	AW	Blauw Wit	3	5
	WK	Westerkwartier	5	7
	Archipel	Swift	4	3
	RODA (W)	SVK	4	4
	Rigtersbleek	HKV	4	6
	Ons Eibernest	Die Haghe	4	1
	Regenboog	Vicus Orientis	5	5
	Groen Geel	Olympia (B)	7	5
	BEP	SAMOS	2	5
	Rozenburg	Algemene	7	8
	Onder Ons	Groen Zwart	7	4
	VADA	Naas²	2	2
	Sportlust	RWB	6	3
	OEC	Odilo	9	2
	PSV	Organon	14	3
	Nieuw Flora	Vogel	2	3
	Amsterdam Zuid	KVD	3	7
	Landlust	DVD²	4	4
	ZKV (Za)	Altius	4	4
	Zaandam Zuid	Oosthoek	3	6
	Fortuna (A)	Sport Vereent	6	4
	OKV	OBZB	10	7
	Eureka	Charlois	7	4
	Olympiaan	Zuiderkwartier (L)	3	8
	Steeds Hooger	Achilles (A)	7	5
	't Overschotje	ONI (A)	5	5
	Noviomagum	Mercedes	7	1
	Oranje Wit (T)	Volt	5	4
	Olympia '47	BKC³	5	7
	Phoenix (Z)	Spartaan	3	3
	Danaiden	DKC (De)	4	3
	Velox	GKV	4	5
	Schiedam	ALO	15	4
	WION	USV	5	1
	Crescendo	KNS	4	5
	Achilles (H)	Unicum	6	2
1962-02-04	Ons Eibernest	Deetos	6	4
	Zuiden (R)	Spangen	4	3
	Regenboog	Sperwers	4	4
	Deetos	Zuiden (R)	2	3
	Sperwers	Ons Eibernest	2	5
	Spangen	Regenboog	7	2
	Algemene	Quick (D)	4	4
	Rozenburg	Algemene	3	4
	Actief (R)	Danaiden	5	7
	Trekvogels (R)	HSV	3	3
	Trekvogels (R)	Actief (R)	2	1
	HSV	OSCR	4	3
	Zuiderkwartier (L)	Ons Huis (R)	8	4
	Eureka	Oranje Wit (D)	3	6
	Charlois	Pams	2	3
	Spartaan	Unicum	1	2
	Unicum	Pams	4	1
	Schiedam	USV	3	1
	Overkanters	Velox	2	3
	Schiedam	ALO	0	7
	USV	Velox	1	0
1962-02-11	AW	LUTO	4	7
	WK	DOS (E)	4	2
	Archipel	Blauw Wit	2	1
	RODA (W)	Westerkwartier	2	3
	Rohda (A)	Swift	6	2
	Rigtersbleek	Deto	4	1
	Deetos	Die Haghe	8	7
	HKV	ZKC (Zu)	7	3
	Ons Eibernest	Regenboog	8	4
	KZ	Olympia (B)	6	3
	SAMOS	DTV	7	2
	Algemene	Ready (H)	6	5
	Amicitia (V)	Rapiditas	2	5
	VADA	Groen Zwart	4	2
	OEC	PSV	0	3
	Vogel	MEO	4	5
	Nieuw Flora	Oosterkwartier (H)	2	5
	Hespa	KVD	6	4
	Watervliet	Wittenburg	7	1
	Landlust	Aurora	4	6
	DVD²	KCN	4	4
	ZKV (Za)	Victoria (A)	2	6
	Fortuna (A)	Animo Ready	0	6
	BIKO	Zaandam Zuid	3	3
	Oosthoek	Oosterpark	5	4
	Zwaluwen (H)	OKV	3	5
	OSCR	Merwede (D)	7	1
	Zuiderkwartier (L)	Hou Stand	2	2
	Oost Arnhem	EKCA	3	5
	Mercedes	't Overschotje	5	5
	ODI (G)	Ready '60	8	1
	Oranje Wit (T)	Olympia '47	9	2
	Blauw Wit (R)	BKC³	5	9
	DKC (De)	Phoenix (Z)	2	2
	Velox	Danaiden	0	5
	Spartaan	GKV	0	9
	Morskwartier	Schiedam	3	4
	Crescendo	Trekvogels (R)	4	8
	KNS	Morgenstond	9	3
	Pams	Achilles (H)	5	8
1962-02-18	SVK	Rohda (A)	7	1
	Swift	RODA (W)	7	3
	Westerkwartier	Archipel	12	11
	Blauw Wit	WK	7	5
	Die Haghe	Rigtersbleek	2	4
	Vicus Orientis	Ons Eibernest	5	5
	Regenboog	HKV	2	9
	Groen Geel	KZ	4	5
	BEP	DTV	7	3
	DDV	Olympia (B)	5	5
	Amsterdam Zuid	Watervliet	4	12
	Nieuw Flora	Hespa	3	5
	Victoria (A)	Landlust	5	7
	SKV (U)	Oosterpark	5	2
	Animo Ready	Zaandam Zuid	9	2
	BIKO	OBZB	4	4
	Zuiderkwartier (L)	Olympiaan	9	3
	SOS	Naas²	5	3
	HKC (He)	Rapiditas	1	0
	Onder Ons	Amicitia (V)	6	7
	Mercedes	EKCA	0	4
	PSV	Sportlust	2	4
	Rust Roest (E)	OEC	3	2
	Odilo	Eindhoven	0	5
	DKC (De)	Schiedam	5	2
	USV	Raven	2	7
	Morgenstond	WION	6	8
	Succes	Zwaluwen (He)	1	2
1962-02-25	Deetos	Fluks	4	2
	Haarlem	Rohda (A)	3	7
	Haarlem	Deetos	2	9
	Rohda (A)	Fluks	8	2
	Rohda (A)	Deetos	2	3
	Fluks	Haarlem	3	5
	Naas²	Deto	2	4
	Hermes (G)	LUTO	2	4
	LUTO	Deto	7	3
	Hermes (G)	Naas²	6	3
	Deto	Hermes (G)	3	2
	LUTO	Naas²	6	1
	SAMOS	Zuiden (R)	2	4
	SAMOS	Archipel	2	3
	Archipel	Zuiden (R)	5	5
	KZ	Ons Eibernest	3	3
	Rapiditas	Asko	7	3
	Rapiditas	KZ	4	1
	Asko	Ons Eibernest	3	7
	KZ	Asko	5	1
	Ons Eibernest	Rapiditas	7	0
	Rohda (A)	Zuiden (R)	6	5
	Deto	Rapiditas	1	0
	Rohda (A)	Deto	6	2
	Rapiditas	Zuiden (R)	2	6
	LUTO	Archipel	5	5
	Ons Eibernest	Deetos	3	3
	Ons Eibernest	LUTO	4	3
	Archipel	Deetos	4	3
	Deetos	LUTO	5	3
	Archipel	Ons Eibernest	4	4
	DED	ZKC '31	6	4
	Altius	Aurora	7	6
	Swift (M)	Zuiderkwartier (L)	5	3
	Quick '21	AKC (Ak)	13	0
	Tjoba	Phoenix (Z)	3	5
	Raven	Unicum	1	0
	KNS	USV	9	1
	Morgenstond	Pams	3	2
	OWK	Emmen	2	1
	Oerterp	Zunobri²	7	1
	Odival	Moedig Voorwaarts	3	1
1962-03-04	Zwaluwen (He)	Hoogvliet	0	1
	Succes	Ahoy	0	2
	Ahoy	Zwaluwen (He)	1	2
	Hoogvliet	Ahoy	4	1
1962-03-11	LUTO	SVK	3	0
	WK	RODA (W)	5	2
	HKV	Deto	10	2
	ZKC '31	SAMOS	11	11
	Groen Geel	DDV	13	5
	Watervliet	KVD	6	6
	Hespa	MEO	2	3
	Amersfoort	Haarlem	0	10
	ZKV (Za)	DVD²	3	6
	De Tovers	Zwaluwen (H)	7	3
	Oosthoek	OBZB	2	2
	Sport Vereent	Oosterpark	4	5
	Asko	Stanfries²	6	1
	Vitesse (Be)	Friso (L)	4	2
	LDO	VKC (S)	4	5
	SCO	Dio	3	4
	VIOS (Ni)	Odis (E)	5	6
	Kinea (K)	WWMD	3	4
	Eindhoven	PSV	3	4
	Sportlust	Organon	8	4
	Rust Roest (E)	RWB	6	7
	Odival	MKC (Me)	3	2
	DOS '46	Halen	4	4
	Leonidas²	SIOS (W)	1	3
	Danaiden	ALO	14	2
	Morgenstond	Raven	3	6
1962-03-18	Westerkwartier	DOS (E)	9	5
	Deetos	Rigtersbleek	4	8
	Deto	Zuiden (R)	4	2
	Die Haghe	Vicus Orientis	4	5
	Ons Eibernest	HKV	7	4
	Spangen	Regenboog	7	4
	DDV	DTV	12	6
	Oosterkwartier (H)	Nieuw Flora	6	3
	Landlust	ZKV (Za)	7	5
	Aurora	Amersfoort	5	2
	Haarlem	DVD²	10	1
	Excelsior	Zwaluwen (H)	2	0
	Algemene	Fluks	2	3
	Ready (H)	Sperwers	3	9
	Zuiderkwartier (L)	Actief (R)	13	3
	AKC (Al)	HKC (He)	2	3
	Friso (L)	Asko	5	4
	De Hoeve	VKC (S)	4	6
	Sparta (W)	Vitesse (Be)	6	5
	Rohda (H)	Emmen	4	3
	Samen Een	KIOS (R)	3	3
	Kinea (K)	SCO	3	8
	Dio	VIOS (Ni)	5	1
	Forward	WWMD	3	6
	AKC (Ak)	Luxia	5	1
	Blauw Wit (R)	Oisterwijk	9	4
	HDT	Korulos	5	2
	MKC (Me)	Leonidas²	4	2
	Advendo (TI)	Halen	2	4
	Moedig Voorwaarts	SIOS (W)	1	1
	DKC (De)	ALO	6	2
	Pams	Morgenstond	4	5
1962-03-25	DOS (E)	Swift	4	3
	SVK	WK	5	6
	RODA (W)	Archipel	2	2
	Rohda (A)	LUTO	10	6
	Vicus Orientis	Deto	6	4
	Zuiden (R)	Ons Eibernest	4	3
	Die Haghe	HKV	7	6
	Deetos	ZKC (Zu)	11	0
	KZ	DDV	4	5
	BEP	DED	5	11
	Groen Geel	SAMOS	3	5
	Amsterdam Zuid	Nieuw Flora	5	3
	KVD	MEO	6	4
	Wittenburg	Watervliet	5	7
	Victoria (A)	Amersfoort	4	2
	Altius	DVD²	5	4
	Oosthoek	Zaandam Zuid	3	3
	Animo Ready	BIKO	10	1
	OKV	De Tovers	2	4
	SKV (U)	Excelsior	4	6
	OBZB	Sport Vereent	6	6
	Oosterpark	Fortuna (A)	7	6
	ODO²	Algemene	3	2
	Quick (D)	Sperwers	5	3
	Merwede (D)	Eureka	1	9
	Actief (R)	Ons Huis (R)	5	8
	Hou Stand	Zuiderkwartier (L)	6	10
	AKC (Al)	SOS	6	6
	Amicitia (V)	Onder Ons	2	3
	Groen Zwart	Rapiditas	6	7
	Naas²	HKC (He)	5	8
	Oost Arnhem	ONI (A)	2	4
	LDO	Stanfries²	3	9
	Asko	Vitesse (Be)	4	4
	Hermes (G)	VKC (S)	2	4
	Club Brothers	Rohda (H)	5	4
	UNI (S)	Emmen	1	5
	NKC (No)	Nic	3	3
	VIOS (Ni)	Samen Een	5	5
	KIOS (R)	Dio	2	5
	SCO	Forward	6	4
	WWMD	Odis (E)	10	2
	Luxia	Quick '21	3	5
	Wez Fluch	Leeuwarden	4	6
	Blauw Wit (H)	Drachten	3	4
	RWB	PSV	3	9
	Sportlust	OEC	4	3
	Oisterwijk	Volt	1	7
	UNA (L)	HDT	4	1
	ODA	Korulos	2	5
	Oerterp	Noord Oosten	4	3
	Leonidas²	ZKC '19	8	3
	SIOS (W)	MKC (Me)	4	3
	Odival	DOS '46	2	2
	Advendo (TI)	Moedig Voorwaarts	2	7
	Altijd Kwiek	SIM	1	4
	De Pein	Dow	3	4
	Phoenix (Z)	Danaiden	3	7
	Velox	Spartaan	4	1
	DKC (De)	Tjoba	3	5
	Schiedam	Morskwartier	5	7
	Morgenstond	Trekvogels (R)	3	5
	Raven	WION	5	2
	Unicum	Pams	1	7
	USV	TOV (D)	5	2
	Zwaluwen (He)	Succes	5	2
	Hoogvliet	Hillegersberg	6	0
1962-04-01	Westerkwartier	AW	4	1
	SVK	Archipel	3	4
	Rohda (A)	RODA (W)	6	5
	WK	Swift	1	1
	DOS (E)	Blauw Wit	2	5
	Deto	Deetos	5	5
	Zuiden (R)	Spangen	2	2
	Die Haghe	Ons Eibernest	5	6
	Vicus Orientis	Rigtersbleek	5	5
	Regenboog	ZKC (Zu)	2	2
	KZ	Groen Geel	3	7
	DTV	DED	1	7
	KVD	Hespa	4	4
	MEO	Vogel	6	3
	Oosterkwartier (H)	Wittenburg	7	4
	Amsterdam Zuid	Nieuw Flora	4	6
	KCN	Altius	10	3
	Amersfoort	ZKV (Za)	2	8
	DVD²	Aurora	6	6
	OBZB	Fortuna (A)	2	3
	BIKO	Zwaluwen (H)	6	2
	Excelsior	De Tovers	4	4
	Oosterpark	Sport Vereent	5	6
	Ready (H)	ODO²	3	4
	Zwervers	Sperwers	3	6
	OSCR	Charlois	4	1
	Hou Stand	Ons Huis (R)	2	0
	Amicitia (V)	SOS	5	7
	Rapiditas	AKC (Al)	4	3
	Onder Ons	VADA	6	4
	Vitesse (Be)	LDO	5	1
	Sparta (W)	Stanfries²	2	2
	VKC (S)	Friso (L)	1	0
	De Hoeve	Asko	5	6
	UNI (S)	Nic	0	8
	Rohda (H)	NKC (No)	0	2
	KIOS (R)	Forward	3	3
	Dio	Samen Een	2	2
	Kinea (K)	Odis (E)	8	2
	WWMD	SCO	5	4
	AKC (Ak)	Blauw Wit (H)	4	1
	Drachten	OKO	1	7
	Quick '21	Wez Fluch	1	5
	Sportlust	Odilo	8	0
	Eindhoven	Rust Roest (E)	3	7
	HDT	UNA (L)	5	5
	Korulos	Oerterp	3	2
	Advendo (TI)	SIOS (W)	1	1
	DOS '46	Odival	3	4
	Leonidas²	Halen	5	3
	MKC (Me)	ZKC '19	0	0
	Dow	Wez Warber	0	2
	Altijd Kwiek	De Pein	1	1
	Spartaan	ALO	1	1
	Danaiden	Velox	10	6
	GKV	Tjoba	7	4
	Phoenix (Z)	Morskwartier	3	1
	Achilles (H)	Morgenstond	6	4
	Trekvogels (R)	TOV (D)	4	2
	Raven	Pams	3	2
	Unicum	KNS	2	2
	Crescendo	WION	1	3
	Ahoy	Overkanters	1	2
	Zwaluwen (He)	HPV	1	3
1962-04-08	Westerkwartier	Rohda (A)	2	3
	Halen	Moedig Voorwaarts	2	8
	HKC (He)	Onder Ons	6	1
1962-04-15	SAMOS	KZ	7	1
	Olympia (B)	DED	4	11
	Watervliet	Oosterkwartier (H)	4	4
	Wittenburg	Vogel	6	1
	Haarlem	Victoria (A)	13	4
	KCN	Amersfoort	7	1
	Aurora	Landlust	2	4
	OKV	Zwaluwen (H)	3	1
	Animo Ready	Excelsior	4	0
	SKV (U)	De Tovers	3	5
	Oosterpark	Oosthoek	7	2
	Sport Vereent	Fortuna (A)	8	3
	OBZB	Zaandam Zuid	9	6
	Rozenburg	ODO²	3	1
	Algemene	Zwervers	5	2
	Sperwers	Fluks	2	1
	Quick (D)	Ready (H)	8	0
	OSCR	HSV	5	1
	Olympiaan	Hou Stand	2	3
	Ons Huis (R)	Zuiderkwartier (L)	7	3
	AKC (Al)	Amicitia (V)	5	2
	Mercedes	ONI (A)	0	3
	LDO	De Hoeve	1	0
	Emmen	Nic	3	6
	Forward	SCO	1	5
	Samen Een	WWMD	0	1
	VIOS (Ni)	Kinea (K)	2	4
	Odis (E)	KIOS (R)	2	3
	AKC (Ak)	Drachten	4	1
	Quick '21	OKO	2	5
	Wez Fluch	Blauw Wit (H)	4	0
	Odilo	RWB	0	0
	Oisterwijk	BKC³	3	8
	Korulos	UNA (L)	0	1
	ODA	Zunobri²	1	5
	ZKC '19	SIOS (W)	5	5
	Advendo (TI)	Odival	3	0
	DOS '46	Leonidas²	2	2
	MKC (Me)	Moedig Voorwaarts	1	2
	Wez Warber	De Pein	4	3
	Spartaan	Schiedam	7	1
	DKC (De)	Velox	1	3
	GKV	Phoenix (Z)	3	5
	Morskwartier	Tjoba	2	6
	Achilles (H)	WION	5	2
	Unicum	Crescendo	2	2
	Pams	Raven	5	5
	TOV (D)	KNS	3	2
	USV	Trekvogels (R)	1	6
1962-04-22	SVK	DOS (E)	3	4
	Archipel	AW	3	10
	Spangen	Vicus Orientis	4	2
	Olympiaan	Swift (M)	1	4
	Achilles (A)	Hellas	5	5
1962-04-29	SVK	Swift	5	4
	RODA (W)	AW	5	3
	Spangen	Deto	6	4
	Ons Eibernest	ZKC (Zu)	4	4
	Olympia (B)	KZ	4	7
	DED	Groen Geel	4	7
	Vogel	Nieuw Flora	2	4
	Wittenburg	Amsterdam Zuid	2	3
	Watervliet	Hespa	6	5
	Victoria (A)	Haarlem	3	10
	KCN	Landlust	1	8
	Excelsior	OKV	6	4
	SKV (U)	BIKO	5	4
	De Tovers	Animo Ready	4	3
	Fortuna (A)	OBZB	1	3
	Sport Vereent	Zaandam Zuid	4	3
	Merwede (D)	HSV	2	7
	Groen Zwart	HKC (He)	0	7
	SOS	Amicitia (V)	3	2
	AKC (Al)	VADA	6	2
	Naas²	Onder Ons	8	3
	ONI (A)	Oost Arnhem	4	3
	LDO	Friso (L)	1	6
	Hermes (G)	Asko	3	6
	Stanfries²	Vitesse (Be)	4	3
	Club Brothers	NKC (No)	5	1
	Rohda (H)	OWK	3	2
	Dio	Kinea (K)	5	3
	Forward	Samen Een	6	2
	KIOS (R)	VIOS (Ni)	3	4
	Odis (E)	SCO	4	7
	Quick '21	AKC (Ak)	7	4
	Wez Fluch	Luxia	6	3
	Leeuwarden	OKO	1	3
	Drachten	Blauw Wit (H)	4	4
	ODI (G)	Stormvogels (G)	2	5
	HDT	ODA	6	2
	UNA (L)	Noord Oosten	9	0
	Odival	ZKC '19	5	6
	DOS '46	SIOS (W)	2	10
	Halen	Leonidas²	4	4
	Wez Warber	Altijd Kwiek	2	7
	SIM	De Pein	2	4
1962-05-06	AW	WK	2	1
	RODA (W)	DOS (E)	3	3
	Rohda (A)	Blauw Wit	5	1
	SVK	Westerkwartier	4	8
	ZKC (Zu)	Deetos	6	7
	Deto	Spangen	7	5
	Zuiden (R)	Die Haghe	5	3
	HKV	Vicus Orientis	11	4
	Rigtersbleek	Regenboog	2	0
	KZ	ZKC '31	7	1
	SAMOS	Olympia (B)	8	3
	MEO	Amsterdam Zuid	10	4
	KVD	Wittenburg	8	5
	De Tovers	BIKO	5	3
	Zwervers	Rozenburg	4	4
	Quick (D)	Fluks	4	2
	Merwede (D)	OSCR	1	3
	Sparta (W)	LDO	6	2
	VKC (S)	Vitesse (Be)	1	2
	Friso (L)	Hermes (G)	6	5
	UNI (S)	NKC (No)	6	6
	Nic	Rohda (H)	6	2
	Forward	KIOS (R)	3	1
	Samen Een	Kinea (K)	3	4
	OKO	Blauw Wit (H)	1	1
	Naas²	Groen Zwart	10	3
	ALO	GKV	3	5
	Tjoba	Danaiden	7	4
	Achilles (H)	Raven	3	3
	Crescendo	Pams	8	1
	Morgenstond	KNS	1	5
	TOV (D)	Trekvogels (R)	5	1
	USV	Unicum	2	6
	Oerterp	Korulos	3	2
	SIOS (W)	Advendo (TI)	13	7
	MKC (Me)	Halen	5	5
	ZKC '19	Moedig Voorwaarts	5	6
	De Pein	SIM	6	4
1962-05-13	DOS (E)	AW	5	4
	Swift	LUTO	2	1
	Rohda (A)	WK	8	2
	Blauw Wit	Westerkwartier	6	6
	Deto	Die Haghe	7	7
	Regenboog	Deetos	3	4
	Ons Eibernest	Spangen	5	3
	ZKC (Zu)	Zuiden (R)	4	6
	Groen Geel	BEP	9	4
	ZKC '31	DDV	5	5
	Vogel	Watervliet	4	8
	Amersfoort	Altius	2	16
	Victoria (A)	KCN	4	6
	Landlust	Haarlem	5	6
	BIKO	OKV	4	7
	SKV (U)	Animo Ready	4	8
	Fortuna (A)	Oosthoek	8	3
	OBZB	Oosterpark	5	4
	Sperwers	Algemene	11	3
	ODO²	Quick (D)	1	9
	Actief (R)	Hou Stand	4	4
	VKC (S)	Stanfries²	2	2
	De Hoeve	Hermes (G)	3	6
	LDO	Vitesse (Be)	1	7
	Friso (L)	Sparta (W)	1	4
	Nic	UNI (S)	9	1
	Emmen	NKC (No)	4	2
	Forward	VIOS (Ni)	3	2
	KIOS (R)	WWMD	3	9
	OKO	AKC (Ak)	2	4
	Wez Fluch	Drachten	3	0
	Blauw Wit (H)	Luxia	9	2
	Naas²	Amicitia (V)	8	6
	SOS	Groen Zwart	8	1
	VADA	Rapiditas	5	8
	Noviomagum	Oost Arnhem	8	7
	Sportlust	Eindhoven	5	4
	Blauw Wit (R)	Oranje Wit (T)	0	4
	Zunobri²	HDT	1	7
	Leonidas²	Advendo (TI)	4	5
	SIOS (W)	Halen	5	6
	Moedig Voorwaarts	MKC (Me)	6	2
	ALO	Velox	7	2
	Spartaan	Danaiden	2	11
	GKV	DKC (De)	7	1
	Phoenix (Z)	Tjoba	7	6
	Morgenstond	Crescendo	4	5
	WION	KNS	2	10
	Trekvogels (R)	Pams	2	3
	Raven	TOV (D)	5	4
	USV	Achilles (H)	3	3
1962-05-20	Westerkwartier	Swift	6	3
	Blauw Wit	SVK	6	2
	LUTO	RODA (W)	8	6
	Spangen	Deetos	3	8
	Regenboog	Zuiden (R)	1	10
	ZKC (Zu)	Die Haghe	4	2
	Rigtersbleek	Ons Eibernest	2	7
	Vicus Orientis	HKV	0	5
	KZ	BEP	3	2
	Vogel	KVD	3	6
	Oosterkwartier (H)	Watervliet	4	4
	KCN	ZKV (Za)	5	4
	Eureka	HSV	3	6
	OKV	Animo Ready	5	3
	Excelsior	BIKO	1	0
	Zwaluwen (H)	SKV (U)	5	3
	Oosthoek	Sport Vereent	7	5
	Fortuna (A)	Zaandam Zuid	2	3
	Rozenburg	Sperwers	7	3
	Quick (D)	Zwervers	9	5
	Fluks	Ready (H)	5	3
	Groen Zwart	Naas²	3	5
	Wit Blauw	Achilles (A)	3	8
	Sparta (W)	Asko	3	2
	Hermes (G)	Stanfries²	6	8
	Vitesse (Be)	De Hoeve	8	0
	Stanfries²	Friso (L)	4	3
	Nic	WWMD	4	1
	Emmen	Club Brothers	4	3
	UNI (S)	Rohda (H)	3	3
	Odis (E)	Forward	8	4
	OKO	Wez Fluch	5	4
	Quick '21	Leeuwarden	6	2
	Olympia '47	Volt	4	4
	Zunobri²	ODA	1	4
	DOS '46	MKC (Me)	0	2
	ZKC '19	Advendo (TI)	8	3
	SIOS (W)	Odival	5	5
	Spartaan	Phoenix (Z)	4	3
	Unicum	USV	6	4
1962-05-27	Swift	SVK	4	6
	DOS (E)	Archipel	7	7
	LUTO	WK	5	4
	Blauw Wit	RODA (W)	2	4
	Vicus Orientis	Deetos	5	1
	Spangen	ZKC (Zu)	3	6
	Zuiden (R)	Rigtersbleek	3	3
	DTV	KZ	4	9
	Altius	KCN	3	7
	OKV	Fortuna (A)	5	3
	Animo Ready	Zwaluwen (H)	11	8
	ODO²	Sperwers	5	5
	Ready (H)	Zwervers	0	1
	Fluks	Rozenburg	4	3
	Amicitia (V)	Groen Zwart	5	4
	Stanfries²	Sparta (W)	10	3
	Hermes (G)	LDO	6	4
	WWMD	OKO	4	0
	OWK	UNI (S)	1	3
	Nic	Club Brothers	7	2
	Odis (E)	Dio	2	8
	AKC (Ak)	Leeuwarden	6	1
	UNA (L)	Oerterp	6	0
	HDT	Noord Oosten	5	6
	Halen	ZKC '19	3	6
	MKC (Me)	SIOS (W)	2	3
	Leonidas²	Odival	1	5
	SIM	Wez Warber	12	4
	Altijd Kwiek	Dow	2	0
	Velox	Phoenix (Z)	2	8
	WION	Trekvogels (R)	8	7
	TOV (D)	Crescendo	11	2
1962-06-03	Swift	Blauw Wit	7	6
	OKV	SKV (U)	5	6
	Zaandam Zuid	OKV	8	8
	SVK	AW	3	6
	Archipel	LUTO	8	4
	DOS (E)	Rohda (A)	4	6
	Deetos	Ons Eibernest	5	9
	Die Haghe	Spangen	4	3
	ZKC (Zu)	Vicus Orientis	4	3
	Zuiden (R)	HKV	4	6
	Deto	Regenboog	4	5
	ODO²	Zwervers	5	5
	Sparta (W)	Hermes (G)	3	6
	Asko	VKC (S)	9	5
	Nic	OKO	12	3
	UNI (S)	Club Brothers	1	2
	Leeuwarden	Wez Fluch	4	5
	Noord Oosten	Korulos	5	8
	ZKC '19	DOS '46	4	3
	Trekvogels (R)	Achilles (H)	6	6
	WION	Crescendo	9	7
	Raven	Morgenstond	3	1
	KNS	Pams	7	6
	Zwaluwen (He)	Overkanters	3	2
1962-06-10	Ons Eibernest	Westerkwartier	8	8
	Swift (M)	Olympiaan	5	3
	WWMD	Nic	1	7
	Kinea (K)	SCO	4	4
	Stanfries²	Kinea (K)	4	1
	SCO	Stanfries²	0	2
	De Hoeve	Sportclub	3	1
	Halen	De Hoeve	2	2
	De Hoeve	Odis (E)	5	4
	Sportclub	Halen	1	1
	Odis (E)	Sportclub	5	2
	Halen	Odis (E)	3	6
	Odival	HDT	2	2
	Dio	Odival	0	3
	Odival	Leonidas²	2	6
	HDT	Dio	1	1
	Leonidas²	HDT	2	2
	Dio	Leonidas²	3	2
	VZK	VIOS (Ni)	2	2
	VKV	VZK	0	3
	VIOS (Ni)	VKV	1	1
	DOS '46	DES (N)	1	1
	Meeuwen (L)	Leeuwarden	2	4
	Blauw Wit (H)	Friso (L)	2	2
	Groen Geel	Meeuwen (L)	3	1
	Leeuwarden	Blauw Wit (H)	2	2
	Friso (L)	Meeuwen (L)	2	0
	Groen Geel	Leeuwarden	2	1
	Meeuwen (L)	Blauw Wit (H)	0	2
	Friso (L)	Groen Geel	2	2
	Friso (L)	Leeuwarden	3	2
	Groen Geel	Blauw Wit (H)	3	0
	Wez Warber	Wez Fluch	0	2
	Luxia	Dow	1	2
	Luxia	Wez Warber	2	3
	Wez Fluch	Luxia	0	1
1962-06-17	Westerkwartier	Ons Eibernest	7	4
	Die Haghe	Deto	3	1
	WK	Stanfries²	1	2
	WWMD	Kinea (K)	3	0
	Stanfries²	Kinea (K)	4	0
	WK	WWMD	2	2
	Stanfries²	WWMD	1	0
	Kinea (K)	WK	0	3
	Hermes (G)	LDO	0	2
	Luxia	VKC (S)	0	5
	Friso (L)	VKC (S)	3	0
	Friso (L)	Luxia	4	0
	Stanfries²	Sportlust	1	0
	Stanfries²	ZKC '31	3	1
	SCO	Moedig Voorwaarts	2	2
	SCO	Samen Een	1	1
	Moedig Voorwaarts	Samen Een	1	1
	DOS '46	MKC (Me)	3	2
	MKC (Me)	Altijd Kwiek	4	1
	Altijd Kwiek	DOS '46	3	1
1962-06-24	Organon	Rust Roest (E)	3	3
	OKO	WWMD	1	0
	BKC³	Oranje Wit (T)	0	7
1962-07-01	OKO	WWMD	3	1
	Blauw Wit (R)	Olympia '47	1	9
	Olympia '47	Blauw Wit (R)	10	1
1962-04-01	Trynwalden	WIK '34	2	1
	Sportclub	VZK	11	1
	Friso (A)	DES '53	1	7
1962-04-15	Tietjerk	Olympia (T)	0	1
1962-04-29	ADO (H)	Hermes (B)	4	1
	TFS	ODA (B)	2	2
	Joure	Driehoek	6	1
	VZK	Udiros	4	2
	DTG	WWIJD	6	2
	Frisia	MN en W	1	5
	Wez Handich	Harkema	8	4
1962-05-06	SVS	Meeuwen (L)	1	7
	ADO (H)	DTS (S)	5	4
	Udiros	Driehoek	3	5
	MI	ODK	4	3
	AVVLO	DES '53	3	4
	Harkema	Lauwers	9	0
	Spannum	Itens	6	4
1962-05-13	WIK '34	SVS	6	3
	DTS (S)	ADO (H)	1	1
	TFS	Hermes (B)	2	3
	Udiros	Joure	3	7
	Sportclub	Driehoek	6	1
