1903-12-03	HOC	OSCA	11	6
1903-12-18	HOC	OSCA	2	9
1904-02-14	DTV	BKC	23	0
1904-04-30	DEV	DTV	11	9
1904-05-01	DEV	BKC	3	12
1904-05-12	HOC	DTV	8	8
1904-06-05	Quick	HOC	1	15
1904-06-19	OSCA	HOC	7	5
1904-06-19	Quick	DEV	2	4
1904-07-03	DTV	OSCA	8	4
1904-07-03	HOC	Quick	9	1
1904-07-17	BKC	OSCA	2	9
1904-09-11	HOC	DTV	7	7
1904-09-11	OSCA	Quick	11	7
1904-09-25	HOC	OSCA	3	6
1904-09-25	DTV	DEV	9	3
1904-10-09	OSCA	DTV	6	8
1904-10-09	DEV	Quick	4	9
1904-10-23	DTV	HOC	17	9
1904-10-23	DEV	OSCA	1	9
1904-10-30	BKC	DEAK	5	5
1904-11-04	OSCA	DEV	5	3
1904-11-04	DTV	Quick	6	7
1904-11-13	HOC	DTV	1	8
1904-11-13	OSCA	Quick	2	1
1904-11-13	OSCA	DTV	1	2
1904-11-20	Quick	OSCA	6	4
1904-12-04	Quick	HOC	6	5
1904-12-04	DEV	DTV	6	8
1904-12-11	HOC	DEV	9	5
1904-12-18	DEV	HOC	8	7
1904-12-18	Quick	DTV	1	4
