2022-09-10,PSV,Animo (G),12,17
2022-09-10,Noviomagum,ASVD,11,15
2022-09-10,DSO (A),Madjoe,20,12
2022-09-10,WWC,It Fean,18,18
2022-09-10,Celeritas (A),Kleine Sluis,12,7
2022-09-10,Badhoevedorp,VZOD,15,10
2022-09-10,Hoogkerk,De Parabool,19,16
2022-09-10,Good Luck,ZKV (Zu),20,5
2022-09-10,Rust Roest (E),Tjoba,14,13
2022-09-10,De Meeuwen,Pernix,18,15
2022-09-10,SDO (V),Atlantis,16,18
2022-09-10,CSL,AVO,21,17
2022-09-10,MN en W,Veenwouden,13,7
2022-09-10,OZC,Blauw Wit (K),18,13
2022-09-10,Lemmer,Stadskanaal '74,8,15
2022-09-10,Swift,Synergo,15,16
2022-09-10,AW.DTV,Nic,18,15
2022-09-10,Nikantes,Sperwers,10,13
2022-09-10,DLKV,Olympus '58,8,16
2022-09-10,Sparta (Ze),Harich,18,18
2022-09-10,Vriendenschaar (H),Tilburg,14,12
2022-09-10,Vriendenschaar (B),Twist,20,19
2022-09-10,Scheldevogels,Zaamslag,15,16
2022-09-10,DOS-WK,Apeldoorn,14,21
2022-09-10,De Pein,Joure,12,15
2022-09-10,ADO,Thor (R),15,12
2022-09-10,AKC (Al),Devinco,16,17
2022-09-10,DVO,KZ,16,12
2022-09-10,Wesstar,Arena,18,11
2022-09-10,Sporting West,Weidevogels,14,19
2022-09-10,Attila,Melmac,18,11
2022-09-10,Groen Zwart,Noveas,5,13
2022-09-10,Fluks (N),DTS (E),12,8
2022-09-10,GKV,RODA (W),11,18
2022-09-10,Zwart Wit,Rood Wit (W),12,19
2022-09-10,KVS,Tweemaal Zes,30,10
2022-09-10,Helios,Apollo,12,17
2022-09-10,HKC (He),HKC (U),17,21
2022-09-10,ROG,De Granaet,23,22
2022-09-10,SKF,Antilopen,20,10
2022-09-10,DOT (O),Ready '60,23,8
2022-09-10,Flamingo's (B),Wez Handich,18,14
2022-09-10,Albatros,Kinderdijk,19,19
2022-09-10,De Waterpoort,DTS (S),15,16
2022-09-10,'t Capproen,Ventura Sport,18,8
2022-09-10,Rohda (A),Spirit (Vo),11,16
2022-09-10,Fiducia,De Vinken,18,13
2022-09-10,DTG,Leeuwarden,12,9
2022-09-10,Triade,ESDO,11,10
2022-09-10,Sporting Trigon,Victum,12,19
2022-09-10,KVA,SDO (K),12,10
2022-09-10,TOP (A),KCC,12,16
2022-09-10,De Eemvogels,Dunas,16,17
2022-09-10,OVVO,BEP,7,14
2022-09-10,Haarlem,Viking,10,15
2022-09-10,Juliana,WION,18,19
2022-09-10,KCD,Zwaluwen (Ze),16,8
2022-09-10,EKCA,NKV,14,7
2022-09-10,Roreko,TOP (V),16,15
2022-09-11,FSC,Eymerick,19,11
2022-09-11,Forward,Vefo,11,16
2022-09-11,Goorecht,Korwi,7,15
2022-09-11,KVS '17,Maastricht,7,15
2022-09-11,Mid Fryslân,Wageningen,20,16
2022-09-12,DWA / Argo,Olympia (T),21,10
2022-09-15,SDO (W),Hellas '63,7,16
2022-09-15,Olympia '22,Roreko,12,14
2022-09-17,Kinea (K),Thrianta,16,19
2022-09-17,Reeuwijk,Dijkvogels,16,13
2022-09-17,DTL,De Waterpoort,17,13
2022-09-17,Pallas '08,Zunobri,18,6
2022-09-17,KOAG,ONDO (G),18,24
2022-09-17,ACKC,Korbatjo,17,6
2022-09-17,MIA,Telstar,15,10
2022-09-17,Sperwers,Triade,11,19
2022-09-17,Sparta (N),AKC (Al),22,14
2022-09-17,NKC '51,Wit Blauw,16,15
2022-09-17,ZKC '19,Noordenveld,22,15
2022-09-17,SIOS '61,DLKV,16,13
2022-09-17,WION,Vriendenschaar (B),4,9
2022-09-17,Weidevogels,GKV,19,9
2022-09-17,De Granaet,De Hoeve,20,9
2022-09-17,Blauw Zwart,Rivalen,9,7
2022-09-17,Atlas,Seolto,23,14
2022-09-17,SDO (K),VEO,14,12
2022-09-17,Keizer Karel,EKCA,14,17
2022-09-17,SIOS (W),WSS,14,15
2022-09-17,ASVD,DOS-WK,16,18
2022-09-17,Madjoe,Ados,14,10
2022-09-17,DVS '69,ONDO (M),12,12
2022-09-17,SDO (S),SDO (W),11,19
2022-09-17,DSO (K),ADO,14,12
2022-09-17,RODA (W),Sporting West,17,13
2022-09-17,Kesteren,Revival,8,12
2022-09-17,Apollo,Badhoevedorp,9,11
2022-09-17,Elko,Lintjo,17,18
2022-09-17,TOGO (G),OZC,8,23
2022-09-17,DOS (W),De Meervogels,24,17
2022-09-17,Unitas,AW.DTV,14,13
2022-09-17,Dunas,Luno,13,17
2022-09-17,Nova,ZKC '31,15,7
2022-09-17,Olympia (T),De Pein,11,12
2022-09-17,Atlantis,PSV,18,10
2022-09-17,Zaandam Zuid,DKV (IJ),6,17
2022-09-17,Joure,DWA / Argo,18,9
2022-09-17,Synergo,Exakwa,20,15
2022-09-17,Duko,Zwart Wit,16,12
2022-09-17,Amicitia (V),NRC '22,13,10
2022-09-17,Voltreffers (O),Terda,10,6
2022-09-17,Club Brothers,IFC '25,10,23
2022-09-17,ESDO,Nikantes,11,5
2022-09-17,Blauw Wit,DSC,17,18
2022-09-17,Nic,Dalto,17,21
2022-09-17,Conventus,Trekvogels (R),4,7
2022-09-17,SkunK,Reehorst '45,12,17
2022-09-17,Melmac,OEC,10,10
2022-09-17,Avanti (P),Fiks,17,18
2022-09-17,Triaz,Stormvogels (U),12,16
2022-09-17,DeetosSnel,Tempo,11,19
2022-09-17,Apeldoorn,Noviomagum,10,16
2022-09-17,Stadskanaal '74,MN en W,21,14
2022-09-17,Swift (M),KCR,17,11
2022-09-17,ODIK,Juventa,13,13
2022-09-17,NKV,DKB,12,10
2022-09-17,Groen Geel,Mid Fryslân,19,12
2022-09-17,Vakgericht,Hebbes,7,11
2022-09-17,KCC,Oost Arnhem,16,10
2022-09-17,Oranje Zwart,HHV,18,13
2022-09-17,Avereest,KIOS '45,5,11
2022-09-17,Spannum,DTG,15,14
2022-09-17,Ready '60,Fiducia,9,19
2022-09-17,IJsselvogels,Fortis,13,7
2022-09-17,KZ,TOP (A),15,13
2022-09-17,DWS (K),RDZ,15,10
2022-09-17,Ritola,CSL,18,14
2022-09-17,TOP (S),Fortuna (D),12,22
2022-09-17,ALO,KIOS (N),14,14
2022-09-17,Die Haghe,SKF,22,14
2022-09-17,LDODK,DOS '46,14,13
2022-09-17,Springfield,Attila,13,15
2022-09-17,TOP (V),Vitesse (Be),11,13
2022-09-17,Korbis,Nexus,15,7
2022-09-17,Tjoba,Vriendenschaar (H),16,17
2022-09-17,Fortissimo,Haarlem,8,18
2022-09-17,Tweemaal Zes,De Meeuwen,12,9
2022-09-17,OKV,EKVA,14,15
2022-09-17,ZKV (Za),Swift,21,11
2022-09-17,Zaamslag,Luctor,15,13
2022-09-17,Phoenix (Z),ODO (M),17,8
2022-09-17,Spirit (Vo),OVVO,18,17
2022-09-17,Purmer,Fluks (N),9,19
2022-09-17,Leeuwarden,Emmeloord,10,13
2022-09-17,DTS (E),DKV Victoria,15,12
2022-09-17,Wolderwijd,De Eemvogels,7,16
2022-09-17,Refleks,Sporting Trigon,15,12
2022-09-17,Noveas,EKC 2000,14,13
2022-09-17,HBC (Be),Vlug en Vaardig (A),15,8
2022-09-17,It Fean,Sparta (Ze),9,13
2022-09-17,De Corvers,Wesstar,13,9
2022-09-17,Arena,SGV,15,12
2022-09-17,DES (De),Velocitas (L),13,14
2022-09-17,Blauw Wit (K),Erasmus,10,9
2022-09-17,KVK,Scheldevogels,24,8
2022-09-17,De Wâlden,Quick '21 / Vlug en Vaardig (G),12,9
2022-09-17,Rood Wit (W),Elburg,10,8
2022-09-17,HKC (U),Tiel '72,6,14
2022-09-17,OKO,DOS Kampen,21,16
2022-09-17,HKC (Ha),Sporting Delta,14,13
2022-09-17,Nieuwerkerk,Excelsior (D),11,11
2022-09-17,De Vinken,DOT (O),18,13
2022-09-17,Antilopen,Dindoa,14,18
2022-09-17,Oerterp,ROG,10,14
2022-09-17,Wez Handich,Hoogkerk,21,14
2022-09-17,Wez Warber en Fluch,WIK '34,5,11
2022-09-17,Leonidas²,Groen Zwart,19,14
2022-09-17,Pernix,KVS,10,21
2022-09-17,PKC,DVO,10,10
2022-09-17,BEP,Rohda (A),8,9
2022-09-17,AVO,Heerenveen,15,11
2022-09-17,Woudenberg,Rheko,14,14
2022-09-17,Achilles (A),HKC (He),9,9
2022-09-17,Tilburg,Rust Roest (E),18,13
2022-09-17,VZOD,Helios,12,7
2022-09-17,Vitesse (Ba),Albatros,19,13
2022-09-17,d'Ommerdieck,Centrum,7,16
2022-09-17,Devinco,KVZ,9,17
2022-09-17,Wageningen,SCO,24,8
2022-09-17,SEV (Z),VIKO,9,15
2022-09-17,Drachten,Sparta (Zw),11,10
2022-09-17,VDDO,Udiros,14,15
2022-09-17,Ventura Sport,Oranje Zwart (M),18,8
2022-09-17,Paal Centraal,NIO,16,18
2022-09-17,Focus,SKV (S),15,11
2022-09-17,Victum,HKV / Ons Eibernest,12,9
2022-09-17,Viking,Furore,12,10
2022-09-17,Maassluis,Achilles (H),12,11
2022-09-17,De Parabool,Flamingo's (B),14,21
2022-09-17,KZ Danaiden,Rapid (H),8,9
2022-09-17,Thor (R),Gemini,11,13
2022-09-17,Huizen,DSO (A),10,17
2022-09-17,DTS (S),Westergo,16,7
2022-09-17,Animo (G),SDO (V),15,9
2022-09-17,Kinderdijk,Merwede,15,11
2022-09-17,KIOS (R),KVW '22,10,12
2022-09-17,Twist,Juliana,22,10
2022-09-17,OJC '98,KCD,11,12
2022-09-17,Valto,GKV (G),10,10
2022-09-17,Keep Fit '70,'t Capproen,23,13
2022-09-17,Movado,RWA,14,13
2022-09-17,Oranje Wit (D),KVA,7,15
2022-09-17,ZKV (Zu),Olympia (S),4,20
2022-09-17,Zwaluwen (Ze),Koveni,15,12
2022-09-19,Harich,WWC,12,14
2022-09-20,Kinea (K),KVW '22,14,29
2022-09-20,AVO,HHV,24,12
2022-09-20,Udiros,IFC '25,18,24
2022-09-20,WSS,Wez Handich,9,25
2022-09-20,Hoogkerk,ZKC '19,15,20
2022-09-20,Ritola,Drachten,11,23
2022-09-20,Club Brothers,CSL,7,23
2022-09-20,Flamingo's (B),Quick '21 / Vlug en Vaardig (G),31,19
2022-09-20,OKO,SIOS (W),21,7
2022-09-20,Noordenveld,De Wâlden,14,20
2022-09-20,De Granaet,KIOS (R),15,14
2022-09-22,ZKC '31,ZKV (Za),13,25
2022-09-23,Leonidas²,Roreko,16,21
2022-09-24,Westergo,Olympia (T),8,12
2022-09-24,WIK '34,Stadskanaal '74,6,12
2022-09-24,Fortuna (D),LDODK,9,18
2022-09-24,OEC,Focus,12,9
2022-09-24,Good Luck,ESDO,10,8
2022-09-24,SDO (W),Elko,11,11
2022-09-24,Oost Arnhem,TOP (A),14,15
2022-09-24,Ons Clubje,De Corvers,6,6
2022-09-24,ONDO (G),Nieuwerkerk,18,19
2022-09-24,Rohda (A),Oranje Wit (D),9,9
2022-09-24,CSL,Drachten,21,19
2022-09-24,KIOS (N),Movado,24,15
2022-09-24,Badhoevedorp,Fortissimo,20,20
2022-09-24,Rivalen,Hellas '63,9,20
2022-09-24,Elburg,Oranje Zwart,12,18
2022-09-24,Luno,DTS (E),9,10
2022-09-24,Olympia (S),Sperwers,10,16
2022-09-24,MN en W,Wez Warber en Fluch,15,7
2022-09-24,DOT (O),Atlantis,20,21
2022-09-24,Rheko,Duko,12,15
2022-09-24,Vriendenschaar (B),Korbis,16,15
2022-09-24,VIKO,SkunK,12,15
2022-09-24,Fiks,DOS (W),21,20
2022-09-24,Sporting Delta,DeetosSnel,19,15
2022-09-24,Juliana,Reeuwijk,19,17
2022-09-24,EKCA,Zwaluwen (Ze),9,10
2022-09-24,Trekvogels (R),Thor (R),15,12
2022-09-24,Exakwa,MIA,12,23
2022-09-24,ONDO (M),IJsselvogels,17,11
2022-09-24,Juventa,Apeldoorn,14,13
2022-09-24,Rapid (H),Weidevogels,11,14
2022-09-24,Triade,ZKV (Zu),12,6
2022-09-24,TOP (S),Blauw Wit,12,22
2022-09-24,DSO (A),OKV,18,9
2022-09-24,OVVO,SDO (K),15,17
2022-09-24,Nexus,WION,19,17
2022-09-24,DVO,KCC,23,15
2022-09-24,RWA,ALO,12,16
2022-09-24,Mid Fryslân,Unitas,18,17
2022-09-24,SKF,Pernix,20,12
2022-09-24,Vitesse (Be),Noveas,13,10
2022-09-24,Dijkvogels,Twist,12,18
2022-09-24,Tempo,HKC (Ha),13,20
2022-09-24,KVS,Die Haghe,15,13
2022-09-24,De Meeuwen,Antilopen,17,18
2022-09-24,Telstar,Synergo,6,23
2022-09-24,GKV,KZ Danaiden,13,19
2022-09-24,KVA,BEP,19,8
2022-09-24,Hoogkerk,Oerterp,20,12
2022-09-24,ODO (M),RODA (W),13,19
2022-09-24,Quick '21 / Vlug en Vaardig (G),ZKC '19,21,18
2022-09-24,Aurora,Madjoe,11,13
2022-09-24,OZC,ACKC,15,20
2022-09-24,Dindoa,Tweemaal Zes,16,15
2022-09-24,Achilles (H),Victum,17,9
2022-09-24,EKVA,Huizen,15,12
2022-09-24,SGV,Vakgericht,18,10
2022-09-24,Sparta (Ze),Spannum,24,10
2022-09-24,Tiel '72,Devinco,13,13
2022-09-24,Revival,DWS (K),13,17
2022-09-24,DKV (IJ),Triaz,18,8
2022-09-24,Oranje Nassau,HBC (Be),6,9
2022-09-24,Noordenveld,De Wâlden,12,17
2022-09-24,Lemmer,Pallas '08,9,23
2022-09-24,NIO,DSO (K),14,17
2022-09-24,Reehorst '45,SEV (Z),38,6
2022-09-24,KVZ,HKC (U),17,10
2022-09-24,Erasmus,Atlas,21,18
2022-09-24,SKV (S),Melmac,10,8
2022-09-24,Korbatjo,TOGO (G),12,12
2022-09-24,NRC '22,ASVD,12,10
2022-09-24,Haarlem,Apollo,16,16
2022-09-24,De Meervogels,Avanti (P),16,11
2022-09-24,Noviomagum,ODIK,20,20
2022-09-24,Helios,Viking,11,18
2022-09-24,Excelsior (D),KOAG,25,14
2022-09-24,PKC,KZ,17,14
2022-09-24,Velocitas (L),Refleks,19,8
2022-09-24,EKC 2000,TOP (V),14,8
2022-09-24,HKV / Ons Eibernest,Maassluis,10,11
2022-09-24,Zunobri,Veenwouden,10,10
2022-09-24,DWA / Argo,DTL,13,8
2022-09-24,Gemini,Conventus,16,9
2022-09-24,DOS-WK,Amicitia (V),14,16
2022-09-24,PSV,De Vinken,16,20
2022-09-24,Regio '72,Blauw Zwart,16,18
2022-09-24,Scheldevogels,Ventura Sport,15,16
2022-09-24,Zwart Wit,Woudenberg,4,25
2022-09-24,VEO,Spirit (Vo),9,17
2022-09-24,Fortis,DVS '69,14,13
2022-09-24,Merwede,Tjoba,20,22
2022-09-24,Albatros,Tilburg,19,19
2022-09-24,De Waterpoort,Joure,14,16
2022-09-24,Ados,Oosterkwartier (H),5,22
2022-09-24,Stormvogels (U),Zaandam Zuid,5,10
2022-09-24,Emmeloord,Harich,16,11
2022-09-24,HKC (He),Sparta (N),14,18
2022-09-24,De Pein,DTS (S),10,14
2022-09-24,Vriendenschaar (H),Kinderdijk,15,12
2022-09-24,AW.DTV,Groen Geel,11,21
2022-09-24,WWC,Leeuwarden,17,14
2022-09-24,AKC (Al),Achilles (A),19,10
2022-09-24,ROG,Wez Handich,13,17
2022-09-24,SCO,Nic,25,18
2022-09-24,De Eemvogels,Purmer,15,5
2022-09-24,Hebbes,Arena,7,12
2022-09-24,IFC '25,SIOS (W),18,8
2022-09-24,Furore,VZOD,14,15
2022-09-24,GKV (G),Swift (M),22,26
2022-09-24,Sporting West,Phoenix (Z),7,12
2022-09-24,Dalto,Wageningen,13,20
2022-09-24,De Hoeve,De Parabool,10,20
2022-09-24,Luctor,Keep Fit '70,9,16
2022-09-24,DOS '46,DSC,13,12
2022-09-24,Sporting Trigon,DES (De),14,15
2022-09-24,KCD,NKV,11,12
2022-09-24,Fiducia,Animo (G),17,20
2022-09-24,DTG,It Fean,8,25
2022-09-24,'t Capproen,Zaamslag,16,16
2022-09-24,KVW '22,OKO,18,19
2022-09-24,Heerenveen,NKC '51,17,19
2022-09-24,Attila,Voltreffers (O),19,9
2022-09-24,Terda,Springfield,14,12
2022-09-24,SDO (V),Ready '60,25,10
2022-09-24,DOS Kampen,KIOS (R),17,14
2022-09-24,Rust Roest (E),Vitesse (Ba),14,15
2022-09-24,Swift,Nova,15,11
2022-09-24,Flamingo's (B),De Granaet,21,19
2022-09-24,DKB,OJC '98,21,16
2022-09-24,Seolto,Blauw Wit (K),15,16
2022-09-24,Wit Blauw,AVO,21,14
2022-09-24,HHV,Rood Wit (W),15,19
2022-09-24,KCR,Valto,11,18
2022-09-24,Groen Zwart,Olympia '22,7,15
2022-09-24,ADO,Paal Centraal,13,12
2022-09-24,Sparta (Zw),Ritola,15,14
2022-09-24,Thrianta,VDDO,8,9
2022-09-24,Nikantes,Thor (H),6,13
2022-09-24,RDZ,Kesteren,14,13
2022-09-24,DKV Victoria,Dunas,14,8
2022-09-24,Oranje Zwart (M),KVK,7,11
2022-09-25,WWSV,Hilversum,13,10
2022-09-25,KVS '17,Eymerick,8,12
2022-09-25,WSS,Club Brothers,19,11
2022-09-25,Forward,KIA,8,18
2022-09-25,Moedig Voorwaarts,Vefo,7,16
2022-09-27,Unitas,Dalto,15,21
2022-09-27,DeetosSnel,De Meervogels,20,9
2022-09-27,Olympus '58,SIOS '61,9,14
2022-09-27,Huizen,Ados,15,6
2022-09-28,Pallas '08,Wez Warber en Fluch,19,4
2022-09-28,Roreko,WIK '34,19,14
2022-09-28,DOS (W),Tempo,15,14
2022-09-28,DTL,Emmeloord,7,12
2022-09-28,HKC (Ha),Fiks,22,15
2022-09-28,Groen Geel,SCO,26,17
2022-09-28,DTS (S),Vitesse (Be),26,12
2022-09-28,NQL,Joure,7,22
2022-09-28,Sparta (Ze),SDO (S),32,10
2022-09-29,Refleks,Achilles (H),16,22
2022-09-29,Oosterkwartier (H),Aurora,17,13
2022-09-30,Samen Een,Moedig Voorwaarts,8,12
2022-10-01,SKV (S),Attila,5,9
2022-10-01,Gemini,NIO,7,12
2022-10-01,Albatros,Vriendenschaar (H),17,11
2022-10-01,Vriendenschaar (B),Reeuwijk,27,16
2022-10-01,Oost Arnhem,KZ,11,12
2022-10-01,ADO,Conventus,16,15
2022-10-01,DSO (K),Trekvogels (R),9,14
2022-10-01,Madjoe,OKV,13,11
2022-10-01,OJC '98,Keizer Karel,13,15
2022-10-01,GKV,ODO (M),15,15
2022-10-01,AVO,Drachten,13,16
2022-10-01,Woudenberg,Rood Wit (W),18,14
2022-10-01,Kinea (K),IFC '25,15,18
2022-10-01,Zunobri,Stadskanaal '74,9,23
2022-10-01,Avanti (P),DeetosSnel,16,17
2022-10-01,LDODK,TOP (S),25,12
2022-10-01,Fortis,RWA,12,12
2022-10-01,WWC,DTG,10,14
2022-10-01,De Corvers,Hebbes,22,18
2022-10-01,Tiel '72,AKC (Al),21,9
2022-10-01,SkunK,DWS (K),11,11
2022-10-01,Sporting West,KZ Danaiden,16,17
2022-10-01,KVK,'t Capproen,17,6
2022-10-01,Synergo,ZKC '31,20,11
2022-10-01,Noordenveld,DOS Kampen,16,18
2022-10-01,IJsselvogels,Movado,16,16
2022-10-01,HKC (He),Devinco,15,14
2022-10-01,Koveni,NKV,10,11
2022-10-01,Triaz,Oranje Nassau,16,11
2022-10-01,Good Luck,Triade,14,12
2022-10-01,Heerenveen,Sparta (Zw),18,19
2022-10-01,CSL,NKC '51,11,15
2022-10-01,Terda,Melmac,11,15
2022-10-01,DSO (A),Oosterkwartier (H),17,12
2022-10-01,OVVO,Oranje Wit (D),17,12
2022-10-01,Achilles (A),KVZ,20,24
2022-10-01,Reehorst '45,RDZ,25,11
2022-10-01,DSC,Fortuna (D),13,17
2022-10-01,KCD,EKCA,13,8
2022-10-01,HKV / Ons Eibernest,Velocitas (L),11,19
2022-10-01,Luno,Purmer,9,8
2022-10-01,Apollo,Furore,12,15
2022-10-01,Wesstar,Vakgericht,12,6
2022-10-01,Sporting Delta,DOS (W),14,14
2022-10-01,Twist,Korbis,14,13
2022-10-01,SIOS (W),VDDO,7,7
2022-10-01,Harich,Spannum,15,15
2022-10-01,Ritola,Wit Blauw,20,20
2022-10-01,De Waterpoort,Olympia (T),18,11
2022-10-01,Roreko,EKC 2000,14,7
2022-10-01,Fiks,Tempo,12,17
2022-10-01,Olympia '22,Noveas,16,18
2022-10-01,Rohda (A),VEO,14,15
2022-10-01,HKC (Ha),De Meervogels,14,18
2022-10-01,Vlug en Vaardig (A),DKV (IJ),10,13
2022-10-01,Excelsior (D),Valto,10,14
2022-10-01,Kinderdijk,Rust Roest (E),22,11
2022-10-01,ROG,Flamingo's (B),16,18
2022-10-01,HBC (Be),Zaandam Zuid,15,6
2022-10-01,Ready '60,PSV,12,17
2022-10-01,ZKV (Zu),Nikantes,7,7
2022-10-01,Badhoevedorp,Viking,14,20
2022-10-01,Wolderwijd,DTS (E),10,18
2022-10-01,Oranje Zwart,Zwart Wit,16,13
2022-10-01,Pallas '08,MN en W,17,10
2022-10-01,ACKC,Erasmus,11,9
2022-10-01,Thor (R),Paal Centraal,25,10
2022-10-01,Westergo,DWA / Argo,15,22
2022-10-01,SGV,Ons Clubje,17,2
2022-10-01,Unitas,Wageningen,9,8
2022-10-01,Blauw Zwart,SDO (S),19,15
2022-10-01,Dunas,Fluks (N),21,16
2022-10-01,KCR,ONDO (G),14,14
2022-10-01,De Hazenkamp,Stip,11,4
2022-10-01,Rivalen,SDO (W),8,13
2022-10-01,HHV,Duko,22,13
2022-10-01,De Vinken,Animo (G),10,19
2022-10-01,KVS,Antilopen,19,13
2022-10-01,Focus,Springfield,12,15
2022-10-01,HKC (U),Sparta (N),14,19
2022-10-01,AW.DTV,SCO,16,13
2022-10-01,KIOS (N),DVS '69,14,13
2022-10-01,Lintjo,Hellas '63,11,17
2022-10-01,Thor (H),Sperwers,17,13
2022-10-01,Spirit (Vo),KVA,14,13
2022-10-01,Juventa,ASVD,12,10
2022-10-01,Zwaluwen (Ze),DKB,9,8
2022-10-01,Zaamslag,Ventura Sport,23,17
2022-10-01,Seolto,OZC,19,16
2022-10-01,Thrianta,Club Brothers,19,17
2022-10-01,Korbatjo,Blauw Wit (K),19,8
2022-10-01,RODA (W),Rapid (H),13,7
2022-10-01,Kesteren,VIKO,13,8
2022-10-01,VZOD,Fortissimo,13,7
2022-10-01,Rheko,Elburg,19,12
2022-10-01,Huizen,Aurora,6,8
2022-10-01,Swift,Telstar,16,11
2022-10-01,ODIK,DOS-WK,12,13
2022-10-01,ZKV (Za),MIA,15,19
2022-10-01,Luctor,Oranje Zwart (M),19,6
2022-10-01,Elko,Regio '72,11,20
2022-10-01,DTS (S),Joure,15,15
2022-10-01,Exakwa,Nova,14,12
2022-10-01,Weidevogels,Phoenix (Z),10,5
2022-10-01,Helios,Haarlem,8,17
2022-10-01,TOP (A),DVO,7,21
2022-10-01,KCC,PKC,19,23
2022-10-01,Juliana,Nexus,20,10
2022-10-01,Tweemaal Zes,Die Haghe,12,17
2022-10-01,De Hoeve,Wez Handich,12,15
2022-10-01,Sparta (Ze),Leeuwarden,17,9
2022-10-01,WIK '34,Lemmer,10,6
2022-10-01,WSS,Udiros,17,14
2022-10-01,Fiducia,Atlantis,12,14
2022-10-01,KIOS (R),Quick '21 / Vlug en Vaardig (G),16,20
2022-10-01,It Fean,Emmeloord,15,16
2022-10-01,BEP,SDO (K),8,13
2022-10-01,Swift (M),KOAG,15,16
2022-10-01,Amicitia (V),Apeldoorn,17,9
