1921-09-25 SLF,-114.75,10.0
1921-10-02 Achilles (N),-15.5,10.0
1921-10-02 Excelsior (A),179.0,10.0
1921-10-02 Madjoe (A),209.5,10.0
1921-10-02 NHM (A),-469.0,10.0
1921-10-02 Ozos,-119.0,10.0
1921-10-02 Rapiditas,127.0,10.0
1921-10-08 Achilles (A),617.75,10.0
1921-10-08 NKC (Nij),-450.0,10.0
1921-10-09 DSK,-208.0,10.0
1921-10-09 VKC (A),347.75,10.0
1921-10-23 Blauw Wit (Z),-168.5,10.0
1921-10-23 DOK,-253.0,10.0
1921-10-23 Unitas (D),-76.0,10.0
1921-10-23 WIK (E),-150.75,10.0
1921-10-30 SCH,-36.5,10.0
1921-11-11 WKC (Wij),-537.75,10.0
1921-11-13 Gorkum,-161.0,10.0
1921-11-20 Ontwikkeling,-858.0,10.0
1921-11-20 SVGT,-133.25,10.0
1921-11-20 Swift (W),258.0,10.0
1921-11-27 Graaf Willem 2,166.0,10.0
1921-11-27 Ons Eibernest,-298.0,10.0
1921-12-11 Ambakor,-85.0,10.0
1921-12-11 DVO (H),-42.0,10.0
1922-03-05 Groen Zwart,201.5,10.0
1922-03-19 Adundo,-100.0,10.0
1922-03-19 GKC (Gr),123.25,10.0
1922-03-19 Kinea (H),-500.0,10.0
1922-03-19 Kinea (S),-53.5,10.0
1922-03-26 DES (Z),102.5,10.0
1922-03-26 Oranje,36.5,10.0
1922-04-09 RKC DOS,36.5,10.0
1922-04-17 HSC,249.0,10.0
1922-04-23 DOS (B),-142.0,10.0
1922-04-23 Moedig Voorwaarts (B),85.5,10.0
1922-04-23 WVV,-54.5,10.0
1922-04-30 Akkrum,-62.5,10.0
1922-04-30 Foarut,-179.25,10.0
1922-04-30 HKC (Hrd),57.0,10.0
1922-04-30 Inter Nos (SJ),-132.75,10.0
1922-04-30 KCH,-59.0,10.0
1922-04-30 TOGO (W),-364.5,10.0
1922-04-30 UDI (O),295.0,10.0
1922-05-07 Advendo (TI),206.0,10.0
1922-05-07 Jonge Spartaan,-218.5,10.0
1922-05-07 UDO,36.5,10.0
1922-05-14 OLIK,-295.0,10.0
1922-05-14 Rohda (B),-307.5,10.0
1922-05-14 VEMO,-48.5,10.0
1922-05-28 BKC (Bu),-26.75,10.0
1922-05-28 ODIS (M),-287.0,10.0
1922-05-28 SSS (W),143.0,10.0
1922-05-28 TOP (B),-313.0,10.0
1922-07-09 AW (DC),-64.5,10.0
1922-07-09 Quick '21,-170.0,10.0
1922-07-16 Lyts Begjin,-51.0,10.0
1922-07-16 Tijnje,-36.0,10.0
1922-07-23 Ons Doel,136.75,10.0
1922-07-29 ONA,-51.0,10.0
1922-07-30 Pope,352.0,10.0
1922-09-10 KVKV,44.75,10.0
1922-09-17 Voorwaarts (L),-173.0,10.0
1922-09-17 Zwaluwen (H),79.0,10.0
1922-09-24 Boekhuis,500.0,10.0
1922-09-24 DES²,618.0,10.0
1922-09-24 Nieuwendammerham,152.0,10.0
